昆明机场飞行动态,,,,,
,,,,,2017年07月07日
558,MU2706,B6462,丽江/1330,昆明/1535,南京
559,MU2715,B6671,长沙/1345,/,昆明
560,MU2716,B6671,昆明/1655,/,长沙
561,MU2725,B6893,南京/1225,/,昆明
562,MU2726,B6893,昆明/0830,/,南京
563,MU2735,B6891,长沙/1630,/,昆明
564,MU2736,B6891,昆明/1935,/,长沙
565,MU2745,B6456,长沙/1750,/,昆明
566,MU2755,B6463,南京/1705,昆明/2055,版纳
567,MU2756,B6472,版纳/0840,昆明/1040,南京
568,MU2765,B6637,南京/1835,/,昆明
569,MU2766,B6637,昆明/0735,/,南京
570,MU2786,B6893,昆明/1630,/,南京
571,MU2975,B6757,无锡/1015,/,昆明
572,MU2976,B6757,昆明/1425,/,重庆
573,MU2985,B6879,重庆/1725,/,昆明
574,MU2986,B6879,昆明/1955,/,无锡
575,MU2995,B8222,重庆/2130,/,昆明
576,MU2996,B6879,昆明/0745,/,重庆
577,MU5077,B8973,合肥/1140,昆明/1555,曼谷
578,MU5078,B8973,曼谷/2050,昆明/0055,合肥
579,MU5093,B8227,兰州/1850,昆明/2235,新加坡
580,MU5094,B8227,新加坡/0330,/,昆明
581,MU5145,B7966,太原/1820,/,昆明
582,MU5146,B1772,昆明/2120,/,太原
583,MU5229,B1772,温州/1715,/,昆明
584,MU5230,B7966,昆明/2225,/,温州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5292,B5857,太原/1210,/,昆明
586,MU5299,B5857,昆明/1615,/,太原
587,MU5327,B9901,九华山/1135,/,昆明
588,MU5328,B9901,昆明/1620,/,九华山
589,MU5329,B6002,合肥/1500,/,昆明
590,MU5330,B6002,昆明/1840,/,合肥
591,MU5437,B6459,南充/1230,/,昆明
592,MU5438,B6459,昆明/1540,/,南充
593,MU5449,B6012,重庆/0650,/,昆明
594,MU5450,B6012,昆明/2215,/,重庆
595,MU5453,B2229,武汉/1050,/,昆明
596,MU5454,B2229,昆明/1415,/,武汉
597,MU5455,B2229,宁波/2000,/,昆明
598,MU5456,B6011,昆明/0930,/,宁波
599,MU5461,B5258,温州/1520,/,昆明
600,MU5462,B5258,昆明/1135,/,温州
601,MU5463,B6012,合肥/1750,/,昆明
602,MU5464,B6012,昆明/0935,/,合肥
603,MU5465,B1611,南昌/1235,/,昆明
604,MU5469,B6013,南昌/0720,/,昆明
605,MU5470,B6013,昆明/1050,/,南昌
606,MU5471,B6003,重庆/1750,/,昆明
607,MU5472,B6003,昆明/2050,/,重庆
608,MU5475,B6799,昆明/1215,/,合肥
609,MU5476,B6799,合肥/0755,/,昆明
610,MU5478,B5941,昆明/2125,/,上海
611,MU5497,B1863,青岛/0710,/,昆明
612,MU5498,B1863,昆明/1155,/,青岛
613,MU5505,B1615,福州/1150,/,昆明
614,MU5532,B1611,昆明/1610,/,南昌
615,MU555,B6805,杭州/1900,/,昆明
616,MU556,B6001,昆明/0705,杭州/0300,昆明
617,MU5575,B6587,郑州/1430,/,昆明
618,MU5576,B6587,昆明/1825,/,郑州
619,MU5588,B1615,昆明/1605,/,福州
620,MU5617,B6829,南昌/1845,/,昆明
621,MU5618,B6829,昆明/2230,/,南昌
622,MU5645,B6797,杭州/1350,昆明/1855,版纳
623,MU5646,B6797,版纳/2050,昆明/2300,杭州
624,MU5655,B6333,杭州/0735,/,昆明
625,MU5656,B6333,昆明/2115,/,杭州
626,MU5683,B6470,黎平/1210,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5684,B6470,昆明/1430,/,黎平
628,MU5703,B5796,昆明/1320,/,济宁
629,MU5704,B5796,济宁/2155,/,昆明
630,MU5706,B5926,北京/1840,昆明/2325,版纳
631,MU5708,B7589,北京/2040,/,昆明
632,MU5711,B5097,版纳/0850,昆明/1150,北京
633,MU5712,B6333,北京/1620,昆明/2135,芒市
634,MU5713,B7592,昆明/0830,/,北京
635,MU5714,B7592,北京/1310,昆明/1835,普洱
636,MU5715,B5802,芒市/1735,昆明/2010,北京
637,MU5717,B5282,昆明/1345,/,腾冲
638,MU5718,B5828,普洱/1835,昆明/2055,北京
639,MU5719,B5231,丽江/1515,昆明/1720,北京
640,MU5720,B7599,北京/2155,/,昆明
641,MU5723,B5231,版纳/1110,昆明/1410,西安
642,MU5724,B6145,西安/1735,昆明/2135,版纳
643,MU5725,B1907,昆明/1425,/,乌鲁
644,MU5726,B1907,乌鲁/1925,/,昆明
645,MU5731,B7600,昆明/0800,/,广州
646,MU5732,B7600,广州/1115,昆明/1500,西昌
647,MU5733,B5271,丽江/2130,昆明/2315,广州
648,MU5734,B5807,广州/1740,昆明/2205,版纳
649,MU5737,B5276,大理/1330,昆明/1535,广州
650,MU5738,B5647,广州/1855,/,昆明
651,MU5739,B5817,昆明/1105,/,广州
652,MU573X,B5820,昆明/1300,/,西昌
653,MU5740,B5527,广州/0735,昆明/1150,大理
654,MU5741,B5256,版纳/1015,昆明/1305,广州
655,MU5742,B1791,广州/1620,昆明/1955,保山
656,MU5743,B5259,保山/1055,昆明/1335,广州
657,MU5744,B5259,广州/1655,昆明/2050,丽江
658,MU5745,B5756,昆明/1850,/,三亚
659,MU5746,B5756,三亚/2210,/,昆明
660,MU5747,B5295,版纳/0730,昆明/0945,天津
661,MU5748,B5756,天津/1415,昆明/1905,版纳
662,MU5749,B1790,昆明/1315,/,长沙
663,MU574R,B7589,天津/0830,/,昆明
664,MU5750,B1790,长沙/2210,/,昆明
665,MU5757,B2639,芒市/1115,昆明/1400,深圳
666,MU5758,B7590,深圳/1720,/,昆明
667,MU5759,B7591,昆明/1000,/,深圳
668,MU5760,B7591,深圳/1320,昆明/1705,大理
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5761,B1792,昆明/0920,/,深圳
670,MU5762,B1792,深圳/1245,/,昆明
671,MU5763,B5270,大理/1810,昆明/2200,深圳
672,MU5764,B6143,深圳/0655,昆明/1210,芒市
673,MU5765,B1789,昆明/1215,/,郑州
674,MU5766,B1789,郑州/2205,/,昆明
675,MU5771,B5245,西昌/1645,昆明/1850,广州
676,MU5772,B7592,广州/2210,/,昆明
677,MU5775,B5647,昆明/0840,/,广州
678,MU5776,B5647,广州/1205,/,昆明
679,MU577Y,B5820,西昌/1445,/,昆明
680,MU5781,B7170,昆明/1635,/,厦门
681,MU5782,B7170,厦门/2025,/,昆明
682,MU5799,B6890,昆明/0845,/,洛阳
683,MU5800,B6890,洛阳/1740,/,昆明
684,MU5801,B7599,昆明/0800,/,上海
685,MU5802,B7599,上海/1235,昆明/1715,腾冲
686,MU5803,B5282,腾冲/1555,昆明/2020,上海
687,MU5804,B5293,上海/1945,/,昆明
688,MU5809,B7600,昆明/1500,/,上海
689,MU5810,B7600,上海/1910,/,昆明
690,MU5811,B5807,迪庆/0950,昆明/1200,上海
691,MU5812,B6143,上海/1630,昆明/2050,迪庆
692,MU5813,B6601,昆明/1730,/,上海
693,MU5814,B6928,上海/2200,/,昆明
694,MU5815,B5293,昆明/1425,/,六盘水
695,MU5816,B5245,六盘水/1205,/,昆明
696,MU5817,B5701,昆明/0935,/,兴义
697,MU5818,B5701,兴义/1925,/,昆明
698,MU5821,B5515,昆明/0820,/,东胜
699,MU5822,B5515,东胜/1920,/,昆明
700,MU5823,B7591,昆明/1735,/,郑州
701,MU5824,B7591,郑州/2125,/,昆明
702,MU5825,B5293,昆明/0925,/,桂林
703,MU5826,B5293,桂林/1200,/,昆明
704,MU5829,B6601,昆明/0820,/,郑州
705,MU5830,B6601,郑州/1220,/,昆明
706,MU5833,B1908,昆明/1650,/,兰州
707,MU5834,B1908,兰州/2050,/,昆明
708,MU5835,B6249,昆明/1110,/,汕头
709,MU5836,B6249,汕头/1445,/,昆明
710,MU5841,B6149,昆明/0800,/,成都
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5842,B6149,成都/1050,/,昆明
712,MU5843,B7170,昆明/1100,/,成都
713,MU5844,B7170,成都/1350,/,昆明
714,MU5845,B5821,昆明/0900,/,成都
715,MU5846,B6141,成都/2210,/,昆明
716,MU5847,B1791,昆明/1955,/,成都
717,MU5848,B6890,成都/2345,/,昆明
718,MU5849,B1792,昆明/1630,/,成都
719,MU5850,B1792,成都/1905,/,昆明
720,MU5851,B5822,昆明/1000,/,成都
721,MU5853,B5921,昆明/1755,/,成都
722,MU5854,B5921,成都/2100,/,昆明
723,MU5855,B6890,昆明/2100,/,成都
724,MU5856,B5828,成都/1405,/,昆明
725,MU5861,B5795,昆明/0805,/,重庆
726,MU5862,B5795,重庆/1055,/,昆明
727,MU5873,B2503,昆明/0815,/,宜宾
728,MU5874,B2503,宜宾/1720,/,昆明
729,MU5877,B2640,昆明/1445,/,杭州
730,MU5878,B2640,杭州/1845,/,昆明
731,MU5883,B5265,昆明/1740,/,湛江
732,MU5884,B5265,湛江/2020,/,昆明
733,MU5885,B5815,昆明/0840,/,湛江
734,MU5886,B5815,湛江/1105,/,昆明
735,MU5891,B5276,昆明/0755,/,普洱
736,MU5892,B5276,普洱/0930,/,昆明
737,MU5893,B5816,昆明/1010,/,普洱
738,MU5894,B5816,普洱/1200,/,昆明
739,MU5897,B5828,昆明/1645,/,普洱
740,MU5898,B2639,普洱/2020,/,昆明
741,MU5901,B5256,昆明/0820,/,版纳
742,MU5902,B5255,版纳/2330,/,昆明
743,MU5903,B5231,昆明/0850,/,版纳
744,MU5905,B5817,昆明/2205,/,版纳
745,MU5906,B5817,版纳/2350,/,昆明
746,MU5909,B5097,昆明/2220,/,版纳
747,MU5910,B5097,版纳/0010,/,昆明
748,MU5913,B5807,版纳/2345,/,昆明
749,MU5914,B5245,版纳/2120,/,昆明
750,MU5915,B5821,昆明/2135,/,版纳
751,MU5916,B5821,版纳/2330,/,昆明
752,MU5919,B5231,昆明/1315,/,丽江
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5920,B5282,昆明/1750,/,丽江
754,MU5921,B5225,昆明/0705,/,丽江
755,MU5922,B5259,丽江/2255,/,昆明
756,MU5925,B5267,昆明/0745,/,丽江
757,MU5926,B5267,丽江/1930,/,昆明
758,MU5927,B5263,昆明/1020,/,文山
759,MU5928,B5263,文山/1155,/,昆明
760,MU5929,B2503,昆明/2025,/,文山
761,MU5930,B2503,文山/2150,/,昆明
762,MU5931,B5807,昆明/0755,/,迪庆
763,MU5932,B5828,迪庆/2235,/,昆明
764,MU5935,B6141,昆明/1755,/,迪庆
765,MU5936,B5821,迪庆/1415,/,昆明
766,MU5939,B6141,昆明/0900,/,迪庆
767,MU5940,B6141,迪庆/1620,/,昆明
768,MU5941,B5270,昆明/0925,/,大理
769,MU5942,B5820,大理/1130,/,昆明
770,MU5943,B5243,昆明/0740,/,大理
771,MU5944,B5243,大理/1750,/,昆明
772,MU5945,B5809,昆明/0740,/,JMJ
773,MU5946,B5809,JMJ/0920,/,昆明
774,MU5952,B5821,腾冲/1855,/,昆明
775,MU5957,B5282,昆明/0935,/,临沧
776,MU5958,B5282,临沧/1130,/,昆明
777,MU5959,B5820,昆明/1625,/,临沧
778,MU5960,B5820,临沧/1755,/,昆明
779,MU5961,B2502,昆明/0810,/,临沧
780,MU5962,B2502,临沧/0945,/,昆明
781,MU5963,B5802,昆明/1100,/,临沧
782,MU5964,B5802,临沧/1240,/,昆明
783,MU5965,B5809,昆明/1125,/,沧源
784,MU5966,B5809,沧源/1305,/,昆明
785,MU5967,B2639,昆明/1410,/,临沧
786,MU5968,B2639,临沧/1555,/,昆明
787,MU5971,B2639,昆明/0925,/,芒市
788,MU5972,B5263,芒市/2315,/,昆明
789,MU5973,B5295,昆明/1025,/,芒市
790,MU5974,B5295,芒市/1215,/,昆明
791,MU5981,B5265,昆明/1300,/,保山
792,MU5982,B5265,保山/1435,/,昆明
793,MU5983,B5809,昆明/1555,/,保山
794,MU5984,B5809,保山/1740,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,MU5985,B5259,昆明/0900,/,保山
796,MU5986,B5809,保山/2200,/,昆明
797,MU5987,B5054,昆明/0815,/,保山
798,MU5988,B5054,保山/1825,/,昆明
799,MU5989,B5097,昆明/1125,/,昭通
800,MU5990,B5097,昭通/1730,/,昆明
801,MU7181,B5683,昆明/0930,/,北京
802,MU7182,B5683,北京/1425,/,昆明
803,MU7183,B2682,北京/1200,/,昆明
804,MU7184,B5258,昆明/2115,/,北京
805,MU733,B5295,昆明/1340,/,香港
806,MU734,B5295,香港/1705,/,昆明
807,MU741,B5527,昆明/1300,/,曼谷
808,MU742,B5527,曼谷/1645,/,昆明
809,MU745,B6148,昆明/0830,/,南宁
810,MU746,B6148,南宁/1715,/,昆明
811,MU747,B1702,昆明/0750,/,上海
812,MU748,B1702,上海/2105,/,昆明
813,MU753,B5819,昆明/1600,/,暹粒
814,MU754,B5819,暹粒/1930,/,昆明
815,MU756,B5930,昆明/0920,/,上海
816,MU757,B5256,昆明/1425,/,加德
817,MU758,B5256,加德/1850,/,昆明
818,MU768,B5903,青岛/1800,/,昆明
819,MU773,B5926,昆明/0055,/,巴黎
820,MU777,B5921,昆明/0050,/,悉尼
821,MU9713,B2502,昆明/1235,/,宜宾
822,MU9714,B2502,宜宾/2025,/,昆明
823,MU9731,B5819,长沙/1200,昆明/1515,拉萨
824,MU9732,B5815,拉萨/1855,昆明/2225,长沙
825,MU9737,B5817,芒市/1805,昆明/2110,天津
826,MU9738,B1907,天津/0935,昆明/1600,芒市
827,MU9743,B5231,昆明/1835,/,昭通
828,MU9744,B5255,昭通/1050,/,昆明
829,MU9751,B5926,昆明/1400,/,北京
830,MU9755,B5265,昆明/0830,/,保山
831,MU9756,B5265,保山/1025,/,昆明
832,NS3269,B5215,石家庄/1615,/,昆明
833,NS3270,B5215,昆明/2025,/,石家庄
834,O36943,B2817,昆明/0200,/,杭州
835,O36944,B2839,杭州/0240,/,昆明
836,OQ2327,B9977,重庆/0715,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,OQ2328,B9977,昆明/0950,/,重庆
838,OQ2357,B9977,重庆/1925,/,昆明
839,OQ2358,B9977,昆明/2200,/,重庆
840,PN6394,B6763,版纳/1045,昆明/1245,重庆
841,QV815,,万象/0720,/,昆明
842,QV816,,昆明/1040,/,万象
843,SC4695,B7976,南京/0940,/,昆明
844,SC4696,B7976,昆明/1340,/,南京
845,SC4719,B5119,重庆/1955,/,昆明
846,SC4720,B5119,昆明/2235,/,重庆
847,SC4737,B1509,青岛/1630,/,昆明
848,SC4738,B1509,昆明/2055,/,青岛
849,SC4769,B1510,厦门/0710,/,昆明
850,SC4770,B1510,昆明/1120,/,厦门
851,SC4873,B1931,济南/0850,/,昆明
852,SC4874,B1931,昆明/1250,/,济南
853,SC4925,B7979,济南/2145,/,昆明
854,SC4926,B7979,昆明/0650,/,济南
855,SC8829,B1508,青岛/0610,昆明/1055,德里
856,SC8830,B1508,德里/1815,昆明/2350,青岛
857,SC8835,B7976,景德镇/2255,/,昆明
858,SC8836,B7668,昆明/0655,/,景德镇
859,SC8843,B7885,昆明/0650,/,济南
860,SC8844,B7885,济南/2050,/,昆明
861,SC8885,B6988,乌鲁/1920,昆明/0100,曼谷
862,SC8886,B1745,曼谷/0405,昆明/0725,乌鲁
863,TG612,,曼谷/1055,/,昆明
864,TG613,,昆明/1520,/,曼谷
865,TV6007,B8841,丽江/1045,/,昆明
866,TV6008,B8841,昆明/1320,/,丽江
867,TV9819,B6425,昆明/1445,/,芒市
868,TV9820,B6425,芒市/1645,/,昆明
869,TV9893,B6425,拉萨/1100,/,昆明
870,TV9894,B6425,昆明/2015,/,拉萨
871,UO3273,,香港/1845,/,昆明
872,UO3274,,昆明/0805,/,香港
873,ZH9265,B8409,西安/0835,/,昆明
874,ZH9266,B8409,昆明/1245,/,西安
875,ZH9411,B5380,深圳/0710,/,昆明
876,ZH9412,B5380,昆明/1100,/,深圳
877,ZH9413,B5380,深圳/1405,/,昆明
878,ZH9414,B5380,昆明/1730,/,深圳
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
879,ZH9415,B5381,深圳/2100,/,昆明
880,ZH9416,B5362,昆明/0845,/,深圳
881,ZH9451,B5363,广州/2005,/,昆明
882,ZH9452,B5363,昆明/0905,/,广州
883,ZH9455,B5401,广州/1850,/,昆明
884,ZH9456,B5401,昆明/2245,/,广州
885,ZH9531,B5773,无锡/1510,/,昆明
886,ZH9532,B5773,昆明/1920,/,无锡
887,ZH9533,B9909,无锡/1105,/,昆明
888,ZH9534,B9909,昆明/1510,/,无锡
889,ZH9561,B5771,南京/0820,/,昆明
890,ZH9562,B5771,昆明/1210,/,南京
891,ZH9713,B6690,昆明/1005,/,太原
892,ZH9714,B6937,太原/2020,/,昆明
893,ZH9773,B6313,南昌/1010,/,昆明
894,ZH9774,B6313,昆明/1330,/,南昌
895,ZH9789,B8219,泉州/1405,/,昆明
896,ZH9790,B6296,昆明/0905,/,泉州
897,ZH9793,B6648,泉州/1000,/,昆明
898,ZH9794,B6648,昆明/1340,/,泉州
