昆明机场飞行动态,,,,,
,,,,,2017年06月29日
559,MU2785,B1636,南京/2130,/,昆明
560,MU2786,B2230,昆明/1630,/,南京
561,MU2975,B6757,无锡/1015,/,昆明
562,MU2976,B6757,昆明/1425,/,重庆
563,MU2985,B6893,重庆/1725,/,昆明
564,MU2986,B6893,昆明/2010,/,无锡
565,MU2995,B1635,重庆/2130,/,昆明
566,MU2996,B6893,昆明/0745,/,重庆
567,MU5077,B8973,合肥/1140,昆明/1610,曼谷
568,MU5078,B8973,曼谷/2050,昆明/0055,合肥
569,MU5094,B6371,昆明/0855,/,兰州
570,MU5145,B5492,太原/1820,/,昆明
571,MU5146,B1772,昆明/2130,/,太原
572,MU5229,B1772,温州/1715,/,昆明
573,MU5230,B5492,昆明/2225,/,温州
574,MU5292,B5257,太原/1210,/,昆明
575,MU5299,B5257,昆明/1615,/,太原
576,MU5327,B2207,九华山/1135,/,昆明
577,MU5328,B2207,昆明/1620,/,九华山
578,MU5329,B1862,合肥/1500,/,昆明
579,MU5330,B1862,昆明/1840,/,合肥
580,MU5437,B8379,南充/1215,/,昆明
581,MU5438,B8379,昆明/1540,/,南充
582,MU5449,B8391,重庆/0650,/,昆明
583,MU5450,B6832,昆明/2205,/,重庆
584,MU5453,B6798,武汉/1050,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5454,B6798,昆明/1415,/,武汉
586,MU5455,B6798,宁波/2000,/,昆明
587,MU5456,B6011,昆明/0930,/,宁波
588,MU5461,B2682,温州/1520,/,昆明
589,MU5462,B2682,昆明/1135,/,温州
590,MU5463,B6832,合肥/1750,/,昆明
591,MU5464,B8391,昆明/0935,/,合肥
592,MU5465,B6617,南昌/1235,/,昆明
593,MU5469,B6009,南昌/0720,/,昆明
594,MU5470,B6009,昆明/1050,/,南昌
595,MU5471,B9946,重庆/1750,/,昆明
596,MU5472,B9946,昆明/2050,/,重庆
597,MU5475,B6830,昆明/1200,/,合肥
598,MU5476,B6830,合肥/0755,/,昆明
599,MU5479,B1859,武汉/1655,/,昆明
600,MU5480,B1859,昆明/2020,/,武汉
601,MU5497,B1861,青岛/0710,/,昆明
602,MU5498,B1861,昆明/1155,/,青岛
603,MU5505,B8565,福州/1150,/,昆明
604,MU5532,B6617,昆明/1610,/,南昌
605,MU5547,B2228,景德镇/1355,/,昆明
606,MU5548,B2228,昆明/1725,/,景德镇
607,MU555,B6797,杭州/1900,昆明/2335,加尔
608,MU556,B6335,昆明/0705,杭州/0300,昆明
609,MU5575,B6586,郑州/1430,/,昆明
610,MU5576,B6586,昆明/1825,/,郑州
611,MU5588,B8565,昆明/1605,/,福州
612,MU5617,B6013,南昌/1850,/,昆明
613,MU5618,B6013,昆明/2220,/,南昌
614,MU5645,B6001,杭州/1435,昆明/1855,版纳
615,MU5646,B6001,版纳/2050,昆明/2300,杭州
616,MU5655,B6870,杭州/0735,/,昆明
617,MU5656,B6870,昆明/2115,/,杭州
618,MU5706,B5515,北京/1840,昆明/2325,版纳
619,MU5707,B5701,昆明/1600,/,北京
620,MU5708,B5701,北京/2040,/,昆明
621,MU5711,B5820,版纳/0850,昆明/1150,北京
622,MU5712,B6870,北京/1620,昆明/2135,芒市
623,MU5713,B1791,昆明/0830,/,北京
624,MU5714,B1791,北京/1310,昆明/1835,普洱
625,MU5715,B2640,芒市/1735,昆明/2010,北京
626,MU5716,B6148,北京/0805,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5717,B7590,北京/0830,昆明/1345,腾冲
628,MU5718,B5815,普洱/1835,昆明/2100,北京
629,MU5719,B5243,丽江/1515,昆明/1720,北京
630,MU5720,B7592,北京/2155,/,昆明
631,MU5721,B5271,昆明/1235,/,黔江
632,MU5722,B5271,黔江/2250,/,昆明
633,MU5723,B5822,版纳/1110,昆明/1410,西安
634,MU5724,B7589,西安/1735,昆明/2135,版纳
635,MU5725,B5822,昆明/1425,/,乌鲁
636,MU5726,B5822,乌鲁/1925,/,昆明
637,MU5731,B6892,昆明/0800,/,广州
638,MU5732,B6892,广州/1115,昆明/1450,西昌
639,MU5733,B5276,丽江/2130,昆明/2315,广州
640,MU5734,B5807,广州/1740,昆明/2155,版纳
641,MU5737,B5293,大理/1330,昆明/1535,广州
642,MU5738,B7599,广州/1855,/,昆明
643,MU5739,B5231,昆明/1105,/,广州
644,MU5740,B5647,广州/0735,昆明/1150,大理
645,MU5741,B5245,版纳/1015,昆明/1305,广州
646,MU5742,B7591,广州/1620,昆明/1955,保山
647,MU5743,B5267,保山/1055,昆明/1335,广州
648,MU5744,B1788,广州/1655,昆明/2115,丽江
649,MU5745,B8496,昆明/1850,/,三亚
650,MU5746,B8496,三亚/2210,/,昆明
651,MU5747,B5821,版纳/0730,昆明/0945,天津
652,MU5748,B8496,天津/1405,昆明/1900,版纳
653,MU5749,B7590,昆明/1315,/,长沙
654,MU5750,B7590,长沙/2210,/,昆明
655,MU5757,B6142,芒市/1115,昆明/1400,深圳
656,MU5758,B6147,深圳/1720,/,昆明
657,MU5759,B1703,昆明/1000,/,深圳
658,MU5760,B1703,深圳/1320,昆明/1705,大理
659,MU5763,B5265,大理/1815,昆明/2200,深圳
660,MU5764,B6146,深圳/0655,昆明/1210,芒市
661,MU5771,B5270,西昌/1645,昆明/1850,广州
662,MU5772,B1791,广州/2210,/,昆明
663,MU5775,B7599,昆明/0840,/,广州
664,MU5776,B7599,广州/1205,/,昆明
665,MU5781,B1908,昆明/1635,/,厦门
666,MU5782,B1908,厦门/2015,/,昆明
667,MU5799,B5295,昆明/0845,/,洛阳
668,MU5800,B5295,洛阳/1745,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5801,B7592,昆明/0800,/,上海
670,MU5802,B7592,上海/1235,昆明/1715,腾冲
671,MU5803,B6142,腾冲/1555,昆明/2020,上海
672,MU5804,B5821,上海/1945,/,昆明
673,MU5805,B5756,昆明/0900,/,上海
674,MU5806,B5756,上海/1315,/,昆明
675,MU5809,B6892,昆明/1500,/,上海
676,MU5810,B6892,上海/1910,/,昆明
677,MU5811,B5807,迪庆/0950,昆明/1200,上海
678,MU5812,B6146,上海/1630,昆明/2050,迪庆
679,MU5813,B1703,昆明/1730,/,上海
680,MU5814,B1703,上海/2200,/,昆明
681,MU5817,B6149,昆明/0935,/,兴义
682,MU5818,B6149,兴义/1925,/,昆明
683,MU5821,B1907,昆明/0820,/,东胜
684,MU5822,B1907,东胜/1920,/,昆明
685,MU5823,B6143,昆明/1735,/,郑州
686,MU5824,B6143,郑州/2125,/,昆明
687,MU5829,B1908,昆明/0820,/,郑州
688,MU5830,B1908,郑州/1220,/,昆明
689,MU5831,B7600,昆明/1215,/,郑州
690,MU5832,B7600,郑州/1600,/,昆明
691,MU5841,B5515,昆明/0800,/,成都
692,MU5842,B5515,成都/1050,/,昆明
693,MU5843,B1789,昆明/1100,/,成都
694,MU5844,B1789,成都/1350,/,昆明
695,MU5845,B6141,昆明/0900,/,成都
696,MU5846,B6142,成都/2210,/,昆明
697,MU5847,B7591,昆明/1955,/,成都
698,MU5848,B7591,成都/2245,/,昆明
699,MU5849,B1789,昆明/1630,/,成都
700,MU5850,B1789,成都/1915,/,昆明
701,MU5851,B5828,昆明/1000,/,成都
702,MU5852,B7591,成都/0710,/,昆明
703,MU5853,B5756,昆明/1800,/,成都
704,MU5854,B5756,成都/2050,/,昆明
705,MU5855,B7600,昆明/2050,/,成都
706,MU5856,B5815,成都/1405,/,昆明
707,MU5861,B7589,昆明/0805,/,重庆
708,MU5862,B7589,重庆/1055,/,昆明
709,MU5869,B2503,昆明/0800,/,宜宾
710,MU5870,B2503,宜宾/1815,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5881,B5821,昆明/1425,/,铜仁
712,MU5882,B5270,铜仁/1135,/,昆明
713,MU5883,B6141,昆明/1745,/,湛江
714,MU5884,B6141,湛江/2030,/,昆明
715,MU5885,B5816,昆明/0840,/,湛江
716,MU5886,B5816,湛江/1105,/,昆明
717,MU5891,B5293,昆明/0755,/,普洱
718,MU5892,B5293,普洱/0930,/,昆明
719,MU5893,B5282,昆明/1010,/,普洱
720,MU5894,B5282,普洱/1200,/,昆明
721,MU5897,B5815,昆明/1645,/,普洱
722,MU5898,B5245,普洱/2020,/,昆明
723,MU5901,B5245,昆明/0820,/,版纳
724,MU5902,B5265,版纳/2330,/,昆明
725,MU5903,B5822,昆明/0850,/,版纳
726,MU5911,B5270,昆明/2210,/,版纳
727,MU5912,B5270,版纳/2355,/,昆明
728,MU5913,B5807,版纳/2345,/,昆明
729,MU5914,B5282,版纳/2120,/,昆明
730,MU5915,B5243,昆明/2135,/,版纳
731,MU5916,B5243,版纳/2330,/,昆明
732,MU5919,B5243,昆明/1315,/,丽江
733,MU5920,B5820,昆明/2205,/,丽江
734,MU5921,B5242,昆明/0705,/,丽江
735,MU5922,B5820,丽江/2350,/,昆明
736,MU5927,B5259,昆明/1020,/,文山
737,MU5928,B5259,文山/1155,/,昆明
738,MU5929,B2502,昆明/1950,/,文山
739,MU5930,B2502,文山/2150,/,昆明
740,MU5931,B5807,昆明/0755,/,迪庆
741,MU5932,B5815,迪庆/2235,/,昆明
742,MU5935,B6142,昆明/1805,/,迪庆
743,MU5936,B6141,迪庆/1415,/,昆明
744,MU5939,B5819,昆明/0900,/,迪庆
745,MU5940,B5819,迪庆/1620,/,昆明
746,MU5941,B5265,昆明/0810,/,大理
747,MU5942,B5802,大理/1130,/,昆明
748,MU5943,B5054,昆明/0740,/,大理
749,MU5944,B5054,大理/1750,/,昆明
750,MU5952,B5243,腾冲/1855,/,昆明
751,MU5957,B2640,昆明/0935,/,临沧
752,MU5958,B2640,临沧/1130,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5959,B2502,昆明/1625,/,临沧
754,MU5960,B2502,临沧/1755,/,昆明
755,MU5961,B5225,昆明/0810,/,临沧
756,MU5962,B5225,临沧/0945,/,昆明
757,MU5965,B5255,昆明/1125,/,沧源
758,MU5966,B5255,沧源/1305,/,昆明
759,MU5967,B5802,昆明/1340,/,临沧
760,MU5968,B5802,临沧/1545,/,昆明
761,MU5969,B5270,昆明/1850,/,昭通
762,MU5970,B5270,昭通/2030,/,昆明
763,MU5971,B6142,昆明/0925,/,芒市
764,MU5972,B2640,芒市/2315,/,昆明
765,MU5973,B5821,昆明/1025,/,芒市
766,MU5974,B5821,芒市/1215,/,昆明
767,MU5975,B5245,昆明/1400,/,芒市
768,MU5976,B5245,芒市/1545,/,昆明
769,MU5981,B5225,昆明/1300,/,保山
770,MU5982,B5225,保山/1435,/,昆明
771,MU5985,B5267,昆明/0900,/,保山
772,MU5986,B5817,保山/2200,/,昆明
773,MU5987,B5271,昆明/0815,/,保山
774,MU5988,B5271,保山/1000,/,昆明
775,MU5989,B5820,昆明/1125,/,昭通
776,MU5990,B5820,昭通/1730,/,昆明
777,MU733,B5796,昆明/1340,/,香港
778,MU734,B5796,香港/1705,/,昆明
779,MU741,B5647,昆明/1300,/,曼谷
780,MU742,B5647,曼谷/1645,/,昆明
781,MU747,B1702,昆明/0750,/,上海
782,MU748,B1702,上海/2105,/,昆明
783,MU755,B5921,上海/1025,昆明/1550,迪拜
784,MU756,B5921,迪拜/0100,/,昆明
785,MU757,B5259,昆明/1425,/,加德
786,MU758,B5259,加德/1850,/,昆明
787,MU767,B5902,昆明/0825,/,青岛
788,MU774,B5926,巴黎/2050,/,昆明
789,MU778,B5930,悉尼/1850,/,昆明
790,MU783,B1792,昆明/0830,/,南宁
791,MU784,B1792,南宁/1600,/,昆明
792,MU9715,B7170,昆明/1520,/,武汉
793,MU9716,B7170,武汉/1845,/,昆明
794,MU9731,B5817,长沙/1200,昆明/1515,拉萨
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,MU9732,B5816,拉萨/1855,昆明/2225,长沙
796,MU9737,B5231,芒市/1805,昆明/2110,天津
797,MU9738,B7170,天津/0935,昆明/1600,芒市
798,MU9741,B5802,昆明/1730,/,保山
799,MU9742,B5809,保山/1110,/,昆明
800,MU9751,B5515,昆明/1400,/,北京
801,MU9755,B5243,昆明/0830,/,保山
802,MU9756,B5243,保山/1025,/,昆明
803,NS3269,B5212,石家庄/1615,/,昆明
804,NS3270,B5212,昆明/2025,/,石家庄
805,O36943,B2828,昆明/0200,/,杭州
806,O36944,B2828,杭州/0240,/,昆明
807,OQ2327,B6761,重庆/0715,/,昆明
808,OQ2328,B6761,昆明/0950,/,重庆
809,OQ2357,B6761,重庆/1925,/,昆明
810,OQ2358,B6761,昆明/2200,/,重庆
811,PN6394,B6763,版纳/1045,昆明/1245,重庆
812,QV815,,万象/0720,/,昆明
813,QV816,,昆明/1040,/,万象
814,SC4695,B5526,南京/0940,/,昆明
815,SC4696,B5526,昆明/1340,/,南京
816,SC4719,B5725,重庆/1955,/,昆明
817,SC4720,B5725,昆明/2235,/,重庆
818,SC4737,B7885,青岛/1630,/,昆明
819,SC4738,B7885,昆明/2055,/,青岛
820,SC4769,B7087,厦门/0710,/,昆明
821,SC4770,B7087,昆明/1120,/,厦门
822,SC4859,B7978,青岛/2120,/,昆明
823,SC4860,B7976,昆明/0655,/,青岛
824,SC4873,B1931,济南/0850,/,昆明
825,SC4874,B1931,昆明/1250,/,济南
826,SC4925,B7809,济南/2145,/,昆明
827,SC4926,B7809,昆明/0650,/,济南
828,SC8843,B7975,昆明/0650,/,济南
829,SC8844,B7975,济南/2050,/,昆明
830,SC8885,B1745,乌鲁/1920,昆明/0100,曼谷
831,SC8886,B6988,曼谷/0405,昆明/0725,乌鲁
832,TG612,,曼谷/1055,/,昆明
833,TG612,,曼谷/0800,/,昆明
834,TG613,,昆明/1520,/,曼谷
835,TG613,,昆明/0800,/,曼谷
836,TV6007,B8842,丽江/1045,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,TV6008,B8842,昆明/1320,/,丽江
838,TV9819,B6451,昆明/1445,/,芒市
839,TV9820,B6451,芒市/1645,/,昆明
840,TV9893,B6451,拉萨/1100,/,昆明
841,TV9894,B6451,昆明/2015,/,拉萨
842,TV989V,B6467,昆明/0600,/,拉萨
843,UO3273,,香港/1845,/,昆明
844,UO3274,,昆明/0805,/,香港
845,ZH9265,B6297,西安/0835,/,昆明
846,ZH9266,B6297,昆明/1245,/,西安
847,ZH9411,B6312,深圳/0710,/,昆明
848,ZH9412,B6312,昆明/1100,/,深圳
849,ZH9413,B5401,深圳/1405,/,昆明
850,ZH9414,B5401,昆明/1730,/,深圳
851,ZH9415,B5401,深圳/2005,/,昆明
852,ZH9416,B5361,昆明/0845,/,深圳
853,ZH9451,B5381,广州/2005,/,昆明
854,ZH9452,B5380,昆明/0905,/,广州
855,ZH9455,B5772,广州/1850,/,昆明
856,ZH9456,B5772,昆明/2245,/,广州
857,ZH9531,B5773,无锡/1510,/,昆明
858,ZH9532,B5773,昆明/1920,/,无锡
859,ZH9533,B6569,无锡/1105,/,昆明
860,ZH9534,B6569,昆明/1510,/,无锡
861,ZH9561,B5400,南京/0820,/,昆明
862,ZH9562,B5400,昆明/1210,/,南京
863,ZH9713,B9909,昆明/1005,/,太原
864,ZH9714,B9909,太原/2020,/,昆明
865,ZH9773,B6939,南昌/0955,/,昆明
866,ZH9774,B6939,昆明/1330,/,南昌
867,ZH9789,B6833,泉州/1405,/,昆明
868,ZH9790,B6550,昆明/0905,/,泉州
869,ZH9793,B6750,泉州/1000,/,昆明
870,ZH9794,B6750,昆明/1340,/,泉州
