昆明机场飞行动态,,,,,
,,,,,2017年06月30日
559,MU2715,B6756,长沙/1345,/,昆明
560,MU2716,B6756,昆明/1655,/,长沙
561,MU2725,B8496,南京/1225,/,昆明
562,MU2726,B8496,昆明/0830,/,南京
563,MU2735,B6759,长沙/1630,/,昆明
564,MU2736,B6759,昆明/1935,/,长沙
565,MU2745,B2410,长沙/1750,/,昆明
566,MU2746,B2410,昆明/2110,/,长沙
567,MU2755,B6456,南京/1705,昆明/2055,版纳
568,MU2756,B8017,版纳/0840,昆明/1040,南京
569,MU2766,B9970,昆明/0735,/,南京
570,MU2785,B2291,南京/2130,/,昆明
571,MU2786,B8496,昆明/1630,/,南京
572,MU2975,B6890,无锡/1015,/,昆明
573,MU2976,B6890,昆明/1425,/,重庆
574,MU2985,B2220,重庆/1725,/,昆明
575,MU2986,B2220,昆明/1955,/,无锡
576,MU2995,B6893,重庆/2130,/,昆明
577,MU2996,B2220,昆明/0745,/,重庆
578,MU5077,B6010,合肥/1140,昆明/1555,曼谷
579,MU5078,B6010,曼谷/2050,昆明/0055,合肥
580,MU5093,B1612,兰州/1850,昆明/2235,新加坡
581,MU5094,B1612,新加坡/0330,/,昆明
582,MU5145,B1772,太原/1820,/,昆明
583,MU5230,B1772,昆明/2225,/,温州
584,MU5292,B5257,太原/1210,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5299,B5257,昆明/1615,/,太原
586,MU5327,B2337,九华山/1135,/,昆明
587,MU5328,B2337,昆明/1620,/,九华山
588,MU5437,B6431,南充/1230,/,昆明
589,MU5438,B6431,昆明/1540,/,南充
590,MU5449,B6832,重庆/0650,/,昆明
591,MU5450,B6832,昆明/2215,/,重庆
592,MU5455,B6797,宁波/2000,/,昆明
593,MU5456,B6798,昆明/0930,/,宁波
594,MU5461,B2682,温州/1520,/,昆明
595,MU5462,B2682,昆明/1135,/,温州
596,MU5463,B6832,合肥/1750,/,昆明
597,MU5464,B6832,昆明/0935,/,合肥
598,MU5465,B6585,南昌/1235,/,昆明
599,MU5469,B6009,南昌/0720,/,昆明
600,MU5470,B6009,昆明/1050,/,南昌
601,MU5471,B2207,重庆/1750,/,昆明
602,MU5472,B2207,昆明/2050,/,重庆
603,MU5475,B1610,昆明/1215,/,合肥
604,MU5476,B1610,合肥/0755,/,昆明
605,MU5478,B8226,昆明/2125,/,上海
606,MU5497,B8392,青岛/0710,/,昆明
607,MU5498,B8392,昆明/1155,/,青岛
608,MU5505,B1615,福州/1150,/,昆明
609,MU5532,B6585,昆明/1610,/,南昌
610,MU555,B1836,杭州/1900,昆明/2335,加尔
611,MU556,B6797,昆明/0705,杭州/0300,昆明
612,MU5575,B8237,郑州/1430,/,昆明
613,MU5576,B8237,昆明/1825,/,郑州
614,MU5588,B1615,昆明/1605,/,福州
615,MU5617,B6878,南昌/1845,/,昆明
616,MU5618,B6878,昆明/2230,/,南昌
617,MU5645,B2229,杭州/1350,昆明/1855,版纳
618,MU5646,B2229,版纳/2050,昆明/2300,杭州
619,MU5655,B6805,杭州/0735,/,昆明
620,MU5656,B6805,昆明/2115,/,杭州
621,MU5683,B6470,黎平/1210,/,昆明
622,MU5684,B6470,昆明/1430,/,黎平
623,MU5703,B1908,昆明/1320,/,济宁
624,MU5704,B1908,济宁/2155,/,昆明
625,MU5706,B5930,北京/1840,昆明/2325,版纳
626,MU5707,B6145,昆明/1600,/,北京
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5708,B6145,北京/2040,/,昆明
628,MU5711,B5231,版纳/0850,昆明/1150,北京
629,MU5712,B6805,北京/1620,昆明/2135,芒市
630,MU5713,B7591,昆明/0830,/,北京
631,MU5714,B7591,北京/1310,昆明/1835,普洱
632,MU5715,B6142,芒市/1735,昆明/2010,北京
633,MU5716,B1790,北京/0805,/,昆明
634,MU5717,B6147,北京/0830,昆明/1345,腾冲
635,MU5718,B5816,普洱/1835,昆明/2100,北京
636,MU5719,B5225,丽江/1515,昆明/1720,北京
637,MU5720,B6146,北京/2155,/,昆明
638,MU5723,B5820,版纳/1110,昆明/1410,西安
639,MU5724,B7170,西安/1735,昆明/2135,版纳
640,MU5725,B5822,昆明/1425,/,乌鲁
641,MU5726,B5822,乌鲁/1925,/,昆明
642,MU5731,B1635,昆明/0800,/,广州
643,MU5732,B1635,广州/1115,昆明/1500,西昌
644,MU5733,B5242,丽江/2130,昆明/2315,广州
645,MU5734,B5821,广州/1740,昆明/2205,版纳
646,MU5737,B6142,大理/1330,昆明/1535,广州
647,MU5738,B5796,广州/1855,/,昆明
648,MU5739,B5295,昆明/1105,/,广州
649,MU5740,B5795,广州/0735,昆明/1150,大理
650,MU5741,B5821,版纳/1015,昆明/1305,广州
651,MU5742,B1790,广州/1620,昆明/1955,保山
652,MU5743,B5276,保山/1055,昆明/1335,广州
653,MU5744,B5795,广州/1655,昆明/2055,丽江
654,MU5745,B6892,昆明/1850,/,三亚
655,MU5746,B6892,三亚/2210,/,昆明
656,MU5747,B5270,版纳/0730,昆明/0945,天津
657,MU5748,B6892,天津/1415,昆明/1905,版纳
658,MU5749,B6147,昆明/1315,/,长沙
659,MU5750,B6147,长沙/2210,/,昆明
660,MU5757,B5822,芒市/1115,昆明/1400,深圳
661,MU5758,B7600,深圳/1720,/,昆明
662,MU5759,B7589,昆明/1000,/,深圳
663,MU5760,B7589,深圳/1320,昆明/1705,大理
664,MU5761,B6143,昆明/0920,/,深圳
665,MU5762,B6143,深圳/1245,/,昆明
666,MU5763,B5265,大理/1810,昆明/2200,深圳
667,MU5764,B1789,深圳/0655,昆明/1210,芒市
668,MU5765,B1792,昆明/1215,/,郑州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5766,B1792,郑州/2205,/,昆明
670,MU5771,B5054,西昌/1645,昆明/1850,广州
671,MU5772,B7591,广州/2210,/,昆明
672,MU5775,B7599,昆明/0840,/,广州
673,MU5776,B7599,广州/1205,/,昆明
674,MU5781,B5683,昆明/1635,/,厦门
675,MU5782,B5683,厦门/2015,/,昆明
676,MU5799,B5267,昆明/0845,/,洛阳
677,MU5800,B5267,洛阳/1745,/,昆明
678,MU5801,B7592,昆明/0800,/,上海
679,MU5802,B7592,上海/1235,昆明/1715,腾冲
680,MU5803,B5820,腾冲/1555,昆明/2020,上海
681,MU5804,B5270,上海/1945,/,昆明
682,MU5809,B1635,昆明/1500,/,上海
683,MU580Z,B5295,洛阳/0800,/,昆明
684,MU5810,B1635,上海/1910,/,昆明
685,MU5811,B6142,迪庆/0950,昆明/1200,上海
686,MU5812,B1789,上海/1630,昆明/2050,迪庆
687,MU5813,B7589,昆明/1730,/,上海
688,MU5814,B7589,上海/2200,/,昆明
689,MU5815,B5270,昆明/1425,/,六盘水
690,MU5816,B5054,六盘水/1205,/,昆明
691,MU5817,B1907,昆明/0935,/,兴义
692,MU5818,B1907,兴义/1925,/,昆明
693,MU5821,B5527,昆明/0820,/,东胜
694,MU5822,B5527,东胜/1920,/,昆明
695,MU5823,B7592,昆明/1735,/,郑州
696,MU5824,B7592,郑州/2125,/,昆明
697,MU5829,B5683,昆明/0820,/,郑州
698,MU5830,B5683,郑州/1220,/,昆明
699,MU5835,B7590,昆明/1110,/,汕头
700,MU5836,B7590,汕头/1445,/,昆明
701,MU583X,B7600,郑州/0800,/,昆明
702,MU5841,B5930,昆明/0800,/,成都
703,MU5842,B5930,成都/1050,/,昆明
704,MU5843,B5926,昆明/1100,/,成都
705,MU5844,B5926,成都/1350,/,昆明
706,MU5845,B5819,昆明/0900,/,成都
707,MU5846,B5820,成都/2210,/,昆明
708,MU5847,B1790,昆明/1955,/,成都
709,MU5848,B1790,成都/2245,/,昆明
710,MU5849,B7599,昆明/1630,/,成都
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5850,B7599,成都/1905,/,昆明
712,MU5851,B5817,昆明/1000,/,成都
713,MU5852,B1792,成都/0710,/,昆明
714,MU5853,B5926,昆明/1755,/,成都
715,MU5854,B5926,成都/2050,/,昆明
716,MU5855,B1703,昆明/2050,/,成都
717,MU5856,B5816,成都/1405,/,昆明
718,MU5861,B7170,昆明/0805,/,重庆
719,MU5862,B7170,重庆/1055,/,昆明
720,MU5873,B2640,昆明/0815,/,宜宾
721,MU5874,B2640,宜宾/1720,/,昆明
722,MU5883,B5271,昆明/1740,/,湛江
723,MU5884,B5271,湛江/2020,/,昆明
724,MU5885,B6141,昆明/0840,/,湛江
725,MU5886,B6141,湛江/1105,/,昆明
726,MU5891,B5243,昆明/0755,/,普洱
727,MU5892,B5243,普洱/0930,/,昆明
728,MU5893,B5282,昆明/1010,/,普洱
729,MU5894,B5282,普洱/1200,/,昆明
730,MU5897,B5816,昆明/1645,/,普洱
731,MU5898,B5802,普洱/2020,/,昆明
732,MU5901,B5821,昆明/0820,/,版纳
733,MU5902,B5225,版纳/2330,/,昆明
734,MU5903,B5820,昆明/0850,/,版纳
735,MU5911,B5802,昆明/2210,/,版纳
736,MU5912,B5802,版纳/2355,/,昆明
737,MU5913,B5821,版纳/2345,/,昆明
738,MU5914,B5054,版纳/2120,/,昆明
739,MU5915,B5809,昆明/2135,/,版纳
740,MU5916,B5809,版纳/2330,/,昆明
741,MU5919,B5225,昆明/1315,/,丽江
742,MU5920,B5245,昆明/2205,/,丽江
743,MU5921,B5097,昆明/0705,/,丽江
744,MU5922,B5245,丽江/2350,/,昆明
745,MU5925,B5245,昆明/0745,/,丽江
746,MU5926,B5245,丽江/1930,/,昆明
747,MU5927,B5259,昆明/1020,/,文山
748,MU5928,B5259,文山/1155,/,昆明
749,MU5929,B2640,昆明/1950,/,文山
750,MU5930,B2640,文山/2150,/,昆明
751,MU5931,B6142,昆明/0755,/,迪庆
752,MU5932,B5816,迪庆/2235,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5935,B5820,昆明/1755,/,迪庆
754,MU5936,B5819,迪庆/1415,/,昆明
755,MU5939,B5807,昆明/0900,/,迪庆
756,MU5940,B5807,迪庆/1620,/,昆明
757,MU5941,B5265,昆明/0925,/,大理
758,MU5942,B5802,大理/1130,/,昆明
759,MU5943,B5293,昆明/0740,/,大理
760,MU5944,B5293,大理/1750,/,昆明
761,MU5945,B5815,昆明/0740,/,JMJ
762,MU5946,B5815,JMJ/0920,/,昆明
763,MU5952,B5225,腾冲/1855,/,昆明
764,MU5957,B5271,昆明/0935,/,临沧
765,MU5958,B5271,临沧/1130,/,昆明
766,MU5959,B5819,昆明/1625,/,临沧
767,MU5960,B5819,临沧/1755,/,昆明
768,MU5961,B2503,昆明/0810,/,临沧
769,MU5962,B2503,临沧/0945,/,昆明
770,MU5963,B5231,昆明/1100,/,临沧
771,MU5964,B5231,临沧/1240,/,昆明
772,MU5965,B5815,昆明/1125,/,沧源
773,MU5966,B5815,沧源/1305,/,昆明
774,MU5967,B5282,昆明/1410,/,临沧
775,MU5968,B5282,临沧/1555,/,昆明
776,MU5971,B5822,昆明/0925,/,芒市
777,MU5972,B5295,芒市/2315,/,昆明
778,MU5973,B5270,昆明/1025,/,芒市
779,MU5974,B5270,芒市/1215,/,昆明
780,MU5975,B5271,昆明/1345,/,芒市
781,MU5976,B5271,芒市/1545,/,昆明
782,MU5981,B5276,昆明/1300,/,保山
783,MU5982,B5276,保山/1435,/,昆明
784,MU5983,B5231,昆明/1555,/,保山
785,MU5984,B5231,保山/1740,/,昆明
786,MU5985,B5276,昆明/0900,/,保山
787,MU5986,B5819,保山/2200,/,昆明
788,MU5987,B5255,昆明/0815,/,保山
789,MU5988,B5255,保山/1825,/,昆明
790,MU5989,B5243,昆明/1125,/,昭通
791,MU5990,B5243,昭通/1730,/,昆明
792,MU733,B5701,昆明/1340,/,香港
793,MU734,B5701,香港/1705,/,昆明
794,MU741,B5809,昆明/1300,/,曼谷
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,MU742,B5809,曼谷/1645,/,昆明
796,MU745,B1703,昆明/0830,/,南宁
797,MU746,B1703,南宁/1715,/,昆明
798,MU747,B1788,昆明/0750,/,上海
799,MU748,B1788,上海/2105,/,昆明
800,MU753,B5828,昆明/1600,/,暹粒
801,MU754,B5828,暹粒/1930,/,昆明
802,MU756,B5921,昆明/0920,/,上海
803,MU757,B5259,昆明/1425,/,加德
804,MU758,B5259,加德/1850,/,昆明
805,MU768,B5902,青岛/1800,/,昆明
806,MU773,B5930,昆明/0055,/,巴黎
807,MU777,B5926,昆明/0050,/,悉尼
808,MU9713,B2503,昆明/1235,/,宜宾
809,MU9714,B2503,宜宾/2025,/,昆明
810,MU9731,B5828,长沙/1200,昆明/1515,拉萨
811,MU9732,B6141,拉萨/1855,昆明/2225,长沙
812,MU9737,B5295,芒市/1805,昆明/2110,天津
813,MU9738,B5796,天津/0935,昆明/1600,芒市
814,MU9743,B5282,昆明/1835,/,昭通
815,MU9744,B5225,昭通/1050,/,昆明
816,MU9751,B5930,昆明/1400,/,北京
817,MU9755,B5809,昆明/0830,/,保山
818,MU9756,B5809,保山/1025,/,昆明
819,NS3269,B1930,石家庄/1615,/,昆明
820,NS3270,B1930,昆明/2025,/,石家庄
821,O36943,B2828,昆明/0200,/,杭州
822,O36944,B2817,杭州/0240,/,昆明
823,OQ2327,B6248,重庆/0715,/,昆明
824,OQ2328,B6248,昆明/0950,/,重庆
825,OQ2357,B1827,重庆/1925,/,昆明
826,OQ2358,B1827,昆明/2200,/,重庆
827,PN6394,B8422,版纳/1045,昆明/1245,重庆
828,QV815,,万象/0720,/,昆明
829,QV816,,昆明/1040,/,万象
830,SC4695,B5526,南京/0940,/,昆明
831,SC4696,B5526,昆明/1340,/,南京
832,SC4719,B5348,重庆/1955,/,昆明
833,SC4720,B5348,昆明/2235,/,重庆
834,SC4737,B1985,青岛/1630,/,昆明
835,SC4738,B1985,昆明/2055,/,青岛
836,SC4769,B1511,厦门/0710,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,SC4770,B1511,昆明/1120,/,厦门
838,SC4859,B7885,青岛/2120,/,昆明
839,SC4860,B1436,昆明/0655,/,青岛
840,SC4873,B1931,济南/0850,/,昆明
841,SC4874,B1931,昆明/1250,/,济南
842,SC4925,B7978,济南/2145,/,昆明
843,SC4926,B7978,昆明/0650,/,济南
844,SC8829,B1743,青岛/0610,昆明/1055,德里
845,SC8830,B1743,德里/1815,昆明/2350,青岛
846,SC8843,B7975,昆明/0650,/,济南
847,SC8844,B7975,济南/2050,/,昆明
848,SC8885,B6986,乌鲁/1920,昆明/0100,曼谷
849,SC8886,B1745,曼谷/0405,昆明/0725,乌鲁
850,TG612,,曼谷/1055,/,昆明
851,TG613,,昆明/1520,/,曼谷
852,TV6007,B8841,丽江/1045,/,昆明
853,TV6008,B8841,昆明/1320,/,丽江
854,TV9819,B6467,昆明/1445,/,芒市
855,TV9820,B6467,芒市/1645,/,昆明
856,TV9893,B6467,拉萨/1100,/,昆明
857,TV9894,B6467,昆明/2015,/,拉萨
858,UO3273,,香港/1845,/,昆明
859,UO3274,,昆明/0805,/,香港
860,ZH9265,B8633,西安/0835,/,昆明
861,ZH9266,B8633,昆明/1245,/,西安
862,ZH9411,B6153,深圳/0710,/,昆明
863,ZH9412,B6153,昆明/1100,/,深圳
864,ZH9413,B5775,深圳/1405,/,昆明
865,ZH9414,B5775,昆明/1730,/,深圳
866,ZH9415,B5362,深圳/2005,/,昆明
867,ZH9416,B5401,昆明/0845,/,深圳
868,ZH9451,B5380,广州/2005,/,昆明
869,ZH9452,B5381,昆明/0905,/,广州
870,ZH9455,B6935,广州/1850,/,昆明
871,ZH9456,B6855,昆明/2245,/,广州
872,ZH9531,B5773,无锡/1510,/,昆明
873,ZH9532,B5773,昆明/1920,/,无锡
874,ZH9533,B6358,无锡/1105,/,昆明
875,ZH9534,B6358,昆明/1510,/,无锡
876,ZH9561,B5771,南京/0820,/,昆明
877,ZH9562,B5771,昆明/1210,/,南京
878,ZH9713,B6835,昆明/1005,/,太原
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
879,ZH9714,B9938,太原/2020,/,昆明
880,ZH9773,B6780,南昌/0955,/,昆明
881,ZH9774,B6780,昆明/1330,/,南昌
882,ZH9789,B6855,泉州/1405,/,昆明
883,ZH9793,B8181,泉州/1000,/,昆明
884,ZH9794,B8181,昆明/1340,/,泉州
