昆明机场飞行动态,,,,,
,,,,,2017年06月25日
558,MU2766,B6803,昆明/0735,/,南京
559,MU2785,B9950,南京/2130,/,昆明
560,MU2975,B1655,无锡/1015,/,昆明
561,MU2976,B1655,昆明/1425,/,重庆
562,MU2985,B2221,重庆/1725,/,昆明
563,MU2986,B2221,昆明/2010,/,无锡
564,MU2995,B2220,重庆/2130,/,昆明
565,MU2996,B2221,昆明/0745,/,重庆
566,MU5077,B6010,合肥/1140,昆明/1610,曼谷
567,MU5078,B6010,曼谷/2050,昆明/0055,合肥
568,MU5093,B6371,兰州/1850,昆明/2235,樟宜
569,MU5094,B6371,樟宜/0330,/,昆明
570,MU5146,B1775,昆明/2120,/,太原
571,MU5229,B1775,温州/1715,/,昆明
572,MU5292,B1723,太原/1210,/,昆明
573,MU5299,B1723,昆明/1615,/,太原
574,MU5327,B6636,九华山/1135,/,昆明
575,MU5328,B6636,昆明/1620,/,九华山
576,MU5329,B6601,合肥/1500,/,昆明
577,MU5330,B6601,昆明/1840,/,合肥
578,MU5437,B8390,南充/1230,/,昆明
579,MU5438,B8390,昆明/1540,/,南充
580,MU5449,B8557,重庆/0650,/,昆明
581,MU5450,B8973,昆明/2205,/,重庆
582,MU5455,B6335,宁波/2000,/,昆明
583,MU5456,B1860,昆明/0930,/,宁波
584,MU5461,B5258,温州/1520,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5462,B5258,昆明/1135,/,温州
586,MU5463,B8973,合肥/1750,/,昆明
587,MU5464,B8557,昆明/0935,/,合肥
588,MU5465,B8855,南昌/1235,/,昆明
589,MU5469,B6013,南昌/0720,/,昆明
590,MU5470,B6013,昆明/1050,/,南昌
591,MU5471,B8556,重庆/1750,/,昆明
592,MU5472,B8556,昆明/2050,/,重庆
593,MU5475,B6802,昆明/1215,/,合肥
594,MU5476,B6802,合肥/0755,/,昆明
595,MU5497,B6008,青岛/0710,/,昆明
596,MU5498,B6008,昆明/1210,/,青岛
597,MU5505,B9906,福州/1150,/,昆明
598,MU5532,B8855,昆明/1610,/,南昌
599,MU555,B6007,杭州/1900,昆明/2335,加尔
600,MU556,B6805,昆明/0705,杭州/0300,昆明
601,MU5575,B8392,郑州/1430,/,昆明
602,MU5576,B8392,昆明/1825,/,郑州
603,MU5588,B9906,昆明/1605,/,福州
604,MU5617,B6831,南昌/1845,/,昆明
605,MU5618,B6831,昆明/2230,/,南昌
606,MU5645,B6805,杭州/1435,昆明/1855,版纳
607,MU5646,B6805,版纳/2050,昆明/2300,杭州
608,MU5655,B2229,杭州/0735,/,昆明
609,MU5656,B2229,昆明/2115,/,杭州
610,MU5683,B6471,黎平/1210,/,昆明
611,MU5684,B6471,昆明/1430,/,黎平
612,MU5703,B1788,昆明/1320,/,济宁
613,MU5704,B1788,济宁/2155,/,昆明
614,MU5706,B5926,北京/1840,昆明/2325,版纳
615,MU5707,B5930,昆明/1600,/,北京
616,MU5708,B5930,北京/2040,/,昆明
617,MU5711,B5255,版纳/0850,昆明/1150,北京
618,MU5712,B2229,北京/1620,昆明/2135,芒市
619,MU5713,B7589,昆明/0830,/,北京
620,MU5714,B7589,北京/1310,昆明/1835,普洱
621,MU5715,B5821,芒市/1735,昆明/2010,北京
622,MU5716,B1792,北京/0800,/,昆明
623,MU5717,B6148,北京/0830,昆明/1345,腾冲
624,MU5718,B5819,普洱/1850,昆明/2100,北京
625,MU5719,B5271,丽江/1515,昆明/1720,北京
626,MU5720,B1791,北京/2155,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5723,B5271,版纳/1110,昆明/1410,西安
628,MU5724,B5647,西安/1735,昆明/2135,版纳
629,MU5725,B5822,昆明/1425,/,乌鲁
630,MU5726,B5822,乌鲁/1925,/,昆明
631,MU5731,B6757,昆明/0800,/,广州
632,MU5732,B6757,广州/1115,昆明/1450,西昌
633,MU5733,B5263,丽江/2130,昆明/2315,广州
634,MU5734,B5820,广州/1740,昆明/2155,版纳
635,MU5737,B5802,大理/1330,昆明/1535,广州
636,MU5738,B7592,广州/1855,/,昆明
637,MU5739,B5295,昆明/1105,/,广州
638,MU5740,B5515,广州/0735,昆明/1150,大理
639,MU5741,B5231,版纳/1015,昆明/1305,广州
640,MU5742,B7591,广州/1620,昆明/2000,保山
641,MU5743,B5225,保山/1055,昆明/1335,广州
642,MU5744,B5225,广州/1655,昆明/2055,丽江
643,MU5745,B8496,昆明/1900,/,三亚
644,MU5746,B8496,三亚/2210,/,昆明
645,MU5747,B5256,版纳/0730,昆明/0945,天津
646,MU5748,B8496,天津/1415,昆明/1905,版纳
647,MU5749,B6148,昆明/1315,/,长沙
648,MU5750,B6148,长沙/2210,/,昆明
649,MU5757,B2502,芒市/1115,昆明/1400,深圳
650,MU5758,B1703,深圳/1720,/,昆明
651,MU5759,B7590,昆明/1000,/,深圳
652,MU5760,B7590,深圳/1320,昆明/1705,大理
653,MU5761,B6249,昆明/0920,/,深圳
654,MU5762,B6249,深圳/1245,/,昆明
655,MU5763,B5270,大理/1810,昆明/2200,深圳
656,MU5764,B1790,深圳/0655,昆明/1210,芒市
657,MU5765,B6146,昆明/1215,/,郑州
658,MU5766,B6146,郑州/2205,/,昆明
659,MU5771,B5256,西昌/1705,昆明/1850,广州
660,MU5772,B7589,广州/2210,/,昆明
661,MU5775,B7592,昆明/0840,/,广州
662,MU5776,B7592,广州/1205,/,昆明
663,MU5781,B5683,昆明/1635,/,厦门
664,MU5782,B5683,厦门/2015,/,昆明
665,MU578X,B1788,厦门/0900,/,昆明
666,MU5799,B5054,昆明/0845,/,洛阳
667,MU5800,B5054,洛阳/1745,/,昆明
668,MU5801,B1791,昆明/0800,/,上海
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5802,B1791,上海/1235,昆明/1715,腾冲
670,MU5803,B5276,腾冲/1555,昆明/2020,上海
671,MU5804,B5245,上海/1945,/,昆明
672,MU5809,B6757,昆明/1500,/,上海
673,MU5810,B6757,上海/1910,/,昆明
674,MU5811,B5820,迪庆/0950,/,昆明
675,MU5812,B5819,昆明/2050,/,迪庆
676,MU5813,B7590,昆明/1730,/,上海
677,MU5814,B7590,上海/2200,/,昆明
678,MU5815,B5245,昆明/1425,/,六盘水
679,MU5816,B5276,六盘水/1205,/,昆明
680,MU5817,B1908,昆明/0935,/,兴义
681,MU5818,B1908,兴义/1925,/,昆明
682,MU581R,B5647,兴义/1055,/,昆明
683,MU5821,B5756,昆明/0820,/,东胜
684,MU5822,B5756,东胜/1920,/,昆明
685,MU5823,B5796,昆明/1735,/,郑州
686,MU5824,B5796,郑州/2125,/,昆明
687,MU5829,B5683,昆明/0820,/,郑州
688,MU5830,B5683,郑州/1220,/,昆明
689,MU5835,B7599,昆明/1110,/,汕头
690,MU5836,B7599,汕头/1445,/,昆明
691,MU5841,B5926,昆明/0800,/,成都
692,MU5842,B5926,成都/1050,/,昆明
693,MU5843,B5515,昆明/1100,/,成都
694,MU5844,B5515,成都/1350,/,昆明
695,MU5845,B5816,昆明/0900,/,成都
696,MU5846,B5816,成都/2210,/,昆明
697,MU5847,B7591,昆明/1955,/,成都
698,MU5848,B7591,成都/2245,/,昆明
699,MU5849,B6249,昆明/1630,/,成都
700,MU5850,B6249,成都/1915,/,昆明
701,MU5851,B5828,昆明/1000,/,成都
702,MU5852,B7591,成都/0710,/,昆明
703,MU5853,B5515,昆明/1800,/,成都
704,MU5854,B5515,成都/2050,/,昆明
705,MU5855,B6147,昆明/2050,/,成都
706,MU5856,B5819,成都/1405,/,昆明
707,MU5861,B7600,昆明/0805,/,重庆
708,MU5862,B7600,重庆/1055,/,昆明
709,MU5873,B2640,昆明/0815,/,宜宾
710,MU5874,B2640,宜宾/1720,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5883,B5271,昆明/1740,/,湛江
712,MU5884,B5271,湛江/2020,/,昆明
713,MU5885,B5822,昆明/0840,/,湛江
714,MU5886,B5822,湛江/1105,/,昆明
715,MU5891,B5802,昆明/0755,/,普洱
716,MU5892,B5802,普洱/0930,/,昆明
717,MU5893,B6142,昆明/1010,/,普洱
718,MU5894,B6142,普洱/1200,/,昆明
719,MU5897,B5819,昆明/1710,/,普洱
720,MU5898,B2502,普洱/2020,/,昆明
721,MU5901,B5231,昆明/0820,/,版纳
722,MU5902,B5802,版纳/2330,/,昆明
723,MU5903,B5271,昆明/0850,/,版纳
724,MU5911,B5255,昆明/2210,/,版纳
725,MU5912,B5255,版纳/2355,/,昆明
726,MU5913,B5820,版纳/2345,/,昆明
727,MU5914,B5256,版纳/2120,/,昆明
728,MU5915,B5270,昆明/2135,/,版纳
729,MU5916,B5270,版纳/2330,/,昆明
730,MU5919,B5271,昆明/1315,/,丽江
731,MU5920,B5242,昆明/2205,/,丽江
732,MU5921,B5293,昆明/0705,/,丽江
733,MU5922,B5242,丽江/2350,/,昆明
734,MU5927,B5259,昆明/1020,/,文山
735,MU5928,B5259,文山/1155,/,昆明
736,MU5929,B2640,昆明/1950,/,文山
737,MU5930,B2640,文山/2150,/,昆明
738,MU5931,B5820,昆明/0755,/,迪庆
739,MU5932,B5819,迪庆/2235,/,昆明
740,MU5935,B5816,昆明/1805,/,迪庆
741,MU5936,B5816,迪庆/1415,/,昆明
742,MU5939,B6141,昆明/0850,/,迪庆
743,MU5940,B6141,迪庆/1620,/,昆明
744,MU5941,B5270,昆明/0925,/,大理
745,MU5942,B5809,大理/1130,/,昆明
746,MU5943,B5242,昆明/0740,/,大理
747,MU5944,B5242,大理/1750,/,昆明
748,MU5945,B5817,昆明/0740,/,JMJ
749,MU5946,B5817,JMJ/0920,/,昆明
750,MU5952,B5802,腾冲/1855,/,昆明
751,MU5957,B5243,昆明/0935,/,临沧
752,MU5958,B5243,临沧/1130,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5959,B5243,昆明/1625,/,临沧
754,MU5960,B5243,临沧/1755,/,昆明
755,MU5961,B5282,昆明/0810,/,临沧
756,MU5962,B5282,临沧/0950,/,昆明
757,MU5963,B5807,昆明/1100,/,临沧
758,MU5964,B5807,临沧/1240,/,昆明
759,MU5965,B5817,昆明/1125,/,沧源
760,MU5966,B5817,沧源/1305,/,昆明
761,MU5967,B5809,昆明/1340,/,临沧
762,MU5968,B5809,临沧/1555,/,昆明
763,MU5971,B2502,昆明/0925,/,芒市
764,MU5972,B5295,芒市/2315,/,昆明
765,MU5973,B5256,昆明/1025,/,芒市
766,MU5974,B5256,芒市/1215,/,昆明
767,MU5975,B2502,昆明/1400,/,芒市
768,MU5976,B2502,芒市/1545,/,昆明
769,MU5981,B5282,昆明/1305,/,保山
770,MU5982,B5282,保山/1445,/,昆明
771,MU5983,B5807,昆明/1605,/,保山
772,MU5984,B5807,保山/1740,/,昆明
773,MU5985,B5225,昆明/0855,/,保山
774,MU5986,B5243,保山/2150,/,昆明
775,MU5987,B5267,昆明/0750,/,保山
776,MU5988,B5267,保山/0950,/,昆明
777,MU5989,B5255,昆明/1125,/,昭通
778,MU5990,B5255,昭通/1730,/,昆明
779,MU733,B5267,昆明/1340,/,香港
780,MU734,B5267,香港/1705,/,昆明
781,MU741,B5527,昆明/1300,/,曼谷
782,MU742,B5527,曼谷/1645,/,昆明
783,MU747,B1702,昆明/0750,/,上海
784,MU748,B1702,上海/2105,/,昆明
785,MU756,B5921,昆明/0920,/,上海
786,MU757,B5259,昆明/1425,/,加德
787,MU758,B5259,加德/1850,/,昆明
788,MU768,B5903,青岛/1800,/,昆明
789,MU773,B5926,昆明/0055,/,巴黎
790,MU783,B6147,昆明/0830,/,南宁
791,MU784,B6147,南宁/1600,/,昆明
792,MU9715,B1788,昆明/1520,/,武汉
793,MU9716,B1788,武汉/1845,/,昆明
794,MU9731,B5821,长沙/1200,昆明/1515,拉萨
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,MU9732,B5817,拉萨/1855,昆明/2225,长沙
796,MU9737,B5295,芒市/1805,昆明/2110,天津
797,MU9738,B1907,天津/0935,昆明/1600,芒市
798,MU9743,B5276,昆明/1835,/,昭通
799,MU9744,B5245,昭通/1050,/,昆明
800,MU9751,B5926,昆明/1400,/,北京
801,MU9755,B5265,昆明/0830,/,保山
802,MU9756,B5265,保山/1025,/,昆明
803,NS3269,B5215,石家庄/1615,/,昆明
804,NS3270,B5215,昆明/2025,/,石家庄
805,OQ2327,B6761,重庆/0715,/,昆明
806,OQ2328,B6761,昆明/0950,/,重庆
807,PN6394,B8846,版纳/1045,昆明/1245,重庆
808,QV815,,万象/0720,/,昆明
809,QV816,,昆明/1040,/,万象
810,SC4695,B5526,南京/0940,/,昆明
811,SC4696,B5526,昆明/1340,/,南京
812,SC4719,B5347,重庆/1955,/,昆明
813,SC4720,B5347,昆明/2235,/,重庆
814,SC4737,B1746,青岛/1630,/,昆明
815,SC4738,B1746,昆明/2055,/,青岛
816,SC4769,B6985,厦门/0710,/,昆明
817,SC4770,B6985,昆明/1120,/,厦门
818,SC4859,B7809,青岛/2120,/,昆明
819,SC4860,B7808,昆明/0655,/,青岛
820,SC4873,B5117,济南/0850,/,昆明
821,SC4874,B5117,昆明/1250,/,济南
822,SC4925,B7805,济南/2145,/,昆明
823,SC4926,B7805,昆明/0650,/,济南
824,SC8827,B5335,济南/0635,昆明/1040,德里
825,SC8828,B5335,德里/1815,昆明/2350,济南
826,SC8843,B7978,昆明/0650,/,济南
827,SC8844,B7978,济南/2050,/,昆明
828,SC8885,B6986,乌鲁/1920,昆明/0100,曼谷
829,SC8886,B1745,曼谷/0405,昆明/0725,乌鲁
830,TG612,,曼谷/1055,/,昆明
831,TG613,,昆明/1520,/,曼谷
832,TV6007,B8841,丽江/1045,/,昆明
833,TV6008,B8841,昆明/1320,/,丽江
834,TV9819,B6440,昆明/1445,/,芒市
835,TV9820,B6440,芒市/1645,/,昆明
836,TV9893,B6440,拉萨/1100,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,TV9894,B6440,昆明/2015,/,拉萨
838,UO3273,,香港/1845,/,昆明
839,UO3274,,昆明/0805,/,香港
840,ZH9265,B8411,西安/0835,/,昆明
841,ZH9266,B8411,昆明/1245,/,西安
842,ZH9411,B6749,深圳/0710,/,昆明
843,ZH9412,B6749,昆明/1100,/,深圳
844,ZH9413,B5775,深圳/1405,/,昆明
845,ZH9414,B5775,昆明/1730,/,深圳
846,ZH9415,B5775,深圳/2005,/,昆明
847,ZH9416,B5363,昆明/0845,/,深圳
848,ZH9451,B5361,广州/2005,/,昆明
849,ZH9452,B5361,昆明/0905,/,广州
850,ZH9455,B6297,广州/1850,/,昆明
851,ZH9456,B6857,昆明/2245,/,广州
852,ZH9531,B5773,无锡/1510,/,昆明
853,ZH9532,B5773,昆明/1920,/,无锡
854,ZH9533,B8635,无锡/1105,/,昆明
855,ZH9534,B8635,昆明/1510,/,无锡
856,ZH9561,B5400,南京/0820,/,昆明
857,ZH9562,B5400,昆明/1210,/,南京
858,ZH9713,B6690,昆明/1005,/,太原
859,ZH9714,B6615,太原/2020,/,昆明
860,ZH9773,B6780,南昌/0955,/,昆明
861,ZH9774,B6780,昆明/1330,/,南昌
862,ZH9789,B6857,泉州/1405,/,昆明
863,ZH9790,B6377,昆明/0905,/,泉州
864,ZH9793,B6935,泉州/1000,/,昆明
865,ZH9794,B6935,昆明/1340,/,泉州
