昆明机场飞行动态,,,,,
,,,,,2017年06月17日
557,MU5588,B6668,昆明/1605,/,福州
558,MU5617,B6878,南昌/1850,/,昆明
559,MU5618,B6878,昆明/2220,/,南昌
560,MU5645,B6870,杭州/1435,昆明/1855,版纳
561,MU5646,B6870,版纳/2050,昆明/2300,杭州
562,MU5655,B6758,杭州/0735,/,昆明
563,MU5656,B6758,昆明/2115,/,杭州
564,MU5706,B5701,北京/1840,昆明/2325,版纳
565,MU5707,B5647,昆明/1600,/,北京
566,MU5708,B5647,北京/2040,/,昆明
567,MU5711,B5807,版纳/0900,昆明/1150,北京
568,MU5712,B6758,北京/1620,昆明/2135,芒市
569,MU5713,B7592,昆明/0830,/,北京
570,MU5714,B7592,北京/1310,昆明/1835,普洱
571,MU5715,B5276,芒市/1700,昆明/2010,北京
572,MU5716,B6147,北京/0805,/,昆明
573,MU5717,B1790,北京/0830,昆明/1345,腾冲
574,MU5718,B6142,普洱/1850,昆明/2100,北京
575,MU5719,B5231,丽江/1515,昆明/1720,北京
576,MU5720,B7591,北京/2155,/,昆明
577,MU5721,B5809,昆明/1235,/,黔江
578,MU5722,B5809,黔江/2250,/,昆明
579,MU5723,B5231,版纳/1120,昆明/1410,西安
580,MU5724,B7589,西安/1735,昆明/2135,版纳
581,MU5731,B6756,昆明/0800,/,广州
582,MU5732,B6756,广州/1115,昆明/1450,西昌
583,MU5733,B5243,丽江/2130,昆明/2315,广州
584,MU5734,B5820,广州/1740,昆明/2155,版纳
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5737,B5256,大理/1330,昆明/1535,广州
586,MU5738,B6145,广州/1855,/,昆明
587,MU5739,B5802,昆明/1105,/,广州
588,MU5740,B5527,广州/0735,昆明/1150,大理
589,MU5741,B5263,版纳/1015,昆明/1305,广州
590,MU5742,B1790,广州/1620,昆明/1955,保山
591,MU5743,B5270,保山/1055,昆明/1335,广州
592,MU5744,B5270,广州/1655,昆明/2115,丽江
593,MU5745,B8497,昆明/1850,/,三亚
594,MU5746,B8497,三亚/2210,/,昆明
595,MU5747,B5267,版纳/0730,昆明/0945,天津
596,MU5748,B8497,天津/1405,昆明/1900,版纳
597,MU5749,B6148,昆明/1315,/,长沙
598,MU574X,B1792,广州/0910,/,昆明
599,MU5750,B6148,长沙/2210,/,昆明
600,MU5757,B2503,芒市/1115,昆明/1400,深圳
601,MU5758,B6143,深圳/1720,/,昆明
602,MU5759,B1789,昆明/1000,/,深圳
603,MU5760,B1789,深圳/1320,昆明/1705,大理
604,MU5763,B5242,大理/1815,昆明/2200,深圳
605,MU5764,B5820,昆明/1210,/,芒市
606,MU5771,B5267,西昌/1705,昆明/1850,广州
607,MU5772,B7592,广州/2210,/,昆明
608,MU5775,B7170,昆明/0840,/,广州
609,MU5776,B7170,广州/1205,/,昆明
610,MU5781,B7170,昆明/1635,/,厦门
611,MU5782,B7170,厦门/2015,/,昆明
612,MU5785,B5263,昆明/1325,/,永州
613,MU5786,B5263,永州/2150,/,昆明
614,MU5799,B5282,昆明/0845,/,洛阳
615,MU5800,B5282,洛阳/1745,/,昆明
616,MU5801,B7591,昆明/0800,/,上海
617,MU5802,B7591,上海/1235,昆明/1715,腾冲
618,MU5803,B5821,腾冲/1555,昆明/2020,上海
619,MU5804,B5271,上海/1945,/,昆明
620,MU5809,B6756,昆明/1455,/,上海
621,MU5810,B6756,上海/1910,/,昆明
622,MU5811,B5820,迪庆/0950,昆明/1200,上海
623,MU5812,B7599,上海/1630,昆明/2050,迪庆
624,MU5813,B5819,昆明/1730,/,上海
625,MU5817,B5683,昆明/0935,/,兴义
626,MU5818,B5683,兴义/1925,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5821,B1907,昆明/0820,/,东胜
628,MU5822,B1907,东胜/1920,/,昆明
629,MU5823,B1791,昆明/1735,/,郑州
630,MU5824,B1791,郑州/2125,/,昆明
631,MU5831,B7600,昆明/1215,/,郑州
632,MU5832,B7600,郑州/1600,/,昆明
633,MU5835,B7590,昆明/1110,/,汕头
634,MU5836,B7590,汕头/1445,/,昆明
635,MU5841,B5701,昆明/0800,/,成都
636,MU5842,B5701,成都/1050,/,昆明
637,MU5843,B5515,昆明/1100,/,成都
638,MU5844,B5515,成都/1350,/,昆明
639,MU5845,B6141,昆明/0900,/,成都
640,MU5846,B5821,成都/2210,/,昆明
641,MU5847,B1790,昆明/1955,/,成都
642,MU5848,B1790,成都/2245,/,昆明
643,MU5849,B1792,昆明/1630,/,成都
644,MU5850,B1792,成都/1915,/,昆明
645,MU5851,B5822,昆明/1000,/,成都
646,MU5852,B6148,成都/0710,/,昆明
647,MU5853,B5515,昆明/1800,/,成都
648,MU5854,B5515,成都/2050,/,昆明
649,MU5855,B7600,昆明/2050,/,成都
650,MU5856,B6142,成都/1405,/,昆明
651,MU5861,B7589,昆明/0805,/,重庆
652,MU5862,B7589,重庆/1055,/,昆明
653,MU5869,B5097,昆明/0800,/,宜宾
654,MU5870,B5097,宜宾/1815,/,昆明
655,MU5881,B5271,昆明/1425,/,铜仁
656,MU5882,B5271,铜仁/1135,/,昆明
657,MU5883,B5293,昆明/1745,/,湛江
658,MU5884,B5293,湛江/2030,/,昆明
659,MU5885,B5817,昆明/0840,/,湛江
660,MU5886,B5817,湛江/1105,/,昆明
661,MU5891,B5293,昆明/0755,/,普洱
662,MU5892,B5293,普洱/0930,/,昆明
663,MU5893,B5821,昆明/1010,/,普洱
664,MU5894,B5821,普洱/1200,/,昆明
665,MU5897,B6142,昆明/1710,/,普洱
666,MU5898,B5828,普洱/2020,/,昆明
667,MU5901,B5263,昆明/0820,/,版纳
668,MU5902,B5807,版纳/2330,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5903,B5231,昆明/0920,/,版纳
670,MU5911,B5828,昆明/2210,/,版纳
671,MU5912,B5828,版纳/2355,/,昆明
672,MU5913,B5820,版纳/2345,/,昆明
673,MU5914,B5276,版纳/2120,/,昆明
674,MU5915,B6141,昆明/2135,/,版纳
675,MU5916,B6141,版纳/2330,/,昆明
676,MU5919,B5231,昆明/1315,/,丽江
677,MU5920,B5295,昆明/2205,/,丽江
678,MU5921,B5054,昆明/0705,/,丽江
679,MU5922,B5295,丽江/2350,/,昆明
680,MU5927,B5815,昆明/1020,/,文山
681,MU5928,B5815,文山/1155,/,昆明
682,MU5929,B2502,昆明/1950,/,文山
683,MU5930,B2502,文山/2150,/,昆明
684,MU5931,B5820,昆明/0755,/,迪庆
685,MU5932,B6142,迪庆/2235,/,昆明
686,MU5935,B5821,昆明/1805,/,迪庆
687,MU5936,B6141,迪庆/1415,/,昆明
688,MU5939,B5828,昆明/0900,/,迪庆
689,MU5940,B5828,迪庆/1620,/,昆明
690,MU5941,B5242,昆明/0810,/,大理
691,MU5942,B5295,大理/1130,/,昆明
692,MU5943,B5225,昆明/0740,/,大理
693,MU5944,B5225,大理/1750,/,昆明
694,MU5952,B6141,腾冲/1855,/,昆明
695,MU5957,B5259,昆明/0935,/,临沧
696,MU5958,B5259,临沧/1130,/,昆明
697,MU5959,B2502,昆明/1625,/,临沧
698,MU5960,B2502,临沧/1755,/,昆明
699,MU5961,B2502,昆明/0810,/,临沧
700,MU5962,B2502,临沧/0945,/,昆明
701,MU5965,B5293,昆明/1125,/,沧源
702,MU5966,B5293,沧源/1305,/,昆明
703,MU5967,B5265,昆明/1340,/,临沧
704,MU5968,B5265,临沧/1545,/,昆明
705,MU5969,B5267,昆明/1850,/,昭通
706,MU5970,B5267,昭通/2030,/,昆明
707,MU5971,B2503,昆明/0925,/,芒市
708,MU5972,B5802,芒市/2315,/,昆明
709,MU5973,B5267,昆明/1025,/,芒市
710,MU5974,B5267,芒市/1215,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5975,B2503,昆明/1400,/,芒市
712,MU5976,B2503,芒市/1545,/,昆明
713,MU5981,B5819,昆明/1300,/,保山
714,MU5982,B5819,保山/1435,/,昆明
715,MU5985,B5270,昆明/0900,/,保山
716,MU5986,B5225,保山/2200,/,昆明
717,MU5987,B5256,昆明/0815,/,保山
718,MU5988,B5256,保山/1000,/,昆明
719,MU5989,B5807,昆明/1125,/,昭通
720,MU5990,B5807,昭通/1730,/,昆明
721,MU713,B6149,昆明/1550,/,科伦坡
722,MU714,B6149,科伦坡/0315,/,昆明
723,MU733,B5259,昆明/1340,/,香港
724,MU734,B5259,香港/1705,/,昆明
725,MU741,B5527,昆明/1300,/,曼谷
726,MU742,B5527,曼谷/1645,/,昆明
727,MU747,B1788,昆明/0750,/,上海
728,MU748,B1788,上海/2105,/,昆明
729,MU755,B5930,上海/1025,昆明/1520,迪拜
730,MU756,B5930,迪拜/0030,/,昆明
731,MU757,B5815,昆明/1425,/,加德
732,MU758,B5815,加德/1850,/,昆明
733,MU767,B5902,昆明/0825,/,青岛
734,MU774,B5926,戴高乐/2050,/,昆明
735,MU778,B5921,悉尼/1850,/,昆明
736,MU783,B6249,昆明/0830,/,南宁
737,MU784,B6249,南宁/1600,/,昆明
738,MU9731,B5816,长沙/1200,昆明/1515,拉萨
739,MU9732,B5817,拉萨/1855,昆明/2225,长沙
740,MU9737,B5802,芒市/1805,昆明/2110,天津
741,MU9738,B6145,天津/0935,昆明/1505,芒市
742,MU9741,B5265,昆明/1730,/,保山
743,MU9742,B5276,保山/1110,/,昆明
744,MU9751,B5701,昆明/1400,/,北京
745,MU9755,B5245,昆明/0830,/,保山
746,MU9756,B5245,保山/1025,/,昆明
747,NS3269,B5215,石家庄/1615,/,昆明
748,NS3270,B5215,昆明/2025,/,石家庄
749,OQ2327,B2345,重庆/0715,/,昆明
750,OQ2328,B2345,昆明/0950,/,重庆
751,OQ2357,B2345,重庆/1925,/,昆明
752,OQ2358,B2345,昆明/2200,/,重庆
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,PN6394,B8102,版纳/1045,昆明/1245,重庆
754,QV815,,万象/0720,/,昆明
755,QV816,,昆明/1040,/,万象
756,SC1161,B7978,昆明/0650,/,济南
757,SC1162,B7978,济南/2145,/,昆明
758,SC4695,B5531,南京/0940,/,昆明
759,SC4696,B5531,昆明/1340,/,南京
760,SC4719,B5348,重庆/1955,/,昆明
761,SC4720,B5348,昆明/2235,/,重庆
762,SC4737,B1510,青岛/1630,/,昆明
763,SC4738,B1510,昆明/2055,/,青岛
764,SC4769,B1986,厦门/0710,/,昆明
765,SC4770,B1986,昆明/1120,/,厦门
766,SC4859,B7808,青岛/2120,/,昆明
767,SC4860,B7809,昆明/0655,/,青岛
768,SC4873,B5117,济南/0850,/,昆明
769,SC4874,B5117,昆明/1250,/,济南
770,SC8843,B7975,昆明/0650,/,济南
771,SC8844,B7975,济南/2050,/,昆明
772,SC8885,B6986,乌鲁/1920,昆明/0100,曼谷
773,SC8886,B1745,曼谷/0405,昆明/0725,乌鲁
774,TG612,,曼谷/1055,/,昆明
775,TG613,,昆明/1520,/,曼谷
776,TV6007,B8417,丽江/1045,/,昆明
777,TV6008,B8417,昆明/1320,/,丽江
778,TV9819,B6473,昆明/1445,/,芒市
779,TV9820,B6473,芒市/1645,/,昆明
780,TV9893,B6473,拉萨/1100,/,昆明
781,TV9894,B6473,昆明/2015,/,拉萨
782,UO3273,,香港/1845,/,昆明
783,UO3274,,昆明/0805,/,香港
784,ZH9265,B6740,西安/0835,/,昆明
785,ZH9266,B6740,昆明/1245,/,西安
786,ZH9411,B9938,深圳/0710,/,昆明
787,ZH9412,B9938,昆明/1100,/,深圳
788,ZH9413,B5400,深圳/1405,/,昆明
789,ZH9414,B5400,昆明/1730,/,深圳
790,ZH9415,B5400,深圳/2005,/,昆明
791,ZH9416,B5400,昆明/0845,/,深圳
792,ZH9451,B7749,广州/2005,/,昆明
793,ZH9452,B5778,昆明/0905,/,广州
794,ZH9455,B5613,广州/1850,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,ZH9456,B5613,昆明/2245,/,广州
796,ZH9531,B1757,无锡/1510,/,昆明
797,ZH9532,B1757,昆明/1920,/,无锡
798,ZH9533,B6358,无锡/1105,/,昆明
799,ZH9534,B6358,昆明/1510,/,无锡
800,ZH9561,B5776,南京/0820,/,昆明
801,ZH9562,B5776,昆明/1210,/,南京
802,ZH9713,B6690,昆明/1005,/,太原
803,ZH9714,B6357,太原/2020,/,昆明
804,ZH9773,B8636,南昌/0955,/,昆明
805,ZH9774,B8636,昆明/1330,/,南昌
806,ZH9789,B6392,泉州/1405,/,昆明
807,ZH9790,B6720,昆明/0905,/,泉州
808,ZH9793,B9980,泉州/1000,/,昆明
809,ZH9794,B9980,昆明/1340,/,泉州
