昆明机场飞行动态,,,,,
,,,,,2017年07月12日
558,MU2574,B6249,万象/1715,昆明/2030,北京
559,MU2594,B6146,清迈/1730,/,昆明
560,MU2595,B6143,昆明/0630,/,清迈
561,MU2597,B1788,昆明/1440,/,清莱
562,MU2598,B1788,清莱/1735,/,昆明
563,MU2705,B6463,南京/0730,昆明/1130,丽江
564,MU2706,B6463,丽江/1330,昆明/1535,南京
565,MU2715,B9950,长沙/1345,/,昆明
566,MU2716,B9950,昆明/1700,/,长沙
567,MU2725,B8496,南京/1225,/,昆明
568,MU2726,B8496,昆明/0830,/,南京
569,MU2735,B1635,长沙/1630,/,昆明
570,MU2736,B1635,昆明/1935,/,长沙
571,MU2745,B6462,长沙/1750,/,昆明
572,MU2746,B6462,昆明/2110,/,长沙
573,MU2755,B6472,南京/1705,昆明/2055,版纳
574,MU2756,B6462,版纳/0840,昆明/1040,南京
575,MU2765,B2412,南京/1835,/,昆明
576,MU2766,B6803,昆明/0735,/,南京
577,MU2785,B2221,南京/2130,/,昆明
578,MU2786,B8496,昆明/1630,/,南京
579,MU2975,B6893,无锡/1015,/,昆明
580,MU2976,B6893,昆明/1425,/,重庆
581,MU2985,B1678,重庆/1725,/,昆明
582,MU2986,B1678,昆明/1955,/,无锡
583,MU2995,B1655,重庆/2130,/,昆明
584,MU2996,B1655,昆明/0745,/,重庆
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5077,B8973,合肥/1140,昆明/1610,曼谷
586,MU5078,B8973,曼谷/2050,/,昆明
587,MU5093,B8227,兰州/1850,昆明/2235,新加坡
588,MU5145,B1933,太原/1820,/,昆明
589,MU5146,B1722,昆明/2120,/,太原
590,MU5229,B1722,温州/1715,/,昆明
591,MU5230,B1933,昆明/2225,/,温州
592,MU5292,B1723,太原/1210,/,昆明
593,MU5299,B1723,昆明/1615,/,太原
594,MU5327,B2207,九华山/1135,/,昆明
595,MU5328,B2207,昆明/1620,/,九华山
596,MU5329,B6802,合肥/1500,/,昆明
597,MU5330,B6802,昆明/1840,/,合肥
598,MU5437,B6471,南充/1230,/,昆明
599,MU5438,B6471,昆明/1540,/,南充
600,MU5449,B6370,重庆/0650,/,昆明
601,MU5450,B6370,昆明/2215,/,重庆
602,MU5453,B6011,武汉/1050,/,昆明
603,MU5454,B6011,昆明/1415,/,武汉
604,MU5455,B6011,宁波/2000,/,昆明
605,MU5456,B6333,昆明/0930,/,宁波
606,MU5461,B5258,温州/1520,/,昆明
607,MU5462,B5258,昆明/1135,/,温州
608,MU5463,B6370,合肥/1750,/,昆明
609,MU5464,B6370,昆明/0935,/,合肥
610,MU5465,B6878,南昌/1235,/,昆明
611,MU5469,B6831,南昌/0720,/,昆明
612,MU5470,B6831,昆明/1050,/,南昌
613,MU5471,B2335,重庆/1750,/,昆明
614,MU5472,B2335,昆明/2050,/,重庆
615,MU5475,B6830,昆明/1155,/,合肥
616,MU5497,B6587,青岛/0710,/,昆明
617,MU5498,B6587,昆明/1155,/,青岛
618,MU5505,B9907,福州/1150,/,昆明
619,MU5532,B6878,昆明/1610,/,南昌
620,MU555,B2415,杭州/1900,昆明/2335,加尔
621,MU556,B6880,昆明/0705,杭州/0300,昆明
622,MU5575,B2208,郑州/1430,/,昆明
623,MU5576,B2208,昆明/1825,/,郑州
624,MU5588,B9907,昆明/1605,/,福州
625,MU5617,B6829,南昌/1845,/,昆明
626,MU5618,B6829,昆明/2230,/,南昌
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5645,B6870,杭州/1435,昆明/1855,版纳
628,MU5646,B6870,版纳/2050,昆明/2300,杭州
629,MU5655,B6798,杭州/0735,/,昆明
630,MU5656,B6798,昆明/2115,/,杭州
631,MU5683,B8379,黎平/1210,/,昆明
632,MU5684,B8379,昆明/1430,/,黎平
633,MU5703,B5647,昆明/1320,/,济宁
634,MU5704,B5647,济宁/2155,/,昆明
635,MU5706,B5930,北京/1840,昆明/2325,版纳
636,MU5708,B6147,北京/2040,/,昆明
637,MU5711,B5282,版纳/0850,昆明/1150,北京
638,MU5712,B6798,北京/1620,昆明/2135,芒市
639,MU5713,B7592,昆明/0830,/,北京
640,MU5714,B7592,北京/1310,昆明/1835,普洱
641,MU5715,B5809,芒市/1735,昆明/2010,北京
642,MU5717,B5255,昆明/1345,/,腾冲
643,MU5718,B6141,普洱/1835,昆明/2055,北京
644,MU5719,B5828,丽江/1515,昆明/1720,北京
645,MU571X,B5243,昆明/0930,/,芒市
646,MU5720,B1703,北京/2155,/,昆明
647,MU5723,B5828,版纳/1110,昆明/1410,西安
648,MU5724,B7170,西安/1735,昆明/2135,版纳
649,MU5725,B5527,昆明/1425,/,乌鲁
650,MU5726,B5527,乌鲁/1925,/,昆明
651,MU5731,B7600,昆明/0800,/,广州
652,MU5732,B7600,广州/1115,昆明/1500,西昌
653,MU5733,B5097,丽江/2130,昆明/2315,广州
654,MU5734,B5822,广州/1740,昆明/2210,版纳
655,MU5737,B5809,大理/1330,昆明/1535,广州
656,MU5738,B5756,广州/1855,/,昆明
657,MU5739,B5271,昆明/1105,/,广州
658,MU5740,B5683,广州/0735,昆明/1150,大理
659,MU5741,B5256,版纳/1015,昆明/1305,广州
660,MU5742,B7590,广州/1620,昆明/2000,保山
661,MU5743,B5295,保山/1055,昆明/1335,广州
662,MU5744,B5295,广州/1655,昆明/2115,丽江
663,MU5745,B6146,昆明/1850,/,三亚
664,MU5746,B6146,三亚/2210,/,昆明
665,MU5747,B5255,版纳/0730,昆明/0945,天津
666,MU5748,B7589,天津/1415,昆明/1905,版纳
667,MU5749,B6143,昆明/1315,/,长沙
668,MU5750,B6143,长沙/2210,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5757,B2639,芒市/1115,昆明/1400,深圳
670,MU5758,B6148,深圳/1720,/,昆明
671,MU5759,B1703,昆明/1000,/,深圳
672,MU5760,B1703,深圳/1320,昆明/1705,大理
673,MU5761,B5796,昆明/0920,/,深圳
674,MU5762,B5796,深圳/1245,/,昆明
675,MU5763,B5270,大理/1810,昆明/2200,深圳
676,MU5764,B7599,深圳/0655,昆明/1210,芒市
677,MU5765,B7599,昆明/1215,/,郑州
678,MU5766,B7599,郑州/2205,/,昆明
679,MU5771,B5256,西昌/1645,昆明/1850,广州
680,MU5772,B5683,广州/2210,/,昆明
681,MU5775,B5756,昆明/0840,/,广州
682,MU5776,B5756,广州/1205,/,昆明
683,MU5781,B5796,昆明/1635,/,厦门
684,MU5782,B5796,厦门/2025,/,昆明
685,MU5799,B2412,昆明/0845,/,洛阳
686,MU5800,B2412,洛阳/1740,/,昆明
687,MU5801,B7591,昆明/0800,/,上海
688,MU5802,B7591,上海/1235,昆明/1715,腾冲
689,MU5803,B5255,腾冲/1555,昆明/2020,上海
690,MU5804,B5265,上海/1945,/,昆明
691,MU5809,B7600,昆明/1500,/,上海
692,MU5810,B7600,上海/1910,/,昆明
693,MU5811,B5822,迪庆/0950,昆明/1200,上海
694,MU5812,B1792,上海/1630,昆明/2050,迪庆
695,MU5813,B6928,昆明/1730,/,上海
696,MU5814,B6928,上海/2200,/,昆明
697,MU5815,B5265,昆明/1425,/,六盘水
698,MU5816,B5265,六盘水/1205,/,昆明
699,MU5817,B5701,昆明/0935,/,兴义
700,MU5818,B5701,兴义/1925,/,昆明
701,MU5821,B5515,昆明/0820,/,东胜
702,MU5822,B5515,东胜/1920,/,昆明
703,MU5823,B7591,昆明/1735,/,郑州
704,MU5824,B7591,郑州/2125,/,昆明
705,MU5825,B5795,昆明/0925,/,桂林
706,MU5826,B5795,桂林/1200,/,昆明
707,MU5829,B6928,昆明/0820,/,郑州
708,MU5830,B6928,郑州/1220,/,昆明
709,MU5833,B5267,昆明/1730,/,兰州
710,MU5834,B5267,兰州/2050,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5835,B5259,昆明/1110,/,汕头
712,MU5836,B5259,汕头/1445,/,昆明
713,MU5841,B1907,昆明/0800,/,成都
714,MU5842,B1907,成都/1050,/,昆明
715,MU5843,B5921,昆明/1100,/,成都
716,MU5844,B5921,成都/1350,/,昆明
717,MU5845,B5816,昆明/0900,/,成都
718,MU5846,B5819,成都/2210,/,昆明
719,MU5847,B7590,昆明/1955,/,成都
720,MU5848,B2412,成都/2345,/,昆明
721,MU5849,B5816,昆明/1630,/,成都
722,MU5850,B5816,成都/1905,/,昆明
723,MU5851,B5815,昆明/1000,/,成都
724,MU5852,B1703,成都/0710,/,昆明
725,MU5853,B5930,昆明/1800,/,成都
726,MU5854,B5930,成都/2100,/,昆明
727,MU5855,B2412,昆明/2100,/,成都
728,MU5856,B6141,成都/1405,/,昆明
729,MU5861,B1788,昆明/0805,/,重庆
730,MU5862,B1788,重庆/1055,/,昆明
731,MU5873,B2640,昆明/0815,/,宜宾
732,MU5874,B2640,宜宾/1720,/,昆明
733,MU5877,B2502,昆明/1445,/,杭州
734,MU5878,B2502,杭州/1845,/,昆明
735,MU5883,B5259,昆明/1740,/,湛江
736,MU5884,B5259,湛江/2020,/,昆明
737,MU5885,B5821,昆明/0840,/,湛江
738,MU5886,B5821,湛江/1105,/,昆明
739,MU5891,B5809,昆明/0755,/,普洱
740,MU5892,B5809,普洱/0930,/,昆明
741,MU5893,B2502,昆明/1010,/,普洱
742,MU5894,B2502,普洱/1200,/,昆明
743,MU5897,B6141,昆明/1645,/,普洱
744,MU5898,B2639,普洱/2020,/,昆明
745,MU5901,B5256,昆明/0820,/,版纳
746,MU5902,B5263,版纳/2330,/,昆明
747,MU5903,B5828,昆明/0850,/,版纳
748,MU5905,B5282,昆明/2205,/,版纳
749,MU5906,B5282,版纳/2350,/,昆明
750,MU5909,B5271,昆明/2220,/,版纳
751,MU5910,B5271,版纳/0010,/,昆明
752,MU5913,B5822,版纳/2350,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5914,B5245,版纳/2120,/,昆明
754,MU5915,B5270,昆明/2135,/,版纳
755,MU5916,B5270,版纳/2330,/,昆明
756,MU5919,B5828,昆明/1315,/,丽江
757,MU5920,B5255,昆明/1750,/,丽江
758,MU5921,B5231,昆明/0705,/,丽江
759,MU5922,B5295,丽江/2255,/,昆明
760,MU5925,B5263,昆明/0730,/,丽江
761,MU5926,B5263,丽江/1920,/,昆明
762,MU5927,B5255,昆明/1020,/,文山
763,MU5928,B5255,文山/1155,/,昆明
764,MU5929,B2640,昆明/2025,/,文山
765,MU5930,B2640,文山/2150,/,昆明
766,MU5931,B5822,昆明/0810,/,迪庆
767,MU5932,B6141,迪庆/2235,/,昆明
768,MU5935,B5819,昆明/1755,/,迪庆
769,MU5936,B5816,迪庆/1415,/,昆明
770,MU5939,B5819,昆明/0850,/,迪庆
771,MU5940,B5819,迪庆/1620,/,昆明
772,MU5941,B5270,昆明/0925,/,大理
773,MU5942,B5802,大理/1130,/,昆明
774,MU5943,B5293,昆明/0740,/,大理
775,MU5944,B5293,大理/1750,/,昆明
776,MU5945,B5276,昆明/0740,/,JMJ
777,MU5946,B5276,JMJ/0920,/,昆明
778,MU5952,B5828,腾冲/1855,/,昆明
779,MU5957,B5807,昆明/0935,/,临沧
780,MU5958,B5807,临沧/1130,/,昆明
781,MU5959,B5276,昆明/1625,/,临沧
782,MU5960,B5276,临沧/1755,/,昆明
783,MU5961,B2639,昆明/0810,临沧/0810,昆明
784,MU5962,B2639,临沧/0945,/,昆明
785,MU5963,B5267,昆明/1055,/,临沧
786,MU5964,B5267,临沧/1240,/,昆明
787,MU5965,B5276,昆明/1125,/,沧源
788,MU5966,B5276,沧源/1305,/,昆明
789,MU5967,B2639,昆明/1410,/,临沧
790,MU5968,B2639,临沧/1555,/,昆明
791,MU5971,B2639,昆明/0925,/,芒市
792,MU5972,B5828,芒市/2315,/,昆明
793,MU5973,B6142,昆明/1025,/,芒市
794,MU5974,B6142,芒市/1215,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,MU597X,B5243,芒市/1100,/,昆明
796,MU5981,B5225,昆明/1300,/,保山
797,MU5982,B5225,保山/1435,/,昆明
798,MU5983,B5243,昆明/1605,/,保山
799,MU5984,B5243,保山/1740,/,昆明
800,MU5985,B5295,昆明/0855,/,保山
801,MU5986,B5225,保山/2155,/,昆明
802,MU5987,B5054,昆明/0815,/,保山
803,MU5988,B5054,保山/1825,/,昆明
804,MU5989,B5282,昆明/1125,/,昭通
805,MU5990,B5282,昭通/1730,/,昆明
806,MU713,B1702,昆明/1550,/,科伦坡
807,MU714,B1702,科伦坡/0315,/,昆明
808,MU7181,B5245,昆明/0930,/,北京
809,MU7182,B5245,北京/1425,/,昆明
810,MU7183,B5257,北京/1200,/,昆明
811,MU7184,B5258,昆明/2115,/,北京
812,MU733,B5802,昆明/1340,/,香港
813,MU734,B5802,香港/1705,/,昆明
814,MU741,B5683,昆明/1300,/,曼谷
815,MU742,B5683,曼谷/1645,/,昆明
816,MU747,B6149,昆明/0750,/,上海
817,MU748,B6149,上海/2105,/,昆明
818,MU753,B5820,昆明/1600,/,暹粒
819,MU754,B5820,暹粒/1930,/,昆明
820,MU756,B5926,昆明/0920,/,上海
821,MU757,B5807,昆明/1425,/,加德
822,MU758,B5807,加德/1850,/,昆明
823,MU768,B5902,青岛/1800,/,昆明
824,MU773,B5921,昆明/0055,/,巴黎
825,MU777,B5930,昆明/0050,/,悉尼
826,MU9005,B5242,昆明/0730,/,文山
827,MU9006,B5242,文山/1600,/,昆明
828,MU9713,B2503,昆明/1235,/,宜宾
829,MU9714,B2503,宜宾/2025,/,昆明
830,MU9731,B5820,长沙/1200,昆明/1515,拉萨
831,MU9732,B5821,拉萨/1855,昆明/2225,长沙
832,MU9737,B5271,芒市/1805,昆明/2110,天津
833,MU9738,B5527,天津/0935,昆明/1600,芒市
834,MU9743,B5256,昆明/1835,/,昭通
835,MU9744,B5817,昭通/1050,/,昆明
836,MU9751,B5930,昆明/1400,/,北京
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,MU9755,B5225,昆明/0830,/,保山
838,MU9756,B5225,保山/1025,/,昆明
839,NS3269,B5212,石家庄/1615,/,昆明
840,NS3270,B5212,昆明/2025,/,石家庄
841,O36943,B2817,昆明/0200,/,杭州
842,O36944,B2817,杭州/0240,/,昆明
843,OQ2327,B1827,重庆/0715,/,昆明
844,OQ2328,B1827,昆明/0950,/,重庆
845,OQ2357,B1827,重庆/1925,/,昆明
846,OQ2358,B1827,昆明/2200,/,重庆
847,PN6394,B6763,版纳/1045,昆明/1245,重庆
848,QV815,,万象/0720,/,昆明
849,QV816,,昆明/1040,/,万象
850,SC8886,B6988,曼谷/0405,昆明/0725,乌鲁
851,TG612,,曼谷/1055,/,昆明
852,TG613,,昆明/1520,/,曼谷
853,TV6007,B8418,丽江/1045,/,昆明
854,TV6008,B8418,昆明/1320,/,丽江
855,TV9819,B6426,昆明/1445,/,芒市
856,TV9820,B6426,芒市/1645,/,昆明
857,TV9893,B6426,拉萨/1100,/,昆明
858,TV9894,B6426,昆明/2015,/,拉萨
859,UO3273,,香港/1845,/,昆明
860,UO3274,,昆明/0805,/,香港
861,ZH9265,B9908,西安/0835,/,昆明
862,ZH9266,B9908,昆明/1245,/,西安
863,ZH9411,B5363,深圳/0710,/,昆明
864,ZH9412,B5363,昆明/1100,/,深圳
865,ZH9413,B5775,深圳/1405,/,昆明
866,ZH9414,B5775,昆明/1730,/,深圳
867,ZH9415,B5775,深圳/2100,/,昆明
868,ZH9416,B5365,昆明/0845,/,深圳
869,ZH9451,B5771,广州/2005,/,昆明
870,ZH9452,B5400,昆明/0905,/,广州
871,ZH9455,B6855,广州/1850,/,昆明
872,ZH9531,B5317,无锡/1510,/,昆明
873,ZH9532,B5317,昆明/1920,/,无锡
874,ZH9533,B1602,无锡/1105,/,昆明
875,ZH9534,B1602,昆明/1510,/,无锡
876,ZH9561,B5360,南京/0820,/,昆明
877,ZH9562,B5360,昆明/1210,/,南京
878,ZH9713,B9939,昆明/1005,/,太原
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
879,ZH9714,B9909,太原/2020,/,昆明
880,ZH9773,B9910,南昌/1010,/,昆明
881,ZH9774,B9910,昆明/1330,/,南昌
882,ZH9790,B6781,昆明/0905,/,泉州
883,ZH9793,B6392,泉州/1000,/,昆明
884,ZH9794,B6392,昆明/1340,/,泉州
