昆明机场飞行动态,,,,,
,,,,,2017年07月04日
561,MU500,B2639,昆明/1300,/,昆明
562,MU5077,B1862,合肥/1140,昆明/1610,曼谷
563,MU5078,B1862,曼谷/2050,昆明/0055,合肥
564,MU5093,B6873,兰州/1850,昆明/2235,新加坡
565,MU5094,B6873,新加坡/0330,/,昆明
566,MU5145,B1933,太原/1820,/,昆明
567,MU5146,B1775,昆明/2130,/,太原
568,MU5229,B1775,温州/1715,/,昆明
569,MU5230,B1933,昆明/2225,/,温州
570,MU5292,B1723,太原/1210,/,昆明
571,MU5299,B1723,昆明/1615,/,太原
572,MU5327,B6003,九华山/1135,/,昆明
573,MU5328,B6003,昆明/1620,/,九华山
574,MU5437,B6423,南充/1215,/,昆明
575,MU5438,B6423,昆明/1540,/,南充
576,MU5449,B6830,重庆/0650,/,昆明
577,MU5450,B6830,昆明/2215,/,重庆
578,MU5453,B6007,武汉/1050,/,昆明
579,MU5454,B6007,昆明/1415,/,武汉
580,MU5456,B6797,昆明/0930,/,宁波
581,MU5461,B2682,温州/1520,/,昆明
582,MU5462,B2682,昆明/1135,/,温州
583,MU5463,B6830,合肥/1750,/,昆明
584,MU5464,B6830,昆明/0935,/,合肥
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5465,B2357,南昌/1240,/,昆明
586,MU5469,B8229,南昌/0720,/,昆明
587,MU5470,B8229,昆明/1050,/,南昌
588,MU5471,B6373,重庆/1750,/,昆明
589,MU5472,B6373,昆明/2050,/,重庆
590,MU5475,B9941,昆明/1200,/,合肥
591,MU5476,B9941,合肥/0755,/,昆明
592,MU5479,B2333,武汉/1655,/,昆明
593,MU547X,B6003,昆明/1050,/,重庆
594,MU5480,B2333,昆明/2020,/,武汉
595,MU5497,B1863,青岛/0710,/,昆明
596,MU5498,B1863,昆明/1155,/,青岛
597,MU5505,B8572,福州/1150,/,昆明
598,MU5532,B2357,昆明/1610,/,南昌
599,MU5547,B6001,景德镇/1355,/,昆明
600,MU5548,B6001,昆明/1725,/,景德镇
601,MU555,B6011,杭州/1900,昆明/2335,加尔
602,MU556,B6870,昆明/0705,杭州/0300,昆明
603,MU5575,B2338,郑州/1430,/,昆明
604,MU5576,B2338,昆明/1825,/,郑州
605,MU5588,B8572,昆明/1605,/,福州
606,MU5617,B8229,南昌/1850,/,昆明
607,MU5618,B8229,昆明/2220,/,南昌
608,MU5645,B6880,杭州/1435,昆明/1855,版纳
609,MU5646,B6880,版纳/2050,昆明/2300,杭州
610,MU5655,B6335,杭州/0735,/,昆明
611,MU5656,B2228,昆明/2115,/,杭州
612,MU5706,B5926,北京/1840,昆明/2325,版纳
613,MU5708,B7590,北京/2040,/,昆明
614,MU5711,B5815,版纳/0850,昆明/1150,北京
615,MU5712,B6335,北京/1620,昆明/2135,芒市
616,MU5713,B7600,昆明/0830,/,北京
617,MU5714,B7600,北京/1310,昆明/1835,普洱
618,MU5715,B5276,芒市/1735,昆明/2010,北京
619,MU5717,B6249,北京/0830,昆明/1340,腾冲
620,MU5718,B5820,普洱/1850,昆明/2100,北京
621,MU5719,B5295,丽江/1515,昆明/1720,北京
622,MU5720,B7599,北京/2155,/,昆明
623,MU5721,B5242,昆明/1235,/,黔江
624,MU5722,B5242,黔江/2250,/,昆明
625,MU5723,B5295,版纳/1110,昆明/1410,西安
626,MU5724,B5255,西安/1735,昆明/2135,版纳
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5725,B6149,昆明/1425,/,乌鲁
628,MU5726,B6149,乌鲁/1925,/,昆明
629,MU5731,B7592,昆明/0800,/,广州
630,MU5732,B7592,广州/1115,昆明/1450,西昌
631,MU5733,B5802,丽江/2130,昆明/2315,广州
632,MU5734,B5821,广州/1740,昆明/2205,版纳
633,MU5737,B5809,大理/1330,昆明/1535,广州
634,MU5738,B5647,广州/1855,/,昆明
635,MU5739,B5054,昆明/1105,/,广州
636,MU5740,B5756,广州/0735,昆明/1150,大理
637,MU5741,B5054,版纳/1015,昆明/1305,广州
638,MU5742,B6147,广州/1620,昆明/2005,保山
639,MU5743,B5293,保山/1055,昆明/1335,广州
640,MU5744,B5293,广州/1655,昆明/2115,丽江
641,MU5745,B7589,昆明/1900,/,三亚
642,MU5746,B7589,三亚/2210,/,昆明
643,MU5747,B5256,版纳/0730,昆明/0945,天津
644,MU5748,B7589,天津/1425,昆明/1905,版纳
645,MU5749,B6249,昆明/1315,/,长沙
646,MU5750,B6249,长沙/2210,/,昆明
647,MU5757,B2640,芒市/1115,昆明/1400,深圳
648,MU5758,B1789,深圳/1720,/,昆明
649,MU5759,B7591,昆明/1000,/,深圳
650,MU5760,B7591,深圳/1320,昆明/1705,大理
651,MU5763,B6141,大理/1815,昆明/2200,深圳
652,MU5764,B1703,深圳/0655,昆明/1210,芒市
653,MU576Z,B5245,昆明/1000,/,大理
654,MU5771,B5259,西昌/1705,昆明/1850,广州
655,MU5772,B7600,广州/2210,/,昆明
656,MU5799,B6639,昆明/0845,/,洛阳
657,MU5800,B6639,洛阳/1740,/,昆明
658,MU5801,B7599,昆明/0800,/,上海
659,MU5802,B7599,上海/1235,昆明/1715,腾冲
660,MU5803,B5263,腾冲/1555,昆明/2020,上海
661,MU5804,B5231,上海/1945,/,昆明
662,MU5805,B5527,昆明/0900,/,上海
663,MU5806,B5527,上海/1315,/,昆明
664,MU5809,B7592,昆明/1500,/,上海
665,MU5810,B7592,上海/1910,/,昆明
666,MU5811,B5821,迪庆/0950,昆明/1200,上海
667,MU5812,B1703,上海/1630,昆明/2050,迪庆
668,MU5813,B8855,昆明/1730,/,上海
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5814,B8855,上海/2200,/,昆明
670,MU5817,B5683,昆明/0935,/,兴义
671,MU5818,B5683,兴义/1925,/,昆明
672,MU5821,B7170,昆明/0820,/,东胜
673,MU5822,B7170,东胜/1920,/,昆明
674,MU5823,B1791,昆明/1735,/,郑州
675,MU5824,B1791,郑州/2125,/,昆明
676,MU5825,B6142,昆明/0945,/,桂林
677,MU5826,B6142,桂林/1220,/,昆明
678,MU5829,B8855,昆明/0820,/,郑州
679,MU5830,B8855,郑州/1220,/,昆明
680,MU5831,B5265,昆明/1215,/,郑州
681,MU5832,B5265,郑州/1600,/,昆明
682,MU5833,B1791,昆明/1730,/,兰州
683,MU5834,B1791,兰州/2050,/,昆明
684,MU5841,B6145,昆明/0800,/,成都
685,MU5842,B6145,成都/1050,/,昆明
686,MU5843,B5701,昆明/1100,/,成都
687,MU5844,B5701,成都/1350,/,昆明
688,MU5845,B5816,昆明/0900,/,成都
689,MU5846,B5816,成都/2210,/,昆明
690,MU5847,B6147,昆明/1955,/,成都
691,MU5848,B6639,成都/2345,/,昆明
692,MU5849,B5701,昆明/1630,/,成都
693,MU5850,B5701,成都/1945,/,昆明
694,MU5851,B5828,昆明/1000,/,成都
695,MU5852,B6143,成都/0710,/,昆明
696,MU5853,B5527,昆明/1800,/,成都
697,MU5854,B5527,成都/2100,/,昆明
698,MU5855,B6639,昆明/2105,/,成都
699,MU5856,B5820,成都/1405,/,昆明
700,MU5861,B1907,昆明/0805,/,重庆
701,MU5862,B1907,重庆/1055,/,昆明
702,MU5869,B2503,昆明/0800,/,宜宾
703,MU5870,B2503,宜宾/1815,/,昆明
704,MU5881,B5231,昆明/1425,/,铜仁
705,MU5882,B5259,铜仁/1135,/,昆明
706,MU5883,B5295,昆明/1745,/,湛江
707,MU5884,B5295,湛江/2030,/,昆明
708,MU5885,B5817,昆明/0840,/,湛江
709,MU5886,B5817,湛江/1105,/,昆明
710,MU5893,B5263,昆明/1010,/,普洱
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5894,B5263,普洱/1200,/,昆明
712,MU5897,B5820,昆明/1710,/,普洱
713,MU5898,B2640,普洱/2020,/,昆明
714,MU5901,B5054,昆明/0820,/,版纳
715,MU5902,B5267,版纳/2330,/,昆明
716,MU5903,B5295,昆明/0850,/,版纳
717,MU5909,B5263,昆明/2220,/,版纳
718,MU5910,B5263,版纳/0010,/,昆明
719,MU5911,B5259,昆明/2210,/,版纳
720,MU5912,B5259,版纳/2355,/,昆明
721,MU5913,B5821,版纳/2345,/,昆明
722,MU5914,B5276,版纳/2120,/,昆明
723,MU5915,B5820,昆明/2135,/,版纳
724,MU5916,B5820,版纳/2330,/,昆明
725,MU5919,B5295,昆明/1315,/,丽江
726,MU5920,B5819,昆明/1805,/,丽江
727,MU5921,B5243,昆明/0705,/,丽江
728,MU5922,B5293,丽江/2255,/,昆明
729,MU5927,B5231,昆明/1020,/,文山
730,MU5928,B5231,文山/1155,/,昆明
731,MU5929,B2502,昆明/2025,/,文山
732,MU5930,B2502,文山/2150,/,昆明
733,MU5931,B5821,昆明/0755,/,迪庆
734,MU5932,B6141,迪庆/2235,/,昆明
735,MU5935,B5816,昆明/1805,/,迪庆
736,MU5936,B5816,迪庆/1415,/,昆明
737,MU5939,B5819,昆明/0900,/,迪庆
738,MU5940,B5819,迪庆/1620,/,昆明
739,MU5941,B6141,昆明/0810,/,大理
740,MU5942,B5245,大理/1130,/,昆明
741,MU5943,B5267,昆明/0740,/,大理
742,MU5944,B5267,大理/1750,/,昆明
743,MU5952,B5263,腾冲/1855,/,昆明
744,MU5957,B5255,昆明/0935,/,临沧
745,MU5958,B5255,临沧/1130,/,昆明
746,MU5959,B2502,昆明/1625,/,临沧
747,MU5960,B2502,临沧/1755,/,昆明
748,MU5961,B5225,昆明/0810,/,临沧
749,MU5962,B5225,临沧/0945,/,昆明
750,MU5963,B5225,昆明/1455,/,临沧
751,MU5964,B5225,临沧/1705,/,昆明
752,MU5965,B5270,昆明/1125,/,沧源
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5966,B5270,沧源/1305,/,昆明
754,MU5967,B2640,昆明/1345,/,临沧
755,MU5968,B2640,临沧/1555,/,昆明
756,MU5969,B5259,昆明/1850,/,昭通
757,MU5970,B5259,昭通/2030,/,昆明
758,MU5971,B2640,昆明/0925,/,芒市
759,MU5972,B5282,芒市/2315,/,昆明
760,MU5973,B5256,昆明/1025,/,芒市
761,MU5974,B5256,芒市/1215,/,昆明
762,MU5981,B5276,昆明/1300,/,保山
763,MU5982,B5276,保山/1435,/,昆明
764,MU5985,B5293,昆明/0855,/,保山
765,MU5986,B5807,保山/2200,/,昆明
766,MU5987,B5265,昆明/0815,/,保山
767,MU5988,B5265,保山/1000,/,昆明
768,MU5989,B5815,昆明/1125,/,昭通
769,MU5990,B5815,昭通/1730,/,昆明
770,MU7181,B5795,昆明/0930,/,北京
771,MU7182,B5795,北京/1425,/,昆明
772,MU7183,B5258,北京/1200,/,昆明
773,MU7184,B2682,昆明/2115,/,北京
774,MU733,B5515,昆明/1430,/,香港
775,MU734,B5515,香港/1805,/,昆明
776,MU741,B1908,昆明/1300,/,曼谷
777,MU742,B1908,曼谷/1645,/,昆明
778,MU747,B1702,昆明/0750,/,上海
779,MU748,B1702,上海/2105,/,昆明
780,MU755,B5921,上海/1025,昆明/1520,迪拜
781,MU756,B5921,迪拜/0030,/,昆明
782,MU757,B5256,昆明/1425,/,加德
783,MU758,B5256,加德/1850,/,昆明
784,MU767,B5903,昆明/0825,/,青岛
785,MU778,B5930,悉尼/1850,/,昆明
786,MU783,B6146,昆明/0830,/,南宁
787,MU784,B6146,南宁/1600,/,昆明
788,MU9715,B5270,昆明/1520,/,武汉
789,MU9716,B5270,武汉/1845,/,昆明
790,MU9731,B5822,长沙/1200,昆明/1515,拉萨
791,MU9732,B5817,拉萨/1855,昆明/2225,长沙
792,MU9737,B5054,芒市/1805,昆明/2110,天津
793,MU9738,B5515,天津/0935,昆明/1600,芒市
794,MU9741,B5097,昆明/1730,/,保山
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,MU9742,B5271,保山/1110,/,昆明
796,MU9751,B5926,昆明/1400,/,北京
797,MU9755,B5242,昆明/0830,/,保山
798,MU9756,B5242,保山/1025,/,昆明
799,NS3269,B5215,石家庄/1615,/,昆明
800,NS3270,B5215,昆明/2025,/,石家庄
801,O36943,B2817,昆明/0200,/,杭州
802,O36944,B2817,杭州/0240,/,昆明
803,OQ2327,B1827,重庆/0715,/,昆明
804,OQ2328,B1827,昆明/0950,/,重庆
805,OQ2357,B1827,重庆/1925,/,昆明
806,OQ2358,B1827,昆明/2200,/,重庆
807,PN6394,B8845,版纳/1045,昆明/1245,重庆
808,QV815,,万象/0720,/,昆明
809,QV816,,昆明/1040,/,万象
810,SC4695,B7668,南京/0940,/,昆明
811,SC4696,B7668,昆明/1340,/,南京
812,SC4719,B5348,重庆/1955,/,昆明
813,SC4720,B5348,昆明/2235,/,重庆
814,SC4737,B1506,青岛/1630,/,昆明
815,SC4738,B1506,昆明/2055,/,青岛
816,SC4769,B1743,厦门/0710,/,昆明
817,SC4770,B1743,昆明/1120,/,厦门
818,SC4873,B1931,济南/0850,/,昆明
819,SC4874,B1931,昆明/1250,/,济南
820,SC4925,B7976,济南/2145,/,昆明
821,SC4926,B7976,昆明/0650,/,济南
822,SC8423,B7668,南昌/2255,/,昆明
823,SC8424,B7885,昆明/0655,/,南昌
824,SC8843,B7975,昆明/0650,/,济南
825,SC8844,B7975,济南/2050,/,昆明
826,SC8885,B1745,乌鲁/1920,昆明/0100,曼谷
827,SC8886,B6986,曼谷/0405,昆明/0725,乌鲁
828,TG612,,曼谷/1055,/,昆明
829,TG613,,昆明/1520,/,曼谷
830,TV6007,B8843,丽江/1045,/,昆明
831,TV6008,B8843,昆明/1320,/,丽江
832,TV9819,B6441,昆明/1445,/,芒市
833,TV9820,B6441,芒市/1645,/,昆明
834,TV9893,B6441,拉萨/1100,/,昆明
835,TV9894,B6441,昆明/2015,/,拉萨
836,UO3273,,香港/1845,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,UO3274,,昆明/0805,/,香港
838,UW9942,B2330,达卡/0330,/,昆明
839,ZH9265,B9910,西安/0835,/,昆明
840,ZH9266,B9910,昆明/1245,/,西安
841,ZH9411,B6153,深圳/0710,/,昆明
842,ZH9412,B6153,昆明/1100,/,深圳
843,ZH9413,B5775,深圳/1405,/,昆明
844,ZH9414,B5775,昆明/1730,/,深圳
845,ZH9415,B5775,深圳/2100,/,昆明
846,ZH9416,B5360,昆明/0845,/,深圳
847,ZH9451,B5362,广州/2005,/,昆明
848,ZH9452,B5362,昆明/0905,/,广州
849,ZH9453,B6550,广州/1320,/,昆明
850,ZH9454,B6935,昆明/1710,/,广州
851,ZH9455,B5400,广州/1850,/,昆明
852,ZH9456,B5400,昆明/2245,/,广州
853,ZH9531,B5773,无锡/1510,/,昆明
854,ZH9532,B5773,昆明/1920,/,无锡
855,ZH9533,B6297,无锡/1105,/,昆明
856,ZH9534,B6297,昆明/1510,/,无锡
857,ZH9561,B5771,南京/0820,/,昆明
858,ZH9562,B5771,昆明/1210,/,南京
859,ZH9789,B8633,泉州/1405,/,昆明
860,ZH9790,B6690,昆明/0905,/,泉州
861,ZH9793,B8078,泉州/1000,/,昆明
862,ZH9794,B8078,昆明/1340,/,泉州
