昆明机场飞行动态,,,,,
,,,,,2017年07月03日
558,MU5328,B2335,昆明/1620,/,九华山
559,MU5329,B6799,合肥/1500,/,昆明
560,MU5330,B6799,昆明/1840,/,合肥
561,MU5369,B5903,上海/1935,/,昆明
562,MU5370,B5902,昆明/0840,/,上海
563,MU5437,B6459,南充/1230,/,昆明
564,MU5438,B6459,昆明/1540,/,南充
565,MU5449,B6802,重庆/0650,/,昆明
566,MU5450,B1862,昆明/2205,/,重庆
567,MU5453,B2415,武汉/1050,/,昆明
568,MU5454,B2415,昆明/1415,/,武汉
569,MU5455,B6797,宁波/1955,/,昆明
570,MU5456,B6007,昆明/0930,/,宁波
571,MU5461,B5257,温州/1520,/,昆明
572,MU5462,B5257,昆明/1135,/,温州
573,MU5463,B1862,合肥/1750,/,昆明
574,MU5464,B6802,昆明/0935,/,合肥
575,MU5465,B1859,南昌/1235,/,昆明
576,MU5469,B6013,南昌/0720,/,昆明
577,MU5470,B6013,昆明/1050,/,南昌
578,MU5471,B6003,重庆/1750,/,昆明
579,MU5472,B6003,昆明/2050,/,重庆
580,MU5475,B8563,昆明/1215,/,合肥
581,MU5476,B8563,合肥/0755,/,昆明
582,MU5497,B9945,青岛/0710,/,昆明
583,MU5498,B9945,昆明/1210,/,青岛
584,MU5505,B6002,福州/1150,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5532,B1859,昆明/1610,/,南昌
586,MU555,B6870,杭州/1900,昆明/2335,加尔
587,MU556,B6797,昆明/0705,杭州/0300,昆明
588,MU5575,B9901,郑州/1430,/,昆明
589,MU5576,B9901,昆明/1825,/,郑州
590,MU5588,B6002,昆明/1605,/,福州
591,MU5617,B6009,南昌/1845,/,昆明
592,MU5618,B6009,昆明/2230,/,南昌
593,MU5645,B6011,杭州/1435,昆明/1845,版纳
594,MU5646,B6011,版纳/2050,昆明/2300,杭州
595,MU5655,B1836,杭州/0735,/,昆明
596,MU5656,B1836,昆明/2115,/,杭州
597,MU5703,B1908,昆明/1320,/,济宁
598,MU5704,B1908,济宁/2155,/,昆明
599,MU5706,B5930,北京/1840,昆明/2325,版纳
600,MU5708,B7591,北京/2040,/,昆明
601,MU5711,B5293,版纳/0850,昆明/1150,北京
602,MU5712,B1836,北京/1620,昆明/2135,芒市
603,MU5713,B7592,昆明/0830,/,北京
604,MU5714,B7592,北京/1310,昆明/1835,普洱
605,MU5715,B5293,芒市/1735,昆明/2010,北京
606,MU5717,B6146,北京/0830,昆明/1345,腾冲
607,MU5718,B5817,普洱/1835,昆明/2055,北京
608,MU5719,B5054,丽江/1515,昆明/1720,北京
609,MU5720,B7599,北京/2155,/,昆明
610,MU5723,B5054,版纳/1110,昆明/1410,西安
611,MU5724,B5097,西安/1735,昆明/2135,版纳
612,MU5725,B6149,昆明/1425,/,乌鲁
613,MU5726,B6149,乌鲁/1925,/,昆明
614,MU5731,B7589,昆明/0800,/,广州
615,MU5732,B7589,广州/1115,昆明/1500,西昌
616,MU5733,B6142,丽江/2130,昆明/2315,广州
617,MU5734,B5821,广州/1740,昆明/2155,版纳
618,MU5737,B5255,大理/1330,昆明/1535,广州
619,MU5738,B5647,广州/1900,/,昆明
620,MU5739,B5809,昆明/1105,/,广州
621,MU5740,B5527,广州/0735,昆明/1150,大理
622,MU5741,B5265,版纳/1015,昆明/1305,广州
623,MU5742,B5515,广州/1620,昆明/1955,保山
624,MU5743,B5243,保山/1055,昆明/1335,广州
625,MU5744,B5243,广州/1655,昆明/2055,丽江
626,MU5745,B7600,昆明/1850,/,三亚
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5746,B7600,三亚/2210,/,昆明
628,MU5747,B5263,版纳/0730,昆明/0945,天津
629,MU5748,B1792,天津/1415,昆明/1855,版纳
630,MU5749,B6146,昆明/1315,/,长沙
631,MU5750,B6146,长沙/2210,/,昆明
632,MU5757,B2640,芒市/1115,昆明/1400,深圳
633,MU5758,B1703,深圳/1720,/,昆明
634,MU5759,B7599,昆明/1000,/,深圳
635,MU575Z,B1789,长沙/1530,/,昆明
636,MU5760,B7599,深圳/1320,昆明/1705,大理
637,MU5761,B7591,昆明/0920,/,深圳
638,MU5762,B7591,深圳/1245,/,昆明
639,MU5763,B5807,大理/1810,昆明/2200,深圳
640,MU5764,B1791,深圳/0655,昆明/1210,芒市
641,MU5765,B7590,昆明/1215,/,郑州
642,MU5766,B7590,郑州/2205,/,昆明
643,MU5771,B5267,西昌/1645,昆明/1850,广州
644,MU5772,B1789,广州/2210,/,昆明
645,MU5775,B5647,昆明/0840,/,广州
646,MU5776,B5647,广州/1205,/,昆明
647,MU5799,B1636,昆明/0845,/,洛阳
648,MU5800,B1636,洛阳/1740,/,昆明
649,MU5802,B8855,上海/1235,昆明/1715,腾冲
650,MU5803,B5270,腾冲/1555,昆明/2020,上海
651,MU5804,B5231,上海/1945,/,昆明
652,MU5809,B7589,昆明/1500,/,上海
653,MU5810,B7589,上海/1910,/,昆明
654,MU5811,B5821,迪庆/0950,昆明/1200,上海
655,MU5812,B1791,上海/1630,昆明/2050,迪庆
656,MU5813,B8855,昆明/1730,/,上海
657,MU5814,B8855,上海/2200,/,昆明
658,MU5815,B5231,昆明/1425,/,六盘水
659,MU5816,B5267,六盘水/1215,/,昆明
660,MU5817,B1907,昆明/0935,/,兴义
661,MU5818,B1907,兴义/1925,/,昆明
662,MU5821,B7170,昆明/0820,/,东胜
663,MU5822,B7170,东胜/1920,/,昆明
664,MU5823,B7592,昆明/1735,/,郑州
665,MU5824,B7592,郑州/2125,/,昆明
666,MU5825,B5756,昆明/0925,/,桂林
667,MU5826,B5756,桂林/1200,/,昆明
668,MU5829,B5701,昆明/0820,/,郑州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5830,B5701,郑州/1220,/,昆明
670,MU5835,B5271,昆明/1110,/,汕头
671,MU5836,B5271,汕头/1445,/,昆明
672,MU5841,B5930,昆明/0800,/,成都
673,MU5842,B5930,成都/1050,/,昆明
674,MU5843,B5796,昆明/1100,/,成都
675,MU5844,B5796,成都/1350,/,昆明
676,MU5845,B5828,昆明/0900,/,成都
677,MU5846,B5828,成都/2210,/,昆明
678,MU5847,B6143,昆明/1955,/,成都
679,MU5848,B1636,成都/2345,/,昆明
680,MU5849,B5701,昆明/1630,/,成都
681,MU5850,B5701,成都/1945,/,昆明
682,MU5851,B5822,昆明/1000,/,成都
683,MU5852,B7590,成都/0710,/,昆明
684,MU5853,B5796,昆明/1755,/,成都
685,MU5854,B5796,成都/2050,/,昆明
686,MU5855,B1636,昆明/2100,/,成都
687,MU5856,B5817,成都/1405,/,昆明
688,MU5861,B5795,昆明/0805,/,重庆
689,MU5862,B5795,重庆/1055,/,昆明
690,MU5873,B2503,昆明/0815,/,宜宾
691,MU5874,B2503,宜宾/1720,/,昆明
692,MU5877,B5263,昆明/1445,/,杭州
693,MU5878,B5263,杭州/1845,/,昆明
694,MU5883,B5270,昆明/1740,/,湛江
695,MU5884,B5270,湛江/2020,/,昆明
696,MU5885,B5820,昆明/0840,/,湛江
697,MU5886,B5820,湛江/1105,/,昆明
698,MU5891,B5255,昆明/0755,/,普洱
699,MU5892,B5255,普洱/0930,/,昆明
700,MU5893,B5270,昆明/1010,/,普洱
701,MU5894,B5270,普洱/1200,/,昆明
702,MU5897,B5817,昆明/1645,/,普洱
703,MU5898,B2640,普洱/2020,/,昆明
704,MU5901,B5265,昆明/0820,/,版纳
705,MU5902,B5097,版纳/2330,/,昆明
706,MU5903,B5054,昆明/0850,/,版纳
707,MU5905,B6141,昆明/2205,/,版纳
708,MU5906,B6141,版纳/2350,/,昆明
709,MU5911,B5816,昆明/2210,/,版纳
710,MU5912,B5816,版纳/2355,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5913,B5821,版纳/2345,/,昆明
712,MU5914,B5267,版纳/2120,/,昆明
713,MU5915,B5817,昆明/2135,/,版纳
714,MU5916,B5817,版纳/2330,/,昆明
715,MU5919,B5054,昆明/1315,/,丽江
716,MU5920,B5815,昆明/1750,/,丽江
717,MU5921,B5802,昆明/0705,/,丽江
718,MU5922,B5243,丽江/2255,/,昆明
719,MU5925,B5242,昆明/0745,/,丽江
720,MU5926,B5242,丽江/1930,/,昆明
721,MU5927,B5231,昆明/1020,/,文山
722,MU5928,B5231,文山/1155,/,昆明
723,MU5929,B2503,昆明/2025,/,文山
724,MU5930,B2503,文山/2150,/,昆明
725,MU5931,B5821,昆明/0755,/,迪庆
726,MU5932,B5807,迪庆/2235,/,昆明
727,MU5935,B5828,昆明/1755,/,迪庆
728,MU5936,B5828,迪庆/1415,/,昆明
729,MU5939,B5815,昆明/0900,/,迪庆
730,MU5940,B5815,迪庆/1620,/,昆明
731,MU5941,B5807,昆明/0925,/,大理
732,MU5943,B5225,昆明/0740,/,大理
733,MU5944,B5225,大理/1750,/,昆明
734,MU5945,B5295,昆明/0740,/,JMJ
735,MU5946,B5295,JMJ/0920,/,昆明
736,MU5952,B5054,腾冲/1855,/,昆明
737,MU5957,B5816,昆明/0935,/,临沧
738,MU5958,B5816,临沧/1130,/,昆明
739,MU5959,B5816,昆明/1625,/,临沧
740,MU5960,B5816,临沧/1755,/,昆明
741,MU5961,B2502,昆明/0810,/,临沧
742,MU5962,B2502,临沧/0945,/,昆明
743,MU5963,B5276,昆明/1100,/,临沧
744,MU5964,B5276,临沧/1240,/,昆明
745,MU5965,B5295,昆明/1125,/,沧源
746,MU5966,B5295,沧源/1305,/,昆明
747,MU5967,B2640,昆明/1410,/,临沧
748,MU5968,B2640,临沧/1545,/,昆明
749,MU5971,B2640,昆明/0925,/,芒市
750,MU5972,B5809,芒市/2315,/,昆明
751,MU5973,B5263,昆明/1025,/,芒市
752,MU5974,B5263,芒市/1215,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5981,B5245,昆明/1305,/,保山
754,MU5982,B5245,保山/1440,/,昆明
755,MU5983,B5295,昆明/1605,/,保山
756,MU5984,B5295,保山/1740,/,昆明
757,MU5985,B5243,昆明/0900,/,保山
758,MU5986,B5295,保山/2150,/,昆明
759,MU5987,B5256,昆明/0815,/,保山
760,MU5988,B5256,保山/1825,/,昆明
761,MU5989,B6141,昆明/1125,/,昭通
762,MU5990,B6141,昭通/1730,/,昆明
763,MU713,B1788,昆明/1550,/,科伦坡
764,MU714,B5701,科伦坡/0315,/,昆明
765,MU7181,B7600,昆明/0930,/,北京
766,MU7182,B7600,北京/1425,/,昆明
767,MU7183,B2682,北京/1200,/,昆明
768,MU7184,B5257,昆明/2115,/,北京
769,MU733,B5527,昆明/1340,/,香港
770,MU734,B5527,香港/1705,/,昆明
771,MU741,B5265,昆明/1300,/,曼谷
772,MU742,B5265,曼谷/1645,/,昆明
773,MU745,B6143,昆明/0830,/,南宁
774,MU746,B6143,南宁/1715,/,昆明
775,MU747,B1702,昆明/0750,/,上海
776,MU748,B1702,上海/2105,/,昆明
777,MU753,B5819,昆明/1600,/,暹粒
778,MU754,B5819,暹粒/1930,/,昆明
779,MU774,B5926,巴黎/2050,/,昆明
780,MU777,B5930,昆明/0050,/,悉尼
781,MU9713,B2502,昆明/1235,/,宜宾
782,MU9714,B2502,宜宾/2025,/,昆明
783,MU9731,B5819,长沙/1200,昆明/1515,拉萨
784,MU9732,B5820,拉萨/1855,昆明/2225,长沙
785,MU9737,B5809,芒市/1805,昆明/2110,天津
786,MU9738,B6149,天津/0935,昆明/1600,芒市
787,MU9743,B5282,昆明/1835,/,昭通
788,MU9744,B5282,昭通/1050,/,昆明
789,MU9751,B5930,昆明/1400,/,北京
790,MU9755,B5245,昆明/0830,/,保山
791,MU9756,B5245,保山/1025,/,昆明
792,NS3269,B5212,石家庄/1615,/,昆明
793,NS3270,B5212,昆明/2025,/,石家庄
794,O36943,B2817,昆明/0200,/,杭州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,O36944,B2817,杭州/0240,/,昆明
796,OQ2327,B6761,重庆/0715,/,昆明
797,OQ2328,B6761,昆明/0950,/,重庆
798,OQ2357,B6761,重庆/1925,/,昆明
799,OQ2358,B6761,昆明/2200,/,重庆
800,PN6394,B6811,版纳/1045,昆明/1245,重庆
801,QV815,,万象/0720,/,昆明
802,QV816,,昆明/1040,/,万象
803,SC4695,B7975,南京/0940,/,昆明
804,SC4696,B7975,昆明/1340,/,南京
805,SC4719,B5543,重庆/1955,/,昆明
806,SC4720,B5543,昆明/2235,/,重庆
807,SC4737,B1506,青岛/1630,/,昆明
808,SC4738,B1506,昆明/2055,/,青岛
809,SC4769,B1983,厦门/0710,/,昆明
810,SC4770,B1983,昆明/1120,/,厦门
811,SC4873,B1931,济南/0850,/,昆明
812,SC4874,B1931,昆明/1250,/,济南
813,SC4925,B7885,济南/2145,/,昆明
814,SC4926,B7885,昆明/0650,/,济南
815,SC8829,B6985,青岛/0610,昆明/1055,德里
816,SC8830,B6985,德里/1815,昆明/2350,青岛
817,SC8835,B7975,景德镇/2255,/,昆明
818,SC8836,B7977,昆明/0655,/,景德镇
819,SC8843,B7976,昆明/0650,/,济南
820,SC8844,B7976,济南/2050,/,昆明
821,SC8885,B6986,乌鲁/1920,昆明/0100,曼谷
822,TG612,,曼谷/1055,/,昆明
823,TG613,,昆明/1520,/,曼谷
824,TV6007,B8419,丽江/1045,/,昆明
825,TV6008,B8419,昆明/1320,/,丽江
826,TV9819,B6480,昆明/1445,/,芒市
827,TV9820,B6480,芒市/1645,/,昆明
828,TV9893,B6480,拉萨/1100,/,昆明
829,TV9894,B6480,昆明/2015,/,拉萨
830,UO3273,,香港/1845,/,昆明
831,UO3274,,昆明/0805,/,香港
832,ZH9411,B5381,深圳/0710,/,昆明
833,ZH9412,B5381,昆明/1100,/,深圳
834,ZH9413,B5362,深圳/1405,/,昆明
835,ZH9414,B5362,昆明/1730,/,深圳
836,ZH9415,B5362,深圳/2100,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,ZH9416,B5363,昆明/0845,/,深圳
838,ZH9451,B5400,广州/2005,/,昆明
839,ZH9452,B5401,昆明/0905,/,广州
840,ZH9456,B6649,昆明/2245,/,广州
841,ZH9533,B6360,无锡/1105,/,昆明
842,ZH9534,B6360,昆明/1510,/,无锡
843,ZH9561,B5771,南京/0820,/,昆明
844,ZH9562,B5771,昆明/1210,/,南京
845,ZH9773,B1683,南昌/0955,/,昆明
846,ZH9774,B1683,昆明/1330,/,南昌
847,ZH9789,B6649,泉州/1405,/,昆明
848,ZH9790,B8633,昆明/0905,/,泉州
849,ZH9793,B6351,泉州/1000,/,昆明
850,ZH9794,B6351,昆明/1340,/,泉州
