FLT,VIP,LKF,RFC,VI1,DES,TOF,REG,ITY,STD,SDT,EAN,TAR,GAT,CID,MP1,ETD,ABT,ATD,FSA,POP,OPE,RCP,NAT,FLX,MFF,SST
KY8295,,KY8302,昆明-重庆-南通,CKG,NTG,D,B6493,B738,2017/7/9 7:05,2017/7/9,8:19,149,51,,,,,,33-计划,REG,REG,,PAX,,,0
KY8285,,KY8296,昆明-广州,,CAN,D,B6493,B738,2017/7/9 22:40,2017/7/9,0:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8273,,KY8286,昆明-武汉,,WUH,D,B6495,B738,2017/7/9 10:20,2017/7/9,12:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8221,,KY8274,昆明-重庆,,CKG,D,B6495,B738,2017/7/9 17:25,2017/7/9,18:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5532,,MU5465,昆明-南昌-上海,KHN,PVG,D,B6560,A320,2017/7/9 16:10,2017/7/9,18:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1682,,HO1681,昆明-毕节-南京,BFJ,NKG,D,B6572,A320,2017/7/9 15:05,2017/7/9,15:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5576,,MU5575,昆明-郑州-烟台,CGO,YNT,D,B6587,A320,2017/7/9 18:25,2017/7/9,20:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1048,,HO1047,昆明-毕节-杭州,BFJ,HGH,D,B6619,A320,2017/7/9 19:45,2017/7/9,20:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5855,,MU5800,昆明-成都,,CTU,D,B6637,A320,2017/7/9 21:00,2017/7/9,22:06,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5799,,MU5848,昆明-洛阳-大连,LYA,DLC,D,B6637,A320,2017/7/9 8:45,2017/7/9,10:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8830,,9C8829,昆明-常德-上海,CGD,SHA,D,B6645,A320,2017/7/9 19:35,2017/7/9,21:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8938,,9C8937,昆明-石家庄,,SJW,D,B6646,A320,2017/7/9 14:50,2017/7/9,17:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9794,,ZH9793,昆明-泉州,,JJN,D,B6650,A320,2017/7/9 13:40,2017/7/9,16:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ8510,,CZ8509,昆明-青岛-长春,TAO,CGQ,D,B6655,A320,2017/7/9 8:10,2017/7/9,11:11,141,60,,,,,,33-计划,REG,REG,,PAX,,,0
HO1122,,HO1121,昆明-上海,,SHA,D,B6670,A320,2017/7/9 12:55,2017/7/9,15:37,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU2182,,MU2181,昆明-西安,,XIY,D,B6673,A320,2017/7/9 11:15,2017/7/9,13:06,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3678,,CZ3677,昆明-上海,,PVG,D,B6681,A320,2017/7/9 12:05,2017/7/9,14:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9266,,ZH9265,昆明-西安,,XIY,D,B6690,A320,2017/7/9 12:45,2017/7/9,14:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9774,,ZH9773,昆明-南昌,,KHN,D,B6691,A320,2017/7/9 13:30,2017/7/9,15:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1096,,HO1095,昆明-毕节-上海,BFJ,PVG,D,B6717,A320,2017/7/9 20:25,2017/7/9,21:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8033,,3U8528,昆明-丽江,,LJG,D,B6719,A320,2017/7/9 6:55,2017/7/9,,523R,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8967,,3U8034,昆明-重庆-大连,CKG,DLC,D,B6719,A320,2017/7/9 13:10,2017/7/9,14:20,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6404,,CZ6403,昆明-重庆-沈阳,CKG,SHE,D,B6739,A320,2017/7/9 15:50,2017/7/9,16:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5646,,MU5646,昆明-杭州,,HGH,D,B6758,A320,2017/7/9 23:00,2017/7/9,1:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5645,,MU5645,昆明-版纳,,JHG,D,B6758,A320,2017/7/9 18:55,2017/7/9,19:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
PN6394,,PN6394,昆明-重庆,,CKG,D,B6765,A320,2017/7/9 12:45,2017/7/9,13:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
PN6393,,PN6393,昆明-版纳,,JHG,D,B6765,A320,2017/7/9 8:55,2017/7/9,9:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8761,,3U8638,昆明-无锡,,WUX,D,B6772,A320,2017/7/9 15:10,2017/7/9,17:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6416,,CZ6415,昆明-西安-沈阳,XIY,SHE,D,B6776,A320,2017/7/9 20:05,2017/7/9,21:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8669,,3U8762,昆明-成都-石家庄,CTU,SJW,D,B6779,A320,2017/7/9 7:30,2017/7/9,8:30,524L,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1094,,HO1093,昆明-上海,,SHA,D,B6787,A320,2017/7/9 7:40,2017/7/9,10:24,151,47,,,,,,33-计划,REG,REG,,PAX,,,0
CA4460,,CA4176,昆明-成都,,CTU,D,B6793,A320,2017/7/9 21:00,2017/7/9,22:03,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA4175,,CA4174,昆明-沈阳,,SHE,D,B6793,A320,2017/7/9 7:20,2017/7/9,10:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2736,,MU2735,昆明-长沙-南京,HHA,NKG,D,B6796,A320,2017/7/9 19:35,2017/7/9,21:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5456,,MU2592,昆明-宁波,,NGB,D,B6797,A322,2017/7/9 9:30,2017/7/9,12:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9633,,8L9586,昆明-沙巴,,BKI,I,B6800,B738,2017/7/9 13:40,2017/7/9,,716,,K01-K03,,,,,33-计划,REG,REG,,PAX,,,0
MU5464,,MU5449,昆明-合肥-上海,HFE,PVG,D,B6801,A320,2017/7/9 9:35,2017/7/9,11:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5450,,MU5463,昆明-重庆,,CKG,D,B6801,A320,2017/7/9 22:05,2017/7/9,23:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5475,,MU5476,昆明-合肥,,HFE,D,B6802,A320,2017/7/9 12:15,2017/7/9,14:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9875,,8L9874,昆明-厦门,,XMN,D,B6809,B738,2017/7/9 17:55,2017/7/9,20:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9873,,8L9712,昆明-赣州-杭州,KOW,HGH,D,B6809,B738,2017/7/9 7:00,2017/7/9,9:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6460,,CZ6459,昆明-重庆-长春,CKG,CGQ,D,B6812,A320,2017/7/9 16:10,2017/7/9,17:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3468,,CZ3467,昆明-长沙,,HHA,D,B6816,A320,2017/7/9 21:30,2017/7/9,23:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4418,,CA4459,昆明-成都,,CTU,D,B6822,A320,2017/7/9 8:40,2017/7/9,9:42,137,52,,,,,,33-计划,REG,REG,,PAX,,,0
CA4414,,CA4413,昆明-成都,,CTU,D,B6828,A320,2017/7/9 13:25,2017/7/9,14:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5330,,MU5329,昆明-合肥,,HFE,D,B6832,A320,2017/7/9 18:40,2017/7/9,20:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8853,,3U8854,昆明-徐州-哈尔滨,XUZ,HRB,D,B6836,A321,2017/7/9 16:15,2017/7/9,18:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8824,,9C8823,昆明-遵义-上海,ZYI,SHA,D,B6852,A320,2017/7/9 16:35,2017/7/9,17:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1018,,HO1017,昆明-大庸-上海,DYG,PVG,D,B6861,A320,2017/7/9 19:55,2017/7/9,21:16,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2786,,MU2725,昆明-南京,,NKG,D,B6872,A320,2017/7/9 16:30,2017/7/9,18:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5618,,MU5617,昆明-南昌,,KHN,D,B6878,A322,2017/7/9 22:30,2017/7/9,0:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8462,,MF8461,昆明-武汉-杭州,WUH,HGH,D,B6887,B738,2017/7/9 19:15,2017/7/9,21:04,,,,,,,,33-计划,REG,REG,,PAX,,,5
MU2766,,MU2785,昆明-南京-长春,NKG,CGQ,D,B6891,A320,2017/7/9 7:35,2017/7/9,9:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6428,,CZ6427,昆明-长沙-大连,HHA,DLC,D,B6896,A320,2017/7/9 17:45,2017/7/9,19:20,,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5158,,JD5157,昆明-杭州,,HGH,D,B6898,A322,2017/7/9 14:30,2017/7/9,16:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8530,,3U8529,昆明-杭州,,HGH,D,B6905,A320,2017/7/9 13:05,2017/7/9,15:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4173,,CA4172,昆明-北京,,PEK,D,B6916,A320,2017/7/9 17:05,2017/7/9,20:00,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA4171,,CA4417,昆明-北京,,PEK,D,B6916,A320,2017/7/9 7:20,2017/7/9,10:16,144,61,,,,,,33-计划,REG,REG,,PAX,,,1
CA1938,,CA1937,昆明-上海,,PVG,D,B6918,A320,2017/7/9 20:25,2017/7/9,23:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5588,Y,MU5505,昆明-福州-上海,FOC,PVG,D,B6925,A323,2017/7/9 16:05,2017/7/9,18:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5829,,MU5814,昆明-郑州,,CGO,D,B6928,A320,2017/7/9 8:20,2017/7/9,10:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5813,,MU5830,昆明-上海,,SHA,D,B6928,A320,2017/7/9 17:30,2017/7/9,20:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9987,,8L9648,昆明-北京,,PEK,D,B6943,A320,2017/7/9 21:30,2017/7/9,0:27,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9647,,8L9872,昆明-淮安-天津,HIA,TSN,D,B6943,A320,2017/7/9 7:10,2017/7/9,9:50,715,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9845,,8L9802,昆明-赣州-杭州,KOW,HGH,D,B6947,A320,2017/7/9 9:15,2017/7/9,,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8205,,3U8723,昆明-广州,,CAN,D,B6955,A320,2017/7/9 17:00,2017/7/9,18:40,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8847,,3U8246,昆明-郑州-哈尔滨,CGO,HRB,D,B6956,A320,2017/7/9 7:50,2017/7/9,9:59,154,25,,,,,,33-计划,REG,REG,,PAX,,,0
3U8527,,3U8848,昆明-西安,,XIY,D,B6956,A320,2017/7/9 23:20,2017/7/9,1:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
DZ6312,,DZ6314,昆明-珠海,,ZUH,D,B6981,B738,2017/7/9 23:05,2017/7/9,0:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC8828,,SC8828,昆明-济南,,TNA,D,B6986,B738,2017/7/9 23:50,2017/7/9,2:22,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC8827,,SC8827,昆明-德里,,DEL,I,B6986,B738,2017/7/9 10:40,2017/7/9,,,,K08-K09,,,,,33-计划,REG,REG,,PAX,,,0
SC8886,,SC8886,昆明-乌鲁,,URC,D,B7086,B738,2017/7/9 7:25,2017/7/9,11:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4738,,SC4737,昆明-青岛,,TAO,D,B7087,B738,2017/7/9 20:55,2017/7/9,23:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6515,,DR6510,昆明-襄阳-天津,XFN,TSN,D,B7088,B737,2017/7/9 13:30,2017/7/9,15:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6509,,DR6512,昆明-版纳,,JHG,D,B7088,B737,2017/7/9 8:40,2017/7/9,9:26,155,17,,,,,,33-计划,REG,REG,,PAX,,,0
KY8261,,KY8240,昆明-重庆-台州,CKG,HYN,D,B7089,B738,2017/7/9 7:00,2017/7/9,8:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
FU6510,,FU6509,昆明-福州,,FOC,D,B7105,B737,2017/7/9 22:25,2017/7/9,0:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9583,,8L9892,昆明-马尼拉,,MNL,I,B7167,B738,2017/7/10 0:25,2017/7/10,,,,J15-J17,,,,,33-计划,REG,REG,,PAX,,,0
8L9891,,8L9680,昆明-武汉-大连,WUH,DLC,D,B7167,B738,2017/7/9 9:50,2017/7/9,11:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5821,,MU2582,昆明-东胜-哈尔滨,DSN,HRB,D,B7170,B738,2017/7/9 8:20,2017/7/9,10:49,112,65,,,,,,33-计划,REG,REG,,PAX,,,0
MU5765,,MU5720,昆明-郑州-大连,CGO,DLC,D,B7589,B738,2017/7/9 12:15,2017/7/9,14:32,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU7181,,MU5746,昆明-北京,,PEK,D,B7590,B738,2017/7/9 9:30,2017/7/9,13:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5745,,MU7182,昆明-三亚,,SYX,D,B7590,B738,2017/7/9 19:00,2017/7/9,20:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5781,,MU5762,昆明-厦门,,XMN,D,B7591,B738,2017/7/9 16:35,2017/7/9,18:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5761,,MU5824,昆明-深圳,,SZX,D,B7591,B738,2017/7/9 9:20,2017/7/9,11:06,704,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5853,,MU5714,昆明-成都,,CTU,D,B7592,B738,2017/7/9 18:00,2017/7/9,19:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5713,,MU5772,昆明-北京,,PEK,D,B7592,B738,2017/7/9 8:30,2017/7/9,11:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5823,,MU5760,昆明-郑州,,CGO,D,B7599,B738,2017/7/9 17:35,2017/7/9,19:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5759,,MU5852,昆明-深圳,,SZX,D,B7599,B738,2017/7/9 10:00,2017/7/9,11:45,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5847,,MU5742,昆明-成都,,CTU,D,B7600,B738,2017/7/9 19:55,2017/7/9,21:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5741,,MU5854,昆明-广州,,CAN,D,B7600,B738,2017/7/9 13:05,2017/7/9,14:47,504,,,,,,,33-计划,REG,REG,,PAX,,,0
DZ6313,,DZ6311,昆明-长沙-南通,HHA,NTG,D,B7631,B738,2017/7/9 9:45,2017/7/9,11:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4696,,SC4695,昆明-南京-青岛,NKG,TAO,D,B7668,B738,2017/7/9 13:40,2017/7/9,16:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6533,,DR6534,昆明-武汉,,WUH,D,B7865,B738,2017/7/9 7:20,2017/7/9,9:09,717,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6561,,DR6558,昆明-青岛-沈阳,TAO,SHE,D,B7867,B738,2017/7/9 11:55,2017/7/9,15:00,537,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8315,,KY8210,昆明-腾冲,,TCZ,D,B7870,B737,2017/7/9 7:20,2017/7/9,8:13,147,55,,,,,,33-计划,REG,REG,,PAX,,,0
KY8249,,KY8316,昆明-丽江,,LJG,D,B7870,B737,2017/7/9 20:10,2017/7/9,21:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8255,,KY8232,昆明-临沧,,LNJ,D,B7871,B737,2017/7/9 9:00,2017/7/9,9:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8231,,KY8256,昆明-丽江,,LJG,D,B7871,B737,2017/7/9 16:40,2017/7/9,17:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8251,,KY8250,昆明-保山,,BSD,D,B7872,B737,2017/7/9 8:00,2017/7/9,8:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8209,,KY8252,昆明-版纳,,JHG,D,B7872,B737,2017/7/9 12:55,2017/7/9,13:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
HU7236,,HU7235,昆明-广州,,CAN,D,B7886,B738,2017/7/9 19:30,2017/7/9,21:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4926,,SC8423,昆明-济南,,TNA,D,B7975,B738,2017/7/9 6:50,2017/7/9,9:27,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC8843,,SC4925,昆明-济南-大阪,TNA,KIX,M,B7976,B738,2017/7/9 6:50,2017/7/9,9:27,,,J11-J12,,,,,33-计划,REG,REG,,PAX,,,0
SC8836,,SC8844,昆明-景德镇-青岛,JDZ,TAO,D,B7979,B738,2017/7/9 6:55,2017/7/9,,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9655,,8L9974,昆明-忻州-哈尔滨,WUT,HRB,D,B7988,B738,2017/7/9 6:10,2017/7/9,8:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9555,,8L9656,昆明-海口,,HAK,D,B7988,B738,2017/7/9 23:10,2017/7/9,0:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9957,,8L9892,昆明-武汉,,WUH,D,B7989,B738,2017/7/9 7:10,2017/7/9,8:58,159,5,,,,,,33-计划,REG,REG,,PAX,,,0
8L9855,,8L9958,昆明-绵阳,,MIG,D,B7989,B738,2017/7/9 15:50,2017/7/9,17:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9991,,8L9856,昆明-兰州-乌鲁,ZGC,URC,D,B7990,B738,2017/7/9 12:25,2017/7/9,14:20,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9973,,8L9870,昆明-郑州,,CGO,D,B7991,B738,2017/7/9 7:05,2017/7/9,9:20,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9597,,8L9956,昆明-曼谷,,BKK,I,B7992,B738,2017/7/9 17:55,2017/7/9,19:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9883,,8L9640,昆明-南京,,NKG,D,B7993,B738,2017/7/9 17:55,2017/7/9,20:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9639,,8L9598,昆明-甲米,,KBV,I,B7993,B738,2017/7/9 9:30,2017/7/9,12:08,,,K06-K09,,,,,33-计划,REG,REG,,PAX,,,0
MU2755,,MU2755,昆明-版纳,,JHG,D,B8017,A319,2017/7/9 21:05,2017/7/9,21:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
GS7876,,GS7875,昆明-西安-天津,XIY,TSN,D,B8075,A320,2017/7/9 19:50,2017/7/9,21:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
HAH702,,HAH701,昆明-北京,,PEK,D,B8116,CL30,2017/7/9 18:00,2017/7/9,,,,,,,,,33-计划,REG,REG,,SPE,,,0
JD5790,,JD5789,昆明-版纳,,JHG,D,B8170,A320,2017/7/9 12:20,2017/7/9,13:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2726,,MU2765,昆明-南京,,NKG,D,B8222,A320,2017/7/9 8:30,2017/7/9,10:48,134,32,,,,,,33-计划,REG,REG,,PAX,,,0
MU215,,MU5477,昆明-南京-温哥华,NKG,YVR,M,B8231,A33H,2017/7/9 9:10,2017/7/9,11:28,129,42,,,,,,33-计划,REG,REG,,PAX,,,0
A67105,,A67106,昆明-南昌,,KHN,D,B8285,A321,2017/7/9 9:40,2017/7/9,11:33,709,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8553,,3U8216,昆明-重庆-乌鲁,CKG,URC,D,B8329,A320,2017/7/9 8:45,2017/7/9,9:53,533,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8929,,3U8554,昆明-长沙-沈阳,HHA,SHE,D,B8331,A320,2017/7/9 8:05,2017/7/9,9:40,153,27,,,,,,33-计划,REG,REG,,PAX,,,0
3U8662,,3U8930,昆明-成都,,CTU,D,B8331,A320,2017/7/9 23:00,2017/7/9,0:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4275,,CA4276,昆明-哈尔滨,,HRB,D,B8338,A320,2017/7/9 15:35,2017/7/9,19:45,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5438,,MU5437,昆明-南充-上海,NAO,PVG,D,B8379,A319,2017/7/9 15:40,2017/7/9,17:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5684,,MU5683,昆明-黎平,,HZH,D,B8390,A319,2017/7/9 14:30,2017/7/9,15:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
TV6008,,TV6007,昆明-丽江-兰州,LJG,ZGC,D,B8419,A320,2017/7/9 13:20,2017/7/9,14:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9675,,8L9596,昆明-富国岛,,PQC,I,B8445,A320,2017/7/9 17:55,2017/7/9,20:23,,,J16-J18,,,,,33-计划,REG,REG,,PAX,,,0
8L9595,,8L9748,昆明-吉隆坡,,KUL,I,B8445,A320,2017/7/9 9:00,2017/7/9,12:45,106,75,K01-K04,,,,,33-计划,REG,REG,,PAX,,,0
8L9871,,8L9988,昆明-宜昌-宁波,YIH,NGB,D,B8446,A320,2017/7/9 13:50,2017/7/9,15:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
GJ8662,,GJ8872,昆明-贵阳-杭州,KWE,HGH,D,B8453,A320,2017/7/9 6:55,2017/7/9,7:47,143,63,,,,,,33-计划,REG,REG,,PAX,,,0
CA1956,,CA1751,昆明-温州,,WNZ,D,B8493,A320,2017/7/9 12:05,2017/7/9,14:33,,,,,,,,33-计划,REG,REG,,PAX,,,1
3U8947,,3U8108,昆明-济南,,TNA,D,B8500,A320,2017/7/9 6:55,2017/7/9,9:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8201,,3U8948,昆明-上海,,PVG,D,B8500,A320,2017/7/9 16:10,2017/7/9,18:45,,,,,,,,33-计划,REG,REG,,PAX,,,0
GJ8838,,GJ8837,昆明-珠海-杭州,ZUH,HGH,D,B8560,A320,2017/7/9 18:05,2017/7/9,19:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2178,,MU2177,昆明-宁波,,NGB,D,B8570,A325,2017/7/9 18:25,2017/7/9,20:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9534,,ZH9533,昆明-无锡,,WUX,D,B8633,A322,2017/7/9 15:10,2017/7/9,17:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3432,,CZ3431,昆明-海口,,HAK,D,B8639,A321,2017/7/9 10:55,2017/7/9,12:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6598,,CZ6597,昆明-三亚,,SYX,D,B8641,A321,2017/7/9 21:05,2017/7/9,22:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8828,,9C8827,昆明-芷江-上海,HJJ,SHA,D,B8647,A320,2017/7/9 12:15,2017/7/9,13:22,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9985,,8L9862,昆明-太原-呼和,TYN,HET,D,B8731,A320,2017/7/9 15:40,2017/7/9,18:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9861,,8L9542,昆明-合肥,,HFE,D,B8731,A320,2017/7/9 6:45,2017/7/9,8:54,164,12,,,,,,33-计划,REG,REG,,PAX,,,0
8L9947,,8L9556,昆明-成都,,CTU,D,B8732,A320,2017/7/9 10:25,2017/7/9,11:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9889,,8L9948,昆明-上海,,PVG,D,B8732,A320,2017/7/9 16:55,2017/7/9,19:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
GS7858,,GS7857,昆明-西安-天津,XIY,TSN,D,B8776,A330,2017/7/9 14:05,2017/7/9,15:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6800,,CZ6799,昆明-上海,,PVG,D,B8869,A321,2017/7/9 19:45,2017/7/9,22:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2362,,MU2361,昆明-西安,,XIY,D,B8977,A325,2017/7/9 21:30,2017/7/9,23:21,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2208,,MU2207,昆明-西安,,XIY,D,B9907,A320,2017/7/9 18:10,2017/7/9,19:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9790,,ZH9789,昆明-泉州,,JJN,D,B9908,A322,2017/7/9 9:05,2017/7/9,11:27,524R,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9713,,ZH9714,昆明-太原-沈阳,TYN,SHE,D,B9939,A320,2017/7/9 10:05,2017/7/9,12:30,526L,,,,,,,33-计划,REG,REG,,PAX,,,0
GS7662,,GS7661,昆明-西安,,XIY,D,B9948,A320,2017/7/9 22:50,2017/7/9,0:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
GS7856,,GS7855,昆明-天津,,TSN,D,B9963,A320,2017/7/9 13:25,2017/7/9,16:17,,,,,,,,33-计划,REG,REG,,PAX,,,0
KA761,,KA760,昆明-香港,,HKG,R,BHSR,A320,2017/7/9 15:20,2017/7/9,,,,K04-K10,,,,,33-计划,REG,REG,,PAX,,,1
UO274,,UO273,昆明-香港,,HKG,R,BLCH,A320,2017/7/9 12:10,2017/7/9,,,,J16-J19,,,,,33-计划,REG,REG,,PAX,,,0
KE886,,KE885,昆明-首尔,,ICN,I,HL8240,B738,2017/7/9 23:30,2017/7/9,3:24,,,J11-J14,,,,,33-计划,REG,REG,,PAX,,,0
FD583,,FD582,昆明-廊曼,,DMK,I,HSBBE,A320,2017/7/9 12:30,2017/7/9,,,,K01-K04,,,,,33-计划,REG,REG,,PAX,,,0
QV816,,QV815,昆明-万象,,VTE,I,RDPL34223,A320,2017/7/9 10:50,2017/7/9,12:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
TG613,,TG612,昆明-清迈-曼谷,CNX,BKK,I,,B747,2017/7/9 15:20,2017/7/9,16:41,,,J15-J19,,,,,33-计划,REG,REG,,PAX,,,0
