FLT,VIP,LKF,RFC,VI1,DES,TOF,REG,ITY,STD,SDT,EAN,TAR,GAT,CID,MP1,ETD,ABT,ATD,FSA,POP,OPE,RCP,NAT,FLX,MFF,SST
KY8233,,KY8308,昆明-太原,,TYN,D,B6491,B738,2017/7/12 13:55,2017/7/12,16:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8273,,KY8286,昆明-武汉,,WUH,D,B6492,B738,2017/7/12 10:20,2017/7/12,12:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8221,,KY8274,昆明-重庆,,CKG,D,B6492,B738,2017/7/12 17:25,2017/7/12,18:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8281,,KY8254,昆明-上海,,PVG,D,B6493,B738,2017/7/12 14:40,2017/7/12,17:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8253,,KY8282,昆明-西安,,XIY,D,B6493,B738,2017/7/12 8:10,2017/7/12,10:01,144,61,,A,,,,33-计划,REG,REG,,PAX,,,0
KY8285,,KY8262,昆明-广州,,CAN,D,B6495,B738,2017/7/12 22:40,2017/7/12,0:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8261,,KY8222,昆明-重庆-台州,CKG,HYN,D,B6495,B738,2017/7/12 7:00,2017/7/12,8:12,525R,,,B,,,,33-计划,REG,REG,,PAX,,,0
HO1020,,HO1019,昆明-大庸-杭州,DYG,HGH,D,B6572,A320,2017/7/12 19:30,2017/7/12,20:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5498,,MU5497,昆明-青岛,,TAO,D,B6587,A320,2017/7/12 11:55,2017/7/12,14:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1096,,HO1095,昆明-毕节-上海,BFJ,SHA,D,B6618,A320,2017/7/12 18:40,2017/7/12,19:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8954,,9C8953,昆明-上海,,SHA,D,B6645,A320,2017/7/12 12:45,2017/7/12,15:27,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3678,,CZ3677,昆明-上海,,PVG,D,B6681,A320,2017/7/12 12:05,2017/7/12,14:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2246,,MU2245,昆明-西宁,,XNN,D,B6695,A320,2017/7/12 23:15,2017/7/12,1:22,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8824,,9C8823,昆明-遵义-上海,ZYI,SHA,D,B6707,A320,2017/7/12 16:35,2017/7/12,17:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
PN6394,,PN6394,昆明-重庆,,CKG,D,B6763,A320,2017/7/12 12:45,2017/7/12,13:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
PN6393,,PN6393,昆明-版纳,,JHG,D,B6763,A320,2017/7/12 8:55,2017/7/12,9:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8929,,3U8670,昆明-长沙-沈阳,HHA,SHE,D,B6772,A320,2017/7/12 8:05,2017/7/12,9:40,524R,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8662,,3U8930,昆明-成都,,CTU,D,B6772,A320,2017/7/12 23:00,2017/7/12,0:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6416,,CZ6415,昆明-西安-沈阳,XIY,SHE,D,B6775,A320,2017/7/12 20:05,2017/7/12,21:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8668,,3U8514,昆明-成都,,CTU,D,B6779,A320,2017/7/12 18:30,2017/7/12,19:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8513,,3U8598,昆明-重庆-兰州,CKG,ZGC,D,B6779,A320,2017/7/12 7:15,2017/7/12,8:22,526R,,,C,,,,33-计划,REG,REG,,PAX,,,0
ZH9790,,ZH9714,昆明-泉州,,JJN,D,B6781,A320,2017/7/12 9:05,2017/7/12,11:27,535,,,C,,,,33-计划,REG,REG,,PAX,,,0
HO1122,,HO1121,昆明-上海,,SHA,D,B6787,A320,2017/7/12 12:55,2017/7/12,15:37,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA4414,,CA4413,昆明-成都,,CTU,D,B6793,A320,2017/7/12 13:25,2017/7/12,14:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5711,,MU5655,昆明-北京,,PEK,D,B6798,A320,2017/7/12 11:50,2017/7/12,14:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5656,,MU5712,昆明-杭州,,HGH,D,B6798,A320,2017/7/12 21:15,2017/7/12,23:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9991,,8L9584,昆明-兰州-乌鲁,ZGC,URC,D,B6800,B738,2017/7/12 12:15,2017/7/12,14:10,103,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5330,,MU5329,昆明-合肥,,HFE,D,B6802,A320,2017/7/12 18:40,2017/7/12,20:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5855,,MU5800,昆明-成都,,CTU,D,B6803,A320,2017/7/12 21:00,2017/7/12,22:06,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5799,,MU2785,昆明-洛阳-大连,LYA,DLC,D,B6803,A320,2017/7/12 8:45,2017/7/12,10:54,129,42,,E,,,,33-计划,REG,REG,,PAX,,,0
8L9995,,8L9984,昆明-银川,,INC,D,B6809,B738,2017/7/12 6:40,2017/7/12,8:59,723,,,B,,,,33-计划,REG,REG,,PAX,,,1
8L9855,,8L9996,昆明-绵阳,,MIG,D,B6809,B738,2017/7/12 15:50,2017/7/12,17:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5618,,MU5617,昆明-南昌,,KHN,D,B6829,A320,2017/7/12 22:30,2017/7/12,0:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5475,,MU5078,昆明-合肥,,HFE,D,B6830,A320,2017/7/12 11:55,2017/7/12,14:06,707,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5646,,MU5646,昆明-杭州,,HGH,D,B6870,A320,2017/7/12 23:00,2017/7/12,1:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5645,,MU5645,昆明-版纳,,JHG,D,B6870,A320,2017/7/12 18:55,2017/7/12,19:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5532,,MU5465,昆明-南昌-上海,KHN,PVG,D,B6878,A322,2017/7/12 16:10,2017/7/12,18:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU556,,MU556,昆明-杭州,,HGH,D,B6880,A320,2017/7/12 7:05,2017/7/12,9:35,103,,,E,,,,33-计划,REG,REG,,PAX,,,0
CA1938,,CA1937,昆明-上海,,PVG,D,B6882,A320,2017/7/12 20:25,2017/7/12,23:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8462,,MF8461,昆明-武汉-杭州,WUH,HGH,D,B6887,B738,2017/7/12 19:15,2017/7/12,21:04,,,,,,,,33-计划,REG,REG,,PAX,,,5
MU2976,,MU2975,昆明-重庆-无锡,CKG,WUX,D,B6893,A320,2017/7/12 14:25,2017/7/12,15:40,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6428,,CZ6427,昆明-长沙-大连,HHA,DLC,D,B6896,A320,2017/7/12 17:45,2017/7/12,19:20,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ8510,,CZ8509,昆明-青岛-长春,TAO,CGQ,D,B6897,A322,2017/7/12 8:10,2017/7/12,11:11,136,50,,,,,,33-计划,REG,REG,,PAX,,,0
HO1682,,HO1681,昆明-毕节-南京,BFJ,NKG,D,B6901,A320,2017/7/12 15:05,2017/7/12,15:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5829,,MU5812,昆明-郑州,,CGO,D,B6928,A320,2017/7/12 8:20,2017/7/12,10:36,514,,,F,,,,33-计划,REG,REG,,PAX,,,0
MU5813,,MU5830,昆明-上海,,SHA,D,B6928,A320,2017/7/12 17:30,2017/7/12,20:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2736,,MU2735,昆明-长沙-南京,HHA,NKG,D,B6930,A320,2017/7/12 19:35,2017/7/12,21:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9456,,ZH9789,昆明-广州,,CAN,D,B6937,A322,2017/7/12 22:45,2017/7/12,0:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9871,,8L9988,昆明-宜昌-宁波,YIH,NGB,D,B6943,A320,2017/7/12 13:55,2017/7/12,15:38,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9957,,8L9986,昆明-武汉,,WUH,D,B6947,A320,2017/7/12 7:10,2017/7/12,8:58,159,5,,C,,,,33-计划,REG,REG,,PAX,,,0
8L9869,,8L9958,昆明-武汉-青岛,WUH,TAO,D,B6947,A320,2017/7/12 14:20,2017/7/12,16:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8530,,3U8529,昆明-杭州,,HGH,D,B6953,A320,2017/7/12 13:05,2017/7/12,15:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8669,,3U8554,昆明-成都-石家庄,CTU,SJW,D,B6955,A320,2017/7/12 7:10,2017/7/12,8:10,321,,,C,,,,33-计划,REG,REG,,PAX,,,0
CZ6460,,CZ6459,昆明-重庆-长春,CKG,CGQ,D,B6975,A320,2017/7/12 16:10,2017/7/12,17:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC8885,,SC8885,昆明-曼谷,,BKK,I,B6986,B738,2017/7/13 1:00,2017/7/13,2:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC8886,Y,SC8886,昆明-乌鲁,,URC,D,B6988,B738,2017/7/12 7:25,2017/7/12,11:25,104,,,C,,,,33-计划,REG,REG,,PAX,,,0
DR6579,,DR6504,昆明-芒市,,LUM,D,B7088,B737,2017/7/12 20:40,2017/7/12,21:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6507,,DR5316,昆明-芒市,,LUM,D,B7088,B737,2017/7/12 9:10,2017/7/12,10:01,522L,,,B,,,,33-计划,REG,REG,,PAX,,,0
DR6503,,DR6502,昆明-芒市,,LUM,D,B7088,B737,2017/7/12 17:00,2017/7/12,17:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6501,,DR6508,昆明-芒市,,LUM,D,B7088,B737,2017/7/12 13:10,2017/7/12,14:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8257,,KY8334,昆明-郑州,,CGO,D,B7089,B738,2017/7/12 8:25,2017/7/12,10:40,318,,,A,,,,33-计划,REG,REG,,PAX,,,0
KY8239,,KY8258,昆明-青岛,,TAO,D,B7089,B738,2017/7/12 16:20,2017/7/12,19:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9633,,8L9894,昆明-沙巴,,BKI,I,B7167,B738,2017/7/12 13:40,2017/7/12,,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9893,,8L9586,昆明-珠海,,ZUH,D,B7167,B738,2017/7/12 7:15,2017/7/12,8:58,165,14,,C,,,,33-计划,REG,REG,,PAX,,,0
MU9737,,MU5724,昆明-天津,,TSN,D,B7170,B738,2017/7/12 21:10,2017/7/12,0:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5723,,MU5726,昆明-西安,,XIY,D,B7170,B738,2017/7/12 14:10,2017/7/12,16:01,714,,,,,,,33-计划,REG,REG,,PAX,,,1
HU7236,,HU7235,昆明-广州,,CAN,D,B7173,B738,2017/7/12 19:30,2017/7/12,21:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5747,,MU5854,昆明-天津,,TSN,D,B7589,B738,2017/7/12 9:45,2017/7/12,12:45,713,40,,F,,,,33-计划,REG,REG,,PAX,,,0
MU5745,,MU5748,昆明-三亚,,SYX,D,B7589,B738,2017/7/12 18:50,2017/7/12,20:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5847,,MU5742,昆明-成都,,CTU,D,B7590,B738,2017/7/12 19:55,2017/7/12,21:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5741,,MU5746,昆明-广州,,CAN,D,B7590,B738,2017/7/12 13:05,2017/7/12,14:47,717,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5823,,MU5802,昆明-郑州,,CGO,D,B7591,B738,2017/7/12 17:35,2017/7/12,19:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5801,,MU7182,昆明-上海,,SHA,D,B7591,B738,2017/7/12 8:00,2017/7/12,10:41,501,,,E,,,,33-计划,REG,REG,,PAX,,,1
MU5771,,MU5714,昆明-广州,,CAN,D,B7592,B738,2017/7/12 18:50,2017/7/12,20:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5713,,MU5814,昆明-北京,,PEK,D,B7592,B738,2017/7/12 8:30,2017/7/12,11:30,119,30,,F,,,,33-计划,REG,REG,,PAX,,,0
MU5765,,MU5764,昆明-郑州-大连,CGO,DLC,D,B7599,B738,2017/7/12 12:15,2017/7/12,14:32,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5809,,MU5732,昆明-上海,,SHA,D,B7600,B738,2017/7/12 15:00,2017/7/12,17:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5731,,MU5810,昆明-广州,,CAN,D,B7600,B738,2017/7/12 8:00,2017/7/12,9:43,115,18,,E,,,,33-计划,REG,REG,,PAX,,,0
DZ6312,,DZ6314,昆明-珠海,,ZUH,D,B7631,B738,2017/7/12 23:05,2017/7/12,0:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6533,,DR6558,昆明-武汉,,WUH,D,B7866,B738,2017/7/12 7:20,2017/7/12,9:09,722a,,,B,,,,33-计划,REG,REG,,PAX,,,0
DR6561,,DR6534,昆明-青岛-沈阳,TAO,SHE,D,B7867,B738,2017/7/12 11:55,2017/7/12,15:00,537,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8315,,KY8250,昆明-腾冲,,TCZ,D,B7870,B737,2017/7/12 7:20,2017/7/12,8:13,101,,,B,,,,33-计划,REG,REG,,PAX,,,0
KY8249,,KY8316,昆明-丽江,,LJG,D,B7870,B737,2017/7/12 20:10,2017/7/12,21:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8255,,KY8210,昆明-临沧,,LNJ,D,B7871,B737,2017/7/12 9:00,2017/7/12,9:43,141,60,,B,,,,33-计划,REG,REG,,PAX,,,0
KY8231,,KY8256,昆明-丽江,,LJG,D,B7871,B737,2017/7/12 16:40,2017/7/12,17:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8251,,KY8232,昆明-保山,,BSD,D,B7872,B737,2017/7/12 8:00,2017/7/12,8:49,322,,,B,,,,33-计划,REG,REG,,PAX,,,0
KY8209,,KY8252,昆明-版纳,,JHG,D,B7872,B737,2017/7/12 12:55,2017/7/12,13:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8295,,KY8234,昆明-重庆-南通,CKG,NTG,D,B7873,B738,2017/7/12 7:05,2017/7/12,8:19,137,52,,B,,,,33-计划,REG,REG,,PAX,,,0
SC8843,,SC8844,昆明-济南-大阪,TNA,KIX,M,B7885,B738,2017/7/12 6:50,2017/7/12,9:27,146,57,J11-J12,B,,,,33-计划,REG,REG,,PAX,,,0
SC8836,,SC4925,昆明-景德镇-青岛,JDZ,TAO,D,B7975,B738,2017/7/12 6:55,2017/7/12,,151,47,,,,,,33-计划,REG,REG,,PAX,,,0
SC4696,,SC4695,昆明-南京-青岛,NKG,TAO,D,B7976,B738,2017/7/12 13:40,2017/7/12,16:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4926,,SC8423,昆明-济南,,TNA,D,B7979,B738,2017/7/12 6:50,2017/7/12,9:27,135,48,,,,,,33-计划,REG,REG,,PAX,,,0
8L9889,,8L9652,昆明-上海,,PVG,D,B7988,B738,2017/7/12 16:55,2017/7/12,19:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9979,,8L9948,昆明-深圳,,SZX,D,B7989,B738,2017/7/12 16:20,2017/7/12,18:03,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9947,,8L9856,昆明-成都,,CTU,D,B7989,B738,2017/7/12 10:25,2017/7/12,11:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9651,,8L9556,昆明-郑州,,CGO,D,B7990,B738,2017/7/12 9:50,2017/7/12,12:04,,,,A,,,,33-计划,REG,REG,,PAX,,,0
8L9973,,8L9890,昆明-郑州,,CGO,D,B7991,B738,2017/7/12 7:05,2017/7/12,9:20,158,2,,A,,,,33-计划,REG,REG,,PAX,,,1
8L9983,,8L9596,昆明-西安,,XIY,D,B7992,B738,2017/7/12 19:30,2017/7/12,21:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9595,,8L9680,昆明-吉隆坡,,KUL,I,B7992,B738,2017/7/12 9:00,2017/7/12,,108,71,J11-J14,H,,,,33-计划,REG,REG,,PAX,,,0
8L9985,,8L9862,昆明-太原-呼和,TYN,HET,D,B7993,B738,2017/7/12 15:40,2017/7/12,18:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9861,,8L9992,昆明-合肥,,HFE,D,B7993,B738,2017/7/12 7:15,2017/7/12,9:24,724,,,C,,,,33-计划,REG,REG,,PAX,,,0
CZ6950,,CZ6949,昆明-重庆-乌鲁,CKG,URC,D,B7996,B738,2017/7/12 17:45,2017/7/12,18:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2182,,MU2181,昆明-西安,,XIY,D,B8119,A320,2017/7/12 11:15,2017/7/12,13:06,,,,,,,,33-计划,REG,REG,,PAX,,,0
GJ8662,,GJ8872,昆明-贵阳-杭州,KWE,HGH,D,B8148,A320,2017/7/12 7:30,2017/7/12,8:22,143,63,,C,,,,33-计划,REG,REG,,PAX,,,0
MU5093,,MU5093,昆明-新加坡,,SIN,I,B8227,A320,2017/7/12 22:35,2017/7/12,2:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
A67105,,A67106,昆明-南昌,,KHN,D,B8285,A321,2017/7/12 18:25,2017/7/12,20:18,,,,C,,,,33-计划,REG,REG,,PAX,,,0
A67119,,A67120,昆明-南京-呼和,NKG,HET,D,B8318,A321,2017/7/12 9:40,2017/7/12,,709,,,,,,,33-计划,REG,REG,,PAX,,,0
GJ8689,,GJ8661,昆明-徐州-长春,XUZ,CGQ,D,B8320,A320,2017/7/12 8:05,2017/7/12,10:33,316,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8527,,3U8762,昆明-西安,,XIY,D,B8329,A320,2017/7/12 23:20,2017/7/12,1:02,543,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4173,,CA4172,昆明-北京,,PEK,D,B8338,A320,2017/7/12 17:05,2017/7/12,20:00,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA4171,,CA4459,昆明-北京,,PEK,D,B8338,A320,2017/7/12 7:20,2017/7/12,10:16,138,54,,C,,,,33-计划,REG,REG,,PAX,,,1
3U8837,,3U8838,昆明-万州-北京,WXN,PEK,D,B8375,A320,2017/7/12 14:15,2017/7/12,15:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5684,,MU5683,昆明-黎平,,HZH,D,B8379,A319,2017/7/12 14:30,2017/7/12,15:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
TV6008,,TV6007,昆明-丽江-兰州,LJG,ZGC,D,B8418,A320,2017/7/12 13:20,2017/7/12,14:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
A67113,,A67114,昆明-临沂-长春,LYI,CGQ,D,B8432,A320,2017/7/12 7:25,2017/7/12,10:02,540,,,B,,,,33-计划,REG,REG,,PAX,,,0
8L9873,,8L9598,昆明-赣州-杭州,KOW,HGH,D,B8445,A320,2017/7/12 7:00,2017/7/12,9:04,106,,,C,,,,33-计划,REG,REG,,PAX,,,0
8L9677,,8L9874,昆明-芽庄,,CXR,I,B8445,A320,2017/7/12 18:30,2017/7/12,20:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9965,,8L9872,昆明-三亚,,SYX,D,B8446,A320,2017/7/12 7:15,2017/7/12,8:57,538,,,A,,,,33-计划,REG,REG,,PAX,,,0
8L9597,,8L9966,昆明-曼谷,,BKK,I,B8446,A320,2017/7/12 18:20,2017/7/12,20:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
GJ8838,,GJ8837,昆明-珠海-杭州,ZUH,HGH,D,B8451,A320,2017/7/12 18:05,2017/7/12,19:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4460,,CA4176,昆明-成都,,CTU,D,B8490,A320,2017/7/12 21:00,2017/7/12,22:03,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA4175,,CA4417,昆明-沈阳,,SHE,D,B8490,A320,2017/7/12 7:20,2017/7/12,10:57,142,62,,C,,,,33-计划,REG,REG,,PAX,,,0
MU2786,,MU2725,昆明-南京,,NKG,D,B8496,A320,2017/7/12 16:30,2017/7/12,18:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2726,,MU2995,昆明-南京,,NKG,D,B8496,A320,2017/7/12 8:30,2017/7/12,10:48,120,31,,E,,,,33-计划,REG,REG,,PAX,,,0
3U8724,,3U8222,昆明-北京,,PEK,D,B8500,A320,2017/7/12 21:50,2017/7/12,0:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8221,,3U8723,昆明-南宁-福州,NNG,FOC,D,B8500,A320,2017/7/12 11:45,2017/7/12,12:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
GS7876,,GS7875,昆明-西安-天津,XIY,TSN,D,B8505,A320,2017/7/12 19:50,2017/7/12,21:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3432,,CZ3431,昆明-海口,,HAK,D,B8547,A320,2017/7/12 10:55,2017/7/12,12:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2178,,MU2177,昆明-宁波,,NGB,D,B8567,A325,2017/7/12 18:25,2017/7/12,20:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6598,,CZ6597,昆明-三亚,,SYX,D,B8639,A321,2017/7/12 21:05,2017/7/12,22:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8227,,3U8661,昆明-南京-长春,NKG,CGQ,D,B8656,A320,2017/7/12 11:20,2017/7/12,13:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9987,,8L9648,昆明-北京,,PEK,D,B8732,A320,2017/7/12 21:30,2017/7/12,0:27,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9647,,8L9870,昆明-淮安-天津,HIA,TSN,D,B8732,A320,2017/7/12 7:10,2017/7/12,9:50,162,8,,A,,,,33-计划,REG,REG,,PAX,,,0
CA1752,,CA1955,昆明-杭州,,HGH,D,B8743,A320,2017/7/12 12:20,2017/7/12,14:46,,,,,,,,33-计划,REG,REG,,PAX,,,1
GS7856,,GS7855,昆明-天津,,TSN,D,B8959,A330,2017/7/12 13:25,2017/7/12,16:17,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6800,,CZ6799,昆明-上海,,PVG,D,B8966,A321,2017/7/12 19:45,2017/7/12,22:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5077,,MU5077,昆明-曼谷,,BKK,I,B8973,A320,2017/7/12 16:10,2017/7/12,18:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2208,,MU2207,昆明-西安,,XIY,D,B8977,A325,2017/7/12 18:10,2017/7/12,19:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2362,,MU2361,昆明-西安,,XIY,D,B9905,A321,2017/7/12 21:30,2017/7/12,23:21,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5588,,MU5505,昆明-福州-上海,FOC,PVG,D,B9907,A320,2017/7/12 16:05,2017/7/12,18:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9266,,ZH9265,昆明-西安,,XIY,D,B9908,A322,2017/7/12 12:45,2017/7/12,14:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9774,,ZH9773,昆明-南昌,,KHN,D,B9910,A322,2017/7/12 13:30,2017/7/12,15:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3452,,CZ3452,昆明-深圳,,SZX,D,B9913,A320,2017/7/12 21:20,2017/7/12,23:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3451,,CZ3451,昆明-丽江,,LJG,D,B9913,A320,2017/7/12 17:20,2017/7/12,18:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6426,,CZ6425,昆明-武汉-大连,WUH,DLC,D,B9916,A320,2017/7/12 13:55,2017/7/12,15:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2206,Y,MU2205,昆明-银川,,INC,D,B9921,A320,2017/7/12 11:35,2017/7/12,13:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2186,,MU2185,昆明-银川,,INC,D,B9921,A320,2017/7/12 19:05,2017/7/12,21:23,114,16,,,,,,33-计划,REG,REG,,PAX,,,0
CA4275,,CA4276,昆明-哈尔滨,,HRB,D,B9926,A320,2017/7/12 15:35,2017/7/12,19:45,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8938,,9C8937,昆明-石家庄,,SJW,D,B9928,A320,2017/7/12 14:50,2017/7/12,17:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6404,,CZ6403,昆明-重庆-沈阳,CKG,SHE,D,B9931,A320,2017/7/12 15:50,2017/7/12,16:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8853,,3U8854,昆明-徐州-哈尔滨,XUZ,HRB,D,B9937,A321,2017/7/12 16:15,2017/7/12,18:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9713,,ZH9789,昆明-太原-沈阳,TYN,SHE,D,B9939,A320,2017/7/12 10:05,2017/7/12,12:30,523L,,,,,,,33-计划,REG,REG,,PAX,,,0
GS7662,,GS7661,昆明-西安,,XIY,D,B9948,A320,2017/7/12 22:50,2017/7/12,0:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2716,,MU2715,昆明-长沙-南京,HHA,NKG,D,B9950,A320,2017/7/12 17:00,2017/7/12,18:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
GS7654,,GS7653,昆明-西安,,XIY,D,B9983,A320,2017/7/12 11:40,2017/7/12,13:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
KA761,,KA760,昆明-香港,,HKG,R,BHSD,A320,2017/7/12 15:20,2017/7/12,,,,,,,,,33-计划,REG,REG,,PAX,,,1
UO274,,UO273,昆明-香港,,HKG,R,BLPF,A320,2017/7/12 12:10,2017/7/12,,,,,,,,,33-计划,REG,REG,,PAX,,,0
KE886,,KE885,昆明-首尔,,ICN,I,HL8241,B738,2017/7/12 23:30,2017/7/12,3:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
FD583,,FD582,昆明-廊曼,,DMK,I,HSBBE,A320,2017/7/12 12:30,2017/7/12,,,,,,,,,33-计划,REG,REG,,PAX,,,0
TG613,,TG612,昆明-曼谷,,BKK,I,HST,B773,2017/7/12 15:20,2017/7/12,17:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
BWJ699,,BWJ699,昆明-深圳,,SZX,D,N90R,B737,2017/7/12 21:30,2017/7/12,,,,,,,,,33-计划,REG,REG,,SPE,,,0
QG8815,,QG8816,昆明-巴厘岛,,DPS,I,PKGTC,A320,2017/7/13 2:15,2017/7/13,,,,,,,,,33-计划,REG,REG,,PAX,,,0
QV816,,QV815,昆明-万象,,VTE,I,RDPL34223,A320,2017/7/12 10:50,2017/7/12,12:15,,,,,10:50,,,32-准时,REG,REG,,PAX,,,0
UL829,,UL828,昆明-科伦坡,,CMB,I,,A332,2017/7/13 2:55,2017/7/13,,,,,,,,,33-计划,REG,REG,,PAX,,,0
