FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STA,ORG,ETA,TDT,ATA,ABP,CAR,STP
CZ6601,郑州-昆明,B2622,,CZ6602,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 20:58,CGO,,,,,,2017/6/20 18:20
CZ6799,上海-昆明,B8849,,CZ6800,,A321,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 18:13,PVG,,,,,,2017/6/20 14:50
CZ6923,深圳-昆明,B1690,,CZ6924,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 21:03,SZX,,,,,,2017/6/20 18:40
CZ6949,乌鲁-重庆-昆明,B1952,,CZ6950,CKG,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 16:38,URC,,,,,,2017/6/20 15:05
CZ6977,武汉-昆明,B1921,,CZ6978,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 20:43,WUH,,,,,,2017/6/20 18:25
CZ8509,长春-青岛-昆明,B6678,,,TAO,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 23:13,CGQ,,,,,,2017/6/20 19:45
DLC997,实里达-昆明,B5818,,DLC996,,B737,,I,33-计划,REG,REG,,SPE,2017/6/20,,,0,UNK,2017/6/20 12:30,SET,,,,,,2017/6/20 9:00
DR5316,天津-长治-昆明,B7088,,DR6505,CIH,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 17:35,TSN,,,,,,2017/6/20 14:40
DR6502,芒市-昆明,B6109,,DR6503,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 15:55,LUM,,,,,,2017/6/20 14:55
DR6504,芒市-昆明,B6109,,DR6579,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 19:40,LUM,,,,,,2017/6/20 18:40
DR6506,芒市-昆明,B7088,,DR6511,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 21:40,LUM,,,,,,2017/6/20 20:25
DR6508,芒市-昆明,B6109,,DR6501,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 11:55,LUM,,,,,,2017/6/20 10:50
DR6510,版纳-昆明,B5829,,DR6559,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 11:40,JHG,,,,,,2017/6/20 10:35
DR6512,版纳-昆明,B7088,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 1:35,JHG,,,,,,2017/6/21 0:30
DR6522,成都-昆明,B7866,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 0:30,CTU,,,,,,2017/6/20 22:50
DR6524,丽江-昆明,B5811,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 23:50,LJG,,,,,,2017/6/20 22:55
DR6530,呼和-太原-昆明,B5830,,DR6537,TYN,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 17:50,HET,,,,,,2017/6/20 14:55
DR6534,武汉-昆明,B7867,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 23:55,WUH,,,,,,2017/6/20 21:45
DR6538,兰州-昆明,B5830,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 0:20,ZGC,,,,,,2017/6/20 22:05
DR6558,沈阳-呼和-昆明,B1595,,,HET,B738,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 1:10,SHE,,,,,,2017/6/20 22:00
DR6560,大连-太原-昆明,B5829,,,TYN,B737,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 1:35,DLC,,,,,,2017/6/20 22:40
DR6570,北海-昆明,B1960,,DR6515,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 11:20,BHY,,,,,,2017/6/20 9:45
DR6578,沈阳-榆林-昆明,B5812,,,UYN,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 22:05,SHE,,,,,,2017/6/20 19:10
DR6580,芒市-昆明,B5811,,DR6523,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 14:55,LUM,,,,,,2017/6/20 13:50
DR6592,西安-昆明,B1593,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 0:35,XIY,,,,,,2017/6/20 22:15
EU2223,成都-昆明,B8610,,EU2721,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 8:20,CTU,,,,,,2017/6/20 6:35
EU2226,版纳-昆明,B8610,,EU2224,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 22:15,JHG,,,,,,2017/6/20 21:15
EU2722,厦门-柳州-昆明,B8610,,EU2225,LZH,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 18:25,XMN,,,,,,2017/6/20 16:55
FD582,廊曼-昆明,HSBBE,,FD583,,A320,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 11:25,DMK,,,,,,2017/6/20 7:50
FM9397,上海-长沙-昆明,B1742,,FM9398,HHA,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 14:50,PVG,,,,,,2017/6/20 12:50
FM9429,上海-衡阳-昆明,B1900,,FM9430,HNY,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 16:20,PVG,,,,,,2017/6/20 14:20
FM9451,上海-昆明,B2570,,FM9452,,B763,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 12:30,SHA,,,,,,2017/6/20 9:00
FM9453,上海-昆明,B5261,,FM9453,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 11:45,SHA,,,,,,2017/6/20 8:15
FM9454,版纳-昆明,B5261,,FM9454,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 15:45,JHG,,,,,,2017/6/20 14:45
FM9539,温州-昆明,B5142,,FM9540,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 10:45,WNZ,,,,,,2017/6/20 7:40
FM9541,郑州-昆明,B5132,,FM9542,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 10:35,CGO,,,,,,2017/6/20 7:50
FU6509,福州-昆明,B7105,,FU6510,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 21:20,FOC,,,,,,2017/6/20 18:15
G52627,大连-南阳-昆明,B3379,,G52628,NNY,CRJ9,,D,33-计划,REG,REG,,PAX,2017/6/20,,,2,YAG,2017/6/20 18:15,DLC,,,,,,2017/6/20 15:45
GJ8661,贵阳-昆明,B8243,,,,A320,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 0:30,KWE,,,,,,2017/6/20 23:20
GJ8837,杭州-珠海-昆明,B8452,,GJ8838,ZUH,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 13:45,HGH,,,,,,2017/6/20 11:50
GJ8872,长春-临沂-昆明,B1869,,,LYI,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 22:35,CGQ,,,,,,2017/6/20 19:25
GJ8881,杭州-昆明,B8335,,GJ8882,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 20:20,HGH,,,,,,2017/6/20 17:10
GS7661,西安-昆明,B6903,,GS7662,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 21:50,XIY,,,,,,2017/6/20 19:25
GS7855,天津-昆明,B8959,,GS7856,,A330,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 12:05,TSN,,,,,,2017/6/20 8:25
GX8981,南宁-昆明,B3186,,GX8982,,E190,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 9:55,NNG,,,,,,2017/6/20 8:30
HO1017,上海-大庸-昆明,B6948,,HO1018,DYG,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 18:45,PVG,,,,,,2017/6/20 16:40
HO1047,杭州-毕节-昆明,B6618,,HO1048,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 18:55,HGH,,,,,,2017/6/20 17:45
HO1095,上海-毕节-昆明,B1871,,HO1096,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 19:25,PVG,,,,,,2017/6/20 18:25
HO1099,上海-昆明,B6717,,HO1100,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 15:30,SHA,,,,,,2017/6/20 12:00
HO1121,上海-昆明,B6670,,HO1122,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,1,YAG,2017/6/20 11:50,SHA,,,,,,2017/6/20 8:35
HO1651,哈尔滨-南京-昆明,B8536,,,NKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 23:50,HRB,,,,,,2017/6/20 20:45
HU7087,海口-昆明,B5371,,HU7088,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,1,YAG,2017/6/20 9:35,HAK,,,,,,2017/6/20 7:40
HU7111,北京-昆明,B5979,Y,HU7112,,A332,,D,33-计划,REG,REG,,PAX,2017/6/20,,,1,YAG,2017/6/20 19:10,PEK,,,,,,2017/6/20 15:40
HU7163,深圳-昆明,B1733,,HU7164,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,1,YAG,2017/6/20 10:25,SZX,,,,,,2017/6/20 7:55
HU7211,北京-昆明,B2492,,HU7212,,B763,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 11:35,PEK,,,,,,2017/6/20 8:10
HU7311,北京-昆明,B6103,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 0:55,PEK,,,,,,2017/6/20 21:30
JD5155,丽江-昆明,B6222,,JD5156,,A319,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 15:05,LJG,,,,,,2017/6/20 14:05
JD5157,杭州-昆明,B8678,,JD5158,,A330,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 13:15,HGH,,,,,,2017/6/20 10:00
JD5165,丽江-昆明,B6182,,JD5791,,A319,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 10:40,LJG,,,,,,2017/6/20 9:40
JD5789,版纳-昆明,B8171,,JD5790,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 11:20,JHG,,,,,,2017/6/20 10:05
JD5792,芒市-昆明,B6182,,JD5166,,A319,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 14:40,LUM,,,,,,2017/6/20 13:40
KA760,香港-昆明,BHLL,,KA761,,A330,,R,33-计划,REG,REG,,PAX,2017/6/20,,,1,YAG,2017/6/20 14:20,HKG,,,,,,2017/6/20 11:50
KN2381,石家庄-昆明,B1751,,KN5212,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 9:55,SJW,,,,,,2017/6/20 6:45
KN5211,南苑-汉中-昆明,B1523,,KN2382,HZG,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 19:50,NAY,,,,,,2017/6/20 17:55
KY8204,南京-昆明,B5673,,KY8219,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 19:00,NKG,,,,,,2017/6/20 16:00
KY8206,哈尔滨-济南-昆明,B2669,,,TNA,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 23:10,HRB,,,,,,2017/6/20 19:55
KY8210,版纳-昆明,B7870,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 23:25,JHG,,,,,,2017/6/20 22:20
KY8220,深圳-昆明,B5673,,KY8203,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 10:55,SZX,,,,,,2017/6/20 8:30
KY8222,重庆-昆明,B5672,,KY8285,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 21:40,CKG,,,,,,2017/6/20 20:05
KY8232,丽江-昆明,B7871,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 0:45,LJG,,,,,,2017/6/20 23:45
KY8234,太原-昆明,B6492,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 23:05,TYN,,,,,,2017/6/20 20:00
KY8236,杭州-昆明,B5025,,KY8265,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 15:25,HGH,,,,,,2017/6/20 12:15
KY8240,青岛-昆明,B1507,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 0:25,TAO,,,,,,2017/6/20 20:50
KY8244,普洱-昆明,B2678,,KY8247,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 20:55,SYM,,,,,,2017/6/20 19:50
KY8246,芒市-昆明,B5026,,KY8301,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 17:50,LUM,,,,,,2017/6/20 16:45
KY8248,芒市-昆明,B2678,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 0:50,LUM,,,,,,2017/6/20 23:45
KY8250,丽江-版纳-昆明,B7872,,,JHG,B737,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 0:40,LJG,,,,,,2017/6/20 23:35
KY8252,保山-昆明,B7870,,KY8209,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 10:45,BSD,,,,,,2017/6/20 9:40
KY8254,西安-昆明,B6491,,KY8281,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 13:40,XIY,,,,,,2017/6/20 11:20
KY8256,临沧-昆明,B7871,,KY8231,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 11:50,LNJ,,,,,,2017/6/20 10:55
KY8258,郑州-昆明,B1507,,KY8239,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 14:55,CGO,,,,,,2017/6/20 12:10
KY8266,杭州-昆明,B5025,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 0:05,HGH,,,,,,2017/6/20 20:55
KY8270,丽江-版纳-昆明,B2679,,,JHG,B737,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 0:10,LJG,,,,,,2017/6/20 22:55
KY8274,武汉-昆明,B5672,,KY8221,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 15:55,WUH,,,,,,2017/6/20 13:40
KY8282,上海-昆明,B6491,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 22:40,PVG,,,,,,2017/6/20 19:15
KY8284,上海-昆明,B1926,,KY8307,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 15:15,PVG,,,,,,2017/6/20 11:55
KY8286,广州-昆明,B5672,,KY8273,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 9:15,CAN,,,,,,2017/6/20 6:45
KY8296,南通-重庆-昆明,B7873,,,CKG,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 17:55,NTG,,,,,,2017/6/20 16:20
KY8298,长春-石家庄-昆明,B6495,,,SJW,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 23:20,CGQ,,,,,,2017/6/20 20:10
KY8302,惠州-昆明,B5026,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 23:50,HUZ,,,,,,2017/6/20 21:30
KY8308,南昌-昆明,B6493,,KY8233,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 11:55,KHN,,,,,,2017/6/20 9:40
KY8314,腾冲-昆明,B2679,,KY8269,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 17:50,TCZ,,,,,,2017/6/20 16:50
KY8316,腾冲-昆明,B7872,,KY8249,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 19:10,TCZ,,,,,,2017/6/20 18:05
KY8322,成都-昆明,B5702,,KY8361,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 12:35,CTU,,,,,,2017/6/20 10:45
KY8334,大连-西安-昆明,B7089,,,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,YAG,2017/6/21 0:10,DLC,,,,,,2017/6/20 21:45
KY8338,临汾-昆明,B2678,,KY8243,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 17:00,LFQ,,,,,,2017/6/20 14:00
KY8340,运城-昆明,B5026,,KY8245,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 13:45,YCU,,,,,,2017/6/20 11:15
KY8342,南宁-厦门-昆明,B2667,,,XMN,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 22:00,NNG,,,,,,2017/6/20 19:15
KY8362,合艾-昆明,B5702,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,YAG,2017/6/20 22:20,HDY,,,,,,2017/6/20 18:50
MF8405,厦门-昆明,B5216,,MF8406,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,3,YAG,2017/6/20 10:50,XMN,,,,,,2017/6/20 8:05
MF8417,厦门-昆明,B5382,Y,MF8418,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,3,YAG,2017/6/20 14:40,XMN,,,,,,2017/6/20 12:00
MF8427,福州-昆明,B5791,,MF8428,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,3,YAG,2017/6/20 11:00,FOC,,,,,,2017/6/20 8:05
MF8429,厦门-昆明,B5152,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,3,YAG,2017/6/20 23:45,XMN,,,,,,2017/6/20 21:00
MF8461,杭州-武汉-昆明,B5603,,MF8462,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,3,YAG,2017/6/20 18:15,HGH,,,,,,2017/6/20 16:05
MF8475,福州-昆明,B5385,,MF8476,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,3,YAG,2017/6/20 19:05,FOC,,,,,,2017/6/20 15:55
MI916,新加坡-昆明,9VMGE,,MI915,,B738,,I,33-计划,REG,REG,,PAX,2017/6/20,,,1,YAG,2017/6/20 18:15,SIN,,,,,,2017/6/20 14:15
MU2028,台北-昆明,B1792,,MU5823,,B738,,R,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 16:05,TPE,,,,,,2017/6/20 12:30
MU2030,曼德勒-昆明,B5647,,MU5707,,B738,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 14:50,MDL,,,,,,2017/6/20 13:15
MU2032,仰光-昆明,B1907,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 19:45,RGN,,,,,,2017/6/20 17:25
MU2035,北京-昆明,B1790,,MU2035,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 11:30,PEK,,,,,,2017/6/20 7:55
MU2036,达卡-昆明,B1790,,MU2036,,B738,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 18:50,DAC,,,,,,2017/6/20 16:35
MU2143,太原-昆明,B5257,,MU5462,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 10:30,TYN,,,,,,2017/6/20 7:35
MU2181,西安-昆明,B9942,,MU2182,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 10:10,XIY,,,,,,2017/6/20 7:50
MU2205,银川-昆明,B9943,,MU2206,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 10:25,INC,,,,,,2017/6/20 7:40
MU2207,西安-昆明,B1837,,MU2208,,A325,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 17:10,XIY,,,,,,2017/6/20 14:45
MU2245,西宁-昆明,B6693,,MU2246,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 22:15,XNN,,,,,,2017/6/20 19:50
MU2249,兰州-昆明,B2209,,MU2250,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 9:30,ZGC,,,,,,2017/6/20 7:15
MU2264,沈阳-西安-昆明,B5756,,,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 23:20,SHE,,,,,,2017/6/20 21:00
MU2359,西宁-昆明,B6693,,MU2360,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 9:20,XNN,,,,,,2017/6/20 7:05
MU2485,武汉-昆明,B1910,,MU2486,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 14:15,WUH,,,,,,2017/6/20 12:00
MU2493,温州-武汉-昆明,B5689,,MU2498,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 22:10,WNZ,,,,,,2017/6/20 19:55
MU2495,成都-昆明,B5199,,MU2496,,B737,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 9:10,CTU,,,,,,2017/6/20 7:30
MU2497,武汉-昆明,B5689,,MU2494,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 10:10,WUH,,,,,,2017/6/20 7:55
MU2562,琅勃-昆明,B5243,,MU5803,,B737,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 18:10,LPQ,,,,,,2017/6/20 16:30
MU2567,广州-昆明,B5647,,MU2567,,B738,104,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 9:05,CAN,,,,,,2017/6/20 6:30
MU2568,曼德勒-昆明,B5701,,MU2568,,B738,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 18:55,MDL,,,,,,2017/6/20 17:30
MU2572,加德-昆明,B6142,,,,B737,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 23:30,KTM,,,,,,2017/6/20 20:20
MU2576,河内-昆明,B5054,,,,B737,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 18:50,HAN,,,,,,2017/6/20 17:25
MU2582,岘港-昆明,B6149,,MU9737,,B738,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 18:35,DAD,,,,,,2017/6/20 16:15
MU2586,胡市-昆明,B5815,,,,B737,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 23:05,SGN,,,,,,2017/6/20 20:10
MU2587,北京-昆明,B1789,,MU2587,,B738,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 12:35,PEK,,,,,,2017/6/20 8:55
MU2588,奈比多-昆明,B1789,,MU2588,,B738,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 19:20,NYT,,,,,,2017/6/20 17:10
MU2590,万象-昆明,B1703,,MU5757,,B738,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 12:25,VTE,,,,,,2017/6/20 10:50
MU2594,清迈-昆明,B6249,,MU5763,,B738,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 19:10,CNX,,,,,,2017/6/20 17:30
MU2596,清迈-昆明,B5701,,MU2029,,B738,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 11:40,CNX,,,,,,2017/6/20 9:30
MU2600,金边-昆明,B5822,,,,B737,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 23:00,PNH,,,,,,2017/6/20 20:05
MU2705,南京-昆明,B6463,,MU2705,,A319,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 10:30,NKG,,,,,,2017/6/20 7:30
MU2706,丽江-昆明,B6463,,MU2706,,A319,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 14:35,LJG,,,,,,2017/6/20 13:30
MU2715,南京-长沙-昆明,B6879,,MU2716,HHA,A322,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 16:00,NKG,,,,,,2017/6/20 13:45
MU2725,南京-昆明,B6890,,MU2786,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 15:30,NKG,,,,,,2017/6/20 12:25
MU2735,南京-长沙-昆明,B2411,,MU2736,HHA,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 18:35,NKG,,,,,,2017/6/20 16:35
MU2755,南京-昆明,B6462,,MU2755,,A319,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 20:10,NKG,,,,,,2017/6/20 17:05
MU2756,版纳-昆明,B6472,,MU2756,,A319,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 9:40,JHG,,,,,,2017/6/20 8:40
MU2765,长春-南京-昆明,B6637,,,NKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 21:35,CGQ,,,,,,2017/6/20 18:35
MU2785,南京-昆明,B6796,,,,A320,,D,33-计划,REG,REG,,PAX,2017/6/21,,,0,CES,2017/6/21 0:30,NKG,,,,,,2017/6/20 21:30
MU2975,无锡-昆明,B2412,,MU2976,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 13:25,WUX,,,,,,2017/6/20 10:15
MU2985,无锡-重庆-昆明,B6872,,MU2986,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 19:00,WUX,,,,,,2017/6/20 17:25
MU2995,无锡-重庆-昆明,B1636,,,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 23:10,WUX,,,,,,2017/6/20 21:30
MU5077,合肥-昆明,B6832,,MU5077,,A320,,D,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 14:30,HFE,,,,,,2017/6/20 11:40
MU5078,曼谷-昆明,B6832,,MU5078,,A320,,I,33-计划,REG,REG,,PAX,2017/6/20,,,0,CES,2017/6/20 23:20,BKK,,,,,,2017/6/20 20:50
