FLT,VIP,LKF,REG,RFC,VI1,TOF,ITY,TAR,STA,ETA,FSA,SDT,OPE,POP,RCP,NAT,FLX,MFF,SST,HDL,ORG,TDT,ATA,ABP,CAR
DR6506,,DR6511,B7088,芒市-昆明,,D,B737,,2017/7/3 21:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
KY8308,,KY8233,B7089,南昌-昆明,,D,B738,137,2017/7/3 11:55,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
MU5822,,,B7170,哈尔滨-东胜-昆明,DSN,D,B738,,2017/7/3 22:10,,33-计划,,REG,REG,,PAX,,,0,CES,HRB,,,,
CA1403,,CA1404,B7180,北京-昆明,,D,B738,138,2017/7/3 10:25,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
MU5708,,,B7589,北京-昆明,,D,B738,,2017/7/4 0:20,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5732,,MU2570,B7589,广州-昆明,,D,B738,117,2017/7/3 13:50,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5766,,,B7590,大连-郑州-昆明,CGO,D,B738,,2017/7/4 0:50,,33-计划,,REG,REG,,PAX,,,0,CES,DLC,,,,
MU5852,,MU5765,B7590,成都-昆明,,D,B738,115,2017/7/3 8:55,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5824,,,B7591,郑州-昆明,,D,B738,,2017/7/4 0:10,,33-计划,,REG,REG,,PAX,,,0,CES,CGO,,,,
MU5762,,MU5823,B7591,深圳-昆明,,D,B738,,2017/7/3 15:15,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU5772,,,B7592,广州-昆明,,D,B738,,2017/7/4 0:40,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5714,,MU5771,B7592,北京-昆明,,D,B738,,2017/7/3 16:45,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5720,,,B7599,北京-昆明,,D,B738,,2017/7/4 1:30,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5760,,MU5719,B7599,深圳-昆明,,D,B738,,2017/7/3 16:00,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU7182,,MU5745,B7600,北京-昆明,,D,B738,,2017/7/3 18:00,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5746,,,B7600,三亚-昆明,,D,B738,,2017/7/4 0:15,,33-计划,,REG,REG,,PAX,,,0,CES,SYX,,,,
DZ6314,,DZ6312,B7630,南通-长沙-昆明,HHA,D,B738,,2017/7/3 21:05,,33-计划,,REG,REG,,PAX,,,0,YAG,NTG,,,,
DR6562,,,B7865,沈阳-青岛-昆明,TAO,D,B738,,2017/7/4 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
DR6534,,,B7867,武汉-昆明,,D,B738,,2017/7/3 23:55,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
KY8252,,KY8209,B7870,保山-昆明,,D,B737,147,2017/7/3 10:45,,33-计划,,REG,REG,,PAX,,,0,YAG,BSD,,,,
KY8210,,,B7870,版纳-昆明,,D,B737,,2017/7/3 23:25,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
KY8250,,,B7871,丽江-版纳-昆明,JHG,D,B737,,2017/7/4 0:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
KY8316,,KY8249,B7871,腾冲-昆明,,D,B737,,2017/7/3 19:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TCZ,,,,
KY8232,,,B7872,丽江-昆明,,D,B737,,2017/7/4 0:45,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
KY8256,,KY8231,B7872,临沧-昆明,,D,B737,149,2017/7/3 11:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LNJ,,,,
KY8334,,,B7873,大连-西安-昆明,XIY,D,B738,,2017/7/4 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
SC4925,,,B7885,济南-昆明,,D,B738,,2017/7/4 1:00,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
MU5229,,MU5146,B7966,温州-昆明,,D,B738,,2017/7/3 20:20,,33-计划,,REG,REG,,PAX,,,0,CES,WNZ,,,,
SC8835,,,B7975,青岛-景德镇-昆明,JDZ,D,B738,,2017/7/4 1:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
SC4695,,SC4696,B7975,青岛-南京-昆明,NKG,D,B738,139,2017/7/3 12:35,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
SC8844,,,B7976,大阪-济南-昆明,TNA,M,B738,,2017/7/4 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,KIX,,,,
8L9870,,,B7988,青岛-武汉-昆明,WUH,D,B738,,2017/7/4 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
8L9958,,8L9869,B7988,武汉-昆明,,D,B738,162,2017/7/3 12:40,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
8L9894,,8L9855,B7989,珠海-昆明,,D,B738,158,2017/7/3 12:25,,33-计划,,REG,REG,,PAX,,,0,YAG,ZUH,,,,
8L9876,,,B7990,厦门-昆明,,D,B738,,2017/7/4 0:35,,33-计划,,REG,REG,,PAX,,,0,YAG,XMN,,,,
8L9862,,8L9875,B7990,合肥-昆明,,D,B738,167,2017/7/3 13:20,,33-计划,,REG,REG,,PAX,,,0,YAG,HFE,,,,
8L9974,,,B7992,郑州-昆明,,D,B738,,2017/7/4 1:10,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
8L9980,,8L9597,B7993,深圳-昆明,,D,B738,,2017/7/3 22:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
CZ6949,,CZ6950,B7996,乌鲁-重庆-昆明,CKG,D,B738,,2017/7/3 16:38,,33-计划,,REG,REG,,PAX,,,0,YAG,URC,,,,
JD5157,,JD5158,B8019,杭州-昆明,,D,A330,164,2017/7/3 13:15,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
GS7653,,GS7654,B8062,西安-昆明,,D,A320,164,2017/7/3 10:25,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
GS7875,,GS7876,B8075,天津-西安-昆明,XIY,D,A320,,2017/7/3 18:55,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
JD5789,,JD5790,B8170,版纳-昆明,,D,A320,166,2017/7/3 11:20,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
MU2995,,,B8222,无锡-重庆-昆明,CKG,D,A320,,2017/7/3 23:10,,33-计划,,REG,REG,,PAX,,,0,CES,WUX,,,,
BDJ182,,,B8302,贵阳-昆明,,D,G550,,2017/7/3 16:25,,33-计划,,REG,REG,,SPE,,,0,UNK,KWE,,,,
A67108,,,B8318,郑州-昆明,,D,A321,,2017/7/4 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
A67106,,A67107,B8318,南昌-昆明,,D,A321,,2017/7/3 17:10,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
3U8670,,,B8326,石家庄-成都-昆明,CTU,D,A320,,2017/7/3 19:00,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
GJ8661,,,B8335,杭州-贵阳-昆明,KWE,D,A320,,2017/7/4 0:30,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
CA1955,,CA1752,B8337,温州-昆明,,D,A320,143,2017/7/3 11:10,,33-计划,,REG,REG,,PAX,,,0,YAG,WNZ,,,,
CA4276,,CA4275,B8338,哈尔滨-昆明,,D,A320,139,2017/7/3 14:20,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
MU2735,,MU2736,B8387,南京-长沙-昆明,HHA,D,A320,,2017/7/3 18:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU5497,,MU5498,B8392,青岛-昆明,,D,A320,120,2017/7/3 10:50,,33-计划,,REG,REG,,PAX,,,0,CES,TAO,,,,
TV6007,,TV6008,B8419,兰州-丽江-昆明,LJG,D,A320,153,2017/7/3 11:45,,33-计划,,REG,REG,,PAX,,,0,YAG,ZGC,,,,
A67114,,,B8432,长春-临沂-昆明,LYI,D,A320,,2017/7/3 23:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
QW9855,,,B8442,青岛-屯溪-昆明,TXN,D,A320,,2017/7/4 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
8L9678,,,B8445,芽庄-昆明,,I,A320,,2017/7/4 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,CXR,,,,
8L9596,,8L9677,B8445,吉隆坡-昆明,,I,A320,,2017/7/3 16:55,,33-计划,,REG,REG,,PAX,,,0,YAG,KUL,,,,
8L9648,,8L9987,B8446,天津-淮安-昆明,HIA,D,A320,,2017/7/3 18:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
GJ8690,,,B8451,长春-徐州-昆明,XUZ,D,A320,,2017/7/3 22:35,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
CA4174,,,B8490,北京-昆明,,D,A320,,2017/7/4 1:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
CA4172,,CA4173,B8490,北京-昆明,,D,A320,,2017/7/3 15:25,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
MU2745,,MU2746,B8496,南京-长沙-昆明,HHA,D,A320,,2017/7/3 19:50,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
3U8222,,,B8500,福州-南宁-昆明,NNG,D,A320,,2017/7/3 20:50,,33-计划,,REG,REG,,PAX,,,0,YAG,FOC,,,,
MU5476,,MU5475,B8563,合肥-昆明,,D,A320,128,2017/7/3 10:40,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
9C8829,,9C8830,B8580,上海-常德-昆明,CGD,D,A320,,2017/7/3 18:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
CZ6597,,CZ6598,B8638,三亚-昆明,,D,A321,,2017/7/3 19:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SYX,,,,
CZ3431,,CZ3432,B8676,海口-昆明,,D,A321,135,2017/7/3 9:48,,33-计划,,REG,REG,,PAX,,,0,YAG,HAK,,,,
GS7855,,GS7856,B8776,天津-昆明,,D,A330,163,2017/7/3 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
CZ6799,,CZ6800,B8848,上海-昆明,,D,A321,,2017/7/3 18:13,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
MU5814,,,B8855,上海-昆明,,D,A320,,2017/7/4 1:20,,33-计划,,REG,REG,,PAX,,,0,CES,SHA,,,,
MU5802,,MU5813,B8855,上海-昆明,,D,A320,,2017/7/3 16:05,,33-计划,,REG,REG,,PAX,,,0,CES,SHA,,,,
MU2207,,MU2208,B8977,西安-昆明,,D,A325,,2017/7/3 17:10,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
MU5575,,MU5576,B9901,烟台-郑州-昆明,CGO,D,A320,,2017/7/3 17:25,,33-计划,,REG,REG,,PAX,,,0,CES,YNT,,,,
MU2361,,MU2362,B9907,西安-昆明,,D,A320,,2017/7/3 20:30,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
CA1937,,CA1938,B9922,上海-昆明,,D,A320,,2017/7/3 19:20,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
CA4417,,,B9925,成都-昆明,,D,A320,,2017/7/3 22:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
CA4176,,CA4460,B9926,沈阳-昆明,,D,A320,,2017/7/3 16:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
CZ8509,,,B9953,长春-青岛-昆明,TAO,D,A320,,2017/7/3 23:13,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
9C8937,,9C8938,B9986,石家庄-昆明,,D,A320,151,2017/7/3 13:45,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
GS7857,,GS7858,B9989,天津-西安-昆明,XIY,D,A320,166,2017/7/3 13:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
KA760,,KA761,BHLA,香港-昆明,,R,A333,106,2017/7/3 14:20,,33-计划,,REG,REG,,PAX,,,0,YAG,HKG,,,,
UO273,,UO274,BLCB,香港-昆明,,R,A320,106,2017/7/3 11:05,,33-计划,,REG,REG,,PAX,,,0,YAG,HKG,,,,
KE885,,KE886,HL8243,首尔-昆明,,I,B738,,2017/7/3 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,ICN,,,,
FD582,,FD583,HSBBE,廊曼-昆明,,I,A320,111,2017/7/3 11:25,,33-计划,,REG,REG,,PAX,,,0,YAG,DMK,,,,
TG612,,TG613,HST,曼谷-昆明,,I,B773,105,2017/7/3 14:05,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
N166CK,,N166CK,N166CK,西安-昆明,,D,F7X,,2017/7/3 18:00,,33-计划,,REG,REG,,SPE,,,0,UNK,XIY,,,,
QG8816,,QG8815,PKGQK,巴厘岛-昆明,,I,A320,,2017/7/4 1:15,,33-计划,,REG,REG,,PAX,,,0,YAG,DPS,,,,
QV815,,QV816,RDPL34223,万象-昆明,,I,A320,109,2017/7/3 9:50,,33-计划,,REG,REG,,PAX,,,0,YAG,VTE,,,,
UL828,,UL829,,科伦坡-昆明,,I,A332,,2017/7/4 1:50,,33-计划,,REG,REG,,PAX,,,0,YAG,CMB,,,,
