FLT,VIP,LKF,REG,RFC,VI1,TOF,ITY,TAR,STA,ETA,FSA,SDT,OPE,POP,RCP,NAT,FLX,MFF,SST,HDL,ORG,TDT,ATA,ABP,CAR
CA1937,,CA1938,B6918,上海-昆明,,D,A320,,2017/6/26 19:20,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
ZH9773,,ZH9774,B6937,南昌-昆明,,D,A322,,2017/6/26 12:25,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
EU2722,,EU2225,B6940,厦门-柳州-昆明,LZH,D,A320,,2017/6/26 18:25,,33-计划,,REG,REG,,PAX,,,0,YAG,XMN,,,,
EU2226,,EU2224,B6940,版纳-昆明,,D,A320,,2017/6/26 22:15,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
EU2223,,EU2721,B6940,成都-昆明,,D,A320,157,2017/6/26 8:20,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
8L9806,,8L9805,B6943,丽江-昆明,,D,A320,,2017/6/26 12:30,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
HO1681,,HO1682,B6949,南京-毕节-昆明,BFJ,D,A320,,2017/6/26 13:50,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
3U8554,,,B6953,乌鲁-重庆-昆明,CKG,D,A320,,2017/6/27 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,URC,,,,
SC8886,,SC8886,B6986,曼谷-昆明,,I,B738,108,2017/6/26 5:55,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
DR6592,,,B7088,西安-昆明,,D,B737,,2017/6/27 0:35,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
KY8240,,,B7089,青岛-昆明,,D,B738,,2017/6/27 0:25,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
KY8258,,KY8239,B7089,郑州-昆明,,D,B738,,2017/6/26 14:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
8L9584,,8L9991,B7167,马尼拉-昆明,,I,B738,110,2017/6/26 8:05,,33-计划,,REG,REG,,PAX,,,0,YAG,MNL,,,,
8L9992,,,B7167,乌鲁-兰州-昆明,ZGC,D,B738,,2017/6/27 1:20,,33-计划,,REG,REG,,PAX,,,0,YAG,URC,,,,
MU5822,,,B7170,哈尔滨-东胜-昆明,DSN,D,B738,,2017/6/26 22:10,,33-计划,,REG,REG,,PAX,,,0,CES,HRB,,,,
FU6509,,FU6510,B7395,福州-昆明,,D,B737,,2017/6/26 21:20,,33-计划,,REG,REG,,PAX,,,0,YAG,FOC,,,,
MU5766,,,B7589,大连-郑州-昆明,CGO,D,B738,,2017/6/27 0:50,,33-计划,,REG,REG,,PAX,,,0,CES,DLC,,,,
MU5850,,,B7590,成都-昆明,,D,B738,,2017/6/26 21:25,,33-计划,,REG,REG,,PAX,,,1,CES,CTU,,,,
MU5776,,MU5849,B7590,广州-昆明,,D,B738,,2017/6/26 14:35,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5824,,,B7591,郑州-昆明,,D,B738,,2017/6/27 0:10,,33-计划,,REG,REG,,PAX,,,0,CES,CGO,,,,
MU5762,,MU5823,B7591,深圳-昆明,,D,B738,,2017/6/26 15:15,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU5744,,,B7592,广州-昆明,,D,B738,,2017/6/26 19:25,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5750,,,B7599,盐城-长沙-昆明,HHA,D,B738,,2017/6/27 0:20,,33-计划,,REG,REG,,PAX,,,0,CES,YNZ,,,,
MU5717,,MU5749,B7599,北京-昆明,,D,B738,,2017/6/26 12:10,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5772,,,B7600,广州-昆明,,D,B738,,2017/6/27 0:40,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5714,,MU5771,B7600,北京-昆明,,D,B738,,2017/6/26 16:45,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
SC4925,,,B7809,济南-昆明,,D,B738,,2017/6/27 1:00,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
DR6534,,,B7865,武汉-昆明,,D,B738,,2017/6/26 23:55,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
DR6562,,,B7866,沈阳-青岛-昆明,TAO,D,B738,,2017/6/27 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
KY8252,,KY8209,B7870,保山-昆明,,D,B737,,2017/6/26 10:45,,33-计划,,REG,REG,,PAX,,,0,YAG,BSD,,,,
KY8210,,,B7870,版纳-昆明,,D,B737,,2017/6/26 23:25,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
KY8232,,,B7871,丽江-昆明,,D,B737,,2017/6/27 0:45,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
KY8256,,KY8245,B7871,临沧-昆明,,D,B737,,2017/6/26 11:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LNJ,,,,
KY8246,,KY8231,B7871,芒市-昆明,,D,B737,,2017/6/26 15:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
KY8250,,,B7872,丽江-版纳-昆明,JHG,D,B737,,2017/6/27 0:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
KY8316,,KY8249,B7872,腾冲-昆明,,D,B737,,2017/6/26 19:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TCZ,,,,
KY8334,,,B7873,大连-西安-昆明,XIY,D,B738,,2017/6/27 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
MU2497,,MU2494,B7876,武汉-昆明,,D,B738,,2017/6/26 10:10,,33-计划,,REG,REG,,PAX,,,0,CES,WUH,,,,
MU2493,,MU2498,B7876,温州-武汉-昆明,WUH,D,B738,,2017/6/26 22:10,,33-计划,,REG,REG,,PAX,,,0,CES,WNZ,,,,
SC4859,,,B7885,青岛-昆明,,D,B738,,2017/6/27 1:00,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
SC8844,,,B7978,大阪-济南-昆明,TNA,M,B738,,2017/6/27 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,KIX,,,,
8L9710,,,B7988,南京-连城-昆明,LCX,D,B738,,2017/6/26 16:55,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
8L9960,,8L9555,B7989,宁波-安庆-昆明,AQG,D,B738,,2017/6/26 18:00,,33-计划,,REG,REG,,PAX,,,1,YAG,NGB,,,,
8L9956,,8L9993,B7993,郑州-昆明,,D,B738,,2017/6/26 17:00,,33-计划,,REG,REG,,PAX,,,1,YAG,CGO,,,,
GS7857,,GS7858,B8066,天津-西安-昆明,XIY,D,A320,,2017/6/26 13:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
GJ8690,,,B8148,长春-徐州-昆明,XUZ,D,A320,,2017/6/26 22:35,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
JD5789,,JD5790,B8171,版纳-昆明,,D,A320,,2017/6/26 11:20,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
MU216,,,B8226,温哥华-南京-昆明,NKG,M,A33H,,2017/6/26 19:25,,33-计划,,REG,REG,,PAX,,,0,CES,YVR,,,,
A67108,,,B8285,郑州-昆明,,D,A321,,2017/6/27 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
A67106,,A67107,B8285,南昌-昆明,,D,A321,,2017/6/26 17:10,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
3U8930,,3U8662,B8325,沈阳-长沙-昆明,HHA,D,A320,,2017/6/26 21:10,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
3U8824,,,B8326,南昌-昆明,,D,A320,,2017/6/27 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
3U8206,,3U8823,B8326,广州-昆明,,D,A320,,2017/6/26 8:45,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
3U8667,,,B8329,成都-昆明,,D,A320,,2017/6/26 23:40,,33-计划,,REG,REG,,PAX,,,1,YAG,CTU,,,,
3U8514,,3U8668,B8329,兰州-重庆-昆明,CKG,D,A320,,2017/6/26 17:20,,33-计划,,REG,REG,,PAX,,,0,YAG,ZGC,,,,
MU2745,,MU2746,B8387,南京-长沙-昆明,HHA,D,A320,,2017/6/26 20:00,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU5476,,MU5475,B8391,合肥-昆明,,D,A320,,2017/6/26 10:40,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
HO1091,,HO1092,B8408,上海-昆明,,D,A320,,2017/6/26 19:25,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
A67114,,,B8432,长春-临沂-昆明,LYI,D,A320,,2017/6/26 23:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
8L9648,,8L9987,B8445,天津-淮安-昆明,HIA,D,A320,,2017/6/26 20:00,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
8L9986,,,B8446,呼和-太原-昆明,TYN,D,A320,,2017/6/27 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,HET,,,,
8L9988,,8L9985,B8446,北京-昆明,,D,A320,,2017/6/26 9:55,,33-计划,,REG,REG,,PAX,,,1,YAG,PEK,,,,
CA4176,,CA4460,B8491,沈阳-昆明,,D,A320,,2017/6/26 16:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
MU5810,,,B8496,上海-昆明,,D,A320,,2017/6/26 22:30,,33-计划,,REG,REG,,PAX,,,0,CES,SHA,,,,
MU5732,,MU5809,B8496,广州-昆明,,D,A320,,2017/6/26 13:50,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
3U8528,,,B8499,西安-昆明,,D,A320,,2017/6/26 22:15,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
3U8768,,,B8500,温州-南宁-昆明,NNG,D,A320,,2017/6/26 16:05,,33-计划,,REG,REG,,PAX,,,0,YAG,WNZ,,,,
CZ3431,Y,CZ3432,B8548,海口-昆明,,D,A321,,2017/6/26 9:48,,33-计划,,REG,REG,,PAX,,,0,YAG,HAK,,,,
MU5471,,MU5472,B8556,济南-重庆-昆明,CKG,D,A320,,2017/6/26 19:25,,33-计划,,REG,REG,,PAX,,,0,CES,TNA,,,,
MU5505,,MU5588,B8565,上海-福州-昆明,FOC,D,A320,,2017/6/26 15:00,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
CZ6597,,CZ6598,B8638,三亚-昆明,,D,A321,,2017/6/26 19:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SYX,,,,
3U8260,,,B8657,南京-昆明,,D,A320,,2017/6/26 18:05,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
3U8661,,3U8259,B8657,成都-昆明,,D,A320,,2017/6/26 9:00,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
JD5157,,JD5158,B8678,杭州-昆明,,D,A330,,2017/6/26 13:15,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
CA1987,,CA1988,B8743,温州-昆明,,D,A320,,2017/6/26 20:05,,33-计划,,REG,REG,,PAX,,,0,YAG,WNZ,,,,
TV6007,,TV6008,B8843,兰州-丽江-昆明,LJG,D,A320,,2017/6/26 11:45,,33-计划,,REG,REG,,PAX,,,0,YAG,ZGC,,,,
CZ6269,,CZ6270,B8847,哈尔滨-西安-昆明,XIY,D,A32E,,2017/6/26 14:43,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
CZ6799,,CZ6800,B8869,上海-昆明,,D,A321,,2017/6/26 18:13,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
3U8723,,3U8221,B8948,北京-昆明,,D,A320,,2017/6/26 10:55,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
3U8222,,3U8724,B8948,福州-南宁-昆明,NNG,D,A320,,2017/6/26 20:50,,33-计划,,REG,REG,,PAX,,,0,YAG,FOC,,,,
GS7855,,GS7856,B8959,天津-昆明,,D,A330,,2017/6/26 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
MU5463,,MU5450,B8973,上海-合肥-昆明,HFE,D,A320,,2017/6/26 20:40,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
MU5449,,MU5464,B8973,重庆-昆明,,D,A320,120,2017/6/26 8:25,,33-计划,,REG,REG,,PAX,,,0,CES,CKG,,,,
MU5617,,MU5618,B8975,南昌-昆明,,D,A320,,2017/6/26 21:15,,33-计划,,REG,REG,,PAX,,,0,CES,KHN,,,,
CA4459,,,B9918,成都-昆明,,D,A320,,2017/6/26 23:15,,33-计划,,REG,REG,,PAX,,,1,YAG,CTU,,,,
CZ3449,,CZ3450,B9932,广州-昆明,,D,A320,,2017/6/26 17:33,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
MU2205,,MU2206,B9942,银川-昆明,,D,A320,,2017/6/26 10:25,,33-计划,,REG,REG,,PAX,,,0,CES,INC,,,,
MU2185,,MU2186,B9942,银川-昆明,,D,A320,,2017/6/26 17:50,,33-计划,,REG,REG,,PAX,,,0,CES,INC,,,,
MU2725,,MU2786,B9950,南京-昆明,,D,A320,,2017/6/26 15:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
CZ6427,,CZ6428,B9958,长沙-武汉-昆明,WUH,D,A320,,2017/6/26 16:38,,33-计划,,REG,REG,,PAX,,,0,YAG,HHA,,,,
HO1095,,HO1096,B9978,上海-毕节-昆明,BFJ,D,A320,,2017/6/26 17:40,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
PN6394,,PN6394,B9982,版纳-昆明,,D,A320,,2017/6/26 11:45,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
PN6393,,PN6393,B9982,重庆-昆明,,D,A320,159,2017/6/26 7:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
GS7661,,GS7662,B9983,西安-昆明,,D,A320,,2017/6/26 21:50,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
KA760,,KA761,BLBD,香港-昆明,,R,A330,,2017/6/26 14:20,,33-计划,,REG,REG,,PAX,,,1,YAG,HKG,,,,
FD582,,FD583,HSBBE,廊曼-昆明,,I,A320,,2017/6/26 11:25,,33-计划,,REG,REG,,PAX,,,0,YAG,DMK,,,,
TG612,,TG613,HST,曼谷-昆明,,I,B773,,2017/6/26 14:05,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
QV815,Y,QV816,RDPL34223,万象-昆明,,I,A320,313,2017/6/26 9:50,,33-计划,,REG,REG,,PAX,,,0,YAG,VTE,,,,
UL828,,UL829,,科伦坡-昆明,,I,A332,,2017/6/27 1:50,,33-计划,,REG,REG,,PAX,,,0,YAG,CMB,,,,
KE885,,KE886,,首尔-昆明,,I,B739,,2017/6/26 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,ICN,,,,
