FLT,VIP,LKF,RFC,VI1,DES,TOF,REG,ITY,STD,SDT,EAN,TAR,GAT,CID,MP1,ETD,ABT,ATD,FSA,POP,OPE,RCP,NAT,FLX,MFF,SST
ZH9414,,ZH9413,昆明-深圳,,SZX,D,B5362,B737,2017/6/26 17:30,2017/6/26,19:16,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9412,,ZH9411,昆明-深圳,,SZX,D,B5362,B737,2017/6/26 11:00,2017/6/26,12:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8430,,MF8429,昆明-厦门,,XMN,D,B5382,B738,2017/6/26 8:05,2017/6/26,10:21,324,,,,,,,33-计划,REG,REG,,PAX,,,5
MF8418,,MF8417,昆明-厦门,,XMN,D,B5386,B738,2017/6/26 15:40,2017/6/26,17:54,,,,,,,,33-计划,REG,REG,,PAX,,,4
ZH9562,Y,ZH9561,昆明-南京,,NKG,D,B5400,B738,2017/6/26 12:10,2017/6/26,14:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9677,,8L9596,昆明-芽庄,,CXR,I,B5407,B738,2017/6/26 18:30,2017/6/26,20:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9595,,8L9874,昆明-吉隆坡,,KUL,I,B5407,B738,2017/6/26 9:00,2017/6/26,12:45,542,,J11-J14,,,,,33-计划,REG,REG,,PAX,,,0
8L9891,,8L9884,昆明-武汉-大连,WUH,DLC,D,B5409,B738,2017/6/26 9:50,2017/6/26,11:40,321,,,,,,,33-计划,REG,REG,,PAX,,,0
HU7312,,HU7311,昆明-北京,,PEK,D,B5427,B738,2017/6/26 7:10,2017/6/26,10:08,103,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9975,,8L9652,昆明-广州,,CAN,D,B5449,B738,2017/6/26 19:00,2017/6/26,20:38,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5853,,MU5844,昆明-成都,,CTU,D,B5515,B738,2017/6/26 17:55,2017/6/26,19:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5843,,MU5854,昆明-成都,,CTU,D,B5515,B738,2017/6/26 11:00,2017/6/26,12:05,511,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4696,,SC4695,昆明-南京-青岛,NKG,TAO,D,B5526,B738,2017/6/26 13:40,2017/6/26,15:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9737,,MU5724,昆明-天津,,TSN,D,B5527,B738,2017/6/26 21:10,2017/6/26,0:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5723,,MU2567,昆明-西安,,XIY,D,B5527,B738,2017/6/26 14:10,2017/6/26,16:01,,,,,,,,33-计划,REG,REG,,PAX,,,1
FM9542,,FM9541,昆明-郑州,,CGO,D,B5545,B738,2017/6/26 11:50,2017/6/26,14:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8642,,MF8475,昆明-珠海-泉州,ZUH,JJN,D,B5563,B738,2017/6/26 20:10,2017/6/26,21:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
HU7090,,HU7089,昆明-海口,,HAK,D,B5611,B738,2017/6/26 22:40,2017/6/26,0:06,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA8938,,CA8937,昆明-武当山-大连,WDS,DLC,D,B5642,B738,2017/6/26 10:25,2017/6/26,12:15,523L,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5737,,MU9738,昆明-广州,,CAN,D,B5647,B738,2017/6/26 15:35,2017/6/26,17:17,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8219,,KY8204,昆明-深圳,,SZX,D,B5673,B738,2017/6/26 21:25,2017/6/26,23:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8203,,KY8220,昆明-南京,,NKG,D,B5673,B738,2017/6/26 12:00,2017/6/26,14:20,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5861,,MU5782,昆明-重庆,,CKG,D,B5683,B738,2017/6/26 8:05,2017/6/26,9:23,116,26,,,,,,33-计划,REG,REG,,PAX,,,0
MU2031,,MU5862,昆明-仰光,,RGN,I,B5683,B738,2017/6/26 14:00,2017/6/26,16:30,,,H14-H15,,,,,33-计划,REG,REG,,PAX,,,0
HU7088,Y,HU7087,昆明-海口,,HAK,D,B5687,B738,2017/6/26 10:35,2017/6/26,12:04,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5817,,MU2264,昆明-兴义-上海,ACX,SHA,D,B5701,B738,2017/6/26 9:35,2017/6/26,10:17,132,36,,,,,,33-计划,REG,REG,,PAX,,,1
MU5733,,MU5818,昆明-广州,,CAN,D,B5701,B738,2017/6/26 23:15,2017/6/26,0:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8307,,KY8284,昆明-南昌,,KHN,D,B5702,B738,2017/6/26 16:50,2017/6/26,18:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8283,,KY8298,昆明-上海,,PVG,D,B5702,B738,2017/6/26 7:40,2017/6/26,10:26,139,56,,,,,,33-计划,REG,REG,,PAX,,,0
HU7236,,HU7235,昆明-广州,,CAN,D,B5710,B738,2017/6/26 19:30,2017/6/26,21:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6562,,CZ6561,昆明-义乌,,YIW,D,B5721,B737,2017/6/26 20:35,2017/6/26,22:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4720,,SC4719,昆明-重庆,,CKG,D,B5725,B738,2017/6/26 22:35,2017/6/26,23:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9887,,8L9980,昆明-宜春-上海,YIC,SHA,D,B5732,B738,2017/6/26 8:30,2017/6/26,10:22,162,8,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3248,,CZ3247,昆明-桂林,,KWL,D,B5738,B738,2017/6/26 15:00,2017/6/26,16:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3416,,CZ3415,昆明-广州,,CAN,D,B5741,B738,2017/6/26 15:00,2017/6/26,16:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3864,,CZ3863,昆明-南宁-汕头,NNG,SWA,D,B5746,B738,2017/6/26 21:10,2017/6/26,22:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3858,,CZ3857,昆明-汕头,,SWA,D,B5748,B738,2017/6/26 12:15,2017/6/26,14:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5703,,MU5822,昆明-济宁-北京,JNG,PEK,D,B5756,B738,2017/6/26 13:20,2017/6/26,15:59,714,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9532,,ZH9531,昆明-无锡,,WUX,D,B5773,B738,2017/6/26 19:20,2017/6/26,21:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9416,,ZH9415,昆明-深圳,,SZX,D,B5775,B738,2017/6/26 8:45,2017/6/26,10:27,146,57,,,,,,33-计划,REG,REG,,PAX,,,0
MF8476,,MF8641,昆明-福州,,FOC,D,B5791,B738,2017/6/26 20:15,2017/6/26,22:38,,,,,,,,33-计划,REG,REG,,PAX,,,3
MU741,,MU5740,昆明-曼谷,,BKK,I,B5795,B738,2017/6/26 13:00,2017/6/26,14:58,,,J01-J04,,,,,33-计划,REG,REG,,PAX,,,0
MU2263,,MU5824,昆明-西安-沈阳,XIY,SHE,D,B5796,B738,2017/6/26 9:45,2017/6/26,11:36,119,30,,,,,,33-计划,REG,REG,,PAX,,,0
MU5919,,MU5723,昆明-丽江,,LJG,D,B5802,B737,2017/6/26 13:15,2017/6/26,14:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5903,,MU5960,昆明-版纳,,JHG,D,B5802,B737,2017/6/26 8:50,2017/6/26,9:37,507,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5802,,MU5719,昆明-腾冲,,TCZ,D,B5802,B737,2017/6/26 17:15,2017/6/26,18:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5724,,MU5952,昆明-版纳,,JHG,D,B5802,B737,2017/6/26 21:35,2017/6/26,22:22,114,16,,,,,,33-计划,REG,REG,,PAX,,,0
8L9921,,8L9922,昆明-沧源,,CWJ,D,B5805,B737,2017/6/26 11:05,2017/6/26,11:50,519R,,,,,,,33-计划,REG,MVT,,PAX,,,0
8L9904,,8L9922,昆明-版纳,,JHG,D,B5805,B737,2017/6/26 15:10,2017/6/26,15:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5931,,MU5912,昆明-迪庆,,DIG,D,B5807,B737,2017/6/26 7:55,2017/6/26,8:57,111,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5764,,MU5811,昆明-芒市,,LUM,D,B5807,B737,2017/6/26 12:10,2017/6/26,13:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5734,,MU5734,昆明-版纳,,JHG,D,B5807,B737,2017/6/26 21:55,2017/6/26,22:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9738,,MU5964,昆明-芒市,,LUM,D,B5809,B737,2017/6/26 16:00,2017/6/26,16:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5963,,MU5884,昆明-临沧,,LNJ,D,B5809,B737,2017/6/26 11:00,2017/6/26,11:41,702,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5744,,MU5715,昆明-丽江,,LJG,D,B5809,B737,2017/6/26 20:55,2017/6/26,21:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9941,,8L9842,昆明-大理,,DLU,D,B5810,B737,2017/6/26 6:50,2017/6/26,7:33,525R,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9914,,8L9942,昆明-版纳,,JHG,D,B5810,B737,2017/6/26 18:45,2017/6/26,19:31,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9801,,8L9913,昆明-丽江,,LJG,D,B5810,B737,2017/6/26 23:55,2017/6/26,0:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6523,,DR6580,昆明-丽江,,LJG,D,B5811,B737,2017/6/26 17:10,2017/6/26,18:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5851,,MU5846,昆明-成都,,CTU,D,B5816,B737,2017/6/26 10:00,2017/6/26,11:04,131,38,,,,,,33-计划,REG,REG,,PAX,,,0
MU5897,,MU5856,昆明-普洱,,SYM,D,B5817,B737,2017/6/26 16:45,2017/6/26,17:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5812,,MU5718,昆明-迪庆,,DIG,D,B5817,B737,2017/6/26 20:50,2017/6/26,21:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5939,,MU5932,昆明-迪庆-拉萨,DIG,LXA,D,B5819,B737,2017/6/26 9:00,2017/6/26,10:01,501,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5725,,MU5743,昆明-乌鲁,,URC,D,B5820,B737,2017/6/26 14:25,2017/6/26,18:20,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5985,,MU5913,昆明-保山,,BSD,D,B5820,B737,2017/6/26 9:00,2017/6/26,9:51,318,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9732,,MU9732,昆明-长沙,,HHA,D,B5821,B737,2017/6/26 22:25,2017/6/26,0:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9731,,MU5886,昆明-拉萨,,LXA,D,B5821,B737,2017/6/26 15:15,2017/6/26,17:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5885,,MU5715,昆明-湛江,,ZHA,D,B5821,B737,2017/6/26 8:40,2017/6/26,10:16,504,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5935,,MU5936,昆明-迪庆,,DIG,D,B5822,B737,2017/6/26 17:55,2017/6/26,18:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5845,,MU5726,昆明-成都,,CTU,D,B5822,B737,2017/6/26 9:00,2017/6/26,10:04,118,29,,,,,,33-计划,REG,REG,,PAX,,,0
8L9923,,8L9850,昆明-保山,,BSD,D,B5823,B737,2017/6/26 13:05,2017/6/26,13:52,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9945,,8L9924,昆明-成都,,CTU,D,B5823,B737,2017/6/26 23:55,2017/6/26,0:58,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9849,,8L9946,昆明-迪庆,,DIG,D,B5823,B737,2017/6/26 7:05,2017/6/26,8:06,104,,,,,,,33-计划,REG,REG,,PAX,,,0
MU753,,MU9731,昆明-暹粒,,REP,I,B5828,B737,2017/6/26 16:00,2017/6/26,18:04,,,J02-J02,,,,,33-计划,REG,REG,,PAX,,,0
DR6515,,DR6510,昆明-襄阳-天津,XFN,TSN,D,B5829,B737,2017/6/26 13:30,2017/6/26,15:22,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6509,,DR6530,昆明-版纳,,JHG,D,B5829,B737,2017/6/26 8:40,2017/6/26,9:27,534,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6511,,DR6506,昆明-版纳,,JHG,D,B5830,B737,2017/6/26 22:40,2017/6/26,23:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6505,,DR5314,昆明-芒市,,LUM,D,B5830,B737,2017/6/26 18:30,2017/6/26,19:21,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR5313,,DR6512,昆明-恩施-天津,ENH,TSN,D,B5830,B737,2017/6/26 7:25,2017/6/26,8:53,155,17,,,,,,33-计划,REG,REG,,PAX,,,0
BK2798,,BK2716,昆明-长沙,,HHA,D,B5842,B738,2017/6/26 18:10,2017/6/26,19:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
BK2715,,BK2797,昆明-南京,,NKG,D,B5842,B738,2017/6/26 10:10,2017/6/26,12:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
BK2898,,BK2744,昆明-天津,,TSN,D,B5843,B738,2017/6/26 18:20,2017/6/26,21:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
BK2743,,BK2897,昆明-版纳,,JHG,D,B5843,B738,2017/6/26 14:25,2017/6/26,15:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5370,,MU768,昆明-上海,,PVG,D,B5903,A332,2017/6/26 8:40,2017/6/26,11:26,129,42,,,,,,33-计划,REG,REG,,PAX,,,0
MU9751,,MU5842,昆明-北京,,PEK,D,B5930,A33E,2017/6/26 14:00,2017/6/26,16:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU777,,MU5706,昆明-悉尼,,SYD,I,B5930,A33E,2017/6/27 0:50,2017/6/27,11:45,,,J01-J05,,,,,33-计划,REG,REG,,PAX,,,0
MU5841,,MU5708,昆明-成都,,CTU,D,B5930,A33E,2017/6/26 8:00,2017/6/26,9:05,134,32,,,,,,33-计划,REG,REG,,PAX,,,1
8L9503,,8L9966,昆明-莫斯科,,DME,I,B5971,A333,2017/6/26 10:55,2017/6/26,,323,,J15-J19,,,,,33-计划,REG,REG,,PAX,,,0
MU556,,MU556,昆明-杭州,,HGH,D,B6007,A320,2017/6/26 7:05,2017/6/26,9:33,110,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5498,,MU5497,昆明-青岛,,TAO,D,B6008,A320,2017/6/26 12:10,2017/6/26,15:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5470,,MU5469,昆明-南昌,,KHN,D,B6013,A320,2017/6/26 10:50,2017/6/26,12:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4414,,CA4413,昆明-成都,,CTU,D,B6014,A319,2017/6/26 13:25,2017/6/26,14:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2486,,MU2485,昆明-武汉,,WUH,D,B6017,B738,2017/6/26 15:25,2017/6/26,17:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3488,,CZ3488,昆明-广州,,CAN,D,B6019,A319,2017/6/26 20:10,2017/6/26,21:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3487,,CZ3487,昆明-丽江,,LJG,D,B6019,A319,2017/6/26 16:15,2017/6/26,17:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1754,,CA1753,昆明-杭州,,HGH,D,B6024,A319,2017/6/26 19:40,2017/6/26,22:02,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA1956,,CA1751,昆明-温州,,WNZ,D,B6032,A319,2017/6/26 12:05,2017/6/26,14:32,,,,,,,,33-计划,REG,REG,,PAX,,,1
CZ3410,,CZ3409,昆明-广州,,CAN,D,B6067,B738,2017/6/26 11:55,2017/6/26,13:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3902,,CZ3901,昆明-北京,,PEK,D,B6098,A333,2017/6/26 13:45,2017/6/26,16:40,,,,,,,,33-计划,REG,REG,,PAX,,,0
FM9398,,FM9397,昆明-长沙-上海,HHA,PVG,D,B6107,B738,2017/6/26 16:10,2017/6/26,17:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6579,,DR6504,昆明-芒市,,LUM,D,B6109,B737,2017/6/26 20:40,2017/6/26,21:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6507,,DR6524,昆明-芒市,,LUM,D,B6109,B737,2017/6/26 9:10,2017/6/26,10:01,538,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6503,,DR6502,昆明-芒市,,LUM,D,B6109,B737,2017/6/26 17:00,2017/6/26,17:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6501,,DR6508,昆明-芒市,,LUM,D,B6109,B737,2017/6/26 13:10,2017/6/26,14:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6577,,DR6516,昆明-榆林-沈阳,UYN,SHE,D,B6110,B737,2017/6/26 7:15,2017/6/26,9:33,157,1,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3998,,CZ3997,昆明-北京,,PEK,D,B6111,A333,2017/6/26 9:15,2017/6/26,12:11,163,10,,,,,,33-计划,REG,REG,,PAX,,,0
MU757,,MU5928,昆明-加德,,KTM,I,B6141,B737,2017/6/26 14:25,2017/6/26,17:14,,,H17-H18,,,,,33-计划,REG,REG,,PAX,,,0
MU5927,,MU5940,昆明-文山,,WNH,D,B6141,B737,2017/6/26 10:20,2017/6/26,10:55,502,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9755,,MU2572,昆明-保山,,BSD,D,B6142,B737,2017/6/26 8:30,2017/6/26,9:19,113,64,,,,,,33-计划,REG,REG,,PAX,,,0
MU5981,,MU9756,昆明-保山,,BSD,D,B6142,B737,2017/6/26 13:05,2017/6/26,13:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5760,,MU5982,昆明-大理,,DLU,D,B6142,B737,2017/6/26 17:05,2017/6/26,17:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2036,,MU2036,昆明-北京,,PEK,D,B6143,B738,2017/6/26 20:30,2017/6/26,23:27,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2035,,MU2035,昆明-达卡,,DAC,I,B6143,B738,2017/6/26 13:00,2017/6/26,14:35,,,J05-J06,,,,,33-计划,REG,REG,,PAX,,,0
MU2597,,MU5738,昆明-清莱,,CEI,I,B6145,B738,2017/6/26 14:40,2017/6/26,15:53,718,,J09-J10,,,,,33-计划,REG,REG,,PAX,,,0
MU5813,,MU5760,昆明-上海,,SHA,D,B6146,B738,2017/6/26 17:30,2017/6/26,20:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5759,,MU5824,昆明-深圳,,SZX,D,B6146,B738,2017/6/26 10:00,2017/6/26,11:46,516,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5847,,MU5742,昆明-成都,,CTU,D,B6147,B738,2017/6/26 19:55,2017/6/26,21:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5741,,MU5852,昆明-广州,,CAN,D,B6147,B738,2017/6/26 13:05,2017/6/26,14:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU745,,MU5750,昆明-南宁-金边,NNG,PNH,M,B6148,B738,2017/6/26 8:30,2017/6/26,9:37,117,28,J05-J05,,,,,33-计划,REG,REG,,PAX,,,0
MU5715,,MU746,昆明-北京,,PEK,D,B6148,B738,2017/6/26 20:10,2017/6/26,23:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2568,,MU2568,昆明-广州,,CAN,D,B6149,B738,2017/6/26 21:55,2017/6/26,23:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2595,,MU2032,昆明-清迈,,CNX,I,B6149,B738,2017/6/26 6:30,2017/6/26,7:56,311,,J01-J03,,,,,33-计划,REG,REG,,PAX,,,0
MU2029,,MU2596,昆明-曼德勒,,MDL,I,B6149,B738,2017/6/26 14:45,2017/6/26,16:04,,,H16-H16,,,,,33-计划,REG,REG,,PAX,,,0
JD5791,,JD5165,昆明-芒市,,LUM,D,B6182,A319,2017/6/26 11:45,2017/6/26,12:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5166,,JD5792,昆明-丽江,,LJG,D,B6182,A319,2017/6/26 15:50,2017/6/26,16:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9869,,8L9842,昆明-武汉-青岛,WUH,TAO,D,B6198,A319,2017/6/26 14:20,2017/6/26,16:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9865,,8L9888,昆明-济南,,TNA,D,B6198,A319,2017/6/26 7:10,2017/6/26,9:49,166,13,,,,,,33-计划,REG,REG,,PAX,,,0
8L9841,,8L9802,昆明-普洱,,SYM,D,B6198,A319,2017/6/26 9:25,2017/6/26,10:06,164,12,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3482,,CZ3482,昆明-广州,,CAN,D,B6200,A319,2017/6/26 14:10,2017/6/26,15:49,,,,,14:10,,,32-准时,REG,REG,,PAX,,,0
CZ3481,,CZ3481,昆明-大理,,DLU,D,B6200,A319,2017/6/26 10:30,2017/6/26,11:12,,,,,10:30,,,32-准时,REG,REG,,PAX,,,0
8L9897,,8L9866,昆明-温州,,WNZ,D,B6221,A319,2017/6/26 16:55,2017/6/26,19:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA416,,CA416,昆明-成都,,CTU,D,B6225,A319,2017/6/26 17:05,2017/6/26,18:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA415,,CA415,昆明-仰光,,RGN,I,B6225,A319,2017/6/26 10:45,2017/6/26,,,,J06-J08,,,,,33-计划,REG,REG,,PAX,,,0
MU5811,Y,MU5764,昆明-上海,,SHA,D,B6249,B738,2017/6/26 12:00,2017/6/26,14:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5763,,MU5812,昆明-深圳,,SZX,D,B6249,B738,2017/6/26 22:00,2017/6/26,23:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3420,,CZ3419,昆明-广州,,CAN,D,B6288,A320,2017/6/26 7:35,2017/6/26,9:12,533,,,,7:35,,,32-准时,REG,REG,,PAX,,,0
ZH9790,,ZH9455,昆明-泉州,,JJN,D,B6297,A320,2017/6/26 9:05,2017/6/26,11:26,540,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6460,Y,CZ6459,昆明-重庆-长春,CKG,CGQ,D,B6302,A321,2017/6/26 16:10,2017/6/26,17:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3468,,CZ3467,昆明-长沙,,HHA,D,B6303,A320,2017/6/26 21:30,2017/6/26,23:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8901,,3U8554,昆明-珠海,,ZUH,D,B6325,A320,2017/6/26 6:50,2017/6/26,8:29,315,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8107,,3U8902,昆明-常州-青岛,CZX,TAO,D,B6325,A320,2017/6/26 13:50,2017/6/26,16:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6924,,CZ6923,昆明-深圳,,SZX,D,B6355,A321,2017/6/26 22:20,2017/6/26,0:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9794,,ZH9793,昆明-泉州,,JJN,D,B6358,A320,2017/6/26 13:40,2017/6/26,16:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5094,,MU5094,昆明-兰州,,ZGC,D,B6371,A320,2017/6/26 8:55,2017/6/26,10:50,107,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5532,,MU5465,昆明-南昌-上海,KHN,PVG,D,B6373,A320,2017/6/26 16:10,2017/6/26,18:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5156,,JD5155,昆明-丽江,,LJG,D,B6403,A319,2017/6/26 16:05,2017/6/26,16:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8817,,3U8620,昆明-丽江-拉萨,LJG,LXA,D,B6442,A319,2017/6/26 7:30,2017/6/26,8:19,152,46,,,,,,33-计划,REG,REG,,PAX,,,0
3U8967,,3U8130,昆明-重庆-大连,CKG,DLC,D,B6449,A319,2017/6/26 13:10,2017/6/26,14:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8129,,3U8130,昆明-版纳,,JHG,D,B6449,A319,2017/6/26 9:25,2017/6/26,10:10,544,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2706,,MU2706,昆明-南京,,NKG,D,B6456,A319,2017/6/26 15:35,2017/6/26,17:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2705,,MU2705,昆明-丽江,,LJG,D,B6456,A319,2017/6/26 11:30,2017/6/26,12:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2755,,MU2755,昆明-版纳,,JHG,D,B6463,A319,2017/6/26 20:55,2017/6/26,21:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5438,,MU5437,昆明-南充-上海,NAO,PVG,D,B6465,A319,2017/6/26 15:40,2017/6/26,17:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
TV9894,,TV9820,昆明-拉萨,,LXA,D,B6467,A319,2017/6/26 20:15,2017/6/26,22:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
TV9819,,TV9893,昆明-芒市,,LUM,D,B6467,A319,2017/6/26 14:45,2017/6/26,15:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2756,,MU2756,昆明-南京,,NKG,D,B6472,A319,2017/6/26 10:40,2017/6/26,12:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8261,,KY8296,昆明-重庆-台州,CKG,HYN,D,B6491,B738,2017/6/26 7:00,2017/6/26,8:11,526L,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8273,,KY8286,昆明-武汉,,WUH,D,B6492,B738,2017/6/26 10:20,2017/6/26,12:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8221,,KY8274,昆明-重庆,,CKG,D,B6492,B738,2017/6/26 17:25,2017/6/26,18:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8275,Y,KY8308,昆明-济南,,TNA,D,B6495,B738,2017/6/26 14:10,2017/6/26,16:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1404,Y,CA1403,昆明-北京,,PEK,D,B6498,B738,2017/6/26 11:40,2017/6/26,14:37,,,,,,,,33-计划,REG,REG,,PAX,,,1
ZH9266,,ZH9265,昆明-西安,,XIY,D,B6568,A320,2017/6/26 12:45,2017/6/26,14:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ8510,,CZ8509,昆明-青岛-长春,TAO,CGQ,D,B6583,A320,2017/6/26 8:10,2017/6/26,11:12,140,58,,,8:10,,,32-准时,REG,REG,,PAX,,,0
ZH9713,Y,ZH9714,昆明-太原-沈阳,TYN,SHE,D,B6615,A320,2017/6/26 10:05,2017/6/26,12:30,522L,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3408,,CZ3407,昆明-广州,,CAN,D,B6622,A321,2017/6/26 17:35,2017/6/26,19:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
