FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STD,DES
FM9454,昆明-上海,B5261,,FM9454,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:40,SHA
FM9540,昆明-温州,B5130,,FM9539,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 12:00,WNZ
FM9542,昆明-郑州,B5320,,FM9541,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:50,CGO
FU6510,昆明-福州,B1435,,FU6509,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 22:25,FOC
GJ8662,昆明-贵阳-杭州,B1673,,GJ8661,KWE,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 6:55,HGH
GJ8838,昆明-珠海-杭州,B8560,,GJ8837,ZUH,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 18:05,HGH
GJ8871,昆明-临沂-长春,B8433,,GJ8872,LYI,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 8:05,CGQ
GS7662,昆明-西安,B1619,,GS7661,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 22:50,XIY
GS7856,昆明-天津,B1850,,GS7855,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 13:25,TSN
GS7858,昆明-西安-天津,B8659,,GS7857,XIY,A330,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 14:05,TSN
GS7876,昆明-西安-天津,B9963,,GS7875,XIY,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 19:50,TSN
HO1018,昆明-大庸-上海,B6602,,HO1017,DYG,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 19:55,PVG
HO1048,昆明-毕节-杭州,B6640,,HO1047,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 19:45,HGH
HO1094,昆明-上海,B6381,,HO1093,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 7:40,SHA
HO1096,昆明-毕节-上海,B6618,,HO1095,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 20:25,PVG
HO1100,昆明-上海,B6787,,HO1099,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 16:35,SHA
HO1122,昆明-上海,B6717,,HO1121,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 12:55,SHA
HO1682,昆明-毕节-南京,B6860,,HO1681,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 15:05,NKG
HU7088,昆明-海口,B5581,,HU7087,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 10:35,HAK
HU7090,昆明-海口,B5638,,HU7089,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 22:40,HAK
HU7112,昆明-北京,B2491,,HU7111,,B763,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 20:25,PEK
HU7164,昆明-深圳,B5522,,HU7163,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 11:25,SZX
HU7212,昆明-北京,B2728,,HU7211,,B788,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 12:55,PEK
HU7236,昆明-广州,B7398,,HU7235,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 19:30,CAN
HU7312,昆明-北京,B1927,,HU7311,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 7:00,PEK
JD5156,昆明-丽江,B1622,,JD5155,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 16:05,LJG
JD5158,昆明-杭州,B8019,,JD5157,,A330,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 14:30,HGH
JD5166,昆明-丽江,B6181,,JD5792,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 15:50,LJG
JD5790,昆明-版纳,B8072,,JD5789,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 12:20,JHG
JD5791,昆明-芒市,B6181,,JD5165,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 11:45,LUM
KA761,昆明-香港,BHST,,KA760,,A320,,R,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 15:20,HKG
KN2382,昆明-石家庄,B1751,,KN5211,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:55,SJW
KN5212,昆明-汉中-南苑,B7371,,KN2381,HZG,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:10,NAY
KY8203,昆明-南京,B5673,,KY8220,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 12:00,NKG
KY8205,昆明-济南-哈尔滨,B5025,,KY8206,TNA,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 9:05,HRB
KY8209,昆明-版纳,B7871,,KY8252,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 12:55,JHG
KY8219,昆明-深圳,B5673,,KY8204,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 21:25,SZX
KY8221,昆明-重庆,B6492,,KY8274,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 17:25,CKG
KY8229,昆明-腾冲,B2678,,KY8246,,B737,522L,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 8:00,TCZ
KY8231,昆明-丽江,B7870,,KY8256,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 16:40,LJG
KY8233,昆明-太原,B1926,,KY8308,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 13:55,TYN
KY8235,昆明-杭州,B2669,,KY8266,,B737,150,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 8:15,HGH
KY8239,昆明-青岛,B7873,,KY8258,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 16:20,TAO
KY8243,昆明-普洱,B5026,,KY8246,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 18:15,SYM
KY8245,昆明-芒市,B5026,,KY8248,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 13:10,LUM
KY8247,昆明-芒市,B5026,,KY8244,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 21:55,LUM
KY8249,昆明-丽江,B7872,,KY8316,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 20:10,LJG
KY8251,昆明-保山,B7871,,KY8232,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 8:00,BSD
KY8253,昆明-西安,B6491,,KY8302,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 8:10,XIY
KY8255,昆明-临沧,B7870,,KY8210,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 9:00,LNJ
KY8257,昆明-郑州,B7873,,KY8240,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 8:25,CGO
KY8261,昆明-重庆-台州,B6493,,KY8282,CKG,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 7:00,HYN
KY8265,昆明-杭州,B2669,,KY8236,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 16:50,HGH
KY8269,昆明-丽江,B1459,,KY8314,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 19:10,LJG
KY8273,昆明-武汉,B6492,,KY8286,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 10:20,WUH
KY8275,昆明-济南,B6495,,KY8322,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 14:10,TNA
KY8281,昆明-上海,B6491,,KY8254,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 14:40,PVG
KY8283,昆明-上海,B7089,,KY8334,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 7:40,PVG
KY8285,昆明-广州,B6493,,KY8262,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 22:40,CAN
KY8295,昆明-重庆-南通,B5702,,KY8234,CKG,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 7:05,NTG
KY8297,昆明-石家庄-长春,B2679,,KY8298,SJW,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 9:40,CGQ
KY8301,昆明-惠州,B2678,,KY8230,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 18:40,HUZ
KY8307,昆明-南昌,B7089,,KY8284,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 16:50,KHN
KY8313,昆明-腾冲,B1459,,KY8270,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 8:00,TCZ
KY8315,昆明-腾冲,B7872,,KY8250,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 7:20,TCZ
KY8321,昆明-成都,B6495,,KY8296,,B738,516,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 8:15,CTU
KY8333,昆明-西安-大连,B1507,,KY8362,XIY,B738,102,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 10:00,DLC
KY8341,昆明-厦门-南宁,B2667,,KY8342,XMN,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 9:15,NNG
MF8406,昆明-厦门,B5602,,MF8405,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,5,YAG,2017/7/2 11:50,XMN
MF8418,昆明-厦门,B5029,,MF8417,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,4,YAG,2017/7/2 15:40,XMN
MF8428,昆明-福州,B5551,,MF8427,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,5,YAG,2017/7/2 12:20,FOC
MF8430,昆明-厦门,B5029,,MF8429,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,5,YAG,2017/7/2 8:05,XMN
MF8462,昆明-武汉-杭州,B6887,,MF8461,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,5,YAG,2017/7/2 19:15,HGH
MF8476,昆明-福州,B5307,,MF8641,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,3,YAG,2017/7/2 20:15,FOC
MF8642,昆明-珠海-泉州,B5551,,MF8475,ZUH,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 20:10,JJN
MI913,昆明-新加坡,9VMGD,,MI912,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,2,YAG,2017/7/2 13:10,SIN
MU2003,昆明-首尔,B7170,,MU5726,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:00,ICN
MU2029,昆明-曼德勒,B5527,,MU5732,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:45,MDL
MU2031,昆明-仰光,B5809,,MU9744,,B737,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:00,RGN
MU2035,昆明-达卡,B6249,,MU2035,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 13:00,DAC
MU2036,昆明-北京,B6249,,MU2036,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:30,PEK
MU2144,昆明-太原,B5257,,MU7183,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:40,TYN
MU215,昆明-南京-温哥华,B5941,,MU5477,NKG,A33H,,M,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:10,YVR
MU2178,昆明-宁波,B8405,,MU2177,,A325,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:25,NGB
MU2182,昆明-西安,B8119,,MU2181,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:15,XIY
MU2186,昆明-银川,B1608,,MU2185,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:05,INC
MU2206,昆明-银川,B1608,,MU2205,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:35,INC
MU2208,昆明-西安,B1837,,MU2207,,A325,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:10,XIY
MU2246,昆明-西宁,B9975,,MU2245,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 23:15,XNN
MU2250,昆明-兰州,B2209,,MU2249,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:35,ZGC
MU2263,昆明-西安-沈阳,B5515,,MU5706,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:45,SHE
MU2360,昆明-西宁,B6876,,MU2359,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:20,XNN
MU2362,昆明-西安,B1812,,MU2361,,A325,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:30,XIY
MU2434,昆明-宜昌-青岛,B2333,,MU2433,YIH,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:20,TAO
MU2494,昆明-武汉-温州,B7393,,MU2497,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:20,WNZ
MU2496,昆明-成都,B6017,,MU2495,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:40,CTU
MU2498,昆明-武汉,B7393,,MU2493,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 23:20,WUH
MU2561,昆明-琅勃,B5256,,MU5988,,B737,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:05,LPQ
MU2565,昆明-南宁-河内,B5259,,MU9756,NNG,B737,,M,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:10,HAN
MU2567,昆明-曼德勒,B1908,,MU2567,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:30,MDL
MU2568,昆明-广州,B5527,,MU2568,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 22:00,CAN
MU2569,昆明-清迈,B6148,,MU2569,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:30,CNX
MU2570,昆明-北京,B6147,,MU5844,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:00,PEK
MU2573,昆明-万象,B1703,Y,MU2573,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:30,VTE
MU2574,昆明-北京,B6146,,MU7182,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:30,PEK
MU2589,昆明-万象,B1792,,MU5824,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:05,VTE
MU2591,昆明-普吉,B6007,,MU555,,A320,,I,33-计划,REG,REG,,PAX,2017/7/3,,,0,CES,2017/7/3 1:20,HKT
MU2595,昆明-清迈,B6143,,MU5708,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 6:30,CNX
MU2705,昆明-丽江,B8017,,MU2705,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:30,LJG
MU2706,昆明-南京,B8017,,MU2706,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 15:35,NKG
MU2716,昆明-长沙-南京,B6671,,MU2715,HHA,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 17:10,NKG
MU2726,昆明-南京,B2411,,MU2995,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:30,NKG
MU2736,昆明-长沙-南京,B6879,,MU2735,HHA,A322,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:35,NKG
MU2746,昆明-长沙-南京,B6472,,MU2745,HHA,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:10,NKG
MU2755,昆明-版纳,B6462,,MU2755,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:05,JHG
MU2756,昆明-南京,B6472,,MU2756,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:40,NKG
MU2766,昆明-南京-长春,B1635,,MU5848,NKG,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 7:35,CGQ
MU2786,昆明-南京,B2411,,MU2725,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:30,NKG
MU2976,昆明-重庆-无锡,B2220,,MU2975,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:25,WUX
MU2986,昆明-无锡,B6893,,MU2985,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:10,WUX
MU2996,昆明-重庆-无锡,B6893,,MU2765,CKG,A320,510,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 7:45,WUX
MU5077,昆明-曼谷,B6802,,MU5077,,A320,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:10,BKK
MU5078,昆明-合肥,B6802,,MU5078,,A320,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,CES,2017/7/3 0:55,HFE
MU5093,昆明-新加坡,B6871,,MU5093,,A320,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 22:35,SIN
MU5146,昆明-太原,B1722,,MU5229,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:20,TYN
MU5230,昆明-温州,B1981,,MU5145,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 22:25,WNZ
MU5299,昆明-太原-北京,B1933,,MU5292,TYN,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:15,PEK
MU5328,昆明-九华山-济南,B6003,,MU5327,JUH,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:20,TNA
MU5330,昆明-合肥,B8391,,MU5329,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:40,HFE
MU5438,昆明-南充-上海,B6431,,MU5437,NAO,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 15:40,PVG
MU5450,昆明-重庆,B6832,,MU5463,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 22:05,CKG
MU5454,昆明-武汉-宁波,B8566,,MU5453,WUH,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:15,NGB
MU5456,昆明-宁波,B6758,,MU2592,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:30,NGB
MU5462,昆明-温州,B5258,,MU2143,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:35,WNZ
MU5464,昆明-合肥-上海,B6832,,MU5449,HFE,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:35,PVG
MU5470,昆明-南昌,B8975,,MU5469,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:50,KHN
MU5472,昆明-重庆-济南,B9946,,MU5471,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:50,TNA
MU5475,昆明-合肥,B1862,,MU5476,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 12:15,HFE
MU5498,昆明-青岛,B2336,,MU5497,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 12:10,TAO
MU5532,昆明-南昌-上海,B6370,,MU5465,KHN,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:10,PVG
MU555,昆明-加尔,B6143,,MU5850,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 23:35,CCU
MU556,昆明-杭州,B6870,,MU556,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 7:05,HGH
MU5576,昆明-郑州-烟台,B8556,,MU5575,CGO,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:25,YNT
MU5588,昆明-福州-上海,B9941,,MU5505,FOC,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:05,PVG
MU5618,昆明-南昌,B6928,,MU5617,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 22:30,KHN
MU5645,昆明-版纳,B6001,,MU5645,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:55,JHG
MU5646,昆明-杭州,B6001,,MU5646,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 23:00,HGH
MU5656,昆明-杭州,B6805,,MU5712,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:15,HGH
MU5684,昆明-黎平,B6465,,MU5683,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:30,HZH
MU5703,昆明-济宁-北京,B5701,,MU5000,JNG,B738,701,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 13:20,PEK
MU5706,昆明-版纳,B5263,,MU5914,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 23:25,JHG
MU5711,昆明-北京,B6805,Y,MU5655,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:50,PEK
MU5712,昆明-芒市,B5265,,MU9737,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:35,LUM
MU5713,昆明-北京,B7600,,MU575Z,,B738,501,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:30,PEK
MU5714,昆明-普洱,B5295,,MU5836,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:35,SYM
MU5715,昆明-北京,B6148,,MU2594,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:10,PEK
MU5717,昆明-腾冲,B5276,,MU5894,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 13:45,TCZ
MU5718,昆明-北京,B1792,,MU5758,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:55,PEK
MU5719,昆明-北京,B5930,,MU774,,A33E,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 17:20,PEK
MU5723,昆明-西安,B6149,Y,MU714,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,CES,2017/7/2 14:10,XIY
MU5724,昆明-版纳,B5231,,MU5748,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:35,JHG
MU5725,昆明-乌鲁,B6145,,MU9738,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:25,URC
MU5731,昆明-广州,B5527,,MU5822,,B738,708L,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:00,CAN
MU5732,昆明-西昌,B5242,,MU5964,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:50,XIC
MU5733,昆明-广州,B1788,,MU5738,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 23:15,CAN
MU5734,昆明-版纳,B5816,,MU5734,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:55,JHG
MU5737,昆明-广州,B1788,,MU5776,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 15:35,CAN
MU5739,昆明-广州,B5265,,MU5733,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:05,CAN
MU5740,昆明-大理,B5263,,MU5892,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:50,DLU
MU5741,昆明-广州,B7590,,MU5852,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 13:05,CAN
MU5742,昆明-保山,B5242,,MU5771,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:00,BSD
MU5743,昆明-广州,B5225,,MU5743,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 13:35,CAN
MU5744,昆明-丽江,B5225,,MU5744,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:55,LJG
MU5745,昆明-三亚,B7599,,MU5802,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:00,SYX
MU5747,昆明-天津,B5231,,MU5944,,B737,504,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:45,TSN
MU5748,昆明-版纳,B5263,,MU5715,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:05,JHG
MU5749,昆明-长沙-盐城,B7589,,MU5717,HHA,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 13:15,YNZ
MU5757,昆明-深圳,B1792,,MU2590,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:00,SZX
MU5759,昆明-深圳,B1791,,MU5750,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:00,SZX
MU5761,昆明-深圳,B7592,,MU5746,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:20,SZX
MU5763,昆明-深圳,B1789,,MU5812,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 22:00,SZX
