FLT,VIP,LKF,REG,RFC,VI1,TOF,ITY,TAR,STA,ETA,FSA,SDT,OPE,POP,RCP,NAT,FLX,MFF,SST,HDL,ORG,TDT,ATA,ABP,CAR
MU5738,,MU5733,B5527,广州-昆明,,D,B738,,2017/7/6 21:25,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU2495,,MU2496,B5530,成都-昆明,,D,B738,,2017/7/6 9:35,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
FM9541,,FM9542,B5545,郑州-昆明,,D,B738,,2017/7/6 10:35,,33-计划,,REG,REG,,PAX,,,0,CES,CGO,,,,
BK2897,,BK2743,B5562,天津-昆明,,D,B738,,2017/7/6 13:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
BK2744,,BK2898,B5562,版纳-昆明,,D,B738,,2017/7/6 17:15,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
MF8417,,MF8418,B5595,厦门-昆明,,D,B738,,2017/7/6 14:40,,33-计划,,REG,REG,,PAX,,,3,YAG,XMN,,,,
CA8929,,,B5642,大连-郑州-昆明,CGO,D,B738,,2017/7/6 22:40,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
MU5862,,MU5743,B5647,重庆-昆明,,D,B738,,2017/7/6 12:30,,33-计划,,REG,REG,,PAX,,,0,CES,CKG,,,,
MU5744,,,B5647,广州-昆明,,D,B738,,2017/7/6 19:25,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
HU7087,,HU7088,B5662,海口-昆明,,D,B738,,2017/7/6 9:35,,33-计划,,REG,REG,,PAX,,,1,YAG,HAK,,,,
KY8240,,,B5672,青岛-昆明,,D,B738,,2017/7/7 0:25,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
KY8258,,KY8239,B5672,郑州-昆明,,D,B738,,2017/7/6 14:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
KY8236,,KY8219,B5673,杭州-昆明,,D,B738,,2017/7/6 15:25,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
CA1467,,CA1468,B5680,天津-昆明,,D,B738,,2017/7/6 17:05,,33-计划,,REG,REG,,PAX,,,1,YAG,TSN,,,,
MU2567,,MU2567,B5683,广州-昆明,,D,B738,,2017/7/6 9:05,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5850,,,B5683,成都-昆明,,D,B738,,2017/7/6 21:00,,33-计划,,REG,REG,,PAX,,,1,CES,CTU,,,,
MU2030,,MU5849,B5683,曼德勒-昆明,,I,B738,,2017/7/6 14:50,,33-计划,,REG,REG,,PAX,,,0,CES,MDL,,,,
KY8266,,,B5702,杭州-昆明,,D,B738,,2017/7/7 0:05,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
KY8284,,KY8265,B5702,上海-昆明,,D,B738,,2017/7/6 15:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
8L9748,,,B5732,宿务市-昆明,,I,B738,,2017/7/6 23:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CEB,,,,
8L9958,,8L9747,B5732,武汉-昆明,,D,B738,,2017/7/6 12:40,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
CZ3747,,CZ3748,B5743,珠海-昆明,,D,B738,,2017/7/6 20:28,,33-计划,,REG,REG,,PAX,,,0,YAG,ZUH,,,,
MU2264,,,B5756,沈阳-西安-昆明,XIY,D,B738,,2017/7/6 23:20,,33-计划,,REG,REG,,PAX,,,0,CES,SHE,,,,
ZH9561,,ZH9562,B5771,南京-昆明,,D,B738,,2017/7/6 11:10,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
ZH9531,,ZH9532,B5773,无锡-昆明,,D,B738,,2017/7/6 18:15,,33-计划,,REG,REG,,PAX,,,0,YAG,WUX,,,,
ZH9415,,,B5775,深圳-昆明,,D,B738,,2017/7/6 23:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
ZH9413,,ZH9414,B5775,深圳-昆明,,D,B738,,2017/7/6 16:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
MU5854,,,B5795,成都-昆明,,D,B738,,2017/7/6 22:35,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5806,,MU5853,B5795,上海-昆明,,D,B738,,2017/7/6 16:35,,33-计划,,REG,REG,,PAX,,,0,CES,SHA,,,,
MU5842,Y,MU2031,B5796,成都-昆明,,D,B738,,2017/7/6 12:30,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU2032,,,B5796,仰光-昆明,,I,B738,,2017/7/6 19:45,,33-计划,,REG,REG,,PAX,,,0,CES,RGN,,,,
MU5912,,,B5802,版纳-昆明,,D,B737,,2017/7/7 0:55,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5974,,MU5732,B5802,芒市-昆明,,D,B737,,2017/7/6 13:20,,33-计划,,REG,REG,,PAX,,,0,CES,LUM,,,,
MU5970,,MU5911,B5802,昭通-昆明,,D,B737,,2017/7/6 21:20,,33-计划,,REG,REG,,PAX,,,0,CES,ZAT,,,,
MU5771,,MU5969,B5802,西昌-昆明,,D,B737,,2017/7/6 17:40,,33-计划,,REG,REG,,PAX,,,0,CES,XIC,,,,
MU5747,,MU5973,B5802,版纳-昆明,,D,B737,,2017/7/6 8:35,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
8L9934,,8L9997,B5805,腾冲-昆明,,D,B737,,2017/7/6 16:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TCZ,,,,
8L9850,,8L9933,B5805,迪庆-昆明,,D,B737,,2017/7/6 9:55,,33-计划,,REG,REG,,PAX,,,0,YAG,DIG,,,,
MU5940,,MU5748,B5807,拉萨-迪庆-昆明,DIG,D,B737,,2017/7/6 17:25,,33-计划,,REG,REG,,PAX,,,0,CES,LXA,,,,
MU5914,,,B5807,版纳-昆明,,D,B737,,2017/7/6 22:20,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5913,,,B5809,版纳-昆明,,D,B737,,2017/7/7 0:50,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU734,,MU5734,B5809,香港-昆明,,R,B737,,2017/7/6 19:45,,33-计划,,REG,REG,,PAX,,,0,CES,HKG,,,,
8L9936,,8L9801,B5810,芒市-昆明,,D,B737,,2017/7/6 22:50,,33-计划,,REG,REG,,PAX,,,1,YAG,LUM,,,,
DR6580,,DR6523,B5811,芒市-昆明,,D,B737,,2017/7/6 14:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6524,,,B5811,丽江-昆明,,D,B737,,2017/7/6 23:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
DR6508,,DR6501,B5812,芒市-昆明,,D,B737,,2017/7/6 11:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6504,,DR6579,B5812,芒市-昆明,,D,B737,,2017/7/6 19:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6502,Y,DR6503,B5812,芒市-昆明,,D,B737,,2017/7/6 15:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
MU9742,,MU2565,B5815,北京-保山-昆明,BSD,D,B737,,2017/7/6 12:15,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU2566,,,B5815,河内-南宁-昆明,NNG,M,B737,,2017/7/6 22:15,,33-计划,,REG,REG,,PAX,,,0,CES,HAN,,,,
MU5811,,MU5764,B5816,迪庆-昆明,,D,B737,,2017/7/6 11:00,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5734,,,B5816,广州-昆明,,D,B737,,2017/7/6 20:15,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5737,,MU2585,B5817,大理-昆明,,D,B737,,2017/7/6 14:25,,33-计划,,REG,REG,,PAX,,,0,CES,DLU,,,,
MU2586,,,B5817,胡市-昆明,,I,B737,,2017/7/6 23:05,,33-计划,,REG,REG,,PAX,,,0,CES,SGN,,,,
MU5844,,MU5760,B5820,成都-昆明,,D,B737,,2017/7/6 15:25,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5932,,,B5821,迪庆-昆明,,D,B737,,2017/7/6 23:40,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5856,,MU5897,B5821,成都-昆明,,D,B737,,2017/7/6 15:40,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5718,,MU5812,B5821,普洱-昆明,,D,B737,,2017/7/6 19:40,,33-计划,,REG,REG,,PAX,,,0,CES,SYM,,,,
MU9731,,MU9738,B5822,长沙-昆明,,D,B737,,2017/7/6 14:10,,33-计划,,REG,REG,,PAX,,,0,CES,HHA,,,,
MU5986,,,B5822,保山-昆明,,D,B737,,2017/7/6 23:00,,33-计划,,REG,REG,,PAX,,,0,CES,BSD,,,,
MU5715,,MU5742,B5822,芒市-昆明,,D,B737,,2017/7/6 18:35,,33-计划,,REG,REG,,PAX,,,0,CES,LUM,,,,
8L9804,,8L9945,B5823,丽江-昆明,,D,B737,,2017/7/6 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
8L9946,,,B5825,成都-昆明,,D,B737,,2017/7/7 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
MU9732,,MU9732,B5828,拉萨-昆明,,D,B737,,2017/7/6 21:15,,33-计划,,REG,REG,,PAX,,,0,CES,LXA,,,,
MU5886,,MU9731,B5828,湛江-昆明,,D,B737,,2017/7/6 13:05,,33-计划,,REG,REG,,PAX,,,0,CES,ZHA,,,,
DR6512,,,B5830,版纳-昆明,,D,B737,,2017/7/7 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
DR6506,,DR6511,B5830,芒市-昆明,,D,B737,,2017/7/6 21:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR5316,,DR6505,B5830,天津-长治-昆明,CIH,D,B737,,2017/7/6 17:35,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
MF8475,,MF8642,B5847,福州-昆明,,D,B738,,2017/7/6 19:05,,33-计划,,REG,REG,,PAX,,,3,YAG,FOC,,,,
MU755,,MU755,B5921,上海-昆明,,D,A33E,,2017/7/6 13:50,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
8L9504,,,B5971,莫斯科-昆明,,I,A333,163,2017/7/6 6:30,2017/7/6 6:39,32-准时,,REG,REG,,PAX,,,0,YAG,DME,,,,
MU555,,MU555,B6001,杭州-昆明,,D,A320,,2017/7/6 22:15,,33-计划,,REG,REG,,PAX,,,0,CES,HGH,,,,
MU5471,,MU5472,B6003,济南-重庆-昆明,CKG,D,A320,,2017/7/6 19:25,,33-计划,,REG,REG,,PAX,,,0,CES,TNA,,,,
CA416,,CA416,B6004,仰光-昆明,,I,A319,,2017/7/6 15:45,,33-计划,,REG,REG,,PAX,,,0,YAG,RGN,,,,
CA415,,CA415,B6004,成都-昆明,,D,A319,,2017/7/6 9:15,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
MU5453,,MU5454,B6007,宁波-武汉-昆明,WUH,D,A320,,2017/7/6 13:15,,33-计划,,REG,REG,,PAX,,,0,CES,NGB,,,,
MU5575,,MU5576,B6008,烟台-郑州-昆明,CGO,D,A320,,2017/7/6 17:25,,33-计划,,REG,REG,,PAX,,,0,CES,YNT,,,,
MU2177,,MU2591,B6011,宁波-昆明,,D,A320,,2017/7/6 17:20,,33-计划,,REG,REG,,PAX,,,0,CES,NGB,,,,
MU5469,,MU5470,B6013,南昌-昆明,,D,A320,,2017/7/6 9:50,,33-计划,,REG,REG,,PAX,,,0,CES,KHN,,,,
8L9980,,,B6015,深圳-昆明,,D,B738,,2017/7/6 22:30,,33-计划,,REG,REG,,PAX,,,1,YAG,SZX,,,,
8L9948,,8L9979,B6015,成都-昆明,,D,B738,,2017/7/6 15:00,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
8L9856,,8L9947,B6015,绵阳-昆明,,D,B738,,2017/7/6 8:35,,33-计划,,REG,REG,,PAX,,,0,YAG,MIG,,,,
8L9886,,,B6016,徐州-昆明,,D,B738,,2017/7/6 23:30,,33-计划,,REG,REG,,PAX,,,0,YAG,XUZ,,,,
CA1751,,CA1956,B6022,杭州-昆明,,D,A319,,2017/7/6 10:30,,33-计划,,REG,REG,,PAX,,,1,YAG,HGH,,,,
CA1753,,CA1754,B6032,杭州-昆明,,D,A319,,2017/7/6 18:35,,33-计划,,REG,REG,,PAX,,,1,YAG,HGH,,,,
CZ6159,,CZ6160,B6098,北京-昆明,,D,A333,,2017/7/6 18:13,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
DR6578,,,B6110,沈阳-榆林-昆明,UYN,D,B737,,2017/7/6 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
CZ3997,,,B6111,北京-昆明,,D,A333,,2017/7/6 23:03,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
CZ3901,Y,CZ3902,B6111,北京-昆明,,D,A333,135,2017/7/6 12:23,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
MU5846,,,B6141,成都-昆明,,D,B737,,2017/7/6 23:45,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5936,,,B6142,迪庆-昆明,,D,B737,,2017/7/6 15:20,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5758,,MU5763,B6143,深圳-昆明,,D,B738,,2017/7/6 19:45,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU2590,,MU5757,B6143,万象-昆明,,I,B738,,2017/7/6 12:25,,33-计划,,REG,REG,,PAX,,,0,CES,VTE,,,,
MU714,,MU9751,B6145,马累-科伦坡-昆明,CMB,I,B738,,2017/7/6 8:00,,33-计划,,REG,REG,,PAX,,,0,CES,MLE,,,,
MU5706,,,B6145,北京-昆明,,D,B738,,2017/7/6 22:15,,33-计划,,REG,REG,,PAX,,,1,CES,PEK,,,,
MU2574,,MU2574,B6146,万象-昆明,,I,B738,,2017/7/6 19:00,,33-计划,,REG,REG,,PAX,,,0,CES,VTE,,,,
MU2573,Y,MU2573,B6146,北京-昆明,,D,B738,,2017/7/6 12:45,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5852,,MU5741,B6147,成都-昆明,,D,B738,,2017/7/6 8:55,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5742,,MU5718,B6147,广州-昆明,,D,B738,,2017/7/6 18:50,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5750,,,B6148,盐城-长沙-昆明,HHA,D,B738,,2017/7/7 0:20,,33-计划,,REG,REG,,PAX,,,0,CES,YNZ,,,,
MU5764,,MU5749,B6148,深圳-昆明,,D,B738,,2017/7/6 9:25,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU5726,,,B6149,乌鲁-昆明,,D,B738,,2017/7/6 23:25,,33-计划,,REG,REG,,PAX,,,0,CES,URC,,,,
MU9738,,MU5725,B6149,天津-昆明,,D,B738,,2017/7/6 13:10,,33-计划,,REG,REG,,PAX,,,0,CES,TSN,,,,
ZH9411,,ZH9412,B6153,深圳-昆明,,D,A319,,2017/7/6 9:40,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
JD5792,,JD5166,B6178,芒市-昆明,,D,A319,,2017/7/6 14:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
JD5165,,JD5791,B6178,丽江-昆明,,D,A319,,2017/7/6 10:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
JD5155,,JD5156,B6182,丽江-昆明,,D,A319,,2017/7/6 15:05,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
CZ3482,,CZ3482,B6195,大理-昆明,,D,A319,,2017/7/6 12:58,2017/7/6 12:51,32-准时,,REG,REG,,PAX,,,0,YAG,DLU,,,,
CZ3481,,CZ3481,B6195,广州-昆明,,D,A319,,2017/7/6 9:18,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
8L9638,,8L9914,B6198,苏梅岛-昆明,,I,A319,,2017/7/6 19:10,,33-计划,,REG,REG,,PAX,,,0,YAG,USM,,,,
8L9913,,,B6198,版纳-昆明,,D,A319,,2017/7/7 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
8L9644,,8L9637,B6198,芒市-昆明,,D,A319,,2017/7/6 10:05,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
CZ3409,,CZ3410,B6201,广州-昆明,,D,A319,,2017/7/6 10:43,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
8L9972,,,B6221,海口-昆明,,D,A319,,2017/7/6 23:40,,33-计划,,REG,REG,,PAX,,,0,YAG,HAK,,,,
8L9686,,8L9971,B6221,郑州-凯里-昆明,KJH,D,A319,,2017/7/6 17:00,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
EU2722,,EU2225,B6230,厦门-柳州-昆明,LZH,D,A319,,2017/7/6 18:25,,33-计划,,REG,REG,,PAX,,,0,YAG,XMN,,,,
EU2226,,EU2224,B6230,版纳-昆明,,D,A319,,2017/7/6 22:15,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
EU2223,,EU2721,B6230,成都-昆明,,D,A319,,2017/7/6 8:20,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
MU5824,,,B6249,郑州-昆明,,D,B738,,2017/7/7 0:10,,33-计划,,REG,REG,,PAX,,,0,CES,CGO,,,,
MU556,,MU2027,B6249,加尔-昆明,,I,B738,,2017/7/6 5:45,,33-计划,,REG,REG,,PAX,,,0,CES,CCU,,,,
MU2028,,MU5823,B6249,台北-昆明,,R,B738,,2017/7/6 16:05,,33-计划,,REG,REG,,PAX,,,0,CES,TPE,,,,
CZ6269,,CZ6270,B6276,哈尔滨-西安-昆明,XIY,D,A320,,2017/7/6 14:43,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
CZ3419,,,B6288,广州-昆明,,D,A320,,2017/7/6 23:48,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
3U8866,,3U8637,B6322,宁波-昆明,,D,A320,,2017/7/6 14:15,,33-计划,,REG,REG,,PAX,,,0,YAG,NGB,,,,
CZ3489,,CZ3490,B6342,广州-昆明,,D,A321,,2017/7/6 20:58,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
ZH9793,,ZH9794,B6351,泉州-昆明,,D,A320,,2017/7/6 12:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JJN,,,,
MU2207,,MU2208,B6376,西安-昆明,,D,A320,,2017/7/6 17:10,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
CZ3488,,CZ3488,B6408,丽江-昆明,,D,A319,,2017/7/6 19:08,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
CZ3487,,CZ3487,B6408,广州-昆明,,D,A319,,2017/7/6 15:08,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
3U8818,,3U8619,B6433,拉萨-丽江-昆明,LJG,D,A319,,2017/7/6 15:35,,33-计划,,REG,REG,,PAX,,,0,YAG,LXA,,,,
TV9893,,TV9819,B6441,拉萨-昆明,,D,A319,,2017/7/6 13:25,,33-计划,,REG,REG,,PAX,,,0,YAG,LXA,,,,
TV9820,,TV9894,B6441,芒市-昆明,,D,A319,,2017/7/6 17:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
3U8968,,,B6448,大连-重庆-昆明,CKG,D,A319,,2017/7/7 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
3U8130,,3U8967,B6448,版纳-昆明,,D,A319,,2017/7/6 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
3U8620,,,B6453,版纳-昆明,,D,A319,,2017/7/6 23:15,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
MU2756,,MU2756,B6456,版纳-昆明,,D,A319,,2017/7/6 9:40,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU2745,,MU2746,B6456,南京-长沙-昆明,HHA,D,A319,,2017/7/6 19:50,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU2706,,MU2706,B6457,丽江-昆明,,D,A319,,2017/7/6 14:35,,33-计划,,REG,REG,,PAX,,,0,CES,LJG,,,,
MU2705,,MU2705,B6457,南京-昆明,,D,A319,,2017/7/6 10:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU5437,,MU5438,B6470,上海-南充-昆明,NAO,D,A319,,2017/7/6 13:50,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
MU2755,,MU2755,B6472,南京-昆明,,D,A319,,2017/7/6 20:10,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
KY8334,,,B6491,大连-西安-昆明,XIY,D,B738,,2017/7/7 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
KY8308,,KY8233,B6492,南昌-昆明,,D,B738,,2017/7/6 11:55,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
KY8286,,KY8273,B6493,广州-昆明,,D,B738,136,2017/7/6 9:15,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
KY8274,,KY8221,B6493,武汉-昆明,,D,B738,,2017/7/6 15:55,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
KY8222,,,B6493,重庆-昆明,,D,B738,,2017/7/6 21:40,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
KY8338,,KY8307,B6495,临汾-昆明,,D,B738,,2017/7/6 17:00,,33-计划,,REG,REG,,PAX,,,0,YAG,LFQ,,,,
ZH9533,,ZH9534,B6567,无锡-昆明,,D,A320,,2017/7/6 14:05,,33-计划,,REG,REG,,PAX,,,0,YAG,WUX,,,,
HO1047,,HO1048,B6572,杭州-毕节-昆明,BFJ,D,A320,,2017/7/6 18:55,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
OQ2357,,OQ2358,B6576,重庆-昆明,,D,A320,,2017/7/6 20:53,,33-计划,,REG,REG,,PAX,,,1,YAG,CKG,,,,
OQ2327,,OQ2328,B6576,重庆-昆明,,D,A320,,2017/7/6 8:43,,33-计划,,REG,REG,,PAX,,,1,YAG,CKG,,,,
MU5814,,,B6616,上海-昆明,,D,A320,,2017/7/7 1:20,,33-计划,,REG,REG,,PAX,,,0,CES,SHA,,,,
HO1093,,,B6619,上海-昆明,,D,A320,,2017/7/7 0:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
MU5497,,MU5498,B6636,青岛-昆明,,D,A320,,2017/7/6 10:50,,33-计划,,REG,REG,,PAX,,,0,CES,TAO,,,,
MU2785,,,B6637,南京-昆明,,D,A320,,2017/7/7 0:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
9C8829,,9C8830,B6646,上海-常德-昆明,CGD,D,A320,,2017/7/6 18:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
ZH9265,,ZH9266,B6650,西安-昆明,,D,A320,,2017/7/6 11:05,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
CZ6923,,CZ6924,B6659,深圳-昆明,,D,A321,,2017/7/6 21:03,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
CZ3407,,CZ3408,B6662,广州-昆明,,D,A321,,2017/7/6 16:28,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
9C8937,,9C8938,B6667,石家庄-昆明,,D,A320,,2017/7/6 13:45,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
CZ3677,,CZ3678,B6682,上海-昆明,,D,A320,,2017/7/6 10:53,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
9C8595,,9C8596,B6706,沈阳-绵阳-昆明,MIG,D,A320,,2017/7/6 19:25,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
3U8948,,3U8761,B6719,济南-昆明,,D,A320,,2017/7/6 13:55,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
3U8762,,,B6719,无锡-昆明,,D,A320,,2017/7/6 22:35,,33-计划,,REG,REG,,PAX,,,0,YAG,WUX,,,,
ZH9773,,ZH9774,B6722,南昌-昆明,,D,A320,,2017/7/6 12:25,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
3U8222,,,B6732,福州-南宁-昆明,NNG,D,A320,,2017/7/6 20:50,,33-计划,,REG,REG,,PAX,,,0,YAG,FOC,,,,
PN6394,,PN6394,B6743,版纳-昆明,,D,A320,,2017/7/6 11:45,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
PN6393,,PN6393,B6743,重庆-昆明,,D,A320,,2017/7/6 7:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
MU5463,,MU5450,B6760,上海-合肥-昆明,HFE,D,A320,,2017/7/6 20:40,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
CA4459,,,B6767,成都-昆明,,D,A320,,2017/7/6 23:15,,33-计划,,REG,REG,,PAX,,,1,YAG,CTU,,,,
HO1121,,HO1122,B6768,上海-昆明,,D,A320,,2017/7/6 11:50,,33-计划,,REG,REG,,PAX,,,1,YAG,SHA,,,,
3U8667,,,B6772,成都-昆明,,D,A320,,2017/7/6 23:05,,33-计划,,REG,REG,,PAX,,,1,YAG,CTU,,,,
3U8514,,3U8668,B6772,兰州-重庆-昆明,CKG,D,A320,,2017/7/6 17:20,,33-计划,,REG,REG,,PAX,,,0,YAG,ZGC,,,,
CA1987,,CA1988,B6773,温州-昆明,,D,A320,,2017/7/6 20:05,,33-计划,,REG,REG,,PAX,,,0,YAG,WNZ,,,,
3U8918,,3U8215,B6778,厦门-昆明,,D,A320,,2017/7/6 12:50,,33-计划,,REG,REG,,PAX,,,0,YAG,XMN,,,,
3U8216,,,B6778,郑州-昆明,,D,A320,,2017/7/6 21:10,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
MU5078,,MU5078,B6799,曼谷-昆明,,I,A320,,2017/7/6 23:20,,33-计划,,REG,REG,,PAX,,,0,CES,BKK,,,,
MU5077,,MU5077,B6799,合肥-昆明,,D,A320,,2017/7/6 14:30,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
8L9588,,8L9583,B6800,雅加达-南宁-昆明,NNG,M,B738,,2017/7/6 22:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CGK,,,,
MU5329,,MU5330,B6801,合肥-昆明,,D,A320,,2017/7/6 17:35,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
MU5449,,MU5464,B6802,重庆-昆明,,D,A320,,2017/7/6 8:25,,33-计划,,REG,REG,,PAX,,,0,CES,CKG,,,,
MU2725,,MU2786,B6803,南京-昆明,,D,A320,,2017/7/6 15:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
8L9884,,,B6809,南京-昆明,,D,B738,,2017/7/7 0:40,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
8L9870,,,B6809,青岛-武汉-昆明,WUH,D,B738,,2017/7/7 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
8L9894,,8L9869,B6809,珠海-昆明,,D,B738,,2017/7/6 12:10,,33-计划,,REG,REG,,PAX,,,0,YAG,ZUH,,,,
