FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STD,DES
MU5775,昆明-广州,B7599,,MU5766,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:40,CAN
MU5781,昆明-厦门,B1908,,MU5830,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:35,XMN
MU5799,昆明-洛阳-大连,B5295,,MU9737,LYA,B737,712,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:45,DLC
MU5801,昆明-上海,B7592,,MU5824,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,CES,2017/6/29 8:00,SHA
MU5802,昆明-腾冲,B5243,,MU5719,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:15,TCZ
MU5803,昆明-上海,B5054,,MU5944,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:20,SHA
MU5805,昆明-上海,B5756,,MU5822,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:00,SHA
MU5809,昆明-上海,B6892,,MU5732,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:00,SHA
MU5811,昆明-上海,B6146,,MU5764,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 12:00,SHA
MU5812,昆明-迪庆,B5815,,MU5718,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:50,DIG
MU5813,昆明-上海,B1703,,MU5760,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:30,SHA
MU5817,昆明-兴义-上海,B6149,,MU2004,ACX,B738,506,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,CES,2017/6/29 9:35,SHA
MU5821,昆明-东胜-哈尔滨,B1907,,MU5782,DSN,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:20,HRB
MU5823,昆明-郑州,B6143,,MU2028,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:35,CGO
MU5829,昆明-郑州,B1908,,MU2598,,B738,501,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:20,CGO
MU5831,昆明-郑州,B7600,,MU5814,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 12:15,CGO
MU5841,昆明-成都,B5515,,MU2032,,B738,504,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,CES,2017/6/29 8:00,CTU
MU5843,昆明-成都,B1789,,MU5772,,B738,714,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:00,CTU
MU5845,昆明-成都,B6141,,MU5922,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:00,CTU
MU5847,昆明-成都,B7591,,MU5742,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:55,CTU
MU5849,昆明-成都,B1789,,MU5844,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:30,CTU
MU5851,昆明-成都,B5828,,MU754,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:00,CTU
MU5853,昆明-成都,B5756,,MU5806,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:00,CTU
MU5855,昆明-成都,B7600,,MU5832,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:50,CTU
MU5861,昆明-重庆,B7589,,MU5802,,B738,311,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:05,CKG
MU5869,昆明-宜宾-青岛,B2503,,MU5930,YBP,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:00,TAO
MU5881,昆明-铜仁-上海,B5821,,MU5974,TEN,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:25,SHA
MU5883,昆明-湛江,B6141,,MU5936,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:45,ZHA
MU5885,昆明-湛江,B5816,,MU5912,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:40,ZHA
MU5891,昆明-普洱,B5293,,MU5804,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 7:55,SYM
MU5893,昆明-普洱,B5282,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:10,SYM
MU5897,昆明-普洱,B5815,,MU5856,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:45,SYM
MU5901,昆明-版纳,B5245,,MU5902,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:20,JHG
MU5903,昆明-版纳,B5822,,MU5726,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:50,JHG
MU5911,昆明-版纳,B5270,,MU5970,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:10,JHG
MU5915,昆明-版纳,B5243,,MU5952,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:35,JHG
MU5919,昆明-丽江,B5243,,MU9756,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:15,LJG
MU5920,昆明-丽江,B5820,,MU5990,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:05,LJG
MU5921,昆明-丽江,B5242,,MU5800,,B737,715,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 7:05,LJG
MU5927,昆明-文山,B5259,,MU2572,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:20,WNH
MU5929,昆明-文山,B2502,,MU5960,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:50,WNH
MU5931,昆明-迪庆,B5807,,MU5932,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 7:55,DIG
MU5935,昆明-迪庆,B6142,,MU5803,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:05,DIG
MU5939,昆明-迪庆-拉萨,B5819,Y,MU5846,DIG,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:00,LXA
MU5941,昆明-大理,B5265,Y,MU5913,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:10,DLU
MU5943,昆明-大理,B5054,,MU5723,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 7:40,DLU
MU5957,昆明-临沧,B2640,,MU9714,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:35,LNJ
MU5959,昆明-临沧,B2502,,MU5715,,B737,508,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:25,LNJ
MU5961,昆明-临沧,B5225,,MU5734,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:10,LNJ
MU5965,昆明-沧源,B5255,,MU758,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:25,CWJ
MU5967,昆明-临沧,B5802,,MU5942,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:40,LNJ
MU5969,昆明-昭通,B5270,,MU5771,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:50,ZAT
MU5971,昆明-芒市,B6142,,MU5986,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:25,LUM
MU5973,昆明-芒市,B5821,,MU5747,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:25,LUM
MU5975,昆明-芒市,B5245,,MU5741,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:00,LUM
MU5981,昆明-保山,B5225,,MU5962,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:00,BSD
MU5985,昆明-保山,B5267,,MU5916,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:00,BSD
MU5987,昆明-保山,B5271,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:15,BSD
MU5989,昆明-昭通-重庆,B5820,,MU5711,ZAT,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:25,CKG
MU733,昆明-香港,B5796,,MU2596,,B738,,R,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:40,HKG
MU741,昆明-曼谷,B5647,,MU5740,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:00,BKK
MU747,昆明-上海-大阪,B1702,,MU748,PVG,B738,,M,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 7:50,KIX
MU755,昆明-迪拜,B5921,,MU755,,A33E,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:50,DXB
MU757,昆明-加德,B5259,,MU5928,,B737,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:25,KTM
MU767,昆明-青岛-旧金山,B5902,,MU768,TAO,A33E,,M,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:25,SFO
MU783,昆明-南宁-万象,B1792,,MU2012,NNG,B738,,M,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:30,VTE
MU9715,昆明-武汉,B7170,,MU9738,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:20,WUH
MU9731,昆明-拉萨,B5816,,MU5886,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:15,LXA
MU9732,昆明-长沙,B5816,,MU9732,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:25,HHA
MU9737,昆明-天津,B5796,,MU734,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:10,TSN
MU9738,昆明-芒市,B2640,,MU5958,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:00,LUM
MU9741,昆明-保山-北京,B5802,,MU5968,BSD,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:30,PEK
MU9751,昆明-北京,B5515,,MU5842,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:00,PEK
MU9755,昆明-保山,B5243,,MU5733,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:30,BSD
NS3270,昆明-石家庄,B5212,,NS3269,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 20:25,SJW
O36943,昆明-杭州,B2828,,O36944,,B757,,D,33-计划,REG,REG,,CGO,2017/6/30,,,0,YAG,2017/6/30 1:15,HGH
OQ2328,昆明-重庆,B6761,,OQ2327,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 9:50,CKG
OQ2358,昆明-重庆,B6761,,OQ2357,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 22:00,CKG
PN6393,昆明-版纳,B6763,,PN6393,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 8:55,JHG
PN6394,昆明-重庆,B6763,,PN6394,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 12:45,CKG
QG8815,昆明-巴厘岛,,,,,A320,,I,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 4:10,DPS
QV816,昆明-万象,RDPL34223,,QV815,,A320,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 10:50,VTE
QW9856,昆明-屯溪-青岛,B1648,,QW9855,TXN,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 6:55,TAO
SC4696,昆明-南京-青岛,B5526,,SC4695,NKG,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 13:40,TAO
SC4720,昆明-重庆,B5725,,SC4719,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 22:35,CKG
SC4738,昆明-青岛,B7885,,SC4737,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 20:55,TAO
SC4770,昆明-厦门,B7087,,SC4769,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 11:20,XMN
SC4860,昆明-青岛,B7976,,SC8844,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 6:55,TAO
SC4874,昆明-济南-烟台,B1931,,SC4873,TNA,B738,135,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 12:50,YNT
SC4926,昆明-济南,B7809,,SC4925,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 6:50,TNA
SC8843,昆明-济南-大阪,B7975,,SC4859,TNA,B738,,M,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 6:50,KIX
SC8885,昆明-曼谷,B1745,,SC8885,,B738,,I,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 1:00,BKK
SC8886,昆明-乌鲁,B6988,,SC8886,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 7:25,URC
TG613,昆明-清迈-曼谷,HS-T,,TG612,CNX,A333,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 15:20,BKK
TV6008,昆明-丽江-兰州,B8841,,TV6007,LJG,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 13:20,ZGC
TV9819,昆明-芒市,B6473,,TV9893,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 14:45,LUM
TV9894,昆明-拉萨,B6473,,TV9820,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 20:15,LXA
UO274,昆明-香港,,,,,A322,,R,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 12:10,HKG
UW9941,昆明-达卡,B2325,,UW9942,,A306,,I,33-计划,REG,REG,,CGO,2017/6/30,,,0,YAG,2017/6/30 4:00,DAC
UW9947,昆明-马德拉斯,B2330,,UW9948,,A306,,I,33-计划,REG,REG,,CGO,2017/6/29,,,0,YAG,2017/6/29 15:20,MAA
VN737,昆明-芽庄,,,VN736,,A321,,I,33-计划,REG,REG,,PAX,2017/6/30,,,0,CES,2017/6/30 2:05,CXR
ZH9266,昆明-西安,B6297,,ZH9265,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 12:45,XIY
ZH9412,昆明-深圳,B6312,,ZH9411,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 11:00,SZX
ZH9414,昆明-深圳,B5401,,ZH9413,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 17:30,SZX
ZH9416,昆明-深圳,B5361,,ZH9451,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 8:45,SZX
ZH9452,昆明-广州,B5380,,ZH9415,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 9:05,CAN
ZH9456,昆明-广州,B5772,,ZH9455,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 22:45,CAN
ZH9532,昆明-无锡,B5773,,ZH9531,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 19:20,WUX
ZH9534,昆明-无锡,B6569,,ZH9533,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 15:10,WUX
ZH9562,昆明-南京,B5400,,ZH9561,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 12:10,NKG
ZH9713,昆明-太原-沈阳,B9909,,ZH9455,TYN,A322,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 10:05,SHE
ZH9774,昆明-南昌,B6939,,ZH9773,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 13:30,KHN
ZH9790,昆明-泉州,B6550,,ZH9714,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 9:05,JJN
ZH9794,昆明-泉州,B6750,,ZH9793,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 13:40,JJN
