FLT,VIP,LKF,REG,RFC,VI1,TOF,ITY,TAR,STA,ETA,FSA,SDT,OPE,POP,RCP,NAT,FLX,MFF,SST,HDL,ORG,TDT,ATA,ABP,CAR
MF8417,,MF8418,B5383,厦门-昆明,,D,B738,,2017/7/9 14:40,,33-计划,,REG,REG,,PAX,,,3,YAG,XMN,,,,
8L9960,,8L9993,B5407,宁波-安庆-昆明,AQG,D,B738,,2017/7/9 17:45,,33-计划,,REG,REG,,PAX,,,1,YAG,NGB,,,,
MU2495,,MU2496,B5475,成都-昆明,,D,B738,,2017/7/9 9:35,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
CA1401,,CA1402,B5525,天津-昆明,,D,B738,,2017/7/9 19:15,,33-计划,,REG,REG,,PAX,,,1,YAG,TSN,,,,
MU2567,,MU2567,B5527,广州-昆明,,D,B738,,2017/7/9 8:55,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5850,,,B5527,成都-昆明,,D,B738,,2017/7/9 21:00,,33-计划,,REG,REG,,PAX,,,1,CES,CTU,,,,
MU2030,,MU5849,B5527,曼德勒-昆明,,I,B738,,2017/7/9 15:00,,33-计划,,REG,REG,,PAX,,,0,CES,MDL,,,,
SC4719,,SC4720,B5543,重庆-昆明,,D,B738,,2017/7/9 21:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
BK2897,,BK2743,B5562,天津-昆明,,D,B738,,2017/7/9 13:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
BK2744,,BK2898,B5562,版纳-昆明,,D,B738,,2017/7/9 17:15,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
HU7311,,,B5611,北京-昆明,,D,B738,,2017/7/10 0:55,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
MU2264,,,B5647,沈阳-西安-昆明,XIY,D,B738,,2017/7/9 23:20,,33-计划,,REG,REG,,PAX,,,0,CES,SHE,,,,
KY8322,,KY8233,B5672,成都-昆明,,D,B738,,2017/7/9 12:35,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
KY8220,,KY8203,B5673,深圳-昆明,,D,B738,,2017/7/9 10:55,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
KY8204,,KY8219,B5673,南京-昆明,,D,B738,,2017/7/9 19:00,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
CZ3495,,CZ3496,B5678,郑州-昆明,,D,B738,,2017/7/9 16:33,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
MU734,,MU9737,B5683,香港-昆明,,R,B738,,2017/7/9 19:45,,33-计划,,REG,REG,,PAX,,,0,CES,HKG,,,,
MU5862,,MU733,B5683,重庆-昆明,,D,B738,,2017/7/9 12:30,,33-计划,,REG,REG,,PAX,,,0,CES,CKG,,,,
MF8427,,MF8428,B5688,福州-昆明,,D,B738,,2017/7/9 11:00,,33-计划,,REG,REG,,PAX,,,3,YAG,FOC,,,,
CA1481,,CA1482,B5696,天津-运城-昆明,YCU,D,B738,,2017/7/9 17:05,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
MU9716,,,B5701,武汉-昆明,,D,B738,,2017/7/9 21:05,,33-计划,,REG,REG,,PAX,,,0,CES,WUH,,,,
KY8240,,,B5702,青岛-昆明,,D,B738,,2017/7/10 0:25,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
KY8284,,KY8239,B5702,上海-昆明,,D,B738,,2017/7/9 15:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
CZ3863,,CZ3864,B5716,汕头-南宁-昆明,NNG,D,B738,,2017/7/9 19:53,,33-计划,,REG,REG,,PAX,,,0,YAG,SWA,,,,
8L9980,,,B5732,深圳-昆明,,D,B738,,2017/7/9 22:30,,33-计划,,REG,REG,,PAX,,,1,YAG,SZX,,,,
8L9894,,8L9979,B5732,珠海-昆明,,D,B738,,2017/7/9 13:25,,33-计划,,REG,REG,,PAX,,,0,YAG,ZUH,,,,
CZ3747,,CZ3748,B5740,珠海-昆明,,D,B738,,2017/7/9 20:28,,33-计划,,REG,REG,,PAX,,,0,YAG,ZUH,,,,
CZ3469,,CZ3470,B5741,武汉-昆明,,D,B738,,2017/7/9 16:08,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
CZ6561,,CZ6562,B5742,义乌-昆明,,D,B738,,2017/7/9 19:23,,33-计划,,REG,REG,,PAX,,,0,YAG,YIW,,,,
MU2032,,,B5756,仰光-昆明,,I,B738,,2017/7/9 19:45,,33-计划,,REG,REG,,PAX,,,0,CES,RGN,,,,
ZH9451,,,B5772,广州-昆明,,D,B738,,2017/7/9 22:45,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
ZH9531,,ZH9532,B5773,无锡-昆明,,D,B738,,2017/7/9 18:15,,33-计划,,REG,REG,,PAX,,,0,YAG,WUX,,,,
ZH9415,,,B5775,深圳-昆明,,D,B738,,2017/7/9 23:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
ZH9413,,ZH9414,B5775,深圳-昆明,,D,B738,,2017/7/9 16:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
MU5726,,,B5795,乌鲁-昆明,,D,B738,,2017/7/9 23:25,,33-计划,,REG,REG,,PAX,,,0,CES,URC,,,,
MU9738,,MU5725,B5795,天津-昆明,,D,B738,,2017/7/9 13:10,,33-计划,,REG,REG,,PAX,,,0,CES,TSN,,,,
MU5818,,,B5796,上海-兴义-昆明,ACX,D,B738,,2017/7/9 20:20,,33-计划,,REG,REG,,PAX,,,1,CES,SHA,,,,
MU5894,,MU2565,B5802,普洱-昆明,,D,B737,,2017/7/9 13:05,,33-计划,,REG,REG,,PAX,,,0,CES,SYM,,,,
MU2566,,,B5802,河内-南宁-昆明,NNG,M,B737,,2017/7/9 22:15,,33-计划,,REG,REG,,PAX,,,0,CES,HAN,,,,
8L9804,,8L9945,B5805,丽江-昆明,,D,B737,,2017/7/9 21:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
MU9731,,,B5807,长沙-昆明,,D,B737,,2017/7/9 14:10,,33-计划,,REG,REG,,PAX,,,0,CES,HHA,,,,
MU5982,,MU5760,B5809,保山-昆明,,D,B737,,2017/7/9 16:00,,33-计划,,REG,REG,,PAX,,,0,CES,BSD,,,,
MU5741,,MU5981,B5809,版纳-昆明,,D,B737,,2017/7/9 11:20,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
DR6578,,,B5811,沈阳-榆林-昆明,UYN,D,B737,,2017/7/9 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
DR6508,,DR6501,B5812,芒市-昆明,,D,B737,,2017/7/9 12:00,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6504,,DR6579,B5812,芒市-昆明,,D,B737,,2017/7/9 19:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6502,,DR6503,B5812,芒市-昆明,,D,B737,,2017/7/9 15:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
MU5946,,MU5835,B5815,澜沧-昆明,,D,B737,,2017/7/9 10:20,,33-计划,,REG,REG,,PAX,,,0,CES,JMJ,,,,
MU5836,,,B5815,汕头-昆明,,D,B737,,2017/7/9 17:15,,33-计划,,REG,REG,,PAX,,,0,CES,SWA,,,,
MU5966,,MU9738,B5817,沧源-昆明,,D,B737,,2017/7/9 14:05,,33-计划,,REG,REG,,PAX,,,0,CES,CWJ,,,,
MU5986,,,B5817,保山-昆明,,D,B737,,2017/7/9 22:55,,33-计划,,REG,REG,,PAX,,,0,CES,BSD,,,,
MU5715,,MU5742,B5817,芒市-昆明,,D,B737,,2017/7/9 18:35,,33-计划,,REG,REG,,PAX,,,0,CES,LUM,,,,
MU9732,,MU9732,B5819,拉萨-昆明,,D,B737,,2017/7/9 21:15,,33-计划,,REG,REG,,PAX,,,0,CES,LXA,,,,
MU5886,,MU9731,B5819,湛江-昆明,,D,B737,,2017/7/9 12:55,,33-计划,,REG,REG,,PAX,,,0,CES,ZHA,,,,
MU5940,Y,,B5820,拉萨-迪庆-昆明,DIG,D,B737,115,2017/7/9 17:25,,33-计划,,REG,REG,,PAX,,,0,CES,LXA,,,,
MU5932,,,B5821,迪庆-昆明,,D,B737,,2017/7/9 23:40,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5856,,MU5897,B5821,成都-昆明,,D,B737,,2017/7/9 15:40,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5718,,MU5812,B5821,普洱-昆明,,D,B737,,2017/7/9 19:55,,33-计划,,REG,REG,,PAX,,,0,CES,SYM,,,,
8L9913,,,B5823,版纳-昆明,,D,B737,,2017/7/10 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
8L9922,,8L9904,B5823,沧源-昆明,,D,B737,,2017/7/9 13:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CWJ,,,,
8L9903,,8L9914,B5823,版纳-昆明,,D,B737,,2017/7/9 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
8L9850,,8L9921,B5823,迪庆-昆明,,D,B737,,2017/7/9 9:55,,33-计划,,REG,REG,,PAX,,,0,YAG,DIG,,,,
8L9946,,,B5825,成都-昆明,,D,B737,,2017/7/10 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
MU5913,,,B5828,版纳-昆明,,D,B737,,2017/7/10 0:50,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5811,,MU5764,B5828,迪庆-昆明,,D,B737,,2017/7/9 11:00,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5734,,MU5734,B5828,广州-昆明,,D,B737,,2017/7/9 20:15,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
DR6512,,,B5829,版纳-昆明,,D,B737,,2017/7/10 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
DR6580,,DR6505,B5829,芒市-昆明,,D,B737,,2017/7/9 14:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6506,,DR6511,B5829,芒市-昆明,,D,B737,,2017/7/9 21:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR5314,,,B5830,天津-恩施-昆明,ENH,D,B737,,2017/7/9 17:35,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
CZ3247,,CZ3248,B5836,桂林-昆明,,D,B738,,2017/7/9 13:48,,33-计划,,REG,REG,,PAX,,,0,YAG,KWL,,,,
CA8937,,,B5850,大连-武当山-昆明,WDS,D,B738,,2017/7/9 22:30,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
MU768,,,B5903,旧金山-青岛-昆明,TAO,M,A332,,2017/7/9 21:35,,33-计划,,REG,REG,,PAX,,,0,CES,SFO,,,,
MU5720,,,B5921,北京-昆明,,D,A33E,,2017/7/10 1:30,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU778,,MU5841,B5921,悉尼-昆明,,I,A33E,,2017/7/9 5:30,,33-计划,,REG,REG,,PAX,,,0,CES,SYD,,,,
MU5842,,MU5719,B5921,成都-昆明,,D,A33E,,2017/7/9 12:30,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU774,,MU756,B5926,巴黎-昆明,,I,A33E,105,2017/7/9 7:40,2017/7/9 7:32,32-准时,,REG,REG,,PAX,,,0,CES,CDG,,,,
MU756,,MU9751,B5930,迪拜-昆明,,I,A33E,,2017/7/9 7:10,,33-计划,,REG,REG,,PAX,,,0,CES,DXB,,,,
MU5706,,MU773,B5930,北京-昆明,,D,A33E,,2017/7/9 22:15,,33-计划,,REG,REG,,PAX,,,1,CES,PEK,,,,
8L9966,,,B5971,三亚-昆明,,D,A333,,2017/7/9 12:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SYX,,,,
MU5471,,MU5472,B6003,济南-重庆-昆明,CKG,D,A320,,2017/7/9 19:25,,33-计划,,REG,REG,,PAX,,,0,CES,TNA,,,,
MU5469,,MU5470,B6013,南昌-昆明,,D,A320,,2017/7/9 9:50,,33-计划,,REG,REG,,PAX,,,0,CES,KHN,,,,
8L9870,,,B6015,青岛-武汉-昆明,WUH,D,B738,,2017/7/10 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
8L9652,,8L9869,B6015,郑州-昆明,,D,B738,,2017/7/9 9:45,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
8L9898,,,B6016,温州-昆明,,D,B738,,2017/7/10 0:20,,33-计划,,REG,REG,,PAX,,,0,YAG,WNZ,,,,
8L9994,,8L9897,B6016,西安-昆明,,D,B738,,2017/7/9 8:50,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
CA1955,,CA1752,B6023,温州-昆明,,D,A319,,2017/7/9 11:10,,33-计划,,REG,REG,,PAX,,,1,YAG,WNZ,,,,
CA1753,,CA1754,B6033,杭州-昆明,,D,A319,,2017/7/9 18:35,,33-计划,,REG,REG,,PAX,,,1,YAG,HGH,,,,
CA416,,CA416,B6047,仰光-昆明,,I,A319,,2017/7/9 15:45,,33-计划,,REG,REG,,PAX,,,0,YAG,RGN,,,,
CA415,,CA415,B6047,成都-昆明,,D,A319,,2017/7/9 9:15,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
CZ3997,,,B6059,北京-昆明,,D,A332,,2017/7/9 23:03,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
CZ3901,,CZ3902,B6059,北京-昆明,,D,A332,,2017/7/9 12:23,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
FM9397,,FM9398,B6108,上海-长沙-昆明,HHA,D,B738,,2017/7/9 15:05,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
DR6524,,,B6110,丽江-昆明,,D,B737,,2017/7/9 23:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
CZ6159,,CZ6160,B6111,北京-昆明,,D,A333,,2017/7/9 18:13,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
MU5936,Y,MU5935,B6141,迪庆-昆明,,D,B737,114,2017/7/9 15:20,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5846,,,B6141,成都-昆明,,D,B737,,2017/7/9 23:45,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5916,,,B6142,版纳-昆明,,D,B737,,2017/7/10 0:35,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU9744,,MU5919,B6142,北京-昭通-昆明,ZAT,D,B737,,2017/7/9 11:45,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5952,,MU5915,B6142,腾冲-昆明,,D,B737,,2017/7/9 20:00,,33-计划,,REG,REG,,PAX,,,0,CES,TCZ,,,,
MU5719,,MU5802,B6142,丽江-昆明,,D,B737,,2017/7/9 16:15,,33-计划,,REG,REG,,PAX,,,0,CES,LJG,,,,
MU5758,,MU5718,B6143,深圳-昆明,,D,B738,,2017/7/9 19:45,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU2590,,MU5757,B6143,万象-昆明,,I,B738,,2017/7/9 12:25,,33-计划,,REG,REG,,PAX,,,0,CES,VTE,,,,
MU2004,,,B6145,首尔-昆明,,I,B738,,2017/7/9 19:55,,33-计划,,REG,REG,,PAX,,,0,CES,ICN,,,,
MU2569,,MU2569,B6146,北京-昆明,,D,B738,,2017/7/9 11:40,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU2594,,MU5715,B6146,清迈-昆明,,I,B738,,2017/7/9 19:10,,33-计划,,REG,REG,,PAX,,,0,CES,CNX,,,,
MU5750,,,B6147,盐城-长沙-昆明,HHA,D,B738,,2017/7/10 0:20,,33-计划,,REG,REG,,PAX,,,0,CES,YNZ,,,,
MU5717,,MU5749,B6147,北京-昆明,,D,B738,,2017/7/9 12:10,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5834,,,B6148,兰州-昆明,,D,B738,,2017/7/9 23:10,,33-计划,,REG,REG,,PAX,,,0,CES,ZGC,,,,
MU5802,,MU5833,B6148,上海-昆明,,D,B738,,2017/7/9 16:05,,33-计划,,REG,REG,,PAX,,,1,CES,SHA,,,,
MU5704,,,B6149,北京-济宁-昆明,JNG,D,B738,,2017/7/10 0:55,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU714,,MU5703,B6149,马累-科伦坡-昆明,CMB,I,B738,,2017/7/9 7:55,,33-计划,,REG,REG,,PAX,,,0,CES,MLE,,,,
EU2722,,EU2225,B6163,厦门-柳州-昆明,LZH,D,A319,,2017/7/9 18:25,,33-计划,,REG,REG,,PAX,,,0,YAG,XMN,,,,
EU2226,,EU2224,B6163,版纳-昆明,,D,A319,,2017/7/9 22:15,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
EU2223,,EU2721,B6163,成都-昆明,,D,A319,,2017/7/9 8:20,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
3U8620,,,B6175,版纳-昆明,,D,A319,,2017/7/9 21:25,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
JD5792,,JD5166,B6181,芒市-昆明,,D,A319,,2017/7/9 14:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
JD5165,,JD5791,B6181,丽江-昆明,,D,A319,,2017/7/9 10:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
8L9690,,,B6198,合肥-昆明,,D,A319,,2017/7/10 1:10,,33-计划,,REG,REG,,PAX,,,0,YAG,HFE,,,,
8L9942,,8L9689,B6198,大理-昆明,,D,A319,,2017/7/9 17:45,,33-计划,,REG,REG,,PAX,,,0,YAG,DLU,,,,
CZ3449,,CZ3450,B6201,广州-昆明,,D,A319,,2017/7/9 17:33,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CZ3488,,CZ3488,B6208,丽江-昆明,,D,A319,,2017/7/9 19:08,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
CZ3487,,CZ3487,B6208,广州-昆明,,D,A319,,2017/7/9 15:08,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CZ3482,,CZ3482,B6209,大理-昆明,,D,A319,,2017/7/9 12:58,,33-计划,,REG,REG,,PAX,,,0,YAG,DLU,,,,
CZ3481,,CZ3481,B6209,广州-昆明,,D,A319,,2017/7/9 9:18,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
8L9996,,8L9971,B6221,银川-昆明,,D,A319,,2017/7/9 14:00,,33-计划,,REG,REG,,PAX,,,1,YAG,INC,,,,
8L9972,,,B6221,海口-昆明,,D,A319,,2017/7/9 23:40,,33-计划,,REG,REG,,PAX,,,0,YAG,HAK,,,,
MU2036,,MU2036,B6249,达卡-昆明,,I,B738,,2017/7/9 19:05,,33-计划,,REG,REG,,PAX,,,0,CES,DAC,,,,
MU2035,,MU2035,B6249,北京-昆明,,D,B738,,2017/7/9 11:30,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
CZ6269,,CZ6270,B6276,哈尔滨-西安-昆明,XIY,D,A320,,2017/7/9 14:43,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
CZ3409,,CZ3410,B6289,广州-昆明,,D,A320,,2017/7/9 10:43,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CZ3489,,CZ3490,B6291,广州-昆明,,D,A320,,2017/7/9 20:58,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
MU5712,,MU2591,B6333,北京-昆明,,D,A320,,2017/7/9 19:55,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5655,,MU5711,B6333,杭州-昆明,,D,A320,,2017/7/9 10:50,,33-计划,,REG,REG,,PAX,,,0,CES,HGH,,,,
MU556,,MU556,B6335,加尔-昆明,,I,A320,,2017/7/9 5:45,,33-计划,,REG,REG,,PAX,,,0,CES,CCU,,,,
CZ3407,,CZ3408,B6342,广州-昆明,,D,A321,,2017/7/9 16:28,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
3U8228,,,B6348,长春-南京-昆明,NKG,D,A320,,2017/7/10 1:50,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
3U8661,,3U8227,B6348,成都-昆明,,D,A320,,2017/7/9 9:00,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
MU2249,,MU2250,B6371,兰州-昆明,,D,A320,,2017/7/9 9:30,,33-计划,,REG,REG,,PAX,,,0,CES,ZGC,,,,
MU5327,,MU5328,B6373,济南-九华山-昆明,JUH,D,A320,,2017/7/9 15:15,,33-计划,,REG,REG,,PAX,,,0,CES,TNA,,,,
HO1093,,,B6395,上海-昆明,,D,A320,,2017/7/10 0:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
HO1099,,HO1100,B6395,上海-昆明,,D,A320,,2017/7/9 15:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
3U8818,,3U8619,B6448,拉萨-丽江-昆明,LJG,D,A319,,2017/7/9 16:20,,33-计划,,REG,REG,,PAX,,,0,YAG,LXA,,,,
3U8902,,,B6453,珠海-昆明,,D,A319,,2017/7/9 23:00,,33-计划,,REG,REG,,PAX,,,0,YAG,ZUH,,,,
3U8130,,3U8901,B6453,版纳-昆明,,D,A319,,2017/7/9 12:20,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
MU2756,,MU2756,B6457,版纳-昆明,,D,A319,,2017/7/9 9:40,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU2745,,MU2746,B6457,南京-长沙-昆明,HHA,D,A319,,2017/7/9 19:50,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU2706,,MU2706,B6462,丽江-昆明,,D,A319,,2017/7/9 14:35,,33-计划,,REG,REG,,PAX,,,0,CES,LJG,,,,
MU2705,,MU2705,B6462,南京-昆明,,D,A319,,2017/7/9 10:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
TV9893,,TV9819,B6473,拉萨-昆明,,D,A319,,2017/7/9 13:25,,33-计划,,REG,REG,,PAX,,,0,YAG,LXA,,,,
TV9820,,TV9894,B6473,芒市-昆明,,D,A319,,2017/7/9 17:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
KY8258,,KY8307,B6492,郑州-昆明,,D,B738,,2017/7/9 14:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
KY8296,,KY8285,B6493,南通-重庆-昆明,CKG,D,B738,,2017/7/9 17:55,,33-计划,,REG,REG,,PAX,,,0,YAG,NTG,,,,
KY8286,,KY8273,B6495,广州-昆明,,D,B738,,2017/7/9 9:15,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
KY8274,,KY8221,B6495,武汉-昆明,,D,B738,,2017/7/9 15:55,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
KY8222,,,B6495,重庆-昆明,,D,B738,,2017/7/9 21:40,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
MU5465,,MU5532,B6560,上海-南昌-昆明,KHN,D,A320,,2017/7/9 15:05,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
HO1681,,HO1682,B6572,南京-毕节-昆明,BFJ,D,A320,,2017/7/9 13:50,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
MU5575,,MU5576,B6587,烟台-郑州-昆明,CGO,D,A320,,2017/7/9 17:25,,33-计划,,REG,REG,,PAX,,,0,CES,YNT,,,,
HO1047,,HO1048,B6619,杭州-毕节-昆明,BFJ,D,A320,,2017/7/9 18:45,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
MU5848,,,B6637,成都-昆明,,D,A320,,2017/7/10 1:25,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5800,,MU5855,B6637,大连-洛阳-昆明,LYA,D,A320,,2017/7/9 20:00,,33-计划,,REG,REG,,PAX,,,0,CES,DLC,,,,
9C8829,,9C8830,B6645,上海-常德-昆明,CGD,D,A320,,2017/7/9 18:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
9C8937,,9C8938,B6646,石家庄-昆明,,D,A320,,2017/7/9 13:45,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
ZH9793,,ZH9794,B6650,泉州-昆明,,D,A320,,2017/7/9 12:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JJN,,,,
CZ8509,,,B6655,长春-青岛-昆明,TAO,D,A320,,2017/7/9 23:13,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
HO1121,,HO1122,B6670,上海-昆明,,D,A320,,2017/7/9 11:50,,33-计划,,REG,REG,,PAX,,,1,YAG,SHA,,,,
MU2181,,MU2182,B6673,西安-昆明,,D,A320,,2017/7/9 10:10,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
CZ3677,,CZ3678,B6681,上海-昆明,,D,A320,,2017/7/9 10:53,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
ZH9265,,ZH9266,B6690,西安-昆明,,D,A320,,2017/7/9 11:05,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
ZH9773,,ZH9774,B6691,南昌-昆明,,D,A320,,2017/7/9 12:25,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
HO1095,,HO1096,B6717,上海-毕节-昆明,BFJ,D,A320,,2017/7/9 19:25,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
3U8034,,3U8967,B6719,丽江-昆明,,D,A320,,2017/7/9 9:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
3U8968,,,B6719,大连-重庆-昆明,CKG,D,A320,,2017/7/10 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
CZ6403,,CZ6404,B6739,沈阳-重庆-昆明,CKG,D,A320,,2017/7/9 14:38,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
MU5646,,MU5646,B6758,版纳-昆明,,D,A320,,2017/7/9 22:00,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5645,,MU5645,B6758,杭州-昆明,,D,A320,,2017/7/9 17:45,,33-计划,,REG,REG,,PAX,,,0,CES,HGH,,,,
PN6394,,PN6394,B6765,版纳-昆明,,D,A320,,2017/7/9 11:45,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
PN6393,,PN6393,B6765,重庆-昆明,,D,A320,,2017/7/9 7:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
CA4417,,,B6767,成都-昆明,,D,A320,,2017/7/9 22:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
3U8762,,,B6772,无锡-昆明,,D,A320,,2017/7/9 22:35,,33-计划,,REG,REG,,PAX,,,0,YAG,WUX,,,,
3U8638,,3U8761,B6772,岘港-广州-昆明,CAN,M,A320,,2017/7/9 8:45,,33-计划,,REG,REG,,PAX,,,0,YAG,DAD,,,,
CZ6415,,CZ6416,B6776,沈阳-西安-昆明,XIY,D,A320,,2017/7/9 18:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
3U8670,,,B6779,石家庄-成都-昆明,CTU,D,A320,,2017/7/9 18:45,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
CA4176,,CA4460,B6793,沈阳-昆明,,D,A320,,2017/7/9 16:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
