FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STD,DES
MU5802,昆明-腾冲,B6141,Y,MU5936,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 17:15,TCZ
MU5803,昆明-上海,B5245,,MU2562,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 20:20,SHA
MU5809,昆明-上海,B6756,,MU5732,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:55,SHA
MU5811,昆明-上海,B7599,,MU5720,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 12:00,SHA
MU5812,昆明-迪庆,B6142,,MU5718,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 20:50,DIG
MU5813,昆明-上海,B5819,,MU5982,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 17:30,SHA
MU5817,昆明-兴义-上海,B5683,,MU9738,ACX,B738,127,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,CES,2017/6/17 9:35,SHA
MU5821,昆明-东胜-哈尔滨,B1907,,MU5822,DSN,B738,121,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:20,HRB
MU5823,昆明-郑州,B1703,,MU2028,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 17:35,CGO
MU5831,昆明-郑州,B7600,,MU5814,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 12:15,CGO
MU5835,昆明-汕头,B7590,,MU5824,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:10,SWA
MU5841,昆明-成都,B5701,,MU2032,,B738,505,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,CES,2017/6/17 8:00,CTU
MU5843,昆明-成都,B5515,,MU5704,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:00,CTU
MU5845,昆明-成都,B6141,,MU5846,,B737,114,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:00,CTU
MU5847,昆明-成都,B6148,,MU5742,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 19:55,CTU
MU5849,昆明-成都,B6249,,MU5850,,B738,512,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:30,CTU
MU5851,昆明-成都,B5822,,MU2572,,B737,101,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:00,CTU
MU5853,昆明-成都,B5515,,MU5844,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:00,CTU
MU5855,昆明-成都,B7600,,MU5832,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 20:50,CTU
MU5861,昆明-重庆,B7589,,MU5766,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:05,CKG
MU5869,昆明-宜宾-青岛,B5097,,MU5874,YBP,B737,502,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:00,TAO
MU5881,昆明-铜仁-上海,B5271,,MU5882,TEN,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:25,SHA
MU5883,昆明-湛江,B5293,,MU5966,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 17:45,ZHA
MU5885,昆明-湛江,B5817,,MU5902,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:40,ZHA
MU5891,昆明-普洱,B5293,,MU5734,,B737,508,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 7:55,SYM
MU5893,昆明-普洱,B5821,,MU5932,,B737,513,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:10,SYM
MU5897,昆明-普洱,B6142,,MU5856,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 17:10,SYM
MU5901,昆明-版纳,B5263,,MU5912,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:20,JHG
MU5903,昆明-版纳,B5231,,MU5916,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:20,JHG
MU5911,昆明-版纳,B5828,,MU5898,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 22:10,JHG
MU5915,昆明-版纳,B6141,,MU5952,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 21:35,JHG
MU5919,昆明-丽江,B5231,,MU5723,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:15,LJG
MU5920,昆明-丽江,B5295,,MU2576,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 22:05,LJG
MU5921,昆明-丽江,B5054,,MU5986,,B737,128,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 7:05,LJG
MU5927,昆明-文山,B5815,,MU5884,,B737,506,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:20,WNH
MU5929,昆明-文山,B2502,,MU5960,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 19:50,WNH
MU5931,昆明-迪庆,B5820,,MU754,,B737,113,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 7:55,DIG
MU5935,昆明-迪庆,B5821,,MU5803,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:05,DIG
MU5939,昆明-迪庆-拉萨,B5828,,MU758,DIG,B737,112,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:00,LXA
MU5941,昆明-大理,B5242,,MU5914,,B737,119,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:10,DLU
MU5943,昆明-大理,B5225,,MU5913,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 7:40,DLU
MU5957,昆明-临沧,B5259,,MU5926,,B737,510,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:35,LNJ
MU5959,昆明-临沧,B2502,,MU5962,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:25,LNJ
MU5961,昆明-临沧,B2502,,MU5976,,B737,509,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:10,LNJ
MU5965,昆明-沧源,B5293,,MU5892,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:25,CWJ
MU5967,昆明-临沧,B5265,,MU5804,,B737,514,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:40,LNJ
MU5969,昆明-昭通,B5267,,MU5771,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:50,ZAT
MU5971,昆明-芒市,B2503,,MU9714,,B737,501,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:25,LUM
MU5973,昆明-芒市,B5267,,MU5747,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:25,LUM
MU5975,昆明-芒市,B2503,,MU5757,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:00,LUM
MU5981,昆明-保山,B5819,,MU5930,,B737,515,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:00,BSD
MU5985,昆明-保山,B5270,,MU5922,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:00,BSD
MU5987,昆明-保山,B5256,,MU5972,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:15,BSD
MU5989,昆明-昭通-重庆,B5807,,MU5711,ZAT,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:25,CKG
MU713,昆明-科伦坡-马累,B6149,,MU2264,CMB,B738,516,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 15:50,MLE
MU733,昆明-香港,B5259,,MU5958,,B737,,R,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:40,HKG
MU741,昆明-曼谷,B5527,,MU5740,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:00,BKK
MU747,昆明-上海-大阪,B1788,,MU748,PVG,B738,,M,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 7:50,KIX
MU755,昆明-迪拜,B5930,,MU755,,A33E,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 15:20,DXB
MU757,昆明-加德,B5815,,MU5928,,B737,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:25,KTM
MU767,昆明-青岛-旧金山,B5902,,MU768,TAO,A33E,520,M,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:25,SFO
MU783,昆明-南宁-万象,B1792,,MU5742,NNG,B738,504,M,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:30,VTE
MU9731,昆明-拉萨,B5817,,MU5886,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 15:15,LXA
MU9732,昆明-长沙,B5817,,MU9732,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 22:25,HHA
MU9737,昆明-天津,B1702,,MU2582,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 21:10,TSN
MU9738,昆明-芒市,B5276,,MU9742,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 15:05,LUM
MU9741,昆明-保山-北京,B5265,,MU5968,BSD,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 17:30,PEK
MU9751,昆明-北京,B5701,,MU5842,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:00,PEK
MU9755,昆明-保山,B5245,,MU5952,,B737,712,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:30,BSD
NS3270,昆明-石家庄,B5215,,NS3269,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 20:25,SJW
OQ2328,昆明-重庆,B6583,,CZ8509,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,YAG,2017/6/17 9:50,CKG
OQ2358,昆明-重庆,B6251,,CZ3467,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,YAG,2017/6/17 22:00,CKG
PN6393,昆明-版纳,B8102,,PN6393,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 8:55,JHG
PN6394,昆明-重庆,B8102,,PN6394,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 12:45,CKG
QV816,昆明-万象,RDPL34223,,QV815,,A320,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 10:50,VTE
QW9856,昆明-屯溪-青岛,B8430,,QW9855,TXN,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 6:55,TAO
SC1161,昆明-济南-沈阳,B7978,,SC4859,TNA,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 6:50,SHE
SC4696,昆明-南京-青岛,B5531,,SC4695,NKG,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 13:40,TAO
SC4720,昆明-重庆,B5348,,SC4719,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 22:35,CKG
SC4738,昆明-青岛,B1510,,SC4737,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 20:55,TAO
SC4770,昆明-厦门,B1986,,SC4769,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 11:20,XMN
SC4860,昆明-青岛,B7809,,SC1162,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 6:55,TAO
SC4874,昆明-济南-烟台,B5117,,SC4873,TNA,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 12:50,YNT
SC8843,昆明-济南-大阪,B7975,,SC8844,TNA,B738,,M,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 6:50,KIX
SC8885,昆明-曼谷,B6986,,SC8885,,B738,,I,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 1:00,BKK
SC8886,昆明-乌鲁,B1745,,SC8886,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 7:25,URC
TG613,昆明-曼谷,HST,,TG612,,B773,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 15:20,BKK
TV6008,昆明-丽江-兰州,B8417,,TV6007,LJG,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 13:20,ZGC
TV9819,昆明-芒市,B6467,,TV9893,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 14:45,LUM
TV9894,昆明-拉萨,B6467,,TV9820,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 20:15,LXA
UO274,昆明-香港,BLPF,,UO273,,A320,,R,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 12:10,HKG
UW9941,昆明-达卡,B2330,,UW9942,,A306,,I,33-计划,REG,REG,,CGO,2017/6/18,,,0,YAG,2017/6/18 1:30,DAC
UW9941,昆明-达卡,B2330,,UW9930,,A306,,I,33-计划,REG,REG,,CGO,2017/6/17,,,0,YAG,2017/6/17 10:00,DAC
UW9945,昆明-孟买,B2325,,UW9944,,A306,,I,33-计划,REG,REG,,CGO,2017/6/17,,,0,YAG,2017/6/17 15:40,BOM
VN737,昆明-芽庄,VNA,,VN736,,A321,,I,33-计划,REG,REG,,PAX,2017/6/18,,,0,CES,2017/6/18 2:05,CXR
ZH9266,昆明-西安,B6740,,ZH9265,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 12:45,XIY
ZH9412,昆明-深圳,B9938,,ZH9411,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 11:00,SZX
ZH9414,昆明-深圳,B5400,,ZH9413,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 17:30,SZX
ZH9416,昆明-深圳,B5400,,,,B738,524R,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 8:45,SZX
ZH9452,昆明-广州,B5778,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 9:05,CAN
ZH9456,昆明-广州,B5613,,ZH9455,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 22:45,CAN
ZH9532,昆明-无锡,B1757,,ZH9531,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 19:20,WUX
ZH9534,昆明-无锡,B6358,,ZH9533,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 15:10,WUX
ZH9562,昆明-南京,B5776,,ZH9561,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 12:10,NKG
ZH9713,昆明-太原-沈阳,B6690,,ZH9714,TYN,A320,525L,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 10:05,SHE
ZH9774,昆明-南昌,B8636,,ZH9773,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 13:30,KHN
ZH9790,昆明-泉州,B6720,,ZH9455,,A320,524L,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 9:05,JJN
ZH9794,昆明-泉州,B9980,,ZH9793,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 13:40,JJN
