FLT,VIP,TAR,LKF,RFC,VI1,DES,TOF,REG,ITY,GAT,CID,MP1,STD,ETD,ABT,ATD,FSA,SDT,EAN,POP,OPE,RCP,NAT,FLX,MFF,SST
"MU5803","","","MU5715","昆明-上海","","SHA","D","B5802","B737","","","","20:20","","","","33-计划","2017/7/7","23:03","REG","REG","","PAX","","","00"
"MU5809","","","MU5732","昆明-上海","","SHA","D","B7600","B738","","","","15:00","","","","33-计划","2017/7/7","17:46","REG","REG","","PAX","","","00"
"MU5811","","","MU5764","昆明-上海","","SHA","D","B6143","B738","","","","12:00","","","","33-计划","2017/7/7","14:45","REG","REG","","PAX","","","00"
"MU5812","","","MU5718","昆明-迪庆","","DIG","D","B5828","B737","","","","20:50","","","","33-计划","2017/7/7","21:50","REG","REG","","PAX","","","00"
"MU5813","","","MU5830","昆明-上海","","SHA","D","B6601","A320","","","","17:30","","","","33-计划","2017/7/7","20:12","REG","REG","","PAX","","","00"
"MU5815","","","MU5826","昆明-六盘水-上海","LPF","SHA","D","B5293","B737","","","","14:25","","","","33-计划","2017/7/7","15:05","REG","REG","","PAX","","","00"
"MU5817","","717","MU5822","昆明-兴义-上海","ACX","SHA","D","B5701","B738","","","","9:35","","","","33-计划","2017/7/7","10:18","REG","MVT","","PAX","","","00"
"MU5821","","","MU5772","昆明-东胜-哈尔滨","DSN","HRB","D","B5515","B738","","","","8:20","","","","33-计划","2017/7/7","10:49","REG","REG","","PAX","","","00"
"MU5823","","","MU5760","昆明-郑州","","CGO","D","B7591","B738","","","","17:35","","","","33-计划","2017/7/7","19:49","REG","REG","","PAX","","","00"
"MU5829","","","MU5814","昆明-郑州","","CGO","D","B6601","A320","","","","8:20","","","","33-计划","2017/7/7","10:36","REG","REG","","PAX","","","00"
"MU5835","","515","MU2594","昆明-汕头","","SWA","D","B6249","B738","","","","11:10","","","","33-计划","2017/7/7","13:15","REG","REG","","PAX","","","00"
"MU5841","","","MU5726","昆明-成都","","CTU","D","B6149","B738","","","","8:00","","","","33-计划","2017/7/7","9:05","REG","REG","","PAX","","","00"
"MU5843","","","MU5822","昆明-成都","","CTU","D","B7170","B738","","","","11:00","","","","33-计划","2017/7/7","12:05","REG","REG","","PAX","","","00"
"MU5845","","","MU5932","昆明-成都","","CTU","D","B5821","B737","","","","9:00","","","","33-计划","2017/7/7","10:04","REG","REG","","PAX","","","00"
"MU5847","","","MU5742","昆明-成都","","CTU","D","B1791","B738","","","","19:55","","","","33-计划","2017/7/7","21:01","REG","REG","","PAX","","","00"
"MU5849","","","MU5762","昆明-成都","","CTU","D","B1792","B738","","","","16:30","","","","33-计划","2017/7/7","17:37","REG","REG","","PAX","","","00"
"MU5851","","","MU5986","昆明-成都","","CTU","D","B5822","B737","","","","10:00","","","","33-计划","2017/7/7","11:04","REG","REG","","PAX","","","00"
"MU5853","","","MU756","昆明-成都","","CTU","D","B5921","A33E","","","","17:55","","","","33-计划","2017/7/7","19:05","REG","REG","","PAX","","","00"
"MU5855","","","MU5800","昆明-成都","","CTU","D","B6890","A320","","","","21:00","","","","33-计划","2017/7/7","22:06","REG","REG","","PAX","","","00"
"MU5861","","","MU5854","昆明-重庆","","CKG","D","B5795","B738","","","","8:05","","","","33-计划","2017/7/7","9:23","REG","REG","","PAX","","","00"
"MU5873","","711","MU5898","昆明-宜宾-厦门","YBP","XMN","D","B2503","B737","","","","8:15","","","","33-计划","2017/7/7","9:08","REG","REG","","PAX","","","00"
"MU5877","","510","MU5870","昆明-杭州","","HGH","D","B2640","B737","","","","14:45","","","","33-计划","2017/7/7","15:47","REG","REG","","PAX","","","00"
"MU5883","","","MU5982","昆明-湛江","","ZHA","D","B5265","B737","","","","17:40","","","","33-计划","2017/7/7","19:16","REG","REG","","PAX","","","00"
"MU5885","","","MU2566","昆明-湛江","","ZHA","D","B5815","B737","","","","8:40","","","","33-计划","2017/7/7","10:18","REG","REG","","PAX","","","00"
"MU5891","","","MU5916","昆明-普洱","","SYM","D","B5276","B737","","","","7:55","","","","33-计划","2017/7/7","8:38","REG","REG","","PAX","","","00"
"MU5893","","503","MU5734","昆明-普洱","","SYM","D","B5816","B737","","","","10:10","","","","33-计划","2017/7/7","10:55","REG","REG","","PAX","","","00"
"MU5897","","","MU5856","昆明-普洱","","SYM","D","B5828","B737","","","","16:45","","","","33-计划","2017/7/7","17:29","REG","REG","","PAX","","","00"
"MU5901","","","MU2572","昆明-版纳","","JHG","D","B5256","B737","","","","8:20","","","","33-计划","2017/7/7","9:08","REG","REG","","PAX","","","00"
"MU5903","","","MU5922","昆明-版纳","","JHG","D","B5231","B737","","","","8:50","","","","33-计划","2017/7/7","9:37","REG","REG","","PAX","","","00"
"MU5905","","","MU9737","昆明-版纳","","JHG","D","B5817","B737","","","","22:05","","","","33-计划","2017/7/7","22:55","REG","REG","","PAX","","","00"
"MU5909","","","MU5990","昆明-版纳","","JHG","D","B5097","B737","","","","22:20","","","","33-计划","2017/7/7","23:07","REG","REG","","PAX","","","00"
"MU5915","","","MU5952","昆明-版纳","","JHG","D","B5821","B737","","","","21:35","","","","33-计划","2017/7/7","22:22","REG","REG","","PAX","","","00"
"MU5919","","","MU5723","昆明-丽江","","LJG","D","B5231","B737","","","","13:15","","","","33-计划","2017/7/7","14:09","REG","REG","","PAX","","","00"
"MU5920","","","MU5803","昆明-丽江","","LJG","D","B5282","B737","","","","17:50","","","","33-计划","2017/7/7","18:44","REG","REG","","PAX","","","00"
"MU5921","","","MU5912","昆明-丽江","","LJG","D","B5225","B737","","","","7:05","","","","33-计划","2017/7/7","7:59","REG","REG","","PAX","","","00"
"MU5925","","","MU5884","昆明-丽江","","LJG","D","B5267","B737","","","","7:45","","","","33-计划","2017/7/7","8:39","REG","REG","","PAX","","","00"
"MU5927","","","MU5910","昆明-文山","","WNH","D","B5263","B737","","","","10:20","","","","33-计划","2017/7/7","10:55","REG","REG","","PAX","","","00"
"MU5929","","","MU5874","昆明-文山","","WNH","D","B2503","B737","","","","20:25","","","","33-计划","2017/7/7","21:00","REG","REG","","PAX","","","00"
"MU5931","","134","MU5940","昆明-迪庆","","DIG","D","B5807","B737","32","","","7:55","","","","33-计划","2017/7/7","8:57","REG","REG","","PAX","","","00"
"MU5935","","","MU5942","昆明-迪庆","","DIG","D","B5820","B737","","","","17:55","","","","33-计划","2017/7/7","18:56","REG","REG","","PAX","","","00"
"MU5939","","","MU5846","昆明-迪庆-拉萨","DIG","LXA","D","B6141","B737","","","","9:00","","","","33-计划","2017/7/7","10:01","REG","REG","","PAX","","","00"
"MU5941","","","MU5902","昆明-大理","","DLU","D","B5270","B737","","","","9:25","","","","33-计划","2017/7/7","10:08","REG","REG","","PAX","","","00"
"MU5943","","101","MU5914","昆明-大理","","DLU","D","B5243","B737","","","","7:40","","","","33-计划","2017/7/7","8:24","REG","REG","","PAX","","","00"
"MU5957","","","MU5733","昆明-临沧","","LNJ","D","B5282","B737","","","","9:35","","","","33-计划","2017/7/7","10:15","REG","REG","","PAX","","","00"
"MU5959","","","MU5974","昆明-临沧","","LNJ","D","B5295","B737","","","","16:25","","","","33-计划","2017/7/7","17:07","REG","REG","","PAX","","","00"
"MU5961","","706","MU5930","昆明-临沧","","LNJ","D","B2502","B737","","","","8:10","","","","33-计划","2017/7/7","8:51","REG","REG","","PAX","","","00"
"MU5963","","316","MU5771","昆明-临沧","","LNJ","D","B5802","B737","","","","11:00","","","","33-计划","2017/7/7","11:41","REG","REG","","PAX","","","00"
"MU5967","","","MU5757","昆明-临沧","","LNJ","D","B2639","B737","","","","14:10","","","","33-计划","2017/7/7","14:52","REG","REG","","PAX","","","00"
"MU5971","","","MU5930","昆明-芒市","","LUM","D","B2639","B737","","","","9:25","","","","33-计划","2017/7/7","10:19","REG","REG","","PAX","","","00"
"MU5973","","","MU5747","昆明-芒市","","LUM","D","B5295","B737","","","","10:25","","","","33-计划","2017/7/7","11:17","REG","REG","","PAX","","","00"
"MU5981","","","MU9756","昆明-保山","","BSD","D","B5265","B737","","","","13:00","","","","33-计划","2017/7/7","13:47","REG","REG","","PAX","","","00"
"MU5983","","","MU5966","昆明-保山","","BSD","D","B5809","B737","","","","15:55","","","","33-计划","2017/7/7","16:41","REG","REG","","PAX","","","00"
"MU5985","","","MU5722","昆明-保山","","BSD","D","B5259","B737","","","","9:00","","","","33-计划","2017/7/7","9:49","REG","REG","","PAX","","","00"
"MU5987","","504","MU5944","昆明-保山","","BSD","D","B5054","B737","","","","8:15","","","","33-计划","2017/7/7","9:03","REG","REG","","PAX","","","00"
"MU5989","","","MU5711","昆明-昭通-重庆","ZAT","CKG","D","B5097","B737","","","","11:25","","","","33-计划","2017/7/7","11:58","REG","REG","","PAX","","","00"
"MU733","","","MU9744","昆明-香港","","HKG","R","B5255","B737","","","","13:40","","","","33-计划","2017/7/7","16:49","REG","REG","","PAX","","","00"
"MU741","","","MU5740","昆明-曼谷","","BKK","I","B5527","B738","","","","13:00","","","","33-计划","2017/7/7","15:08","REG","REG","","PAX","","","00"
"MU745","","","MU5750","昆明-南宁-金边","NNG","PNH","M","B6148","B738","","","","8:30","","","","33-计划","2017/7/7","9:37","REG","REG","","PAX","","","00"
"MU747","","","MU748","昆明-上海-大阪","PVG","KIX","M","B1702","B738","","","","7:50","","","","33-计划","2017/7/7","10:37","REG","REG","","PAX","","","00"
"MU753","","","MU9731","昆明-暹粒","","REP","I","B5819","B737","","","","16:00","","","","33-计划","2017/7/7","18:04","REG","REG","","PAX","","","00"
"MU756","","","MU778","昆明-上海","","PVG","D","B5930","A33E","","","","9:20","","","","33-计划","2017/7/7","11:59","REG","REG","","PAX","","","00"
"MU757","","","MU5741","昆明-加德","","KTM","I","B5256","B737","","","","14:25","","","","33-计划","2017/7/7","17:10","REG","REG","","PAX","","","00"
"MU9713","","","MU5962","昆明-宜宾-武汉","YBP","WUH","D","B2502","B737","","","","12:35","","","","33-计划","2017/7/7","13:28","REG","REG","","PAX","","","00"
"MU9731","","","MU5886","昆明-拉萨","","LXA","D","B5815","B737","","","","15:15","","","","33-计划","2017/7/7","17:40","REG","REG","","PAX","","","00"
"MU9732","","","MU9732","昆明-长沙","","HHA","D","B5815","B737","","","","22:25","","","","33-计划","2017/7/7","0:01","REG","REG","","PAX","","","00"
"MU9737","","","MU5724","昆明-天津","","TSN","D","B6145","B738","","","","21:10","","","","33-计划","2017/7/7","0:07","REG","REG","","PAX","","","00"
"MU9738","","","MU5964","昆明-芒市","","LUM","D","B5802","B737","","","","16:00","","","","33-计划","2017/7/7","16:51","REG","REG","","PAX","","","00"
"MU9743","","","MU5719","昆明-昭通-北京","ZAT","PEK","D","B5231","B737","","","","18:35","","","","33-计划","2017/7/7","19:10","REG","REG","","PAX","","","00"
"NS3270","","","NS3269","昆明-石家庄","","SJW","D","B5215","B737","","","","20:25","","","","33-计划","2017/7/7","22:59","REG","REG","","PAX","","","00"
"OQ2328","","","OQ2327","昆明-重庆","","CKG","D","B1826","A320","","","","9:50","","","","33-计划","2017/7/7","10:56","REG","REG","","PAX","","","00"
"OQ2358","","","OQ2357","昆明-重庆","","CKG","D","B1826","A320","","","","22:00","","","","33-计划","2017/7/7","23:11","REG","REG","","PAX","","","00"
"PN6393","","","PN6393","昆明-版纳","","JHG","D","B6743","A320","","","","8:55","","","","33-计划","2017/7/7","9:42","REG","REG","","PAX","","","00"
"PN6394","","","PN6394","昆明-重庆","","CKG","D","B6743","A320","","","","12:45","","","","33-计划","2017/7/7","13:57","REG","REG","","PAX","","","00"
"QV816","","","QV815","昆明-万象","","VTE","I","RDPL34223","A320","","J11-J13","","10:50","","","","33-计划","2017/7/7","12:03","REG","REG","","PAX","","","00"
"SC4696","","","SC4695","昆明-南京-青岛","NKG","TAO","D","B7976","B738","","","","13:40","","","","33-计划","2017/7/7","16:00","REG","REG","","PAX","","","00"
"SC4720","","","SC4719","昆明-重庆","","CKG","D","B5119","B738","","","","22:35","","","","33-计划","2017/7/7","23:47","REG","REG","","PAX","","","00"
"SC4738","","","SC4737","昆明-青岛","","TAO","D","B1509","B738","","","","20:55","","","","33-计划","2017/7/7","23:55","REG","REG","","PAX","","","00"
"SC4770","","","SC4769","昆明-厦门","","XMN","D","B1510","B738","","","","11:20","","","","33-计划","2017/7/7","13:36","REG","REG","","PAX","","","00"
"SC4874","","","SC4873","昆明-济南-烟台","TNA","YNT","D","B1931","B738","","","","12:50","","","","33-计划","2017/7/7","15:26","REG","REG","","PAX","","","00"
"SC8829","","","SC8829","昆明-德里","","DEL","I","B1508","B738","","K08-K09","","10:55","","","","33-计划","2017/7/7","","REG","REG","","PAX","","","00"
"SC8830","","","SC8830","昆明-青岛","","TAO","D","B1508","B738","","","","23:50","","","","33-计划","2017/7/7","2:42","REG","REG","","PAX","","","00"
"SC8843","","","SC8844","昆明-济南-大阪","TNA","KIX","M","B7885","B738","","J11-J12","","6:50","","","","33-计划","2017/7/7","9:27","REG","REG","","PAX","","","00"
"SC8886","","","SC8886","昆明-乌鲁","","URC","D","B1745","B738","","","","7:25","","","","33-计划","2017/7/7","11:25","REG","REG","","PAX","","","00"
"TG613","","","TG612","昆明-曼谷","","BKK","I","HST","B773","","J15-J19","","15:20","","","","33-计划","2017/7/7","17:04","REG","REG","","PAX","","","00"
"TV6008","","","TV6007","昆明-丽江-兰州","LJG","ZGC","D","B8841","A320","","","","13:20","","","","33-计划","2017/7/7","14:13","REG","REG","","PAX","","","00"
"TV9819","","","TV9893","昆明-芒市","","LUM","D","B6480","A319","","","","14:45","","","","33-计划","2017/7/7","15:35","REG","REG","","PAX","","","00"
"TV9894","","","TV9820","昆明-拉萨","","LXA","D","B6480","A319","","","","20:15","","","","33-计划","2017/7/7","22:39","REG","REG","","PAX","","","00"
"UO274","","","UO273","昆明-香港","","HKG","R","BLCI","A320","","J16-J19","","12:10","","","","33-计划","2017/7/7","","REG","REG","","PAX","","","00"
"ZH9266","","","ZH9265","昆明-西安","","XIY","D","B8409","A320","","","","12:45","","","","33-计划","2017/7/7","14:37","REG","REG","","PAX","","","00"
"ZH9412","","","ZH9411","昆明-深圳","","SZX","D","B5380","B738","","","","11:00","","","","33-计划","2017/7/7","12:46","REG","REG","","PAX","","","00"
"ZH9414","","","ZH9413","昆明-深圳","","SZX","D","B5380","B738","","","","17:30","","","","33-计划","2017/7/7","19:14","REG","REG","","PAX","","","00"
"ZH9416","","","ZH9451","昆明-深圳","","SZX","D","B5362","B737","","","","8:45","","","","33-计划","2017/7/7","10:30","REG","REG","","PAX","","","00"
"ZH9452","","","ZH9415","昆明-广州","","CAN","D","B5363","B738","","","","9:05","","","","33-计划","2017/7/7","10:48","REG","REG","","PAX","","","00"
"ZH9456","","","ZH9455","昆明-广州","","CAN","D","B5401","B738","","","","22:45","","","","33-计划","2017/7/7","0:26","REG","REG","","PAX","","","00"
"ZH9532","","","ZH9531","昆明-无锡","","WUX","D","B5773","B738","","","","19:20","","","","33-计划","2017/7/7","21:53","REG","REG","","PAX","","","00"
"ZH9534","","","ZH9533","昆明-无锡","","WUX","D","B9909","A322","","","","15:10","","","","33-计划","2017/7/7","17:44","REG","REG","","PAX","","","00"
"ZH9562","","","ZH9561","昆明-南京","","NKG","D","B5771","B738","","","","12:10","","","","33-计划","2017/7/7","14:30","REG","REG","","PAX","","","00"
"ZH9713","","531","ZH9789","昆明-太原-沈阳","TYN","SHE","D","B6690","A320","","","","10:05","","","","33-计划","2017/7/7","12:30","REG","REG","","PAX","","","00"
"ZH9774","","","ZH9773","昆明-南昌","","KHN","D","B6313","A320","","","","13:30","","","","33-计划","2017/7/7","15:25","REG","REG","","PAX","","","00"
"ZH9790","","","ZH9714","昆明-泉州","","JJN","D","B6296","A320","","","","9:05","","","","33-计划","2017/7/7","11:27","REG","REG","","PAX","","","00"
"ZH9794","","","ZH9793","昆明-泉州","","JJN","D","B6648","A320","","","","13:40","","","","33-计划","2017/7/7","16:04","REG","REG","","PAX","","","00"
"CF9017","","","CF9018","昆明-南京","","NKG","D","B2827","B757","","","","0:05","","","","33-计划","2017/7/8","2:24","REG","REG","","CGO","","","00"
"MU5078","","","MU5078","昆明-合肥","","HFE","D","B8973","A320","","","","0:55","","","","33-计划","2017/7/8","3:03","REG","REG","","PAX","","","00"
"MU773","","","MU5706","昆明-巴黎","","CDG","I","B5926","A33E","","","","0:55","","","","33-计划","2017/7/8","12:50","REG","REG","","PAX","","","00"
"MU777","","","MU5854","昆明-悉尼","","SYD","I","B5921","A33E","","","","0:50","","","","33-计划","2017/7/8","11:45","REG","REG","","PAX","","","00"
"O36943","","","O36944","昆明-杭州","","HGH","D","B2817","B757","","","","1:15","","","","33-计划","2017/7/8","3:38","REG","REG","","CGO","","","00"
"QG8815","","","QG8816","昆明-巴厘岛","","DPS","I","PK-GQO","A320","","","","2:15","","","","33-计划","2017/7/8","8:10","REG","REG","","PAX","","","00"
"SC8885","","","SC8885","昆明-曼谷","","BKK","I","B6988","B738","","","","1:00","","","","33-计划","2017/7/8","2:59","REG","REG","","PAX","","","00"
"UL829","","","UL828","昆明-科伦坡","","CMB","I","","A332","","","","2:55","","","","33-计划","2017/7/8","","REG","REG","","PAX","","","00"
"FD583","","","FD582","昆明-廊曼","","DMK","I","HSBBE","A320","","K01-K04","","12:30","","","","33-计划","2017/7/7","","REG","REG","","PAX","","","00"
"UW9933","","","UW9938","昆明-德里","","DEL","I","B2330","A306","","","","14:30","","","","33-计划","2017/7/7","","REG","REG","","CGO","","","00"
"UW9937","","","UW9942","昆明-马德拉斯","","MAA","I","B2325","A306","","","","1:30","","","","33-计划","2017/7/8","","REG","REG","","CGO","","","00"
"UW9941","","","UW9934","昆明-达卡","","DAC","I","B2330","A306","","","","1:30","","","","33-计划","2017/7/8","","REG","REG","","CGO","","","00"
"QW9856","","","QW9855","昆明-屯溪-青岛","TXN","TAO","D","B8443","A320","","","","6:55","","","","33-计划","2017/7/7","9:07","REG","REG","","PAX","","","00"
"DR6561","","","DR6558","昆明-青岛-沈阳","TAO","SHE","D","B7867","B738","","","","11:55","","","","33-计划","2017/7/7","15:00","REG","REG","","PAX","","","00"
"HU7890","","","HU7889","昆明-深圳","","SZX","D","B1797","B738","","","","22:40","","","","33-计划","2017/7/7","","REG","REG","","PAX","","","00"
"KY8351","","533","KY8314","昆明-芒市","","LUM","D","B1459","B737","","","","8:00","","","","33-计划","2017/7/7","","REG","REG","","PAX","","","00"
"8L9503","","323","8L9504","昆明-莫斯科","","DME","I","B5971","A333","","K03-K07","","10:40","","","","33-计划","2017/7/7","","REG","REG","","PAX","","","00"
"8L9541","","","8L9922","昆明-文山","","WNH","D","B5292","B737","","","","14:45","","","","33-计划","2017/7/7","15:19","REG","REG","","SPE","","","00"
"8L9633","","","8L9584","昆明-沙巴","","BKI","I","B6800","B738","","K01-K03","","13:40","","","","33-计划","2017/7/7","","REG","REG","","PAX","","","00"
"8L9689","","","8L9958","昆明-合肥","","HFE","D","B7990","B738","","","","20:05","","","","33-计划","2017/7/7","22:14","REG","REG","","PAX","","","00"
"8L9709","","","8L9886","昆明-连城-南京","LCX","NKG","D","B6016","B738","","","","6:40","","","","33-计划","2017/7/7","8:53","REG","REG","","PAX","","","00"
"8L9845","","","8L9802","昆明-赣州-杭州","KOW","HGH","D","B6959","A320","","","","9:15","","","","33-计划","2017/7/7","","REG","REG","","PAX","","","00"
"8L9923","","","8L9850","昆明-保山","","BSD","D","B5825","B737","","","","12:55","","","","33-计划","2017/7/7","13:41","REG","REG","","PAX","","","00"
"SC4926","","","SC8423","昆明-济南","","TNA","D","B7979","B738","","","","6:50","","","","33-计划","2017/7/7","9:27","REG","REG","","PAX","","","00"
"SC8836","","","SC4925","昆明-景德镇-青岛","JDZ","TAO","D","B7668","B738","","","","6:55","","","","33-计划","2017/7/7","","REG","REG","","PAX","","","00"
"N383AZ","","","N383AZ","昆明-上海","","SHA","D","N383AZ","G200","","","","19:00","","","","33-计划","2017/7/7","","REG","REG","","SPE","","","00"
"3U8033","","153","3U8216","昆明-丽江","","LJG","D","B6778","A320","27","","","6:55","","","","33-计划","2017/7/7","","REG","REG","","PAX","","","00"
"3U8227","","","3U8661","昆明-南京-长春","NKG","CGQ","D","B6388","A320","","","","11:20","","","","33-计划","2017/7/7","13:37","REG","REG","","PAX","","","00"
"MU2567","","","MU2567","昆明-曼德勒","","MDL","I","B1908","B738","","","","10:30","","","","33-计划","2017/7/7","11:46","REG","REG","","PAX","","","00"
"MU2568","","","MU2568","昆明-广州","","CAN","D","B6149","B738","","","","22:05","","","","33-计划","2017/7/7","23:47","REG","REG","","PAX","","","00"
"MU2569","","","MU2570","昆明-清迈","","CNX","I","B1703","B738","","","","14:30","","","","33-计划","2017/7/7","16:25","REG","REG","","PAX","","","00"
"MU2570","","501","MU2569","昆明-北京","","PEK","D","B1789","B738","","","","16:00","","","","33-计划","2017/7/7","19:25","REG","REG","","PAX","","","00"
"MU5725","","","MU9738","昆明-乌鲁","","URC","D","B1907","B738","","","","14:25","","","","33-计划","2017/7/7","18:31","REG","REG","","PAX","","","00"
"MU5825","","","MU5804","昆明-桂林","","KWL","D","B5293","B737","","","","9:25","","","","33-计划","2017/7/7","10:55","REG","REG","","PAX","","","00"
"MU5833","","","MU2030","昆明-兰州","","ZGC","D","B1908","B738","","","","16:50","","","","33-计划","2017/7/7","19:20","REG","REG","","PAX","","","00"
"MU5945","","","MU5913","昆明-澜沧","","JMJ","D","B5809","B737","","","","7:40","","","","33-计划","2017/7/7","8:32","REG","REG","","PAX","","","00"
"MU5965","","","MU5946","昆明-沧源","","CWJ","D","B5809","B737","","","","11:25","","","","33-计划","2017/7/7","12:13","REG","REG","","PAX","","","00"
"MU7181","","505","MU5850","昆明-北京","","PEK","D","B5683","B738","","","","9:30","","","","33-计划","2017/7/7","13:00","REG","REG","","PAX","","","00"
"MU7184","","","MU5461","昆明-北京","","PEK","D","B5258","B737","","","","21:15","","","","33-计划","2017/7/7","0:35","REG","REG","","PAX","","","00"
"MU9751","","","MU774","昆明-北京","","PEK","D","B5926","A33E","","","","14:00","","","","33-计划","2017/7/7","16:58","REG","REG","","PAX","","","00"
"MU9755","","114","MU5972","昆明-保山","","BSD","D","B5265","B737","16","","","8:30","","","","33-计划","2017/7/7","9:18","REG","REG","","PAX","","","00"
"DZ6313","","","DZ6311","昆明-长沙-南通","HHA","NTG","D","B1533","B738","","","","9:45","","","","33-计划","2017/7/7","11:24","REG","REG","","PAX","","","00"
