FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STD,DES
MU5809,昆明-上海,B7591,,MU5732,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 15:00,SHA
MU5811,昆明-上海,B1792,,MU2035,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 12:00,SHA
MU5812,昆明-迪庆,B5817,,MU5718,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 20:50,DIG
MU5813,昆明-上海,B6928,,MU5465,,A320,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 17:30,SHA
MU5815,昆明-六盘水-上海,B5245,,MU5958,LPF,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 14:25,SHA
MU5817,昆明-兴义-上海,B1788,,MU5772,ACX,B738,506,D,33-计划,REG,REG,,PAX,2017/7/5,,,1,CES,2017/7/5 9:35,SHA
MU5821,昆明-东胜-哈尔滨,B5701,,MU5850,DSN,B738,713,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:20,HRB
MU5823,昆明-郑州,B7600,,MU5760,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 17:35,CGO
MU5825,昆明-桂林,B5515,,MU734,,B738,513,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 9:25,KWL
MU5829,昆明-郑州,B8855,,MU5814,,A320,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:20,CGO
MU5833,昆明-兰州,B5097,,MU5942,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 17:30,ZGC
MU5835,昆明-汕头,B5293,,MU5922,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 11:10,SWA
MU5841,昆明-成都,B5926,,MU774,,A33E,,D,33-计划,REG,REG,,PAX,2017/7/5,,,1,CES,2017/7/5 8:00,CTU
MU5843,昆明-成都,B5930,Y,MU778,,A33E,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 11:00,CTU
MU5845,昆明-成都,B5807,,MU5986,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 9:00,CTU
MU5847,昆明-成都,B6147,Y,MU5742,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 19:55,CTU
MU5849,昆明-成都,B7592,,MU5762,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 16:30,CTU
MU5851,昆明-成都,B5822,,MU2594,,B737,505,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 10:00,CTU
MU5853,昆明-成都,B5930,,MU5844,,A33E,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 18:00,CTU
MU5855,昆明-成都,B6879,,MU5800,,A322,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 21:00,CTU
MU5861,昆明-重庆,B5796,,MU2264,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:05,CKG
MU5873,昆明-宜宾-厦门,B2502,,MU5930,YBP,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:15,XMN
MU5877,昆明-杭州,B5265,,MU5832,,B737,508,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 14:45,HGH
MU5883,昆明-湛江,B5231,,MU5982,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 17:40,ZHA
MU5885,昆明-湛江,B5282,,MU5972,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:40,ZHA
MU5891,昆明-普洱,B5815,,MU5846,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 7:55,SYM
MU5893,昆明-普洱,B6141,,MU5932,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 10:10,SYM
MU5897,昆明-普洱,B5817,,MU5856,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 16:45,SYM
MU5901,昆明-版纳,B5231,,MU5804,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:20,JHG
MU5903,昆明-版纳,B5295,,MU5884,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:50,JHG
MU5909,昆明-版纳,B5295,,MU5952,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 22:20,JHG
MU5911,昆明-版纳,B5054,,MU5944,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 22:10,JHG
MU5915,昆明-版纳,B5270,,MU5763,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 21:35,JHG
MU5919,昆明-丽江,B5295,,MU5723,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 13:15,LJG
MU5920,昆明-丽江,B5802,,MU5803,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 17:50,LJG
MU5921,昆明-丽江,B5267,,MU5902,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 7:05,LJG
MU5925,昆明-丽江,B5809,,MU2586,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 7:30,LJG
MU5927,昆明-文山,B5255,,MU5724,,B737,503,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 10:20,WNH
MU5929,昆明-文山,B2502,,MU5874,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 20:25,WNH
MU5931,昆明-迪庆,B5816,,MU2600,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:10,DIG
MU5935,昆明-迪庆,B5807,,MU5936,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 17:55,DIG
MU5939,昆明-迪庆-拉萨,B5820,,MU5916,DIG,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:50,LXA
MU5941,昆明-大理,B5270,,MU9716,,B737,715,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 9:25,DLU
MU5943,昆明-大理,B5054,,MU9737,,B737,515,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 7:40,DLU
MU5945,昆明-澜沧,B5259,,MU5912,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 7:40,JMJ
MU5957,昆明-临沧,B5245,,MU2562,,B737,716,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 9:35,LNJ
MU5959,昆明-临沧,B6142,,MU9744,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 16:25,LNJ
MU5961,昆明-临沧,B2503,,MU5870,,B737,512,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:10,LNJ
MU5963,昆明-临沧,B5821,,MU5913,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 10:55,LNJ
MU5965,昆明-沧源,B5259,,MU5946,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 11:25,CWJ
MU5967,昆明-临沧,B2640,,MU5757,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 14:10,LNJ
MU5971,昆明-芒市,B2640,,MU5898,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 9:25,LUM
MU5973,昆明-芒市,B5819,,MU5747,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 10:25,LUM
MU5981,昆明-保山,B5231,,MU5741,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 13:00,BSD
MU5983,昆明-保山,B5282,,MU5886,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 16:05,BSD
MU5985,昆明-保山,B5276,,MU5914,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:55,BSD
MU5987,昆明-保山,B5263,,MU5910,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:15,BSD
MU5989,昆明-昭通-重庆,B5256,,MU5711,ZAT,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 11:25,CKG
MU713,昆明-科伦坡-马累,B6145,,MU2030,CMB,B738,,I,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 15:50,MLE
MU7181,昆明-北京,B5795,,MU2588,,B738,502,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 9:30,PEK
MU7184,昆明-北京,B1773,,MU5461,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 21:15,PEK
MU733,昆明-香港,B5271,,MU9756,,B737,,R,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 13:40,HKG
MU741,昆明-曼谷,B1908,,MU5740,,B738,,I,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 13:00,BKK
MU747,昆明-上海-大阪,B1702,,MU748,PVG,B738,,M,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 7:50,KIX
MU756,昆明-上海,B5921,,MU756,,A33E,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 9:20,PVG
MU757,昆明-加德,B5255,,MU5928,,B737,,I,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 14:25,KTM
MU773,昆明-巴黎,B5926,,MU5706,,A33E,,I,33-计划,REG,REG,,PAX,2017/7/6,,,0,CES,2017/7/6 0:55,CDG
MU777,昆明-悉尼,B5930,,MU5854,,A33E,,I,33-计划,REG,REG,,PAX,2017/7/6,,,0,CES,2017/7/6 0:50,SYD
MU9713,昆明-宜宾-武汉,B2503,,MU5962,YBP,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 12:35,WUH
MU9731,昆明-拉萨,B5821,,MU5964,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 15:15,LXA
MU9732,昆明-长沙,B5821,,MU9732,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 22:25,HHA
MU9737,昆明-天津,B6149,,MU2032,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 21:10,TSN
MU9738,昆明-芒市,B5225,,MU5816,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 16:00,LUM
MU9743,昆明-昭通-北京,B5820,,MU5940,ZAT,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 18:35,PEK
MU9751,昆明-北京,B5926,,MU5842,,A33E,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 14:00,PEK
MU9755,昆明-保山,B5271,,MU9742,,B737,504,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,CES,2017/7/5 8:30,BSD
NS3270,昆明-石家庄,B5212,,NS3269,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 20:25,SJW
O36943,昆明-杭州,B2817,,O36944,,B757,,D,33-计划,REG,REG,,CGO,2017/7/6,,,0,YAG,2017/7/6 1:15,HGH
OQ2328,昆明-重庆,B6641,,OQ2327,,A320,,D,33-计划,REG,REG,,PAX,2017/7/5,,,1,YAG,2017/7/5 9:50,CKG
OQ2358,昆明-重庆,B6641,,OQ2357,,A320,,D,33-计划,REG,REG,,PAX,2017/7/5,,,1,YAG,2017/7/5 22:00,CKG
PN6393,昆明-版纳,B8110,,PN6393,,A320,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 8:55,JHG
PN6394,昆明-重庆,B8110,,PN6394,,A320,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 12:45,CKG
QV816,昆明-万象,RDPL34223,,QV815,,A320,,I,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 10:50,VTE
QW9856,昆明-屯溪-青岛,B8986,,QW9855,TXN,A320,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 6:55,TAO
SC4696,昆明-南京-青岛,B7885,,SC4695,NKG,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 13:40,TAO
SC4720,昆明-重庆,B5335,,SC4719,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 22:35,CKG
SC4738,昆明-青岛,B1509,,SC4737,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 20:55,TAO
SC4770,昆明-厦门,B1982,,SC4769,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 11:20,XMN
SC4874,昆明-济南-烟台,B1931,,SC4873,TNA,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 12:50,YNT
SC4926,昆明-济南,B7975,,SC8844,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 6:50,TNA
SC8827,昆明-德里,B6988,,SC8827,,B738,,I,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 10:35,DEL
SC8828,昆明-济南,B6988,,SC8828,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 23:50,TNA
SC8836,昆明-景德镇-青岛,B7809,,SC4925,JDZ,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 6:55,TAO
SC8843,昆明-济南-大阪,B7668,,SC8423,TNA,B738,,M,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 6:50,KIX
SC8885,昆明-曼谷,B7086,,SC8885,,B738,,I,33-计划,REG,REG,,PAX,2017/7/6,,,0,YAG,2017/7/6 1:00,BKK
SC8886,昆明-乌鲁,B1745,,SC8886,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 7:25,URC
TG613,昆明-曼谷,HST,,TG612,,B773,,I,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 15:20,BKK
TV6008,昆明-丽江-兰州,B8841,,TV6007,LJG,A320,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 13:20,ZGC
TV9819,昆明-芒市,B6441,,TV9893,,A319,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 14:45,LUM
TV9894,昆明-拉萨,B6441,,TV9820,,A319,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 20:15,LXA
UL829,昆明-科伦坡,,,UL828,,A320,,I,33-计划,REG,REG,,PAX,2017/7/6,,,0,YAG,2017/7/6 2:55,CMB
UO274,昆明-香港,BLCF,,UO273,,A322,,R,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 12:10,HKG
UW9933,昆明-德里,B2330,,UW9942,,A306,,I,33-计划,REG,REG,,CGO,2017/7/5,,,0,YAG,2017/7/5 20:00,DEL
UW9941,昆明-达卡,B2325,,UW9936,,A306,,I,33-计划,REG,REG,,CGO,2017/7/6,,,0,YAG,2017/7/6 1:30,DAC
UW9941,昆明-达卡,B2330,,UW9938,,A306,,I,33-计划,REG,REG,,CGO,2017/7/5,,,0,YAG,2017/7/5 10:15,DAC
VPBCY,昆明-南宁,VPBCY,,VPBCY,,GL5T,,D,33-计划,REG,REG,,SPE,2017/7/5,,,0,UNK,2017/7/5 10:15,NNG
ZH9412,昆明-深圳,B6153,,ZH9411,,A319,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 11:00,SZX
ZH9414,昆明-深圳,B5363,,ZH9413,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 17:30,SZX
ZH9416,昆明-深圳,B5775,,ZH9415,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 8:45,SZX
ZH9452,昆明-广州,B5362,,ZH9451,,B737,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 9:05,CAN
ZH9456,昆明-广州,B6357,,ZH9455,,A320,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 22:45,CAN
ZH9532,昆明-无锡,B5773,,ZH9531,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 19:20,WUX
ZH9534,昆明-无锡,B6565,,ZH9533,,A320,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 15:10,WUX
ZH9562,昆明-南京,B5771,,ZH9561,,B738,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 12:10,NKG
ZH9713,昆明-太原-沈阳,B8633,,ZH9789,TYN,A322,521L,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 10:05,SHE
ZH9774,昆明-南昌,B6857,,ZH9773,,A322,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 13:30,KHN
ZH9790,昆明-泉州,B6550,,ZH9453,,A320,533,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 9:05,JJN
ZH9794,昆明-泉州,B6690,,ZH9793,,A320,,D,33-计划,REG,REG,,PAX,2017/7/5,,,0,YAG,2017/7/5 13:40,JJN
