FLT,VIP,LKF,RFC,VI1,DES,TOF,REG,ITY,STD,SDT,EAN,TAR,GAT,CID,MP1,ETD,ABT,ATD,FSA,POP,OPE,RCP,NAT,FLX,MFF,SST
FM9542,,FM9541,昆明-郑州,,CGO,D,B5320,B738,2017/6/24 11:50,2017/6/24,14:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4720,,SC4719,昆明-重庆,,CKG,D,B5347,B738,2017/6/24 22:35,2017/6/24,23:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3248,,CZ3247,昆明-桂林,,KWL,D,B5356,B738,2017/6/24 15:00,2017/6/24,16:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9689,,8L9546,昆明-合肥,,HFE,D,B5359,B738,2017/6/24 18:45,2017/6/24,20:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9545,,8L9898,昆明-太原-大同,TYN,DAT,D,B5359,B738,2017/6/24 7:10,2017/6/24,9:32,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9416,,ZH9451,昆明-深圳,,SZX,D,B5360,B737,2017/6/24 8:45,2017/6/24,10:27,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8642,,MF8475,昆明-珠海-泉州,ZUH,JJN,D,B5382,B738,2017/6/24 20:10,2017/6/24,21:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9562,,ZH9561,昆明-南京,,NKG,D,B5400,B738,2017/6/24 12:10,2017/6/24,14:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9889,,8L9698,昆明-上海,,PVG,D,B5407,B738,2017/6/24 16:55,2017/6/24,19:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9697,,8L9892,昆明-普吉,,HKT,I,B5407,B738,2017/6/24 8:25,2017/6/24,11:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1404,Y,CA1403,昆明-北京,,PEK,D,B5423,B738,2017/6/24 11:40,2017/6/24,14:37,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9973,,8L9980,昆明-郑州,,CGO,D,B5449,B738,2017/6/24 7:05,2017/6/24,9:21,,,,,,,,33-计划,REG,REG,,PAX,,,1
HU7164,,HU7163,昆明-深圳,,SZX,D,B5481,B738,2017/6/24 11:25,2017/6/24,13:06,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5299,,MU5292,昆明-太原-北京,TYN,PEK,D,B5492,B738,2017/6/24 16:15,2017/6/24,18:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2486,,MU2485,昆明-武汉,,WUH,D,B5501,B738,2017/6/24 15:25,2017/6/24,17:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2568,,MU2568,昆明-广州,,CAN,D,B5515,B738,2017/6/24 22:05,2017/6/24,23:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2595,,MU742,昆明-清迈,,CNX,I,B5515,B738,2017/6/24 6:30,2017/6/24,7:56,505,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2029,,MU2596,昆明-曼德勒,,MDL,I,B5515,B738,2017/6/24 14:45,2017/6/24,16:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4696,,SC4695,昆明-南京-青岛,NKG,TAO,D,B5526,B738,2017/6/24 13:40,2017/6/24,15:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9751,,MU5842,昆明-北京,,PEK,D,B5527,B738,2017/6/24 14:00,2017/6/24,16:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5841,,MU2264,昆明-成都,,CTU,D,B5527,B738,2017/6/24 8:00,2017/6/24,9:05,,,,,,,,33-计划,REG,REG,,PAX,,,1
MF8430,,MF8429,昆明-厦门,,XMN,D,B5551,B738,2017/6/24 8:05,2017/6/24,10:19,,,,,,,,33-计划,REG,REG,,PAX,,,5
MF8418,,MF8417,昆明-厦门,,XMN,D,B5551,B738,2017/6/24 15:40,2017/6/24,17:54,,,,,,,,33-计划,REG,REG,,PAX,,,4
MF8476,,MF8641,昆明-福州,,FOC,D,B5552,B738,2017/6/24 20:15,2017/6/24,22:38,,,,,,,,33-计划,REG,REG,,PAX,,,3
BK2898,,BK2744,昆明-天津,,TSN,D,B5573,B738,2017/6/24 18:20,2017/6/24,21:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
BK2743,,BK2897,昆明-版纳,,JHG,D,B5573,B738,2017/6/24 14:25,2017/6/24,15:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3416,,CZ3415,昆明-广州,,CAN,D,B5609,B738,2017/6/24 15:00,2017/6/24,16:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5817,,MU5738,昆明-兴义-上海,ACX,SHA,D,B5647,B738,2017/6/24 9:35,2017/6/24,10:17,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5733,,MU5818,昆明-广州,,CAN,D,B5647,B738,2017/6/24 23:15,2017/6/24,0:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8341,,KY8204,昆明-厦门-南宁,XMN,NNG,D,B5673,B738,2017/6/24 9:15,2017/6/24,11:32,526R,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3748,,CZ3747,昆明-珠海,,ZUH,D,B5676,B738,2017/6/24 21:40,2017/6/24,23:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5811,,MU5824,昆明-上海,,SHA,D,B5683,B738,2017/6/24 12:00,2017/6/24,14:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9715,,MU5818,昆明-武汉,,WUH,D,B5701,B738,2017/6/24 15:20,2017/6/24,17:05,506,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8337,,KY8298,昆明-临汾,,LFQ,D,B5702,B738,2017/6/24 10:40,2017/6/24,12:59,325,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9651,,8L9556,昆明-郑州,,CGO,D,B5732,B738,2017/6/24 9:50,2017/6/24,12:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU733,,MU2032,昆明-香港,,HKG,R,B5756,B738,2017/6/24 13:40,2017/6/24,16:49,513,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9414,,ZH9413,昆明-深圳,,SZX,D,B5771,B738,2017/6/24 17:30,2017/6/24,19:16,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9452,,ZH9415,昆明-广州,,CAN,D,B5772,B738,2017/6/24 9:05,2017/6/24,10:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9532,,ZH9531,昆明-无锡,,WUX,D,B5773,B738,2017/6/24 19:20,2017/6/24,21:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2496,,MU2495,昆明-成都,,CTU,D,B5779,B738,2017/6/24 10:10,2017/6/24,11:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2567,,MU2567,昆明-曼德勒,,MDL,I,B5795,B738,2017/6/24 10:30,2017/6/24,11:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5707,,MU2030,昆明-北京,,PEK,D,B5795,B738,2017/6/24 16:00,2017/6/24,18:56,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5821,,MU5782,昆明-东胜-哈尔滨,DSN,HRB,D,B5796,B738,2017/6/24 8:20,2017/6/24,10:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9755,,MU5715,昆明-保山,,BSD,D,B5802,B737,2017/6/24 8:30,2017/6/24,9:19,317,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5721,,MU9756,昆明-黔江-北京,JIQ,PEK,D,B5802,B737,2017/6/24 12:35,2017/6/24,14:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9863,,8L9876,昆明-重庆-徐州,CKG,XUZ,D,B5805,B737,2017/6/24 7:00,2017/6/24,8:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5965,,MU5902,昆明-沧源,,CWJ,D,B5807,B737,2017/6/24 11:25,2017/6/24,12:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2571,,MU5966,昆明-加德,,KTM,I,B5807,B737,2017/6/24 16:05,2017/6/24,18:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9741,,MU5968,昆明-保山-北京,BSD,PEK,D,B5809,B737,2017/6/24 17:30,2017/6/24,18:16,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5967,,MU5926,昆明-临沧,,LNJ,D,B5809,B737,2017/6/24 13:40,2017/6/24,14:22,516,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9906,,8L9842,昆明-版纳,,JHG,D,B5810,B737,2017/6/24 22:55,2017/6/24,23:42,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9841,,8L9905,昆明-普洱,,SYM,D,B5810,B737,2017/6/24 9:00,2017/6/24,9:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5971,,MU5747,昆明-芒市,,LUM,D,B5816,B737,2017/6/24 9:25,2017/6/24,10:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5920,,MU2576,昆明-丽江,,LJG,D,B5816,B737,2017/6/24 22:05,2017/6/24,22:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2575,,MU5757,昆明-河内,,HAN,I,B5816,B737,2017/6/24 15:05,2017/6/24,16:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9732,,MU9732,昆明-长沙,,HHA,D,B5817,B737,2017/6/24 22:25,2017/6/24,23:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9731,,MU5886,昆明-拉萨,,LXA,D,B5817,B737,2017/6/24 15:15,2017/6/24,17:40,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5885,,MU754,昆明-湛江,,ZHA,D,B5817,B737,2017/6/24 8:40,2017/6/24,10:16,101,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5897,,MU5856,昆明-普洱,,SYM,D,B5819,B737,2017/6/24 17:10,2017/6/24,17:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5812,,MU5718,昆明-迪庆,,DIG,D,B5819,B737,2017/6/24 20:50,2017/6/24,21:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2599,,MU9731,昆明-金边,,PNH,I,B5820,B737,2017/6/24 16:20,2017/6/24,18:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5851,,MU2572,昆明-成都,,CTU,D,B5821,B737,2017/6/24 10:00,2017/6/24,11:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5931,,MU5932,昆明-迪庆,,DIG,D,B5822,B737,2017/6/24 7:55,2017/6/24,8:57,,,,,8:00,,,32-准时,REG,REG,,PAX,,,0
MU5764,,MU5811,昆明-芒市,,LUM,D,B5822,B737,2017/6/24 12:10,2017/6/24,13:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5734,,MU5734,昆明-版纳,,JHG,D,B5822,B737,2017/6/24 21:55,2017/6/24,22:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9945,,8L9903,昆明-成都,,CTU,D,B5823,B737,2017/6/24 23:55,2017/6/24,0:58,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9904,,8L9828,昆明-版纳,,JHG,D,B5823,B737,2017/6/24 15:10,2017/6/24,15:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9849,,8L9998,昆明-迪庆,,DIG,D,B5823,B737,2017/6/24 7:05,2017/6/24,8:06,323,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9827,,8L9850,昆明-泸沽湖,,NLH,D,B5823,B737,2017/6/24 11:05,2017/6/24,12:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5845,,MU9756,昆明-成都,,CTU,D,B5828,B737,2017/6/24 9:00,2017/6/24,10:04,717,,,,,,,33-计划,REG,MVT,,PAX,,,0
MU5802,,MU5936,昆明-腾冲,,TCZ,D,B5828,B737,2017/6/24 17:15,2017/6/24,18:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5724,,MU5952,昆明-版纳,,JHG,D,B5828,B737,2017/6/24 21:35,2017/6/24,22:22,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6529,,DR6512,昆明-太原-呼和,TYN,HET,D,B5829,B737,2017/6/24 7:35,2017/6/24,10:00,157,1,,,,,,33-计划,REG,REG,,PAX,,,0
DR6511,,DR6506,昆明-版纳,,JHG,D,B5830,B737,2017/6/24 22:40,2017/6/24,23:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6505,,DR6516,昆明-芒市,,LUM,D,B5830,B737,2017/6/24 18:30,2017/6/24,19:21,711,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8428,,MF8427,昆明-福州,,FOC,D,B5846,B738,2017/6/24 12:20,2017/6/24,14:45,,,,,,,,33-计划,REG,REG,,PAX,,,5
MU767,,MU768,昆明-青岛-旧金山,TAO,SFO,M,B5903,A332,2017/6/24 8:25,2017/6/24,11:27,520,,,,,,,33-计划,REG,REG,,PAX,,,0
MU755,,MU755,昆明-迪拜,,DXB,I,B5930,A33E,2017/6/24 15:20,2017/6/24,23:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
HU7112,,HU7111,昆明-北京,,PEK,D,B5955,A330,2017/6/24 20:25,2017/6/24,23:16,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU555,,MU555,昆明-加尔,,CCU,I,B6001,A320,2017/6/24 23:35,2017/6/24,2:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5618,,MU5617,昆明-南昌,,KHN,D,B6013,A320,2017/6/24 22:20,2017/6/24,0:16,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9993,,8L9624,昆明-西安,,XIY,D,B6015,B738,2017/6/24 22:00,2017/6/24,23:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9623,,8L9984,昆明-杭州,,HGH,D,B6015,B738,2017/6/24 10:45,2017/6/24,13:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
BK2845,,BK2797,昆明-合肥,,HFE,D,B6026,B738,2017/6/24 10:25,2017/6/24,12:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
BK2798,,BK2846,昆明-长沙,,HHA,D,B6026,B738,2017/6/24 18:10,2017/6/24,19:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1956,,CA1751,昆明-温州,,WNZ,D,B6031,A319,2017/6/24 12:05,2017/6/24,14:31,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA416,,CA416,昆明-成都,,CTU,D,B6037,A319,2017/6/24 17:05,2017/6/24,18:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA415,,CA415,昆明-仰光,,RGN,I,B6037,A319,2017/6/24 10:45,2017/6/24,,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3420,,CZ3419,昆明-广州,,CAN,D,B6040,A319,2017/6/24 7:35,2017/6/24,9:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3902,,CZ3901,昆明-北京,,PEK,D,B6059,A332,2017/6/24 13:45,2017/6/24,16:40,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6579,,DR6504,昆明-芒市,,LUM,D,B6109,B737,2017/6/24 20:40,2017/6/24,21:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6503,,DR6580,昆明-芒市,,LUM,D,B6109,B737,2017/6/24 17:00,2017/6/24,17:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6523,,DR6502,昆明-丽江,,LJG,D,B6110,B737,2017/6/24 17:10,2017/6/24,18:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6507,,DR6578,昆明-芒市,,LUM,D,B6110,B737,2017/6/24 9:10,2017/6/24,10:01,713,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6501,,DR6508,昆明-芒市,,LUM,D,B6110,B737,2017/6/24 13:10,2017/6/24,14:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5935,,MU5803,昆明-迪庆,,DIG,D,B6141,B737,2017/6/24 18:05,2017/6/24,19:06,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5717,,MU5942,昆明-腾冲,,TCZ,D,B6141,B737,2017/6/24 13:45,2017/6/24,14:38,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5939,,MU5846,昆明-迪庆-拉萨,DIG,LXA,D,B6142,B737,2017/6/24 9:00,2017/6/24,10:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5714,,MU5940,昆明-普洱,,SYM,D,B6142,B737,2017/6/24 18:35,2017/6/24,19:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2036,,MU2036,昆明-北京,,PEK,D,B6143,B738,2017/6/24 20:30,2017/6/24,23:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2035,,MU2035,昆明-达卡,,DAC,I,B6143,B738,2017/6/24 13:00,2017/6/24,14:35,311,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5737,,MU9738,昆明-广州,,CAN,D,B6145,B738,2017/6/24 15:35,2017/6/24,17:17,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5823,,MU2028,昆明-郑州,,CGO,D,B6146,B738,2017/6/24 17:35,2017/6/24,19:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2027,,MU5772,昆明-台北,,TPE,R,B6146,B738,2017/6/24 8:15,2017/6/24,12:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5749,,MU2590,昆明-长沙-盐城,HHA,YNZ,D,B6147,B738,2017/6/24 13:15,2017/6/24,14:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2589,,MU5850,昆明-万象,,VTE,I,B6147,B738,2017/6/24 8:05,2017/6/24,9:26,716,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5715,,MU2594,昆明-北京,,PEK,D,B6148,B738,2017/6/24 20:10,2017/6/24,23:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2593,,MU5716,昆明-清迈,,CNX,I,B6148,B738,2017/6/24 14:30,2017/6/24,15:58,314,,,,,,,33-计划,REG,REG,,PAX,,,0
MU713,,MU5776,昆明-科伦坡-马累,CMB,MLE,I,B6149,B738,2017/6/24 15:50,2017/6/24,20:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5775,,MU5704,昆明-广州,,CAN,D,B6149,B738,2017/6/24 8:40,2017/6/24,10:22,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8817,,3U8818,昆明-丽江-拉萨,LJG,LXA,D,B6175,A319,2017/6/24 7:30,2017/6/24,8:19,521R,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8619,,3U8818,昆明-版纳,,JHG,D,B6175,A319,2017/6/24 21:00,2017/6/24,21:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9941,,8L9913,昆明-大理,,DLU,D,B6198,A319,2017/6/24 6:50,2017/6/24,7:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9912,,8L9942,昆明-版纳,,JHG,D,B6198,A319,2017/6/24 22:40,2017/6/24,23:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3488,,CZ3488,昆明-广州,,CAN,D,B6200,A319,2017/6/24 20:10,2017/6/24,21:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3487,,CZ3487,昆明-丽江,,LJG,D,B6200,A319,2017/6/24 16:15,2017/6/24,17:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3482,,CZ3482,昆明-广州,,CAN,D,B6202,A319,2017/6/24 14:10,2017/6/24,15:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3481,,CZ3481,昆明-大理,,DLU,D,B6202,A319,2017/6/24 10:30,2017/6/24,11:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9971,,8L9686,昆明-海口,,HAK,D,B6221,A319,2017/6/24 18:45,2017/6/24,20:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9685,,8L9911,昆明-凯里-郑州,KJH,CGO,D,B6221,A319,2017/6/24 7:00,2017/6/24,8:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5791,,JD5165,昆明-芒市,,LUM,D,B6245,A319,2017/6/24 11:45,2017/6/24,12:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5166,,JD5792,昆明-丽江,,LJG,D,B6245,A319,2017/6/24 15:50,2017/6/24,16:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5743,,MU5717,昆明-广州,,CAN,D,B6249,B738,2017/6/24 13:35,2017/6/24,15:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3468,,CZ3467,昆明-长沙,,HHA,D,B6252,A320,2017/6/24 21:30,2017/6/24,23:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3490,,CZ3489,昆明-广州,,CAN,D,B6292,A320,2017/6/24 22:10,2017/6/24,23:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9454,,ZH9453,昆明-广州,,CAN,D,B6297,A320,2017/6/24 17:10,2017/6/24,18:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8215,,3U8918,昆明-郑州,,CGO,D,B6321,A320,2017/6/24 14:40,2017/6/24,16:49,534,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8865,,3U8902,昆明-宁波,,NGB,D,B6323,A320,2017/6/24 7:20,2017/6/24,9:48,315,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8243,,3U8866,昆明-厦门,,XMN,D,B6323,A320,2017/6/24 15:15,2017/6/24,17:27,,,,,,,,33-计划,REG,REG,,PAX,,,1
3U8823,,3U8670,昆明-南昌,,KHN,D,B6325,A320,2017/6/24 19:45,2017/6/24,21:32,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8669,,3U8762,昆明-成都-石家庄,CTU,SJW,D,B6325,A320,2017/6/24 7:30,2017/6/24,8:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3408,,CZ3407,昆明-广州,,CAN,D,B6342,A321,2017/6/24 17:35,2017/6/24,19:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6924,,CZ6923,昆明-深圳,,SZX,D,B6355,A321,2017/6/24 22:20,2017/6/24,0:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
TV9894,,TV9820,昆明-拉萨,,LXA,D,B6443,A319,2017/6/24 20:15,2017/6/24,22:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
TV9819,,TV9893,昆明-芒市,,LUM,D,B6443,A319,2017/6/24 14:45,2017/6/24,15:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8967,,3U8130,昆明-重庆-大连,CKG,DLC,D,B6448,A319,2017/6/24 12:55,2017/6/24,14:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8129,,3U8968,昆明-版纳,,JHG,D,B6448,A319,2017/6/24 9:25,2017/6/24,10:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2706,,MU2706,昆明-南京,,NKG,D,B6456,A319,2017/6/24 15:35,2017/6/24,17:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2705,,MU2705,昆明-丽江,,LJG,D,B6456,A319,2017/6/24 11:30,2017/6/24,12:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2755,,MU2755,昆明-版纳,,JHG,D,B6463,A319,2017/6/24 21:05,2017/6/24,21:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5438,,MU5437,昆明-南充-上海,NAO,PVG,D,B6470,A319,2017/6/24 15:40,2017/6/24,17:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
