FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STA,ORG,ETA,TDT,ATA,ABP,CAR,STP
CZ6923,深圳-昆明,B6657,,CZ6924,,A321,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 21:03,SZX,,,,,,2017/7/2 18:40
CZ6949,乌鲁-重庆-昆明,B1952,,CZ6950,CKG,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 16:38,URC,,,,,,2017/7/2 15:05
CZ6977,武汉-昆明,B5068,,CZ6978,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 20:43,WUH,,,,,,2017/7/2 18:25
CZ8509,长春-青岛-昆明,B9915,,,TAO,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 23:13,CGQ,,,,,,2017/7/2 19:45
DR5314,天津-恩施-昆明,B5830,,,ENH,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 17:35,TSN,,,,,,2017/7/2 15:40
DR6502,芒市-昆明,B5811,,DR6503,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 15:55,LUM,,,,,,2017/7/2 14:55
DR6504,芒市-昆明,B5811,,DR6579,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 19:40,LUM,,,,,,2017/7/2 18:40
DR6506,芒市-昆明,B5829,,DR6511,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 21:40,LUM,,,,,,2017/7/2 20:25
DR6508,芒市-昆明,B5811,,DR6501,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 12:00,LUM,,,,,,2017/7/2 10:55
DR6510,版纳-昆明,B6110,,DR6515,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 11:40,JHG,,,,,,2017/7/2 10:35
DR6512,版纳-昆明,B5829,,,,B737,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 1:35,JHG,,,,,,2017/7/3 0:30
DR6516,天津-襄阳-昆明,B6110,,,XFN,B737,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:20,TSN,,,,,,2017/7/2 22:30
DR6522,成都-昆明,B1595,,,,B738,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:30,CTU,,,,,,2017/7/2 22:50
DR6524,丽江-昆明,B5812,,,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 23:50,LJG,,,,,,2017/7/2 22:55
DR6538,兰州-昆明,B7866,,,,B738,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:20,ZGC,,,,,,2017/7/2 22:05
DR6560,大连-太原-昆明,B1593,,,TYN,B738,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 1:00,DLC,,,,,,2017/7/2 22:10
DR6580,芒市-昆明,B5812,,DR6523,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 14:55,LUM,,,,,,2017/7/2 13:50
DR6592,西安-昆明,B1960,,,,B738,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:35,XIY,,,,,,2017/7/2 22:15
EU2223,成都-昆明,B6163,,EU2721,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 8:20,CTU,,,,,,2017/7/2 6:45
EU2226,版纳-昆明,B6163,,EU2224,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 22:15,JHG,,,,,,2017/7/2 21:15
EU2722,厦门-柳州-昆明,B6163,,EU2225,LZH,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 18:25,XMN,,,,,,2017/7/2 16:55
FD582,廊曼-昆明,HSBBE,,FD583,,A320,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 11:25,DMK,,,,,,2017/7/2 7:50
FM9397,上海-长沙-昆明,B6107,,FM9398,HHA,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 15:05,PVG,,,,,,2017/7/2 12:50
FM9429,上海-衡阳-昆明,B1512,,FM9430,HNY,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:20,PVG,,,,,,2017/7/2 14:20
FM9451,上海-昆明,B2567,,FM9452,,B763,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 12:30,SHA,,,,,,2017/7/2 9:00
FM9453,上海-昆明,B5261,,FM9453,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:45,SHA,,,,,,2017/7/2 8:15
FM9454,版纳-昆明,B5261,,FM9454,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 15:45,JHG,,,,,,2017/7/2 14:45
FM9539,温州-昆明,B5130,,FM9540,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:45,WNZ,,,,,,2017/7/2 7:40
FM9541,郑州-昆明,B5320,,FM9542,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:35,CGO,,,,,,2017/7/2 7:50
FU6509,福州-昆明,B1435,,FU6510,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 21:20,FOC,,,,,,2017/7/2 18:15
GJ8661,杭州-贵阳-昆明,B1867,,,KWE,A320,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:30,HGH,,,,,,2017/7/2 23:20
GJ8837,杭州-珠海-昆明,B8560,,GJ8838,ZUH,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 13:45,HGH,,,,,,2017/7/2 11:50
GJ8872,长春-临沂-昆明,B8433,,,LYI,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 22:35,CGQ,,,,,,2017/7/2 19:25
GS7661,西安-昆明,B1619,,GS7662,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 21:50,XIY,,,,,,2017/7/2 19:25
GS7855,天津-昆明,B1850,,GS7856,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 12:05,TSN,,,,,,2017/7/2 8:25
GS7857,天津-西安-昆明,B8659,,GS7858,XIY,A330,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 13:10,TSN,,,,,,2017/7/2 10:40
GS7875,天津-西安-昆明,B9963,,GS7876,XIY,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 18:55,TSN,,,,,,2017/7/2 16:40
HO1017,上海-大庸-昆明,B6602,,HO1018,DYG,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 18:55,PVG,,,,,,2017/7/2 16:55
HO1047,杭州-毕节-昆明,B6640,,HO1048,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 18:45,HGH,,,,,,2017/7/2 17:45
HO1093,上海-昆明,B6787,,,,A320,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:35,SHA,,,,,,2017/7/2 21:05
HO1095,上海-毕节-昆明,B6618,,HO1096,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 19:25,PVG,,,,,,2017/7/2 18:25
HO1099,上海-昆明,B6787,,HO1100,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 15:30,SHA,,,,,,2017/7/2 12:00
HO1121,上海-昆明,B6717,,HO1122,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 11:50,SHA,,,,,,2017/7/2 8:35
HO1681,南京-毕节-昆明,B6860,,HO1682,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 13:50,NKG,,,,,,2017/7/2 12:55
HU7087,海口-昆明,B5581,,HU7088,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 9:35,HAK,,,,,,2017/7/2 7:40
HU7089,海口-昆明,B5638,,HU7090,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 21:35,HAK,,,,,,2017/7/2 19:40
HU7111,北京-昆明,B2491,,HU7112,,B763,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 19:10,PEK,,,,,,2017/7/2 15:40
HU7163,深圳-昆明,B5522,,HU7164,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 10:25,SZX,,,,,,2017/7/2 7:55
HU7211,北京-昆明,B2728,,HU7212,,B788,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 11:35,PEK,,,,,,2017/7/2 8:10
HU7235,广州-昆明,B7398,,HU7236,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 18:30,CAN,,,,,,2017/7/2 16:00
HU7311,北京-昆明,B5713,,,,B738,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:55,PEK,,,,,,2017/7/2 21:30
JD5155,丽江-昆明,B1622,,JD5156,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 15:05,LJG,,,,,,2017/7/2 14:05
JD5157,杭州-昆明,B8019,,JD5158,,A330,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 13:15,HGH,,,,,,2017/7/2 9:55
JD5165,丽江-昆明,B6181,,JD5791,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 10:40,LJG,,,,,,2017/7/2 9:40
JD5789,版纳-昆明,B8072,,JD5790,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 11:20,JHG,,,,,,2017/7/2 10:05
JD5792,芒市-昆明,B6181,,JD5166,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 14:40,LUM,,,,,,2017/7/2 13:40
KA760,香港-昆明,BHST,,KA761,,A320,,R,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 14:20,HKG,,,,,,2017/7/2 11:50
KN2381,石家庄-昆明,B7371,,KN5212,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:00,SJW,,,,,,2017/7/2 6:50
KN5211,南苑-汉中-昆明,B1751,,KN2382,HZG,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:55,NAY,,,,,,2017/7/2 17:55
KY8204,南京-昆明,B5673,,KY8219,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 19:00,NKG,,,,,,2017/7/2 16:00
KY8206,哈尔滨-济南-昆明,B5025,,,TNA,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 23:10,HRB,,,,,,2017/7/2 19:55
KY8210,版纳-昆明,B7871,,,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 23:25,JHG,,,,,,2017/7/2 22:20
KY8220,深圳-昆明,B5673,,KY8203,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 10:55,SZX,,,,,,2017/7/2 8:30
KY8222,重庆-昆明,B6492,,,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 21:40,CKG,,,,,,2017/7/2 20:05
KY8230,腾冲-昆明,B2678,,KY8301,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 17:25,TCZ,,,,,,2017/7/2 16:20
KY8232,丽江-昆明,B7870,,,,B737,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:45,LJG,,,,,,2017/7/2 23:45
KY8234,太原-昆明,B1991,,,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 22:55,TYN,,,,,,2017/7/2 20:00
KY8236,杭州-昆明,B2669,,KY8265,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 15:25,HGH,,,,,,2017/7/2 12:15
KY8240,青岛-昆明,B7873,,,,B738,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:25,TAO,,,,,,2017/7/2 20:50
KY8244,普洱-昆明,B5026,,KY8247,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 20:55,SYM,,,,,,2017/7/2 19:50
KY8246,芒市-昆明,B5026,,KY8243,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 15:55,LUM,,,,,,2017/7/2 14:50
KY8248,芒市-昆明,B5026,,,,B737,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:50,LUM,,,,,,2017/7/2 23:45
KY8250,丽江-版纳-昆明,B7872,,,JHG,B737,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:40,LJG,,,,,,2017/7/2 23:35
KY8252,保山-昆明,B7871,,KY8209,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 10:45,BSD,,,,,,2017/7/2 9:40
KY8254,西安-昆明,B6491,,KY8281,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 13:40,XIY,,,,,,2017/7/2 11:20
KY8256,临沧-昆明,B7870,,KY8231,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 11:50,LNJ,,,,,,2017/7/2 10:55
KY8258,郑州-昆明,B7873,,KY8239,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 14:55,CGO,,,,,,2017/7/2 12:10
KY8262,台州-重庆-昆明,B6493,,KY8285,CKG,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 17:45,HYN,,,,,,2017/7/2 16:10
KY8266,杭州-昆明,B2669,,,,B737,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:05,HGH,,,,,,2017/7/2 20:55
KY8270,丽江-版纳-昆明,B1459,,,JHG,B737,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:10,LJG,,,,,,2017/7/2 22:55
KY8274,武汉-昆明,B6492,,KY8221,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 15:55,WUH,,,,,,2017/7/2 13:40
KY8276,济南-昆明,B6495,,,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 22:20,TNA,,,,,,2017/7/2 19:05
KY8282,上海-昆明,B6491,,,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 22:40,PVG,,,,,,2017/7/2 19:15
KY8284,上海-昆明,B7089,,KY8307,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 15:15,PVG,,,,,,2017/7/2 11:55
KY8286,广州-昆明,B6492,,KY8273,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 9:15,CAN,,,,,,2017/7/2 6:45
KY8296,南通-重庆-昆明,B5702,,,CKG,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 17:55,NTG,,,,,,2017/7/2 16:20
KY8298,长春-石家庄-昆明,B2679,,,SJW,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 23:20,CGQ,,,,,,2017/7/2 20:10
KY8302,惠州-昆明,B2678,,,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 23:50,HUZ,,,,,,2017/7/2 21:30
KY8308,南昌-昆明,B1926,,KY8233,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 11:55,KHN,,,,,,2017/7/2 9:40
KY8314,腾冲-昆明,B1459,,KY8269,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 17:50,TCZ,,,,,,2017/7/2 16:50
KY8316,腾冲-昆明,B7872,,KY8249,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 19:10,TCZ,,,,,,2017/7/2 18:05
KY8322,成都-昆明,B6495,,KY8275,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 12:35,CTU,,,,,,2017/7/2 10:45
KY8334,大连-西安-昆明,B1507,,,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,YAG,2017/7/3 0:10,DLC,,,,,,2017/7/2 21:45
KY8342,南宁-厦门-昆明,B2667,,,XMN,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 22:00,NNG,,,,,,2017/7/2 19:15
MF8405,厦门-昆明,B5602,,MF8406,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,3,YAG,2017/7/2 10:45,XMN,,,,,,2017/7/2 8:05
MF8417,厦门-昆明,B5029,,MF8418,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,3,YAG,2017/7/2 14:40,XMN,,,,,,2017/7/2 12:00
MF8427,福州-昆明,B5551,,MF8428,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,3,YAG,2017/7/2 11:00,FOC,,,,,,2017/7/2 8:05
MF8429,厦门-昆明,B5309,,,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,3,YAG,2017/7/2 23:45,XMN,,,,,,2017/7/2 21:00
MF8461,杭州-武汉-昆明,B6887,,MF8462,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,3,YAG,2017/7/2 18:15,HGH,,,,,,2017/7/2 15:55
MF8475,福州-昆明,B5551,,MF8642,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,3,YAG,2017/7/2 19:05,FOC,,,,,,2017/7/2 15:55
MF8641,泉州-珠海-昆明,B5307,,MF8476,ZUH,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,YAG,2017/7/2 19:05,JJN,,,,,,2017/7/2 17:05
MI912,新加坡-昆明,9VMGD,,MI913,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,1,YAG,2017/7/2 12:20,SIN,,,,,,2017/7/2 8:20
MU2004,首尔-昆明,B7170,,,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:55,ICN,,,,,,2017/7/2 15:15
MU2030,曼德勒-昆明,B1908,,MU5853,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 15:00,MDL,,,,,,2017/7/2 13:15
MU2032,仰光-昆明,B5809,,,,B737,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:45,RGN,,,,,,2017/7/2 17:25
MU2035,北京-昆明,B6249,,MU2035,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:30,PEK,,,,,,2017/7/2 7:55
MU2036,达卡-昆明,B6249,,MU2036,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:05,DAC,,,,,,2017/7/2 16:35
MU2143,太原-昆明,B5258,,MU5462,,B737,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:30,TYN,,,,,,2017/7/2 7:35
MU2177,宁波-昆明,B8405,,MU2178,,A325,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 17:20,NGB,,,,,,2017/7/2 14:15
MU2181,西安-昆明,B8119,,MU2182,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:10,XIY,,,,,,2017/7/2 7:50
MU2185,银川-昆明,B1608,,MU2186,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:05,INC,,,,,,2017/7/2 15:15
MU2205,银川-昆明,B1608,,MU2206,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:25,INC,,,,,,2017/7/2 7:40
MU2207,西安-昆明,B1837,,MU2208,,A325,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 17:10,XIY,,,,,,2017/7/2 14:45
MU2245,西宁-昆明,B9975,,MU2246,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 22:15,XNN,,,,,,2017/7/2 19:50
MU2249,兰州-昆明,B2209,,MU2250,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:30,ZGC,,,,,,2017/7/2 7:15
MU2264,沈阳-西安-昆明,B5515,,,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 23:20,SHE,,,,,,2017/7/2 21:00
MU2359,西宁-昆明,B6876,,MU2360,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:20,XNN,,,,,,2017/7/2 7:05
MU2361,西安-昆明,B1812,,MU2362,,A325,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:30,XIY,,,,,,2017/7/2 18:15
MU2433,青岛-宜昌-昆明,B2333,,MU2434,YIH,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:55,TAO,,,,,,2017/7/2 17:00
MU2493,温州-武汉-昆明,B7393,,MU2498,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 22:10,WNZ,,,,,,2017/7/2 19:55
MU2495,成都-昆明,B6017,,MU2496,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:35,CTU,,,,,,2017/7/2 7:55
MU2497,武汉-昆明,B7393,,MU2494,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:10,WUH,,,,,,2017/7/2 7:55
MU2562,琅勃-昆明,B5256,,,,B737,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:10,LPQ,,,,,,2017/7/2 16:30
MU2566,河内-南宁-昆明,B5259,,,NNG,B737,,M,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 22:15,HAN,,,,,,2017/7/2 20:55
MU2567,广州-昆明,B1908,,MU2567,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:55,CAN,,,,,,2017/7/2 6:30
MU2568,曼德勒-昆明,B5527,,MU2568,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:00,MDL,,,,,,2017/7/2 17:30
MU2569,北京-昆明,B6148,,MU2569,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:40,PEK,,,,,,2017/7/2 8:00
MU2570,清迈-昆明,B6143,,MU5849,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 11:40,CNX,,,,,,2017/7/2 9:30
MU2573,北京-昆明,B1703,Y,MU2573,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 12:45,PEK,,,,,,2017/7/2 9:10
MU2574,万象-昆明,B1703,,,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:00,VTE,,,,,,2017/7/2 17:15
MU2590,万象-昆明,B1792,,MU5757,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 12:25,VTE,,,,,,2017/7/2 10:50
MU2592,普吉-昆明,B6758,,MU5456,,A320,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 8:25,HKT,,,,,,2017/7/2 5:30
MU2594,清迈-昆明,B6148,,MU5715,,B738,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:10,CNX,,,,,,2017/7/2 17:30
MU2705,南京-昆明,B8017,,MU2705,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 10:30,NKG,,,,,,2017/7/2 7:30
MU2706,丽江-昆明,B8017,,MU2706,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:35,LJG,,,,,,2017/7/2 13:30
MU2715,南京-长沙-昆明,B6671,,MU2716,HHA,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 16:00,NKG,,,,,,2017/7/2 13:45
MU2725,南京-昆明,B2411,,MU2786,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 15:30,NKG,,,,,,2017/7/2 12:25
MU2735,南京-长沙-昆明,B6879,,MU2736,HHA,A322,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:30,NKG,,,,,,2017/7/2 16:25
MU2745,南京-长沙-昆明,B6472,,MU2746,HHA,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 19:50,NKG,,,,,,2017/7/2 17:50
MU2755,南京-昆明,B6462,,MU2755,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 20:10,NKG,,,,,,2017/7/2 17:05
MU2756,版纳-昆明,B6472,,MU2756,,A319,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 9:40,JHG,,,,,,2017/7/2 8:40
MU2765,长春-南京-昆明,B1635,,,NKG,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:35,CGQ,,,,,,2017/7/2 18:35
MU2785,南京-昆明,B2410,,,,A320,,D,33-计划,REG,REG,,PAX,2017/7/3,,,0,CES,2017/7/3 0:30,NKG,,,,,,2017/7/2 21:30
MU2975,无锡-昆明,B2220,,MU2976,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 13:25,WUX,,,,,,2017/7/2 10:15
MU2985,无锡-重庆-昆明,B6893,,MU2986,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 18:55,WUX,,,,,,2017/7/2 17:25
MU2995,无锡-重庆-昆明,B2412,,,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 23:10,WUX,,,,,,2017/7/2 21:30
MU5077,合肥-昆明,B6802,,MU5077,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 14:30,HFE,,,,,,2017/7/2 11:40
MU5078,曼谷-昆明,B6802,,MU5078,,A320,,I,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 23:20,BKK,,,,,,2017/7/2 20:50
MU5093,兰州-昆明,B6871,,MU5093,,A320,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:05,ZGC,,,,,,2017/7/2 18:50
MU5145,太原-昆明,B1981,,MU5230,,B738,,D,33-计划,REG,REG,,PAX,2017/7/2,,,0,CES,2017/7/2 21:15,TYN,,,,,,2017/7/2 18:20
