FLT,RFC,LKF,VIP,REG,VI1,TOF,ITY,TAR,GAT,FSA,POP,SDT,RCP,NAT,FLX,MFF,SST,STD,DES,CID,MP1,ETD,ABT,ATD,EAN,STN
3U8107,昆明-常州-青岛,3U8968,,B6348,CZX,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 14:05,TAO,,,,,,2017/7/11 16:26,2017/7/11 17:10
3U8129,昆明-版纳,3U8130,,B6453,,D,A319,524L,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 9:25,JHG,,,,,,2017/7/11 10:09,2017/7/11 10:30
3U8215,昆明-郑州,3U8918,,B1820,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 14:40,CGO,,,,,,2017/7/11 16:49,2017/7/11 17:25
3U8221,昆明-南宁-福州,3U8723,,B6388,NNG,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 11:55,FOC,,,,,,2017/7/11 12:58,2017/7/11 13:00
3U8227,昆明-南京-长春,3U8661,,B1822,NKG,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 11:20,CGQ,,,,,,2017/7/11 13:37,2017/7/11 14:10
3U8243,昆明-厦门,3U8866,,B1886,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 15:15,XMN,,,,,,2017/7/11 17:29,2017/7/11 18:00
3U8245,昆明-合肥,3U8768,,B1819,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 17:55,HFE,,,,,,2017/7/11 19:58,2017/7/11 20:40
3U8513,昆明-重庆-兰州,,,B8500,CKG,D,A320,539,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:15,ZGC,,,,,,2017/7/11 8:22,2017/7/11 8:45
3U8530,昆明-杭州,3U8529,,B6697,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 13:05,HGH,,,,,,2017/7/11 15:29,2017/7/11 15:55
3U8553,昆明-重庆-乌鲁,3U8958,,B6955,CKG,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 8:45,URC,,,,,,2017/7/11 9:53,2017/7/11 10:30
3U8597,昆明-太原-哈尔滨,3U8762,,B6779,TYN,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:45,HRB,,,,,,2017/7/11 10:06,2017/7/11 10:45
3U8619,昆明-版纳,3U8818,,B6175,,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 21:00,JHG,,,,,,2017/7/11 21:45,2017/7/11 22:05
3U8637,昆明-广州-岘港,3U8206,,B1881,CAN,M,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 17:05,DAD,,,,,,2017/7/11 18:44,2017/7/11 19:15
3U8662,昆明-成都,3U8808,,B6347,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 23:00,CTU,,,,,,2017/7/12 0:04,2017/7/12 0:40
3U8668,昆明-成都,3U8514,,B8500,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 18:20,CTU,,,,,,2017/7/11 19:25,2017/7/11 19:55
3U8669,昆明-成都-石家庄,3U8930,,B6772,CTU,D,A320,155,17,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:30,SJW,,,,,,2017/7/11 8:30,2017/7/11 9:05
3U8685,昆明-长沙-哈尔滨,3U8686,,B6810,HHA,D,A321,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 16:00,HRB,,,,,,2017/7/11 17:36,2017/7/11 18:00
3U8709,昆明-万象,3U8848,,B6322,,I,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 8:50,VTE,K06-K08,,,,,2017/7/11 10:03,2017/7/11 10:20
3U8724,昆明-北京,3U8222,,B6388,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 21:50,PEK,,,,,,2017/7/12 0:39,2017/7/12 1:15
3U8761,昆明-无锡,3U8948,,B8329,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 15:10,WUX,,,,,,2017/7/11 17:39,2017/7/11 18:15
3U8767,昆明-南宁-温州,3U8514,,B1819,NNG,D,A320,524R,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:00,WNZ,,,,,,2017/7/11 7:59,2017/7/11 8:05
3U8807,昆明-徐州-沈阳,3U8228,,B6347,XUZ,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:50,SHE,,,,,,2017/7/11 10:12,2017/7/11 10:50
3U8817,昆明-丽江-拉萨,3U8246,,B6175,LJG,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:30,LXA,,,,,,2017/7/11 8:19,2017/7/11 8:30
3U8837,昆明-万州-北京,3U8838,,B1821,WXN,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 14:15,PEK,,,,,,2017/7/11 15:42,2017/7/11 15:45
3U8865,昆明-宁波,3U8202,,B1886,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:20,NGB,,,,,,2017/7/11 9:48,2017/7/11 10:25
3U8917,昆明-厦门,3U8824,,B1820,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 6:25,XMN,,,,,,2017/7/11 8:39,2017/7/11 9:05
3U8947,昆明-济南,3U8667,,B8329,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 6:55,TNA,,,,,,2017/7/11 9:33,2017/7/11 10:05
3U8967,昆明-重庆-大连,3U8130,,B6453,CKG,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 13:10,DLC,,,,,,2017/7/11 14:20,2017/7/11 14:50
8L7088,昆明-海口,,,B2651,,D,B738,,,33-计划,CSF,2017/7/11,,PAX,,HU7088,SF,2017/7/11 10:35,HAK,,,,,,2017/7/11 12:04,2017/7/11 12:30
8L7112,昆明-北京,,,B2491,,D,B763,,,33-计划,CSF,2017/7/11,,PAX,,HU7112,SF,2017/7/11 20:25,PEK,,,,,,2017/7/11 23:16,2017/7/11 23:45
8L7164,昆明-深圳,,,B1541,,D,B738,,,33-计划,CSF,2017/7/11,,PAX,,HU7164,SF,2017/7/11 11:25,SZX,,,,,,2017/7/11 13:06,2017/7/11 13:35
8L9545,昆明-太原-大同,8L9690,,B2677,TYN,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:10,DAT,,,,,,2017/7/11 9:33,2017/7/11 10:10
8L9555,昆明-海口,8L9892,,B7990,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 23:40,HAK,,,,,,2017/7/12 1:09,2017/7/12 1:35
8L9557,昆明-锦州-哈尔滨,8L9986,,B6015,JNZ,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 6:10,HRB,,,,,,2017/7/11 9:48,2017/7/11 9:20
8L9585,昆明-南宁-巴厘岛,8L9976,,B7167,NNG,M,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:10,DPS,,,,,,2017/7/11 8:15,2017/7/11 8:15
8L9597,昆明-曼谷,8L9874,,B8445,,I,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 17:55,BKK,,,,,,2017/7/11 19:48,2017/7/11 20:40
8L9623,昆明-杭州,8L9905,,B5272,,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 10:45,HGH,,,,,,2017/7/11 13:13,2017/7/11 13:40
8L9637,昆明-苏梅岛,8L989Z,,B6221,,I,A319,312,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 12:30,USM,K07-K09,,,,,2017/7/11 14:55,2017/7/11 15:20
8L9647,昆明-淮安-天津,8L9984,,B6943,HIA,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:10,TSN,,,,,,2017/7/11 9:50,2017/7/11 10:00
8L9651,昆明-郑州,8L9556,,B7988,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 9:50,CGO,,,,,,2017/7/11 12:04,2017/7/11 12:35
8L9679,昆明-槟城,8L9996,,B7992,,I,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 16:40,PEN,,,,,,2017/7/11 19:38,2017/7/11 19:20
8L9685,昆明-凯里-郑州,8L9913,,B5825,KJH,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:00,CGO,,,,,,2017/7/11 8:03,2017/7/11 8:20
8L9689,昆明-合肥,8L9866,,B5359,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 18:55,HFE,,,,,,2017/7/11 21:04,2017/7/11 21:45
8L9697,昆明-普吉,8L9876,,B7991,,I,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 8:25,HKT,K01-K04,,,,,2017/7/11 11:06,2017/7/11 11:35
8L9711,昆明-桂林-汕头,8L9932,,B5249,KWL,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 15:10,SWA,,,,,,2017/7/11 16:25,2017/7/11 16:40
8L9747,昆明-宿务市,8L9894,,B5407,,I,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 13:40,CEB,K01-K03,,,,,2017/7/11 17:39,2017/7/11 18:15
8L9801,昆明-丽江,8L9988,,B8731,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 23:55,LJG,,,,,,2017/7/12 0:45,2017/7/12 0:55
8L9803,昆明-丽江,8L9842,,B5292,,D,B737,719,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:15,LJG,,,,,,2017/7/11 8:06,2017/7/11 8:15
8L9827,昆明-泸沽湖,8L9850,,B5805,,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 11:05,NLH,,,,,,2017/7/11 12:03,2017/7/11 12:10
8L9849,昆明-迪庆,8L9946,,B5805,,D,B737,322,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:05,DIG,,,,,,2017/7/11 8:06,2017/7/11 8:00
8L9855,昆明-绵阳,8L9948,,B7989,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 15:50,MIG,,,,,,2017/7/11 17:07,2017/7/11 17:30
8L9861,昆明-合肥,8L9710,,B6800,,D,B738,533,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 6:50,HFE,,,,,,2017/7/11 8:59,2017/7/11 9:30
8L9863,昆明-重庆-徐州,8L9712,,B6809,CKG,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:00,XUZ,,,,,,2017/7/11 8:10,2017/7/11 8:35
8L9865,昆明-济南,8L9884,,B5359,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:10,TNA,,,,,,2017/7/11 9:49,2017/7/11 10:15
8L9869,昆明-武汉-青岛,8L9958,,B8732,WUH,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 14:20,TAO,,,,,,2017/7/11 16:10,2017/7/11 16:30
8L9871,昆明-宜昌-宁波,8L9915,,B8446,YIH,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 13:50,NGB,,,,,,2017/7/11 15:33,2017/7/11 15:50
8L9873,昆明-赣州-杭州,8L9678,,B8445,KOW,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:00,HGH,,,,,,2017/7/11 9:04,2017/7/11 9:10
8L9883,昆明-南京,8L9546,,B2677,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 18:00,NKG,,,,,,2017/7/11 20:20,2017/7/11 20:45
8L9885,昆明-徐州,8L9992,,B6016,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 9:10,XUZ,,,,,,2017/7/11 11:41,2017/7/11 11:55
8L9887,昆明-宜春-上海,8L9846,,B1587,YIC,D,B738,534,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 8:30,SHA,,,,,,2017/7/11 10:22,2017/7/11 10:45
8L9889,昆明-上海,8L9698,,B7991,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 17:40,PVG,,,,,,2017/7/11 20:20,2017/7/11 20:50
8L9891,昆明-武汉-大连,8L9994,,B7990,WUH,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 10:00,DLC,,,,,,2017/7/11 11:51,2017/7/11 12:10
8L9893,昆明-珠海,8L9898,,B5407,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:15,ZUH,,,,,,2017/7/11 8:58,2017/7/11 9:05
8L9897,昆明-温州,8L9872,,B6947,,D,A320,323,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:40,WNZ,,,,,,2017/7/11 10:09,2017/7/11 10:40
8L9904,昆明-版纳,8L9828,,B5805,,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 15:10,JHG,,,,,,2017/7/11 15:56,2017/7/11 16:10
8L9906,昆明-版纳,8L9804,,B5292,,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 23:45,JHG,,,,,,2017/7/12 0:32,2017/7/12 0:45
8L9914,昆明-版纳,8L9638,,B6221,,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 22:55,JHG,,,,,,2017/7/11 23:41,2017/7/11 23:55
8L9916,昆明-版纳,8L9870,,B8446,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:00,JHG,,,,,,2017/7/11 7:46,2017/7/11 8:00
8L9931,昆明-芒市,8L9686,,B5825,,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 17:30,LUM,,,,,,2017/7/11 18:20,2017/7/11 18:35
8L9941,昆明-大理,8L9972,,B6198,,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 6:50,DLU,,,,,,2017/7/11 7:33,2017/7/11 7:40
8L9945,昆明-成都,8L9903,,B5805,,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 23:55,CTU,,,,,,2017/7/12 0:58,2017/7/12 1:30
8L9947,昆明-成都,8L9856,,B7989,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 10:25,CTU,,,,,,2017/7/11 11:28,2017/7/11 12:05
8L9955,昆明-郑州,8L9888,,B1587,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 22:00,CGO,,,,,,2017/7/12 0:12,2017/7/12 0:45
8L9957,昆明-武汉,8L9890,,B8732,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:10,WUH,,,,,,2017/7/11 8:58,2017/7/11 9:20
8L9965,昆明-三亚,8L9504,,B5971,,D,A333,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 10:30,SYX,,,,,,2017/7/11 12:12,2017/7/11 12:50
8L9971,昆明-海口,8L9942,,B6198,,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 19:00,HAK,,,,,,2017/7/11 20:30,2017/7/11 20:50
8L9973,昆明-郑州,8L9974,,B5732,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 7:05,CGO,,,,,,2017/7/11 9:20,2017/7/11 9:45
8L9979,昆明-深圳,8L9862,,B6800,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 16:20,SZX,,,,,,2017/7/11 18:03,2017/7/11 18:30
8L9983,昆明-西安,8L9864,,B6809,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 19:30,XIY,,,,,,2017/7/11 21:19,2017/7/11 21:45
8L9985,昆明-太原-呼和,8L9898,,B6947,TYN,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 15:40,HET,,,,,,2017/7/11 18:04,2017/7/11 18:30
8L9987,昆明-北京,8L9648,,B6943,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 21:30,PEK,,,,,,2017/7/12 0:27,2017/7/12 1:00
8L9991,昆明-兰州-乌鲁,8L9652,,B7993,ZGC,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 10:45,URC,,,,,,2017/7/11 12:40,2017/7/11 13:15
8L9993,昆明-西安,8L9558,,B6015,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 21:55,XIY,,,,,,2017/7/11 23:44,2017/7/12 0:10
8L9995,昆明-银川,8L9598,,B7992,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 6:40,INC,,,,,,2017/7/11 8:59,2017/7/11 9:20
9C8596,昆明-绵阳-沈阳,9C8595,,B6310,MIG,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 20:35,SHE,,,,,,2017/7/11 21:49,2017/7/11 22:10
9C8730,昆明-扬州泰州,9C8729,,B8580,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 17:55,YTY,,,,,,2017/7/11 20:19,2017/7/11 20:45
9C8824,昆明-遵义-上海,9C8823,,B6645,ZYI,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 16:35,SHA,,,,,,2017/7/11 17:33,2017/7/11 17:45
9C8828,昆明-芷江-上海,9C8827,,B8012,HJJ,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 12:15,SHA,,,,,,2017/7/11 13:22,2017/7/11 13:45
9C8830,昆明-常德-上海,9C8829,,B8872,CGD,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 19:35,SHA,,,,,,2017/7/11 21:00,2017/7/11 21:05
9C8938,昆明-石家庄,9C8937,,B6972,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 14:50,SJW,,,,,,2017/7/11 17:26,2017/7/11 18:00
A67105,昆明-南昌,A67106,,B8285,,D,A321,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 18:25,KHN,,,,,,2017/7/11 20:18,2017/7/11 21:00
A67119,昆明-南京-呼和,A67120,,B8318,NKG,D,A321,148,53,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 9:40,HET,,,,,,,2017/7/11 12:40
AK100,昆明-吉隆坡,AK101,,9MAFF,,I,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 17:55,KUL,J16-J19,,,,,,2017/7/11 21:50
B7290,昆明-高雄,B7289,,B16219,,R,A321,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 12:25,KHH,,,,,,,2017/7/11 15:25
BK2743,昆明-版纳,BK2897,,B5562,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 14:25,JHG,,,,,,2017/7/11 15:14,2017/7/11 15:30
BK2798,昆明-长沙,BK2846,,B1963,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 18:10,HHA,,,,,,2017/7/11 19:47,2017/7/11 20:10
BK2845,昆明-合肥,BK2797,,B1963,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 10:25,HFE,,,,,,2017/7/11 12:33,2017/7/11 13:10
BK2898,昆明-天津,BK2744,,B5562,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 18:20,TSN,,,,,,2017/7/11 21:14,2017/7/11 21:30
CA1402,昆明-天津,CA1401,,B1782,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 20:20,TSN,,,,,,2017/7/11 23:12,2017/7/11 23:35
CA1404,昆明-北京,CA1403,,B5442,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 11:40,PEK,,,,,,2017/7/11 14:37,2017/7/11 15:05
CA1488,昆明-达县-北京,CA1487,,B5228,DAX,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 15:25,PEK,,,,,,2017/7/11 16:46,2017/7/11 17:00
CA1752,昆明-杭州,CA1955,,B6677,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 12:20,HGH,,,,,,2017/7/11 14:46,2017/7/11 15:15
CA1754,昆明-杭州,CA1753,,B6032,,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 19:40,HGH,,,,,,2017/7/11 22:02,2017/7/11 22:35
CA1938,昆明-上海,CA1937,,B6882,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 20:25,PVG,,,,,,2017/7/11 23:02,2017/7/11 23:35
CA1956,昆明-温州,CA1751,,B6031,,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 12:05,WNZ,,,,,,2017/7/11 14:33,2017/7/11 15:05
CA1988,昆明-温州,CA1987,,B8337,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 21:10,WNZ,,,,,,2017/7/11 23:34,2017/7/12 0:10
CA415,昆明-仰光,CA415,,B6038,,I,A319,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 10:45,RGN,J14-J16,,,,,,2017/7/11 12:45
CA416,昆明-成都,CA416,,B6038,,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 17:05,CTU,,,,,,2017/7/11 18:11,2017/7/11 18:35
CA4171,昆明-北京,CA4459,,B1686,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 7:20,PEK,,,,,,2017/7/11 10:16,2017/7/11 10:45
CA4173,昆明-北京,CA4172,,B1686,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 17:05,PEK,,,,,,2017/7/11 20:00,2017/7/11 20:30
CA4175,昆明-沈阳,CA4174,,B6847,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:20,SHE,,,,,,2017/7/11 10:57,2017/7/11 11:20
CA4275,昆明-哈尔滨,CA4276,,B6915,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 15:35,HRB,,,,,,2017/7/11 19:45,2017/7/11 20:00
CA4414,昆明-成都,CA4413,,B8491,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 13:25,CTU,,,,,,2017/7/11 14:30,2017/7/11 14:55
CA4418,昆明-成都,CA4417,,B6828,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 8:40,CTU,,,,,,2017/7/11 9:42,2017/7/11 10:25
CA4460,昆明-成都,CA4176,,B6847,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,1,2017/7/11 21:05,CTU,,,,,,2017/7/11 22:08,2017/7/11 22:40
CA5828,昆明-南阳-大连,,,B3377,NNY,D,CRJ9,,,33-计划,CSF,2017/7/11,,PAX,,G52628,SF,2017/7/11 19:05,DLC,,,,,,2017/7/11 21:11,2017/7/11 21:25
CA8930,昆明-郑州-大连,CA8937,,B5850,CGO,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 10:15,DLC,,,,,,2017/7/11 12:29,2017/7/11 13:10
CF9017,昆明-南京,CF9018,,B2827,,D,B757,,,33-计划,REG,2017/7/12,,CGO,,,0,2017/7/12 0:05,NKG,,,,,,2017/7/12 2:24,2017/7/12 2:50
CX5761,昆明-香港,,,BHLB,,R,A330,,,33-计划,CSF,2017/7/11,,PAX,,KA761,SF,2017/7/11 15:20,HKG,K04-K10,,,,,,2017/7/11 17:45
CZ3248,昆明-桂林,CZ3247,,B5247,,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 15:00,KWL,,,,,,2017/7/11 16:12,2017/7/11 16:30
CZ3408,昆明-广州,CZ3407,,B6622,,D,A321,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 17:35,CAN,,,,,,2017/7/11 19:15,2017/7/11 19:40
CZ3410,昆明-广州,CZ3409,,B6685,,D,A321,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 11:55,CAN,,,,,,2017/7/11 13:35,2017/7/11 14:05
CZ3416,昆明-广州,CZ3415,,B1737,,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 15:10,CAN,,,,,,2017/7/11 16:49,2017/7/11 17:15
CZ3420,昆明-广州,CZ3419,,B2408,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:35,CAN,,,,,,2017/7/11 9:14,2017/7/11 9:40
CZ3432,昆明-海口,CZ3431,,B1696,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 10:55,HAK,,,,,,2017/7/11 12:23,2017/7/11 12:45
CZ3451,昆明-丽江,CZ3451,,B2395,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 17:20,LJG,,,,,,2017/7/11 18:11,2017/7/11 18:25
CZ3452,昆明-深圳,CZ3452,,B2395,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 21:20,SZX,,,,,,2017/7/11 23:01,2017/7/11 23:35
CZ3460,昆明-深圳,CZ3459,,B6630,,D,A321,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 11:35,SZX,,,,,,2017/7/11 13:16,2017/7/11 13:45
CZ3468,昆明-长沙,CZ3467,,B6293,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 21:30,HHA,,,,,,2017/7/11 23:05,2017/7/11 23:35
CZ3470,昆明-武汉,CZ3469,,B5069,,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 17:15,WUH,,,,,,2017/7/11 19:02,2017/7/11 19:25
CZ3481,昆明-大理,CZ3481,,B6208,,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 10:30,DLU,,,,,,2017/7/11 11:11,2017/7/11 11:20
CZ3482,昆明-广州,CZ3482,,B6208,,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 14:10,CAN,,,,,,2017/7/11 15:51,2017/7/11 16:15
CZ3487,昆明-丽江,CZ3487,,B6020,,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 16:15,LJG,,,,,,2017/7/11 17:07,2017/7/11 17:15
CZ3488,昆明-广州,CZ3488,,B6020,,D,A319,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 20:10,CAN,,,,,,2017/7/11 21:47,2017/7/11 22:20
CZ3490,昆明-广州,CZ3489,,B6683,,D,A321,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 22:10,CAN,,,,,,2017/7/11 23:51,2017/7/12 0:15
CZ3491,昆明-版纳,CZ3491,,B2916,,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 11:35,JHG,,,,,,2017/7/11 12:20,2017/7/11 12:35
CZ3492,昆明-郑州,CZ3492,,B2916,,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 15:30,CGO,,,,,,2017/7/11 17:40,2017/7/11 18:15
CZ3496,昆明-郑州,CZ3495,,B5232,,D,B737,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 17:40,CGO,,,,,,2017/7/11 19:50,2017/7/11 20:35
CZ3541,昆明-武汉-杭州,CZ3542,,B5020,WUH,D,B738,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 7:45,HGH,,,,,,2017/7/11 9:30,2017/7/11 10:05
CZ3678,昆明-上海,CZ3677,,B6702,,D,A320,,,33-计划,REG,2017/7/11,,PAX,,,0,2017/7/11 12:05,PVG,,,,,,2017/7/11 14:49,2017/7/11 15:15
