FLT,VIP,LKF,REG,RFC,VI1,TOF,ITY,TAR,STA,ETA,FSA,SDT,OPE,POP,RCP,NAT,FLX,MFF,SST,HDL,ORG,TDT,ATA,ABP,CAR
3U8667,,,B6953,成都-昆明,,D,A320,,2017/6/24 23:05,,33-计划,,REG,REG,,PAX,,,1,YAG,CTU,,,,
3U8514,,3U8668,B6953,兰州-重庆-昆明,CKG,D,A320,,2017/6/24 17:20,,33-计划,,REG,REG,,PAX,,,0,YAG,ZGC,,,,
8L9872,,,B6959,宁波-宜昌-昆明,YIH,D,A320,,2017/6/25 0:30,,33-计划,,REG,REG,,PAX,,,0,YAG,NGB,,,,
SC8886,,SC8886,B6986,曼谷-昆明,,I,B738,,2017/6/24 5:55,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
DR6516,,,B7088,天津-襄阳-昆明,XFN,D,B737,,2017/6/25 0:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
DR6510,,DR6515,B7088,版纳-昆明,,D,B737,,2017/6/24 11:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
KY8240,,,B7089,青岛-昆明,,D,B738,,2017/6/25 0:25,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
KY8284,,KY8239,B7089,上海-昆明,,D,B738,,2017/6/24 15:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
8L9586,,,B7167,巴厘岛-南宁-昆明,NNG,M,B738,,2017/6/24 23:50,,33-计划,,REG,REG,,PAX,,,0,YAG,DPS,,,,
MU2264,,,B7170,沈阳-西安-昆明,XIY,D,B738,,2017/6/24 23:20,,33-计划,,REG,REG,,PAX,,,0,CES,SHE,,,,
HU7087,,HU7088,B7399,海口-昆明,,D,B738,,2017/6/24 9:35,,33-计划,,REG,REG,,PAX,,,1,YAG,HAK,,,,
MU5840,,,B7589,郑州-昆明,,D,B738,,2017/6/24 22:25,,33-计划,,REG,REG,,PAX,,,0,CES,CGO,,,,
MU5830,,MU5839,B7589,郑州-昆明,,D,B738,,2017/6/24 15:00,,33-计划,,REG,REG,,PAX,,,0,CES,CGO,,,,
MU5848,,,B7590,成都-昆明,,D,B738,,2017/6/25 0:25,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5742,,MU5847,B7590,广州-昆明,,D,B738,,2017/6/24 18:50,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5832,,MU5855,B7591,郑州-昆明,,D,B738,,2017/6/24 18:55,,33-计划,,REG,REG,,PAX,,,0,CES,CGO,,,,
MU5850,Y,,B7592,成都-昆明,,D,B738,,2017/6/24 21:00,,33-计划,,REG,REG,,PAX,,,1,CES,CTU,,,,
MU5720,,,B7599,北京-昆明,,D,B738,,2017/6/25 1:30,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5802,,MU5719,B7599,上海-昆明,,D,B738,,2017/6/24 16:05,,33-计划,,REG,REG,,PAX,,,1,CES,SHA,,,,
MU5854,,,B7600,成都-昆明,,D,B738,,2017/6/24 22:30,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5714,,MU5853,B7600,北京-昆明,,D,B738,,2017/6/24 16:45,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
G52627,,G52628,B7691,大连-南阳-昆明,NNY,D,CRJ9,,2017/6/24 18:15,,33-计划,,REG,REG,,PAX,,,2,YAG,DLC,,,,
SC4925,,,B7805,济南-昆明,,D,B738,,2017/6/25 1:00,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
SC8844,,,B7808,大阪-济南-昆明,TNA,M,B738,,2017/6/25 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,KIX,,,,
DR6558,,,B7866,沈阳-呼和-昆明,HET,D,B738,,2017/6/25 1:10,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
DR6534,,,B7867,武汉-昆明,,D,B738,,2017/6/24 23:55,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
KY8232,,,B7870,丽江-昆明,,D,B737,,2017/6/25 0:45,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
KY8256,,KY8231,B7870,临沧-昆明,,D,B737,,2017/6/24 11:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LNJ,,,,
KY8250,,,B7871,丽江-版纳-昆明,JHG,D,B737,,2017/6/25 0:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
KY8316,,KY8249,B7871,腾冲-昆明,,D,B737,,2017/6/24 19:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TCZ,,,,
KY8252,,KY8209,B7872,保山-昆明,,D,B737,,2017/6/24 10:45,,33-计划,,REG,REG,,PAX,,,0,YAG,BSD,,,,
KY8210,,,B7872,版纳-昆明,,D,B737,,2017/6/24 23:25,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
KY8334,,,B7873,大连-西安-昆明,XIY,D,B738,,2017/6/25 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
SC4737,,SC4738,B7975,青岛-昆明,,D,B738,,2017/6/24 20:05,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
SC4859,,,B7978,青岛-昆明,,D,B738,,2017/6/25 1:00,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
8L9994,,8L9947,B7988,西安-昆明,,D,B738,,2017/6/24 8:50,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
8L9948,,8L9955,B7988,成都-昆明,,D,B738,,2017/6/24 14:45,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
8L9652,,8L9855,B7989,郑州-昆明,,D,B738,,2017/6/24 9:45,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
8L9558,,8L9555,B7990,哈尔滨-锦州-昆明,JNZ,D,B738,,2017/6/24 20:55,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
8L9892,,,B7991,大连-武汉-昆明,WUH,D,B738,,2017/6/24 22:40,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
8L9966,,8L9679,B7992,三亚-昆明,,D,B738,,2017/6/24 12:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SYX,,,,
8L9680,,,B7992,槟城-昆明,,I,B738,,2017/6/24 23:40,,33-计划,,REG,REG,,PAX,,,0,YAG,PEN,,,,
MU2756,,MU2756,B8017,版纳-昆明,,D,A319,,2017/6/24 9:40,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
GS7661,,GS7662,B8062,西安-昆明,,D,A320,,2017/6/24 21:50,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
JD5789,,JD5790,B8171,版纳-昆明,,D,A320,,2017/6/24 11:20,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
MU5477,,,B8226,上海-昆明,,D,A33H,,2017/6/24 23:50,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
HO1095,,HO1096,B8235,上海-毕节-昆明,BFJ,D,A320,,2017/6/24 17:40,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
A67108,,,B8285,郑州-昆明,,D,A321,,2017/6/25 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
A67106,,A67107,B8285,南昌-昆明,,D,A321,,2017/6/24 17:10,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
3U8710,,3U8107,B8329,万象-昆明,,I,A320,,2017/6/24 13:20,,33-计划,,REG,REG,,PAX,,,0,YAG,VTE,,,,
3U8108,,,B8329,青岛-常州-昆明,CZX,D,A320,,2017/6/25 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
3U8838,,3U8837,B8331,北京-万州-昆明,WXN,D,A320,,2017/6/24 13:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
CA1987,,CA1988,B8337,温州-昆明,,D,A320,,2017/6/24 20:05,,33-计划,,REG,REG,,PAX,,,0,YAG,WNZ,,,,
CA4276,,CA4275,B8338,哈尔滨-昆明,,D,A320,,2017/6/24 14:20,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
ZH9455,,ZH9456,B8413,广州-昆明,,D,A320,,2017/6/24 21:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
TV6007,,TV6008,B8419,兰州-丽江-昆明,LJG,D,A320,,2017/6/24 11:45,,33-计划,,REG,REG,,PAX,,,0,YAG,ZGC,,,,
CA1955,,CA1752,B8429,温州-昆明,,D,A320,,2017/6/24 11:10,,33-计划,,REG,REG,,PAX,,,1,YAG,WNZ,,,,
QW9855,,,B8443,青岛-屯溪-昆明,TXN,D,A320,,2017/6/25 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
8L9884,,,B8445,南京-昆明,,D,A320,,2017/6/25 0:40,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
8L9874,,8L9883,B8445,杭州-赣州-昆明,KOW,D,A320,,2017/6/24 16:40,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
8L9648,,8L9987,B8446,天津-淮安-昆明,HIA,D,A320,,2017/6/24 18:45,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
3U8529,,3U8530,B8470,杭州-昆明,,D,A320,,2017/6/24 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
CA4417,,,B8491,成都-昆明,,D,A320,,2017/6/24 22:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
MU2995,,,B8496,无锡-重庆-昆明,CKG,D,A320,,2017/6/24 23:10,,33-计划,,REG,REG,,PAX,,,0,CES,WUX,,,,
3U8723,,3U8221,B8499,北京-昆明,,D,A320,,2017/6/24 10:55,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
3U8222,,3U8724,B8499,福州-南宁-昆明,NNG,D,A320,,2017/6/24 20:50,,33-计划,,REG,REG,,PAX,,,0,YAG,FOC,,,,
3U8528,,,B8500,西安-昆明,,D,A320,,2017/6/24 22:15,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
CZ3431,,CZ3432,B8548,海口-昆明,,D,A321,,2017/6/24 9:48,,33-计划,,REG,REG,,PAX,,,0,YAG,HAK,,,,
EU2722,,EU2225,B8608,厦门-柳州-昆明,LZH,D,A320,,2017/6/24 18:25,,33-计划,,REG,REG,,PAX,,,0,YAG,XMN,,,,
EU2226,,EU2224,B8608,版纳-昆明,,D,A320,,2017/6/24 22:15,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
EU2223,,EU2721,B8608,成都-昆明,,D,A320,,2017/6/24 8:20,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
CZ6597,,CZ6598,B8640,三亚-昆明,,D,A321,,2017/6/24 19:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SYX,,,,
GS7855,,GS7856,B8776,天津-昆明,,D,A330,,2017/6/24 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
CZ6269,,CZ6270,B8847,哈尔滨-西安-昆明,XIY,D,A32E,,2017/6/24 14:43,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
CZ6799,,CZ6800,B8848,上海-昆明,,D,A321,,2017/6/24 18:13,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
3U8768,,,B8948,温州-南宁-昆明,NNG,D,A320,,2017/6/24 16:05,,33-计划,,REG,REG,,PAX,,,0,YAG,WNZ,,,,
GJ8881,,GJ8882,B8983,杭州-昆明,,D,A320,,2017/6/24 20:20,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
MU2361,,MU2362,B9907,西安-昆明,,D,A320,,2017/6/24 20:30,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
CA1937,,CA1938,B9922,上海-昆明,,D,A320,,2017/6/24 19:20,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
OQ2357,,OQ2358,B9976,重庆-昆明,,D,A320,,2017/6/24 20:53,,33-计划,,REG,REG,,PAX,,,1,YAG,CKG,,,,
OQ2327,,OQ2328,B9976,重庆-昆明,,D,A320,,2017/6/24 8:43,,33-计划,,REG,REG,,PAX,,,1,YAG,CKG,,,,
9C8937,,9C8938,B9986,石家庄-昆明,,D,A320,,2017/6/24 13:45,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
KA760,,KA761,BHSD,香港-昆明,,R,A320,,2017/6/24 14:20,,33-计划,,REG,REG,,PAX,,,1,YAG,HKG,,,,
UO273,,UO274,BLCF,香港-昆明,,R,A322,,2017/6/24 11:25,,33-计划,,REG,REG,,PAX,,,0,YAG,HKG,,,,
FD582,,FD583,HSBBE,廊曼-昆明,,I,A320,,2017/6/24 11:25,,33-计划,,REG,REG,,PAX,,,0,YAG,DMK,,,,
N757PL,,,N757PL,丽江-昆明,,D,G550,,2017/6/24 18:00,,33-计划,,REG,REG,,SPE,,,0,UNK,LJG,,,,
QV815,,QV816,RDPL34223,万象-昆明,,I,A320,312,2017/6/24 9:50,,33-计划,,REG,REG,,PAX,,,0,YAG,VTE,,,,
VN736,,VN737,VNA,芽庄-昆明,,I,A321,,2017/6/25 3:00,,33-计划,,REG,REG,,PAX,,,0,CES,CXR,,,,
QG8815,,QG8816,,巴厘岛-昆明,,I,UNK,,2017/6/25 1:15,,33-计划,,REG,REG,,PAX,,,0,YAG,DPS,,,,
TG612,,TG613,,曼谷-昆明,,I,B747,,2017/6/24 14:05,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
