FLT,VIP,LKF,RFC,VI1,DES,TOF,REG,ITY,STD,SDT,EAN,TAR,GAT,CID,MP1,ETD,ABT,ATD,FSA,POP,OPE,RCP,NAT,FLX,MFF,SST
KY8295,,KY8302,昆明-重庆-南通,CKG,NTG,D,B6493,B738,2017/7/3 7:05,2017/7/3,8:19,148,53,,B,,,,33-计划,REG,REG,,PAX,,,0
KY8285,,KY8296,昆明-广州,,CAN,D,B6493,B738,2017/7/3 22:40,2017/7/3,0:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8307,,KY8284,昆明-南昌,,KHN,D,B6495,B738,2017/7/3 16:50,2017/7/3,18:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8283,,KY8276,昆明-上海,,PVG,D,B6495,B738,2017/7/3 7:40,2017/7/3,10:27,138,54,,B,,,,33-计划,REG,REG,,PAX,,,0
HO1020,,HO1019,昆明-大庸-杭州,DYG,HGH,D,B6572,A320,2017/7/3 19:30,2017/7/3,20:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1094,,HO1093,昆明-上海,,SHA,D,B6602,A320,2017/7/3 7:40,2017/7/3,10:24,113,64,,C,,,,33-计划,REG,REG,,PAX,,,0
HO1092,,HO1091,昆明-上海,,SHA,D,B6618,A320,2017/7/3 20:25,2017/7/3,23:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9456,,ZH9789,昆明-广州,,CAN,D,B6649,A320,2017/7/3 22:45,2017/7/3,0:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1100,,HO1099,昆明-上海,,SHA,D,B6670,A320,2017/7/3 16:35,2017/7/3,19:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2716,,MU2715,昆明-长沙-南京,HHA,NKG,D,B6671,A320,2017/7/3 16:55,2017/7/3,18:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3408,,CZ3407,昆明-广州,,CAN,D,B6685,A321,2017/7/3 17:35,2017/7/3,19:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3678,,CZ3677,昆明-上海,,PVG,D,B6702,A320,2017/7/3 12:05,2017/7/3,14:49,142,62,,,,,,33-计划,REG,REG,,PAX,,,0
3U8668,,3U8514,昆明-成都,,CTU,D,B6719,A320,2017/7/3 18:30,2017/7/3,19:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8513,,3U8108,昆明-重庆-兰州,CKG,ZGC,D,B6719,A320,2017/7/3 7:15,2017/7/3,8:22,157,1,,C,,,,33-计划,REG,REG,,PAX,,,0
CA1988,,CA1987,昆明-温州,,WNZ,D,B6745,A320,2017/7/3 21:10,2017/7/3,23:34,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2786,,MU2725,昆明-南京,,NKG,D,B6756,A320,2017/7/3 16:30,2017/7/3,18:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
OQ2358,,OQ2357,昆明-重庆,,CKG,D,B6761,A320,2017/7/3 22:00,2017/7/3,23:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
OQ2328,,OQ2327,昆明-重庆,,CKG,D,B6761,A320,2017/7/3 9:50,2017/7/3,10:56,158,2,,,,,,33-计划,REG,REG,,PAX,,,0
3U8033,,3U8667,昆明-丽江,,LJG,D,B6772,A320,2017/7/3 6:55,2017/7/3,,317,22,,,,,,33-计划,REG,REG,,PAX,,,0
3U8107,,3U8034,昆明-常州-青岛,CZX,TAO,D,B6772,A320,2017/7/3 13:50,2017/7/3,16:11,154,25,,,,,,33-计划,REG,REG,,PAX,,,0
3U8865,,3U8554,昆明-宁波,,NGB,D,B6778,A320,2017/7/3 7:20,2017/7/3,9:48,314,51,,C,,,,33-计划,REG,REG,,PAX,,,0
3U8201,,3U8866,昆明-上海,,PVG,D,B6778,A320,2017/7/3 16:10,2017/7/3,18:45,153,27,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6404,,CZ6403,昆明-重庆-沈阳,CKG,SHE,D,B6785,A320,2017/7/3 15:50,2017/7/3,16:59,140,58,,,,,,33-计划,REG,REG,,PAX,,,0
MU556,,MU5455,昆明-杭州,,HGH,D,B6797,A322,2017/7/3 7:05,2017/7/3,9:35,116,26,,E,,,,33-计划,REG,REG,,PAX,,,0
MU5330,,MU5329,昆明-合肥,,HFE,D,B6799,A320,2017/7/3 18:40,2017/7/3,20:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9991,,8L9584,昆明-兰州-乌鲁,ZGC,URC,D,B6800,B738,2017/7/3 12:15,2017/7/3,14:10,102,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5464,,MU5449,昆明-合肥-上海,HFE,PVG,D,B6802,A320,2017/7/3 9:35,2017/7/3,11:44,122,35,,E,,,,33-计划,REG,REG,,PAX,,,0
MU2178,,MU2177,昆明-宁波,,NGB,D,B6805,A320,2017/7/3 18:25,2017/7/3,20:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9845,,8L9884,昆明-赣州-杭州,KOW,HGH,D,B6809,B738,2017/7/3 9:15,2017/7/3,,164,12,,,,,,33-计划,REG,REG,,PAX,,,0
8L9993,,8L9846,昆明-西安,,XIY,D,B6809,B738,2017/7/3 21:55,2017/7/3,23:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
PN6394,,PN6394,昆明-重庆,,CKG,D,B6811,A320,2017/7/3 12:45,2017/7/3,13:57,168,9,,,,,,33-计划,REG,REG,,PAX,,,0
PN6393,,PN6393,昆明-版纳,,JHG,D,B6811,A320,2017/7/3 8:55,2017/7/3,9:42,160,6,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6416,,CZ6415,昆明-西安-沈阳,XIY,SHE,D,B6815,A320,2017/7/3 20:05,2017/7/3,21:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8967,,3U8206,昆明-重庆-大连,CKG,DLC,D,B6843,A320,2017/7/3 13:10,2017/7/3,14:20,155,17,,,,,,33-计划,REG,REG,,PAX,,,0
CA4414,,CA4413,昆明-成都,,CTU,D,B6846,A320,2017/7/3 13:25,2017/7/3,14:30,140,58,,,,,,33-计划,REG,REG,,PAX,,,0
MU5094,,MU5094,昆明-兰州,,ZGC,D,B6871,A320,2017/7/3 8:55,2017/7/3,10:52,108,20,,E,,,,33-计划,REG,REG,,PAX,,,0
MF8462,,MF8461,昆明-武汉-杭州,WUH,HGH,D,B6889,B738,2017/7/3 19:15,2017/7/3,21:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2976,,MU2975,昆明-重庆-无锡,CKG,WUX,D,B6890,A320,2017/7/3 14:25,2017/7/3,15:40,119,30,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6428,,CZ6427,昆明-长沙-大连,HHA,DLC,D,B6896,A320,2017/7/3 17:45,2017/7/3,19:20,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6924,,CZ6923,昆明-深圳,,SZX,D,B6912,A321,2017/7/3 22:20,2017/7/3,0:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4418,,CA4174,昆明-成都,,CTU,D,B6916,A320,2017/7/3 8:40,2017/7/3,9:42,322,47,,,,,,33-计划,REG,REG,,PAX,,,0
8L9965,,8L9986,昆明-三亚,,SYX,D,B6947,A320,2017/7/3 7:15,2017/7/3,8:57,321,24,,A,,,,33-计划,REG,REG,,PAX,,,0
8L9871,,8L9966,昆明-宜昌-宁波,YIH,NGB,D,B6947,A320,2017/7/3 13:50,2017/7/3,15:33,165,14,,,,,,33-计划,REG,REG,,PAX,,,0
3U8929,,3U8824,昆明-长沙-沈阳,HHA,SHE,D,B6953,A320,2017/7/3 8:05,2017/7/3,9:40,156,15,,,,,,33-计划,REG,REG,,PAX,,,0
3U8662,,3U8930,昆明-成都,,CTU,D,B6953,A320,2017/7/3 23:00,2017/7/3,0:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8957,,3U8918,昆明-台北,,TPE,R,B6956,A320,2017/7/3 15:20,2017/7/3,,102,74,J11-J13,,,,,33-计划,REG,REG,,PAX,,,0
3U8917,,3U8968,昆明-厦门,,XMN,D,B6956,A320,2017/7/3 6:25,2017/7/3,8:39,151,47,,B,,,,33-计划,REG,REG,,PAX,,,0
8L9803,,8L9876,昆明-丽江,,LJG,D,B6959,A320,2017/7/3 7:15,2017/7/3,8:06,162,8,,B,,,,33-计划,REG,REG,,PAX,,,0
HO1682,Y,HO1681,昆明-毕节-南京,BFJ,NKG,D,B6966,A320,2017/7/3 15:05,2017/7/3,15:51,150,49,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3468,,CZ3467,昆明-长沙,,HHA,D,B6976,A320,2017/7/3 21:30,2017/7/3,23:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6270,,CZ6269,昆明-西安-哈尔滨,XIY,HRB,D,B6979,A321,2017/7/3 15:50,2017/7/3,17:35,137,52,,,,,,33-计划,REG,REG,,PAX,,,0
DZ6313,,DZ6311,昆明-长沙-南通,HHA,NTG,D,B6981,B738,2017/7/3 9:45,2017/7/3,11:24,153,27,,,,,,33-计划,REG,REG,,PAX,,,0
SC4738,,SC4737,昆明-青岛,,TAO,D,B6985,B738,2017/7/3 20:55,2017/7/3,23:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC8885,,SC8885,昆明-曼谷,,BKK,I,B6986,B738,2017/7/4 1:00,2017/7/4,2:59,,,J16-J19,,,,,33-计划,REG,REG,,PAX,,,0
FM9430,,FM9429,昆明-衡阳-上海,HNY,PVG,D,B6993,B738,2017/7/3 17:25,2017/7/3,18:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6511,,DR6506,昆明-版纳,,JHG,D,B7088,B737,2017/7/3 22:40,2017/7/3,23:27,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6505,,DR6512,昆明-芒市,,LUM,D,B7088,B737,2017/7/3 18:30,2017/7/3,19:21,719,,,A,,,,33-计划,REG,REG,,PAX,,,0
KY8233,,KY8308,昆明-太原,,TYN,D,B7089,B738,2017/7/3 13:55,2017/7/3,16:23,137,52,,,,,,33-计划,REG,REG,,PAX,,,0
8L9973,,8L9634,昆明-郑州,,CGO,D,B7167,B738,2017/7/3 7:05,2017/7/3,9:20,104,5,,A,,,,33-计划,REG,REG,,PAX,,,0
MU5821,,MU2004,昆明-东胜-哈尔滨,DSN,HRB,D,B7170,B738,2017/7/3 8:20,2017/7/3,10:49,514,29,,F,,,,33-计划,REG,REG,,PAX,,,0
CA1404,,CA1403,昆明-北京,,PEK,D,B7180,B738,2017/7/3 11:40,2017/7/3,14:37,138,54,,,,,,33-计划,REG,REG,,PAX,,,0
MU2570,,MU5732,昆明-北京,,PEK,D,B7589,B738,2017/7/3 16:00,2017/7/3,19:25,117,28,,,,,,33-计划,REG,REG,,PAX,,,0
MU5731,,MU5717,昆明-广州,,CAN,D,B7589,B738,2017/7/3 8:00,2017/7/3,9:43,508,24,,F,,,,33-计划,REG,REG,,PAX,,,0
MU5765,,MU5852,昆明-郑州-大连,CGO,DLC,D,B7590,B738,2017/7/3 12:15,2017/7/3,14:32,115,18,,,,,,33-计划,REG,REG,,PAX,,,0
MU5823,,MU5762,昆明-郑州,,CGO,D,B7591,B738,2017/7/3 17:35,2017/7/3,19:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5761,,MU5766,昆明-深圳,,SZX,D,B7591,B738,2017/7/3 9:20,2017/7/3,11:06,123,37,,E,,,,33-计划,REG,REG,,PAX,,,0
MU5771,,MU5714,昆明-广州,,CAN,D,B7592,B738,2017/7/3 18:50,2017/7/3,20:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5713,,MU5824,昆明-北京,,PEK,D,B7592,B738,2017/7/3 8:30,2017/7/3,11:30,121,33,,E,,,,33-计划,REG,REG,,PAX,,,0
MU5759,,MU5746,昆明-深圳,,SZX,D,B7599,B738,2017/7/3 10:00,2017/7/3,11:45,704,21,,E,,,,33-计划,REG,REG,,PAX,,,0
MU5719,,MU5760,昆明-北京,,PEK,D,B7599,B738,2017/7/3 17:20,2017/7/3,20:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU7181,,MU5714,昆明-北京,,PEK,D,B7600,B738,2017/7/3 9:30,2017/7/3,13:00,515,23,,,,,,33-计划,REG,REG,,PAX,,,0
MU5745,,MU7182,昆明-三亚,,SYX,D,B7600,B738,2017/7/3 18:50,2017/7/3,20:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
DZ6312,,DZ6314,昆明-珠海,,ZUH,D,B7630,B738,2017/7/3 23:30,2017/7/3,,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC8836,,SC4925,昆明-景德镇-青岛,JDZ,TAO,D,B7669,B738,2017/7/3 6:55,2017/7/3,,135,48,,,,,,33-计划,REG,REG,,PAX,,,0
DR6561,,DR6534,昆明-青岛-沈阳,TAO,SHE,D,B7865,B738,2017/7/3 11:55,2017/7/3,15:00,711,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6533,,DR6560,昆明-武汉,,WUH,D,B7866,B738,2017/7/3 7:20,2017/7/3,9:09,161,7,,B,,,,33-计划,REG,REG,,PAX,,,0
KY8251,,KY8232,昆明-保山,,BSD,D,B7870,B737,2017/7/3 8:00,2017/7/3,8:49,522L,48,,B,,,,33-计划,REG,REG,,PAX,,,0
KY8209,,KY8252,昆明-版纳,,JHG,D,B7870,B737,2017/7/3 13:00,2017/7/3,13:49,147,55,,,,,,33-计划,REG,REG,,PAX,,,0
KY8315,,KY8210,昆明-腾冲,,TCZ,D,B7871,B737,2017/7/3 7:20,2017/7/3,18:27,144,61,,B,,,,33-计划,REG,REG,,PAX,,,0
KY8249,,KY8316,昆明-丽江,,LJG,D,B7871,B737,2017/7/3 20:10,2017/7/3,21:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8255,,KY8250,昆明-临沧,,LNJ,D,B7872,B737,2017/7/3 9:00,2017/7/3,9:43,316,51,,B,,,,33-计划,REG,REG,,PAX,,,0
KY8231,,KY8256,昆明-丽江,,LJG,D,B7872,B737,2017/7/3 16:40,2017/7/3,17:33,149,51,,,,,,33-计划,REG,REG,,PAX,,,0
KY8333,,KY8240,昆明-西安-大连,XIY,DLC,D,B7873,B738,2017/7/3 10:00,2017/7/3,11:53,325,22,,C,,,,33-计划,REG,REG,,PAX,,,0
SC4926,,SC8844,昆明-济南,,TNA,D,B7885,B738,2017/7/3 6:50,2017/7/3,9:27,112,65,,,,,,33-计划,REG,REG,,PAX,,,0
MU5146,,MU5229,昆明-太原,,TYN,D,B7966,B738,2017/7/3 21:20,2017/7/3,23:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4696,,SC4695,昆明-南京-青岛,NKG,TAO,D,B7975,B738,2017/7/3 13:40,2017/7/3,16:00,139,56,,,,,,33-计划,REG,REG,,PAX,,,0
SC8843,,SC8835,昆明-济南-大阪,TNA,KIX,M,B7976,B738,2017/7/3 6:50,2017/7/3,9:27,328,20,J11-J12,B,,,,33-计划,REG,REG,,PAX,,,0
8L9957,,8L9992,昆明-武汉,,WUH,D,B7988,B738,2017/7/3 7:10,2017/7/3,8:58,313,10,,C,,,,33-计划,REG,REG,,PAX,,,0
8L9869,,8L9958,昆明-武汉-青岛,WUH,TAO,D,B7988,B738,2017/7/3 14:20,2017/7/3,16:10,162,8,,,,,,33-计划,REG,REG,,PAX,,,0
8L9893,,8L9862,昆明-珠海,,ZUH,D,B7989,B738,2017/7/3 7:15,2017/7/3,8:58,537,50,,C,,,,33-计划,REG,REG,,PAX,,,0
8L9855,,8L9894,昆明-绵阳,,MIG,D,B7989,B738,2017/7/3 13:45,2017/7/3,15:02,158,2,,,,,,33-计划,REG,REG,,PAX,,,0
8L9875,,8L9862,昆明-厦门,,XMN,D,B7990,B738,2017/7/3 17:55,2017/7/3,20:13,167,11,,,,,,33-计划,REG,REG,,PAX,,,0
8L9861,,8L9974,昆明-合肥,,HFE,D,B7990,B738,2017/7/3 7:15,2017/7/3,9:24,329,55,,C,,,,33-计划,REG,REG,,PAX,,,0
8L9979,,8L9710,昆明-深圳,,SZX,D,B7993,B738,2017/7/3 16:20,2017/7/3,18:03,521L,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9597,,8L9980,昆明-曼谷,,BKK,I,B7993,B738,2017/7/3 23:50,2017/7/3,1:43,,,K01-K04,,,,,33-计划,REG,REG,,PAX,,,0
CZ6950,,CZ6949,昆明-重庆-乌鲁,CKG,URC,D,B7996,B738,2017/7/3 17:45,2017/7/3,18:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5158,,JD5157,昆明-杭州,,HGH,D,B8019,A330,2017/7/3 14:30,2017/7/3,16:54,164,12,,,,,,33-计划,REG,REG,,PAX,,,0
GS7654,,GS7653,昆明-西安,,XIY,D,B8062,A320,2017/7/3 11:40,2017/7/3,13:26,164,12,,,,,,33-计划,REG,REG,,PAX,,,0
GS7876,,GS7875,昆明-西安-天津,XIY,TSN,D,B8075,A320,2017/7/3 19:50,2017/7/3,21:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5790,,JD5789,昆明-版纳,,JHG,D,B8170,A320,2017/7/3 12:20,2017/7/3,13:07,166,13,,,,,,33-计划,REG,REG,,PAX,,,0
HHG502,,HHG501,昆明-北京,,PEK,D,B8256,G550,2017/7/3 22:00,2017/7/3,,534,,,,,,,33-计划,REG,REG,,SPE,,,0
A67105,,A67108,昆明-南昌,,KHN,D,B8285,A321,2017/7/3 9:40,2017/7/3,11:33,327,4,,C,,,,33-计划,REG,REG,,PAX,,,0
A67107,,A67106,昆明-郑州,,CGO,D,B8318,A321,2017/7/3 18:25,2017/7/3,20:38,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8669,,3U8202,昆明-成都-石家庄,CTU,SJW,D,B8326,A320,2017/7/3 7:30,2017/7/3,8:30,152,46,,C,,,,33-计划,REG,REG,,PAX,,,0
3U8205,,3U8902,昆明-广州,,CAN,D,B8329,A320,2017/7/3 17:00,2017/7/3,18:40,524R,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1752,,CA1955,昆明-杭州,,HGH,D,B8337,A320,2017/7/3 12:20,2017/7/3,14:46,143,63,,,,,,33-计划,REG,REG,,PAX,,,0
CA4275,,CA4276,昆明-哈尔滨,,HRB,D,B8338,A320,2017/7/3 15:35,2017/7/3,19:45,139,56,,,,,,33-计划,REG,REG,,PAX,,,0
MU2736,,MU2735,昆明-长沙-南京,HHA,NKG,D,B8387,A320,2017/7/3 19:35,2017/7/3,21:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5498,,MU5497,昆明-青岛,,TAO,D,B8392,A320,2017/7/3 12:10,2017/7/3,15:11,120,31,,,,,,33-计划,REG,REG,,PAX,,,0
TV6008,,TV6007,昆明-丽江-兰州,LJG,ZGC,D,B8419,A320,2017/7/3 13:20,2017/7/3,14:13,153,27,,,,,,33-计划,REG,REG,,PAX,,,0
A67113,,A67114,昆明-临沂-长春,LYI,CGQ,D,B8432,A320,2017/7/3 7:25,2017/7/3,10:02,158,49,,B,,,,33-计划,REG,REG,,PAX,,,0
GJ8662,,GJ8872,昆明-贵阳-杭州,KWE,HGH,D,B8433,A320,2017/7/3 7:30,2017/7/3,8:22,535,56,,C,,,,33-计划,REG,REG,,PAX,,,0
8L9677,,8L9596,昆明-芽庄,,CXR,I,B8445,A320,2017/7/3 18:30,2017/7/3,20:57,,,K01-K03,,,,,33-计划,REG,REG,,PAX,,,0
8L9595,,8L9976,昆明-吉隆坡,,KUL,I,B8445,A320,2017/7/3 8:50,2017/7/3,,110,69,J11-J14,H,,,,33-计划,REG,REG,,PAX,,,0
8L9987,,8L9648,昆明-北京,,PEK,D,B8446,A320,2017/7/3 21:30,2017/7/3,0:27,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9647,,8L9676,昆明-淮安-天津,HIA,TSN,D,B8446,A320,2017/7/3 7:10,2017/7/3,9:50,111,23,,A,,,,33-计划,REG,REG,,PAX,,,0
GJ8689,,GJ8661,昆明-徐州-长春,XUZ,CGQ,D,B8451,A320,2017/7/3 8:05,2017/7/3,10:33,146,57,,,,,,33-计划,REG,REG,,PAX,,,0
CA4173,,CA4172,昆明-北京,,PEK,D,B8490,A320,2017/7/3 17:05,2017/7/3,20:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4171,,CA4459,昆明-北京,,PEK,D,B8490,A320,2017/7/3 7:20,2017/7/3,10:16,143,63,,C,,,,33-计划,REG,REG,,PAX,,,0
MU2746,,MU2745,昆明-长沙-南京,HHA,NKG,D,B8496,A320,2017/7/3 21:10,2017/7/3,22:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8221,Y,3U8222,昆明-南宁-福州,NNG,FOC,D,B8500,A320,2017/7/3 11:55,2017/7/3,12:58,523L,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5475,,MU5476,昆明-合肥,,HFE,D,B8563,A320,2017/7/3 12:15,2017/7/3,14:26,128,44,,,,,,33-计划,REG,REG,,PAX,,,0
9C8830,,9C8829,昆明-常德-上海,CGD,SHA,D,B8580,A320,2017/7/3 19:35,2017/7/3,21:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9790,,ZH9789,昆明-泉州,,JJN,D,B8633,A322,2017/7/3 9:05,2017/7/3,11:27,526L,53,,C,,,,33-计划,REG,REG,,PAX,,,0
CZ6598,,CZ6597,昆明-三亚,,SYX,D,B8638,A321,2017/7/3 21:05,2017/7/3,22:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3432,,CZ3431,昆明-海口,,HAK,D,B8676,A321,2017/7/3 10:55,2017/7/3,12:23,135,48,,,,,,33-计划,REG,REG,,PAX,,,0
GS7856,,GS7855,昆明-天津,,TSN,D,B8776,A330,2017/7/3 13:25,2017/7/3,16:17,163,10,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6800,,CZ6799,昆明-上海,,PVG,D,B8848,A321,2017/7/3 19:45,2017/7/3,22:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5813,,MU5802,昆明-上海,,SHA,D,B8855,A320,2017/7/3 17:30,2017/7/3,20:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2208,,MU2207,昆明-西安,,XIY,D,B8977,A325,2017/7/3 18:10,2017/7/3,19:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5576,,MU5575,昆明-郑州-烟台,CGO,YNT,D,B9901,A320,2017/7/3 18:25,2017/7/3,20:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2362,,MU2361,昆明-西安,,XIY,D,B9907,A320,2017/7/3 21:30,2017/7/3,23:21,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ8510,,CZ8509,昆明-青岛-长春,TAO,CGQ,D,B9915,A320,2017/7/3 8:10,2017/7/3,11:11,540,55,,,,,,33-计划,REG,REG,,PAX,,,0
CA1938,,CA1937,昆明-上海,,PVG,D,B9922,A320,2017/7/3 20:25,2017/7/3,23:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4460,,CA4176,昆明-成都,,CTU,D,B9926,A320,2017/7/3 21:00,2017/7/3,22:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4175,,CA4417,昆明-沈阳,,SHE,D,B9926,A320,2017/7/3 7:20,2017/7/3,10:57,137,52,,C,,,,33-计划,REG,REG,,PAX,,,0
9C8938,,9C8937,昆明-石家庄,,SJW,D,B9986,A320,2017/7/3 14:50,2017/7/3,17:26,151,47,,,,,,33-计划,REG,REG,,PAX,,,0
GS7858,,GS7857,昆明-西安-天津,XIY,TSN,D,B9989,A320,2017/7/3 14:05,2017/7/3,15:52,166,13,,,,,,33-计划,REG,REG,,PAX,,,0
KA761,,KA760,昆明-香港,,HKG,R,BHLA,A333,2017/7/3 15:20,2017/7/3,,106,75,K03-K10,,,,,33-计划,REG,REG,,PAX,,,0
UO274,,UO273,昆明-香港,,HKG,R,BLCB,A320,2017/7/3 12:10,2017/7/3,,106,75,J16-J19,,,,,33-计划,REG,REG,,PAX,,,0
KE886,,KE885,昆明-首尔,,ICN,I,HL8243,B738,2017/7/3 23:30,2017/7/3,3:24,,,J11-J14,,,,,33-计划,REG,REG,,PAX,,,0
FD583,,FD582,昆明-廊曼,,DMK,I,HSBBE,A320,2017/7/3 12:30,2017/7/3,,111,68,J20-K03,,,,,33-计划,REG,REG,,PAX,,,0
TG613,,TG612,昆明-曼谷,,BKK,I,HST,B773,2017/7/3 15:20,2017/7/3,17:04,105,77,J15-J19,,,,,33-计划,REG,REG,,PAX,,,0
N166CK,,N166CK,昆明-河内,,HAN,I,N166CK,F7X,2017/7/3 19:00,2017/7/3,,,,,,,,,33-计划,REG,REG,,SPE,,,0
N588PX,,N588PX,昆明-上海,,SHA,D,N588PX,G550,2017/7/3 19:30,2017/7/3,21:54,532,,,,,,,33-计划,REG,REG,,SPE,,,0
QG8815,,QG8816,昆明-巴厘岛,,DPS,I,PKGQK,A320,2017/7/4 2:15,2017/7/4,,,,,,,,,33-计划,REG,REG,,PAX,,,0
QV816,,QV815,昆明-万象,,VTE,I,RDPL34223,A320,2017/7/3 10:50,2017/7/3,12:03,109,70,J11-J13,,,,,33-计划,REG,REG,,PAX,,,0
UL829,,UL828,昆明-科伦坡,,CMB,I,,A332,2017/7/4 2:55,2017/7/4,,,,J11-J14,,,,,33-计划,REG,REG,,PAX,,,0
