FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STA,ORG,ETA,TDT,ATA,ABP,CAR,STP
DR6560,大连-太原-昆明,B1593,,,TYN,B738,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 1:00,DLC,,,,,12,2017/6/29 22:10
DR6570,北海-昆明,B1593,,DR6559,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 11:20,BHY,,,,,10,2017/6/29 9:45
DR6578,沈阳-榆林-昆明,B6110,,,UYN,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 22:05,SHE,,,,,15,2017/6/29 19:10
DR6580,芒市-昆明,B7088,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 14:55,LUM,,,,,10,2017/6/29 13:50
DR6592,西安-昆明,B1597,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 0:35,XIY,,,,,12,2017/6/29 22:15
DZ6290,绵阳-昆明,,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 23:00,MIG,,,,,10,2017/6/29 21:30
DZ6311,珠海-昆明,,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 8:50,ZUH,,,,,12,2017/6/29 6:55
EU2223,成都-昆明,B6940,,EU2721,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 8:20,CTU,,,,,13,2017/6/29 6:35
EU2226,版纳-昆明,B6940,,EU2224,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 22:15,JHG,,,,,15,2017/6/29 21:15
EU2722,厦门-柳州-昆明,B6940,,EU2225,LZH,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 18:25,XMN,,,,,14,2017/6/29 16:55
FD582,廊曼-昆明,HSBBE,,FD583,,A320,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 11:25,DMK,,,,,,2017/6/29 7:50
FM9397,上海-长沙-昆明,B1900,,FM9398,HHA,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:05,PVG,,,,,6,2017/6/29 12:50
FM9429,上海-衡阳-昆明,B1720,,FM9430,HNY,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:20,PVG,,,,,5,2017/6/29 14:20
FM9451,上海-昆明,B2563,,FM9452,,B763,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 12:30,SHA,,,,,5,2017/6/29 9:00
FM9453,上海-昆明,B5261,,FM9453,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:45,SHA,,,,,6,2017/6/29 8:15
FM9454,版纳-昆明,B5261,,FM9454,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:45,JHG,,,,,8,2017/6/29 14:45
FM9539,温州-昆明,B5142,,FM9540,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:45,WNZ,,,,,6,2017/6/29 7:40
FM9541,郑州-昆明,B5140,,FM9542,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:35,CGO,,,,,5,2017/6/29 7:50
FU6509,福州-昆明,B1435,,FU6510,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 21:20,FOC,,,,,14,2017/6/29 18:15
G52627,大连-南阳-昆明,B3382,,G52628,NNY,CRJ9,,D,33-计划,REG,REG,,PAX,2017/6/29,,,2,YAG,2017/6/29 18:15,DLC,,,,,14,2017/6/29 15:45
GJ8661,杭州-贵阳-昆明,B8335,,,KWE,A320,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 0:30,HGH,,,,,15,2017/6/29 23:20
GJ8837,杭州-珠海-昆明,B8985,,GJ8838,ZUH,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 13:45,HGH,,,,,11,2017/6/29 11:50
GJ8872,长春-临沂-昆明,B8145,,,LYI,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 22:35,CGQ,,,,,14,2017/6/29 19:25
GJ8881,杭州-昆明,B8336,,,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 20:20,HGH,,,,,10,2017/6/29 17:10
GS7661,西安-昆明,B9983,,GS7662,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 21:50,XIY,,,,,10,2017/6/29 19:25
GS7855,天津-昆明,B1849,,GS7856,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 12:05,TSN,,,,,11,2017/6/29 8:25
GX8981,南宁-昆明,B3215,,GX8982,,E190,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 9:55,NNG,,,,,10,2017/6/29 8:30
HO1017,上海-大庸-昆明,B6640,,HO1018,DYG,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 18:45,PVG,,,,,12,2017/6/29 16:40
HO1047,杭州-毕节-昆明,B6788,,HO1048,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 18:55,HGH,,,,,12,2017/6/29 17:45
HO1093,上海-昆明,B6395,,,,A320,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 0:35,SHA,,,,,10,2017/6/29 21:05
HO1121,上海-昆明,B6602,,HO1122,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 11:50,SHA,,,,,15,2017/6/29 8:35
HU7087,海口-昆明,B5428,,HU7088,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 9:35,HAK,,,,,15,2017/6/29 7:40
HU7111,北京-昆明,B5963,,HU7112,,A332,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 19:10,PEK,,,,,15,2017/6/29 15:40
HU7163,深圳-昆明,B5141,,HU7164,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 10:25,SZX,,,,,10,2017/6/29 7:55
HU7211,北京-昆明,B2723,,HU7212,,B787,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 11:35,PEK,,,,,15,2017/6/29 8:10
HU7235,广州-昆明,B1733,,HU7236,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 21:20,CAN,,,,,15,2017/6/29 18:45
HU7311,北京-昆明,B5661,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 0:55,PEK,,,,,10,2017/6/29 21:30
JD5155,丽江-昆明,B1622,,JD5156,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 15:05,LJG,,,,,12,2017/6/29 14:05
JD5157,杭州-昆明,B8678,,JD5158,,A330,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 13:15,HGH,,,,,11,2017/6/29 10:00
JD5165,丽江-昆明,B6403,,JD5791,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 10:40,LJG,,,,,13,2017/6/29 9:40
JD5789,版纳-昆明,B8072,,JD5790,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 11:20,JHG,,,,,10,2017/6/29 10:05
JD5792,芒市-昆明,B6403,,JD5166,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 14:40,LUM,,,,,12,2017/6/29 13:40
KA760,香港-昆明,BHSN,,KA761,,A320,,R,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 14:20,HKG,,,,,4,2017/6/29 11:50
KN2381,石家庄-昆明,B1753,,KN5212,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:00,SJW,,,,,8,2017/6/29 6:50
KN5211,南苑-汉中-昆明,B1989,,KN2382,HZG,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:50,NAY,,,,,5,2017/6/29 17:55
KY8204,南京-昆明,B5673,,KY8219,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 19:00,NKG,,,,,11,2017/6/29 16:00
KY8206,哈尔滨-济南-昆明,B5025,,,TNA,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 23:10,HRB,,,,,14,2017/6/29 19:55
KY8210,版纳-昆明,B7870,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 23:25,JHG,,,,,10,2017/6/29 22:20
KY8220,深圳-昆明,B5673,,KY8203,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 10:55,SZX,,,,,13,2017/6/29 8:30
KY8222,重庆-昆明,B1926,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 21:40,CKG,,,,,12,2017/6/29 20:05
KY8232,丽江-昆明,B7871,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 0:45,LJG,,,,,12,2017/6/29 23:45
KY8234,太原-昆明,B6495,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 23:05,TYN,,,,,11,2017/6/29 20:00
KY8236,杭州-昆明,B2669,,KY8265,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 15:25,HGH,,,,,14,2017/6/29 12:15
KY8240,青岛-昆明,B7873,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 0:25,TAO,,,,,13,2017/6/29 20:50
KY8244,普洱-昆明,B2678,,KY8247,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 20:55,SYM,,,,,15,2017/6/29 19:50
KY8246,芒市-昆明,B5026,,KY8301,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 17:50,LUM,,,,,13,2017/6/29 16:45
KY8248,芒市-昆明,B2678,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 0:50,LUM,,,,,14,2017/6/29 23:45
KY8250,丽江-版纳-昆明,B7872,,,JHG,B737,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 0:40,LJG,,,,,15,2017/6/29 23:35
KY8252,保山-昆明,B7870,,KY8209,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 10:45,BSD,,,,,14,2017/6/29 9:40
KY8254,西安-昆明,B5672,,KY8281,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 13:40,XIY,,,,,12,2017/6/29 11:20
KY8256,临沧-昆明,B7871,,KY8231,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 11:50,LNJ,,,,,12,2017/6/29 10:55
KY8258,郑州-昆明,B7873,,KY8239,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 14:55,CGO,,,,,11,2017/6/29 12:10
KY8266,杭州-昆明,B2669,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 0:05,HGH,,,,,13,2017/6/29 20:55
KY8270,丽江-版纳-昆明,B2679,,,JHG,B737,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 0:10,LJG,,,,,10,2017/6/29 22:55
KY8274,武汉-昆明,B1926,,KY8221,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 15:55,WUH,,,,,12,2017/6/29 13:40
KY8282,上海-昆明,B5672,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 22:40,PVG,,,,,15,2017/6/29 19:15
KY8284,上海-昆明,B6493,,KY8307,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 15:15,PVG,,,,,10,2017/6/29 11:55
KY8286,广州-昆明,B1926,,KY8273,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 9:15,CAN,,,,,14,2017/6/29 6:45
KY8296,南通-重庆-昆明,B6492,,,CKG,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 17:55,NTG,,,,,11,2017/6/29 16:20
KY8298,长春-石家庄-昆明,B1459,,,SJW,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 23:20,CGQ,,,,,12,2017/6/29 20:10
KY8302,惠州-昆明,B5026,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 23:50,HUZ,,,,,15,2017/6/29 21:30
KY8308,南昌-昆明,B1991,,KY8233,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 11:55,KHN,,,,,11,2017/6/29 9:40
KY8314,腾冲-昆明,B2679,,KY8269,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 17:50,TCZ,,,,,14,2017/6/29 16:50
KY8316,腾冲-昆明,B7872,,KY8249,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 19:10,TCZ,,,,,14,2017/6/29 18:05
KY8322,成都-昆明,B6491,,KY8361,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 12:35,CTU,,,,,15,2017/6/29 10:45
KY8334,大连-西安-昆明,B7089,,,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,YAG,2017/6/30 0:10,DLC,,,,,14,2017/6/29 21:45
KY8338,临汾-昆明,B1507,,KY8285,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 17:00,LFQ,,,,,15,2017/6/29 14:00
KY8340,运城-昆明,B5026,,KY8245,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 13:45,YCU,,,,,15,2017/6/29 11:15
KY8342,南宁-厦门-昆明,B2667,,,XMN,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 22:00,NNG,,,,,14,2017/6/29 19:15
KY8362,合艾-昆明,B6491,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 22:20,HDY,,,,,3,2017/6/29 18:50
MF8405,厦门-昆明,B5219,,MF8406,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,3,YAG,2017/6/29 10:50,XMN,,,,,15,2017/6/29 8:05
MF8417,厦门-昆明,B5551,,MF8418,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,3,YAG,2017/6/29 14:40,XMN,,,,,10,2017/6/29 12:00
MF8427,福州-昆明,B5038,,MF8428,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,3,YAG,2017/6/29 11:00,FOC,,,,,10,2017/6/29 8:05
MF8429,厦门-昆明,B5602,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,3,YAG,2017/6/29 23:45,XMN,,,,,12,2017/6/29 21:00
MF8461,杭州-武汉-昆明,B5383,,MF8462,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,3,YAG,2017/6/29 18:15,HGH,,,,,13,2017/6/29 15:55
MF8475,福州-昆明,B2862,Y,MF8476,,B752,313,D,33-计划,REG,REG,,PAX,2017/6/29,,,3,YAG,2017/6/29 19:05,FOC,,,,,10,2017/6/29 15:55
MF8641,泉州-珠海-昆明,B5659,,MF8642,ZUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 19:05,JJN,,,,,12,2017/6/29 17:05
MI912,新加坡-昆明,9VMGD,,MI913,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 12:20,SIN,,,,,3,2017/6/29 8:20
MU2028,台北-昆明,B6143,,MU5823,,B738,,R,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:05,TPE,,,,,1,2017/6/29 12:30
MU2030,曼德勒-昆明,B5701,,MU5707,,B738,112,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:50,MDL,,,,,1,2017/6/29 13:15
MU2032,仰光-昆明,B6145,,MU5733,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:45,RGN,,,,,1,2017/6/29 17:25
MU2035,北京-昆明,B6249,,MU2035,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:30,PEK,,,,,6,2017/6/29 8:00
MU2036,达卡-昆明,B6249,,MU2036,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:50,DAC,,,,,1,2017/6/29 16:35
MU2143,太原-昆明,B2682,,MU5462,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:30,TYN,,,,,8,2017/6/29 7:35
MU2177,宁波-昆明,B6880,,MU2178,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:20,NGB,,,,,8,2017/6/29 14:15
MU2185,银川-昆明,B1641,,MU2186,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:05,INC,,,,,7,2017/6/29 15:15
MU2205,银川-昆明,B1641,,MU2206,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:25,INC,,,,,6,2017/6/29 7:40
MU2207,西安-昆明,B9905,,MU2208,,A321,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:10,XIY,,,,,7,2017/6/29 14:45
MU2245,西宁-昆明,B6876,,MU2246,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:15,XNN,,,,,8,2017/6/29 19:50
MU2249,兰州-昆明,B2209,,MU2250,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:30,ZGC,,,,,8,2017/6/29 7:15
MU2264,沈阳-西安-昆明,B5683,,,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:20,SHE,,,,,5,2017/6/29 21:00
MU2359,西宁-昆明,B6876,,MU2360,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:20,XNN,,,,,6,2017/6/29 7:05
MU2361,西安-昆明,B6476,,MU2362,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:30,XIY,,,,,7,2017/6/29 18:15
MU2485,武汉-昆明,B1536,,MU2486,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:15,WUH,,,,,6,2017/6/29 12:00
MU2493,温州-武汉-昆明,B1515,,MU2498,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:10,WNZ,,,,,9,2017/6/29 19:55
MU2495,成都-昆明,B5199,,MU2496,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:35,CTU,,,,,6,2017/6/29 7:55
MU2497,武汉-昆明,B1515,,MU2494,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:10,WUH,,,,,9,2017/6/29 7:55
MU2562,琅勃-昆明,B5282,,MU5748,,B737,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:10,LPQ,,,,,1,2017/6/29 16:30
MU2566,河内-南宁-昆明,B5809,,,NNG,B737,,M,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:15,HAN,,,,,6,2017/6/29 20:55
MU2567,广州-昆明,B5701,,MU2567,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:05,CAN,,,,,,2017/6/29 6:30
MU2568,曼德勒-昆明,B5795,,MU2568,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:55,MDL,,,,,,2017/6/29 17:30
MU2572,加德-昆明,B5255,,,,B737,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:30,KTM,,,,,2,2017/6/29 20:20
MU2573,北京-昆明,B1790,,MU2573,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 12:45,PEK,,,,,5,2017/6/29 9:10
MU2574,万象-昆明,B1790,,MU2574,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:00,VTE,,,,,2,2017/6/29 17:15
MU2576,河内-昆明,B5817,,MU5742,,B737,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:50,HAN,,,,,2,2017/6/29 17:25
MU2582,岘港-昆明,B5527,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:35,DAD,,,,,1,2017/6/29 16:15
MU2586,胡市-昆明,B5293,,,,B737,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:05,SGN,,,,,1,2017/6/29 20:10
MU2590,万象-昆明,B6147,,MU5757,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 12:25,VTE,,,,,1,2017/6/29 10:50
MU2594,清迈-昆明,B6148,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:10,CNX,,,,,1,2017/6/29 17:30
MU2596,清迈-昆明,B5796,,MU733,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:40,CNX,,,,,2,2017/6/29 9:30
MU2705,南京-昆明,B6472,,MU2705,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:30,NKG,,,,,7,2017/6/29 7:30
MU2706,丽江-昆明,B6472,,MU2706,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:35,LJG,,,,,8,2017/6/29 13:30
MU2715,南京-长沙-昆明,B8649,,MU2716,HHA,A325,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:00,NKG,,,,,8,2017/6/29 13:45
MU2725,南京-昆明,B2230,,MU2786,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:30,NKG,,,,,5,2017/6/29 12:25
MU2735,南京-长沙-昆明,B6879,,MU2736,HHA,A322,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:30,NKG,,,,,7,2017/6/29 16:30
MU2755,南京-昆明,B8017,,MU2755,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:10,NKG,,,,,8,2017/6/29 17:05
MU2756,版纳-昆明,B6462,,MU2756,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:40,JHG,,,,,5,2017/6/29 8:40
MU2765,长春-南京-昆明,B2220,,,NKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:35,CGQ,,,,,6,2017/6/29 18:35
MU2785,南京-昆明,B1636,,,,A320,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,CES,2017/6/30 0:30,NKG,,,,,8,2017/6/29 21:30
MU2975,无锡-昆明,B6757,,MU2976,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:25,WUX,,,,,5,2017/6/29 10:15
MU2985,无锡-重庆-昆明,B6893,,MU2986,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:55,WUX,,,,,5,2017/6/29 17:25
MU2995,无锡-重庆-昆明,B1635,,,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:10,WUX,,,,,6,2017/6/29 21:30
MU5077,合肥-昆明,B8973,,MU5077,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:30,HFE,,,,,7,2017/6/29 11:40
MU5078,曼谷-昆明,B8973,,MU5078,,A320,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:20,BKK,,,,,2,2017/6/29 20:50
MU5145,太原-昆明,B5492,,MU5230,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:15,TYN,,,,,7,2017/6/29 18:20
MU5229,温州-昆明,B1772,,MU5146,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:20,WNZ,,,,,9,2017/6/29 17:15
MU5292,北京-太原-昆明,B5257,,MU5299,TYN,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:05,PEK,,,,,7,2017/6/29 12:10
MU5327,济南-九华山-昆明,B2207,,MU5328,JUH,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:15,TNA,,,,,8,2017/6/29 11:35
MU5329,合肥-昆明,B1862,,MU5330,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:35,HFE,,,,,5,2017/6/29 15:00
MU5437,上海-南充-昆明,B8379,,MU5438,NAO,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:50,PVG,,,,,6,2017/6/29 12:15
MU5449,重庆-昆明,B8391,,MU5464,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:25,CKG,,,,,6,2017/6/29 6:50
MU5453,宁波-武汉-昆明,B6798,,MU5454,WUH,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:15,NGB,,,,,8,2017/6/29 10:50
MU5455,宁波-昆明,B6798,,MU2591,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:00,NGB,,,,,9,2017/6/29 20:00
MU5461,温州-昆明,B2682,,MU2144,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:25,WNZ,,,,,6,2017/6/29 15:20
MU5463,上海-合肥-昆明,B6832,,MU5450,HFE,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:40,PVG,,,,,6,2017/6/29 17:50
MU5465,上海-南昌-昆明,B6617,,MU5532,KHN,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:05,PVG,,,,,5,2017/6/29 12:35
MU5469,南昌-昆明,B6009,,MU5470,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:50,KHN,,,,,5,2017/6/29 7:20
MU5471,济南-重庆-昆明,B9946,,MU5472,CKG,A320,116,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:25,TNA,,,,,9,2017/6/29 17:50
MU5476,合肥-昆明,B6830,,MU5475,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:40,HFE,,,,,7,2017/6/29 7:55
