FLT,VIP,LKF,REG,RFC,VI1,TOF,ITY,TAR,STA,ETA,FSA,SDT,OPE,POP,RCP,NAT,FLX,MFF,SST,HDL,ORG,TDT,ATA,ABP,CAR
CZ6427,,CZ6428,B6896,大连-长沙-昆明,HHA,D,A320,,2017/7/12 16:38,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
CZ8509,,,B6897,长春-青岛-昆明,TAO,D,A322,,2017/7/12 23:13,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
HO1681,,HO1682,B6901,南京-毕节-昆明,BFJ,D,A320,,2017/7/12 13:50,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
MU5814,,,B6928,上海-昆明,,D,A320,,2017/7/13 1:20,,33-计划,,REG,REG,,PAX,,,0,CES,SHA,,,,
MU5830,,MU5813,B6928,郑州-昆明,,D,A320,,2017/7/12 15:05,,33-计划,,REG,REG,,PAX,,,0,CES,CGO,,,,
MU2735,,MU2736,B6930,南京-长沙-昆明,HHA,D,A320,,2017/7/12 18:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
ZH9789,,ZH9456,B6937,泉州-昆明,,D,A322,,2017/7/12 16:45,,33-计划,,REG,REG,,PAX,,,0,YAG,JJN,,,,
8L9872,,,B6943,宁波-宜昌-昆明,YIH,D,A320,,2017/7/13 0:30,,33-计划,,REG,REG,,PAX,,,0,YAG,NGB,,,,
8L9988,,8L9871,B6943,北京-昆明,,D,A320,,2017/7/12 10:00,,33-计划,,REG,REG,,PAX,,,1,YAG,PEK,,,,
8L9870,,,B6947,青岛-武汉-昆明,WUH,D,A320,,2017/7/13 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
8L9958,,8L9869,B6947,武汉-昆明,,D,A320,,2017/7/12 12:40,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
3U8529,,3U8530,B6953,杭州-昆明,,D,A320,,2017/7/12 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
3U8670,,,B6955,石家庄-成都-昆明,CTU,D,A320,,2017/7/12 19:00,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
3U8528,,,B6956,西安-昆明,,D,A320,,2017/7/12 22:15,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
CZ6459,,CZ6460,B6975,长春-重庆-昆明,CKG,D,A320,,2017/7/12 14:48,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
SC8885,,SC8885,B6986,乌鲁-昆明,,D,B738,,2017/7/12 23:30,,33-计划,,REG,REG,,PAX,,,0,YAG,URC,,,,
SC8886,,SC8886,B6988,曼谷-昆明,,I,B738,104,2017/7/12 5:55,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
DR6508,,DR6501,B7088,芒市-昆明,,D,B737,,2017/7/12 12:00,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6504,,DR6579,B7088,芒市-昆明,,D,B737,,2017/7/12 19:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6502,,DR6503,B7088,芒市-昆明,,D,B737,,2017/7/12 15:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
KY8240,,,B7089,青岛-昆明,,D,B738,,2017/7/13 0:25,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
KY8258,,KY8239,B7089,郑州-昆明,,D,B738,,2017/7/12 14:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
8L9634,,,B7167,沙巴-昆明,,I,B738,,2017/7/12 23:30,,33-计划,,REG,REG,,PAX,,,0,YAG,BKI,,,,
8L9894,,8L9633,B7167,珠海-昆明,,D,B738,,2017/7/12 12:25,,33-计划,,REG,REG,,PAX,,,0,YAG,ZUH,,,,
MU5724,,MU9737,B7170,西安-昆明,,D,B738,,2017/7/12 19:50,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
HU7235,,HU7236,B7173,广州-昆明,,D,B738,,2017/7/12 18:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
MU5746,,,B7589,三亚-昆明,,D,B738,,2017/7/13 0:15,,33-计划,,REG,REG,,PAX,,,0,CES,SYX,,,,
MU5748,,MU5745,B7589,天津-昆明,,D,B738,,2017/7/12 17:50,,33-计划,,REG,REG,,PAX,,,0,CES,TSN,,,,
MU5742,,MU5847,B7590,广州-昆明,,D,B738,,2017/7/12 18:50,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5824,,,B7591,郑州-昆明,,D,B738,,2017/7/13 0:10,,33-计划,,REG,REG,,PAX,,,0,CES,CGO,,,,
MU5802,,MU5823,B7591,上海-昆明,,D,B738,,2017/7/12 16:05,,33-计划,,REG,REG,,PAX,,,1,CES,SHA,,,,
MU5772,,,B7592,广州-昆明,,D,B738,,2017/7/13 0:40,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5714,,MU5771,B7592,北京-昆明,,D,B738,,2017/7/12 16:45,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5766,,,B7599,大连-郑州-昆明,CGO,D,B738,,2017/7/13 0:50,,33-计划,,REG,REG,,PAX,,,0,CES,DLC,,,,
MU5764,,MU5765,B7599,深圳-昆明,,D,B738,,2017/7/12 9:25,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU5810,,,B7600,上海-昆明,,D,B738,,2017/7/12 22:30,,33-计划,,REG,REG,,PAX,,,0,CES,SHA,,,,
MU5732,,MU5809,B7600,广州-昆明,,D,B738,,2017/7/12 13:50,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
DZ6314,,DZ6312,B7631,南通-长沙-昆明,HHA,D,B738,,2017/7/12 22:25,,33-计划,,REG,REG,,PAX,,,0,YAG,NTG,,,,
DR6534,,,B7866,武汉-昆明,,D,B738,,2017/7/12 23:55,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
DR6562,,,B7867,沈阳-青岛-昆明,TAO,D,B738,,2017/7/13 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
KY8250,,,B7870,丽江-版纳-昆明,JHG,D,B737,,2017/7/13 0:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
KY8316,,KY8249,B7870,腾冲-昆明,,D,B737,,2017/7/12 19:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TCZ,,,,
KY8232,,,B7871,丽江-昆明,,D,B737,,2017/7/13 0:45,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
KY8256,,KY8231,B7871,临沧-昆明,,D,B737,,2017/7/12 11:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LNJ,,,,
KY8252,,KY8209,B7872,保山-昆明,,D,B737,,2017/7/12 10:45,,33-计划,,REG,REG,,PAX,,,0,YAG,BSD,,,,
KY8210,,,B7872,版纳-昆明,,D,B737,,2017/7/12 23:25,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
KY8296,,,B7873,南通-重庆-昆明,CKG,D,B738,,2017/7/12 17:55,,33-计划,,REG,REG,,PAX,,,0,YAG,NTG,,,,
SC8844,,,B7885,大阪-济南-昆明,TNA,M,B738,,2017/7/13 0:10,,33-计划,,REG,REG,,PAX,,,0,YAG,KIX,,,,
SC8835,,,B7976,青岛-景德镇-昆明,JDZ,D,B738,,2017/7/13 1:10,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
SC4695,,SC4696,B7976,青岛-南京-昆明,NKG,D,B738,,2017/7/12 12:35,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
SC4925,,,B7979,济南-昆明,,D,B738,,2017/7/13 1:00,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
8L9890,,,B7988,上海-昆明,,D,B738,,2017/7/13 0:50,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
8L9652,,8L9889,B7988,郑州-昆明,,D,B738,,2017/7/12 9:45,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
8L9980,,,B7989,深圳-昆明,,D,B738,,2017/7/12 22:30,,33-计划,,REG,REG,,PAX,,,1,YAG,SZX,,,,
8L9948,,8L9979,B7989,成都-昆明,,D,B738,,2017/7/12 14:45,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
8L9856,,8L9947,B7989,绵阳-昆明,,D,B738,,2017/7/12 8:35,,33-计划,,REG,REG,,PAX,,,0,YAG,MIG,,,,
8L9556,,8L9651,B7990,海口-昆明,,D,B738,,2017/7/12 8:50,,33-计划,,REG,REG,,PAX,,,0,YAG,HAK,,,,
8L9984,,,B7992,西安-昆明,,D,B738,,2017/7/13 1:10,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
8L9596,,8L9983,B7992,吉隆坡-昆明,,I,B738,,2017/7/12 17:15,,33-计划,,REG,REG,,PAX,,,0,YAG,KUL,,,,
8L9986,,,B7993,呼和-太原-昆明,TYN,D,B738,,2017/7/13 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,HET,,,,
8L9862,,8L9985,B7993,合肥-昆明,,D,B738,,2017/7/12 13:20,,33-计划,,REG,REG,,PAX,,,0,YAG,HFE,,,,
CZ6949,,CZ6950,B7996,乌鲁-重庆-昆明,CKG,D,B738,,2017/7/12 16:38,,33-计划,,REG,REG,,PAX,,,0,YAG,URC,,,,
MU2181,,MU2182,B8119,西安-昆明,,D,A320,,2017/7/12 10:10,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
MU5093,,MU5093,B8227,兰州-昆明,,D,A320,,2017/7/12 21:05,,33-计划,,REG,REG,,PAX,,,0,CES,ZGC,,,,
MU216,,,B8231,温哥华-南京-昆明,NKG,M,A33H,,2017/7/12 19:25,,33-计划,,REG,REG,,PAX,,,0,CES,YVR,,,,
GJ8661,,,B8243,杭州-贵阳-昆明,KWE,D,A320,,2017/7/13 0:30,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
A67106,,A67105,B8285,南昌-昆明,,D,A321,,2017/7/12 17:10,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
A67120,,,B8318,呼和-南京-昆明,NKG,D,A321,,2017/7/13 1:00,,33-计划,,REG,REG,,PAX,,,0,YAG,HET,,,,
GJ8690,,,B8320,长春-徐州-昆明,XUZ,D,A320,,2017/7/12 22:35,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
CA4174,,,B8338,北京-昆明,,D,A320,,2017/7/13 1:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
CA4172,,CA4173,B8338,北京-昆明,,D,A320,,2017/7/12 15:25,,33-计划,,REG,REG,,PAX,,,1,YAG,PEK,,,,
3U8838,,3U8837,B8375,北京-万州-昆明,WXN,D,A320,,2017/7/12 13:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
MU5683,,MU5684,B8379,黎平-昆明,,D,A319,,2017/7/12 13:15,,33-计划,,REG,REG,,PAX,,,0,CES,HZH,,,,
TV6007,,TV6008,B8418,兰州-丽江-昆明,LJG,D,A320,,2017/7/12 11:45,,33-计划,,REG,REG,,PAX,,,0,YAG,ZGC,,,,
A67114,,,B8432,长春-临沂-昆明,LYI,D,A320,,2017/7/12 23:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
8L9678,,,B8445,芽庄-昆明,,I,A320,,2017/7/13 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,CXR,,,,
8L9874,,8L9677,B8445,杭州-赣州-昆明,KOW,D,A320,,2017/7/12 16:40,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
8L9598,,,B8446,曼谷-昆明,,I,A320,,2017/7/13 0:30,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
8L9966,,8L9597,B8446,三亚-昆明,,D,A320,,2017/7/12 12:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SYX,,,,
GJ8837,,GJ8838,B8451,杭州-珠海-昆明,ZUH,D,A320,,2017/7/12 13:45,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
CA4176,,CA4460,B8490,沈阳-昆明,,D,A320,,2017/7/12 16:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
MU2725,,MU2786,B8496,南京-昆明,,D,A320,,2017/7/12 15:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
3U8723,,3U8221,B8500,北京-昆明,,D,A320,,2017/7/12 10:55,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
3U8222,,3U8724,B8500,福州-南宁-昆明,NNG,D,A320,,2017/7/12 20:50,,33-计划,,REG,REG,,PAX,,,0,YAG,FOC,,,,
GS7875,,GS7876,B8505,天津-西安-昆明,XIY,D,A320,,2017/7/12 18:55,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
CZ3431,,CZ3432,B8547,海口-昆明,,D,A320,,2017/7/12 9:48,,33-计划,,REG,REG,,PAX,,,0,YAG,HAK,,,,
MU2177,,MU2178,B8567,宁波-昆明,,D,A325,,2017/7/12 17:20,,33-计划,,REG,REG,,PAX,,,0,CES,NGB,,,,
CZ6597,,CZ6598,B8639,三亚-昆明,,D,A321,,2017/7/12 19:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SYX,,,,
3U8228,,,B8656,长春-南京-昆明,NKG,D,A320,,2017/7/13 1:50,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
3U8661,,3U8227,B8656,成都-昆明,,D,A320,,2017/7/12 9:00,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
8L9648,,8L9987,B8732,天津-淮安-昆明,HIA,D,A320,,2017/7/12 18:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
CA1955,,CA1752,B8743,温州-昆明,,D,A320,,2017/7/12 11:10,,33-计划,,REG,REG,,PAX,,,1,YAG,WNZ,,,,
GS7855,,GS7856,B8959,天津-昆明,,D,A330,,2017/7/12 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
CZ6799,,CZ6800,B8966,上海-昆明,,D,A321,,2017/7/12 18:13,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
MU5078,,,B8973,曼谷-昆明,,I,A320,,2017/7/12 23:20,,33-计划,,REG,REG,,PAX,,,0,CES,BKK,,,,
MU5077,,MU5077,B8973,合肥-昆明,,D,A320,,2017/7/12 14:30,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
MU2207,,MU2208,B8977,西安-昆明,,D,A325,,2017/7/12 17:10,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
MU2361,,MU2362,B9905,西安-昆明,,D,A321,,2017/7/12 20:30,,33-计划,,REG,REG,,PAX,,,0,CES,XIY,,,,
MU5505,,MU5588,B9907,上海-福州-昆明,FOC,D,A320,,2017/7/12 15:00,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
ZH9265,,ZH9266,B9908,西安-昆明,,D,A322,,2017/7/12 11:05,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
ZH9714,,,B9909,沈阳-太原-昆明,TYN,D,A322,,2017/7/12 23:25,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
ZH9773,,ZH9774,B9910,南昌-昆明,,D,A322,,2017/7/12 12:25,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
CZ3452,,CZ3452,B9913,丽江-昆明,,D,A320,,2017/7/12 20:08,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
CZ3451,,CZ3451,B9913,深圳-昆明,,D,A320,,2017/7/12 16:08,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
CZ6425,,CZ6426,B9916,大连-武汉-昆明,WUH,D,A320,,2017/7/12 12:43,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
MU2205,,MU2206,B9921,银川-昆明,,D,A320,,2017/7/12 10:25,,33-计划,,REG,REG,,PAX,,,0,CES,INC,,,,
MU2185,Y,MU2186,B9921,银川-昆明,,D,A320,114,2017/7/12 18:05,,33-计划,,REG,REG,,PAX,,,0,CES,INC,,,,
CA4417,,,B9923,成都-昆明,,D,A320,,2017/7/12 22:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
CA4276,,CA4275,B9926,哈尔滨-昆明,,D,A320,,2017/7/12 14:20,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
9C8937,,9C8938,B9928,石家庄-昆明,,D,A320,,2017/7/12 13:45,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
CZ6403,,CZ6404,B9931,沈阳-重庆-昆明,CKG,D,A320,,2017/7/12 14:38,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
3U8854,,3U8853,B9937,哈尔滨-徐州-昆明,XUZ,D,A321,,2017/7/12 15:00,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
GS7661,,GS7662,B9948,西安-昆明,,D,A320,,2017/7/12 21:50,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
MU2715,,MU2716,B9950,南京-长沙-昆明,HHA,D,A320,,2017/7/12 16:00,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
GS7653,,GS7654,B9983,西安-昆明,,D,A320,,2017/7/12 10:25,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
KA760,,KA761,BHSD,香港-昆明,,R,A320,,2017/7/12 14:20,,33-计划,,REG,REG,,PAX,,,1,YAG,HKG,,,,
UO273,,UO274,BLPF,香港-昆明,,R,A320,,2017/7/12 11:25,,33-计划,,REG,REG,,PAX,,,0,YAG,HKG,,,,
KE885,,KE886,HL8241,首尔-昆明,,I,B738,,2017/7/12 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,ICN,,,,
FD582,,FD583,HSBBE,廊曼-昆明,,I,A320,,2017/7/12 11:25,,33-计划,,REG,REG,,PAX,,,0,YAG,DMK,,,,
TG612,,TG613,HST,曼谷-昆明,,I,B773,,2017/7/12 14:05,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
BWJ699,,BWJ699,N90R,香港-昆明,,R,B737,,2017/7/12 13:45,,33-计划,,REG,REG,,SPE,,,0,UNK,HKG,,,,
QG8816,,QG8815,PKGTC,巴厘岛-昆明,,I,A320,,2017/7/13 1:15,,33-计划,,REG,REG,,PAX,,,0,YAG,DPS,,,,
QV815,,QV816,RDPL34223,万象-昆明,,I,A320,,2017/7/12 9:50,2017/7/12 9:46,32-准时,,REG,REG,,PAX,,,0,YAG,VTE,,,,
UL828,,UL829,,科伦坡-昆明,,I,A332,,2017/7/13 1:50,,33-计划,,REG,REG,,PAX,,,0,YAG,CMB,,,,
