FLT,VIP,LKF,RFC,VI1,DES,TOF,REG,ITY,STD,SDT,EAN,TAR,GAT,CID,MP1,ETD,ABT,ATD,FSA,POP,OPE,RCP,NAT,FLX,MFF,SST
MU2746,,MU2745,昆明-长沙-南京,HHA,NKG,D,B6456,A319,2017/7/6 21:10,2017/7/6,22:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2706,,MU2706,昆明-南京,,NKG,D,B6457,A319,2017/7/6 15:35,2017/7/6,17:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2705,,MU2705,昆明-丽江,,LJG,D,B6457,A319,2017/7/6 11:30,2017/7/6,12:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5438,,MU5437,昆明-南充-上海,NAO,PVG,D,B6470,A319,2017/7/6 15:40,2017/7/6,17:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2755,,MU2755,昆明-版纳,,JHG,D,B6472,A319,2017/7/6 21:05,2017/7/6,21:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8333,,KY8240,昆明-西安-大连,XIY,DLC,D,B6491,B738,2017/7/6 9:50,2017/7/6,11:43,,,,B,,,,33-计划,REG,REG,,PAX,,,0
KY8233,,KY8308,昆明-太原,,TYN,D,B6492,B738,2017/7/6 13:55,2017/7/6,16:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8273,Y,KY8286,昆明-武汉,,WUH,D,B6493,B738,2017/7/6 10:20,2017/7/6,12:13,136,50,,,,,,33-计划,REG,REG,,PAX,,,0
KY8221,,KY8274,昆明-重庆,,CKG,D,B6493,B738,2017/7/6 17:25,2017/7/6,18:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8337,,KY8234,昆明-临汾,,LFQ,D,B6495,B738,2017/7/6 10:40,2017/7/6,12:58,516,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8307,,KY8338,昆明-南昌,,KHN,D,B6495,B738,2017/7/6 16:50,2017/7/6,18:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9534,,ZH9533,昆明-无锡,,WUX,D,B6567,A320,2017/7/6 15:10,2017/7/6,17:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1048,,HO1047,昆明-毕节-杭州,BFJ,HGH,D,B6572,A320,2017/7/6 19:55,2017/7/6,20:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
OQ2358,,OQ2357,昆明-重庆,,CKG,D,B6576,A320,2017/7/6 22:00,2017/7/6,23:11,,,,,,,,33-计划,REG,REG,,PAX,,,1
OQ2328,,OQ2327,昆明-重庆,,CKG,D,B6576,A320,2017/7/6 9:50,2017/7/6,10:56,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5498,,MU5497,昆明-青岛,,TAO,D,B6636,A320,2017/7/6 11:55,2017/7/6,14:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8830,,9C8829,昆明-常德-上海,CGD,SHA,D,B6646,A320,2017/7/6 19:35,2017/7/6,21:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9266,,ZH9265,昆明-西安,,XIY,D,B6650,A320,2017/7/6 12:45,2017/7/6,14:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6924,,CZ6923,昆明-深圳,,SZX,D,B6659,A321,2017/7/6 22:20,2017/7/6,0:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3408,,CZ3407,昆明-广州,,CAN,D,B6662,A321,2017/7/6 17:35,2017/7/6,19:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8938,,9C8937,昆明-石家庄,,SJW,D,B6667,A320,2017/7/6 14:50,2017/7/6,17:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3678,,CZ3677,昆明-上海,,PVG,D,B6682,A320,2017/7/6 12:05,2017/7/6,14:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8596,,9C8595,昆明-绵阳-沈阳,MIG,SHE,D,B6706,A320,2017/7/6 20:35,2017/7/6,21:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8947,,,昆明-济南,,TNA,D,B6719,A320,2017/7/6 6:55,2017/7/6,9:33,524L,,,C,,,,33-计划,REG,REG,,PAX,,,0
3U8761,,3U8948,昆明-无锡,,WUX,D,B6719,A320,2017/7/6 15:10,2017/7/6,17:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9790,,ZH9714,昆明-泉州,,JJN,D,B6720,A320,2017/7/6 9:05,2017/7/6,11:27,525L,,,C,,,,33-计划,REG,REG,,PAX,,,0
ZH9774,,ZH9773,昆明-南昌,,KHN,D,B6722,A320,2017/7/6 13:30,2017/7/6,15:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8221,,3U8528,昆明-南宁-福州,NNG,FOC,D,B6732,A320,2017/7/6 11:55,2017/7/6,12:58,513,,,,,,,33-计划,REG,REG,,PAX,,,0
PN6394,,PN6394,昆明-重庆,,CKG,D,B6743,A320,2017/7/6 12:45,2017/7/6,13:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
PN6393,,PN6393,昆明-版纳,,JHG,D,B6743,A320,2017/7/6 8:55,2017/7/6,9:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5450,,MU5463,昆明-重庆,,CKG,D,B6760,A320,2017/7/6 22:05,2017/7/6,23:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1122,,HO1121,昆明-上海,,SHA,D,B6768,A320,2017/7/6 12:55,2017/7/6,15:37,,,,,,,,33-计划,REG,REG,,PAX,,,1
3U8668,,3U8514,昆明-成都,,CTU,D,B6772,A320,2017/7/6 18:20,2017/7/6,19:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8513,,3U8202,昆明-重庆-兰州,CKG,ZGC,D,B6772,A320,2017/7/6 7:15,2017/7/6,8:22,322,,,B,,,,33-计划,REG,REG,,PAX,,,0
CA1988,,CA1987,昆明-温州,,WNZ,D,B6773,A320,2017/7/6 21:10,2017/7/6,23:34,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8917,,3U8968,昆明-厦门,,XMN,D,B6778,A320,2017/7/6 6:25,2017/7/6,8:39,152,46,,B,,,,33-计划,REG,REG,,PAX,,,0
3U8215,,3U8918,昆明-郑州,,CGO,D,B6778,A320,2017/7/6 14:40,2017/7/6,16:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5078,,MU5078,昆明-合肥,,HFE,D,B6799,A320,2017/7/7 0:55,2017/7/7,3:40,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5077,,MU5077,昆明-曼谷,,BKK,I,B6799,A320,2017/7/6 16:10,2017/7/6,18:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9583,,8L9588,昆明-马尼拉,,MNL,I,B6800,B738,2017/7/7 0:25,2017/7/7,,,,J11-J13,,,,,33-计划,REG,REG,,PAX,,,0
8L9587,,8L9960,昆明-南宁-雅加达,NNG,CGK,M,B6800,B738,2017/7/6 7:10,2017/7/6,8:12,542,,,B,,,,33-计划,REG,REG,,PAX,,,0
MU5330,,MU5329,昆明-合肥,,HFE,D,B6801,A320,2017/7/6 18:40,2017/7/6,20:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5464,,MU5449,昆明-合肥-上海,HFE,PVG,D,B6802,A320,2017/7/6 9:35,2017/7/6,11:44,,,,F,,,,33-计划,REG,REG,,PAX,,,0
MU2786,,MU2725,昆明-南京,,NKG,D,B6803,A320,2017/7/6 16:30,2017/7/6,18:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2726,,MU2785,昆明-南京,,NKG,D,B6803,A320,2017/7/6 8:30,2017/7/6,10:48,118,29,,E,,,,33-计划,REG,REG,,PAX,,,0
8L9893,,8L9884,昆明-珠海,,ZUH,D,B6809,B738,2017/7/6 7:15,2017/7/6,8:58,166,13,,A,,,,33-计划,REG,REG,,PAX,,,0
8L9869,,8L9894,昆明-武汉-青岛,WUH,TAO,D,B6809,B738,2017/7/6 14:20,2017/7/6,16:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6416,,CZ6415,昆明-西安-沈阳,XIY,SHE,D,B6817,A320,2017/7/6 20:05,2017/7/6,21:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8828,,9C8827,昆明-芷江-上海,HJJ,SHA,D,B6820,A320,2017/7/6 12:15,2017/7/6,13:22,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4173,,CA4172,昆明-北京,,PEK,D,B6822,A320,2017/7/6 17:05,2017/7/6,20:00,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA4171,,,昆明-北京,,PEK,D,B6822,A320,2017/7/6 7:20,2017/7/6,10:16,,,,B,,,,33-计划,REG,REG,,PAX,,,1
MU5618,,MU5617,昆明-南昌,,KHN,D,B6829,A320,2017/7/6 22:20,2017/7/6,0:16,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8807,,3U8930,昆明-徐州-沈阳,XUZ,SHE,D,B6843,A320,2017/7/6 7:50,2017/7/6,10:12,316,,,C,,,,33-计划,REG,REG,,PAX,,,0
3U8662,,3U8808,昆明-成都,,CTU,D,B6843,A320,2017/7/6 23:00,2017/7/6,0:04,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5094,,MU5094,昆明-兰州,,ZGC,D,B6871,A320,2017/7/6 8:55,2017/7/6,10:52,,,,F,,,,33-计划,REG,REG,,PAX,,,0
MU2766,,MU5848,昆明-南京-长春,NKG,CGQ,D,B6879,A322,2017/7/6 7:35,2017/7/6,9:57,134,32,,E,,,,33-计划,REG,REG,,PAX,,,0
CA1938,,CA1937,昆明-上海,,PVG,D,B6882,A320,2017/7/6 20:25,2017/7/6,23:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8462,,MF8461,昆明-武汉-杭州,WUH,HGH,D,B6887,B738,2017/7/6 19:15,2017/7/6,21:04,,,,,,,,33-计划,REG,REG,,PAX,,,5
MU5855,,MU5800,昆明-成都,,CTU,D,B6893,A320,2017/7/6 21:00,2017/7/6,22:06,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5799,,MU2765,昆明-洛阳-大连,LYA,DLC,D,B6893,A320,2017/7/6 8:45,2017/7/6,10:54,508,,,E,,,,33-计划,REG,REG,,PAX,,,0
CZ6294,,CZ6293,昆明-太原-大连,TYN,DLC,D,B6896,A320,2017/7/6 17:50,2017/7/6,20:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ8510,,CZ8509,昆明-青岛-长春,TAO,CGQ,D,B6897,A322,2017/7/6 8:10,2017/7/6,11:11,328,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5158,,JD5157,昆明-杭州,,HGH,D,B6898,A322,2017/7/6 14:30,2017/7/6,16:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8685,,3U8686,昆明-长沙-哈尔滨,HHA,HRB,D,B6906,A321,2017/7/6 16:00,2017/7/6,17:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2736,,MU2735,昆明-长沙-南京,HHA,NKG,D,B6930,A320,2017/7/6 19:35,2017/7/6,21:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9889,,8L9988,昆明-上海,,PVG,D,B6943,A320,2017/7/6 17:40,2017/7/6,20:20,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9887,,8L9872,昆明-宜春-上海,YIC,SHA,D,B6947,A320,2017/7/6 8:30,2017/7/6,10:22,,,,C,,,,33-计划,REG,REG,,PAX,,,0
HO1018,,HO1017,昆明-大庸-上海,DYG,PVG,D,B6948,A320,2017/7/6 19:55,2017/7/6,21:16,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8227,,3U8661,昆明-南京-长春,NKG,CGQ,D,B6955,A320,2017/7/6 11:20,2017/7/6,13:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8107,,3U8902,昆明-常州-青岛,CZX,TAO,D,B6956,A320,2017/7/6 14:05,2017/7/6,16:26,540,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1094,,HO1093,昆明-上海,,SHA,D,B6966,A320,2017/7/6 7:40,2017/7/6,10:24,541,,,C,,,,33-计划,REG,REG,,PAX,,,0
CZ6460,,CZ6459,昆明-重庆-长春,CKG,CGQ,D,B6975,A320,2017/7/6 16:10,2017/7/6,17:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4770,,SC4769,昆明-厦门,,XMN,D,B6985,B738,2017/7/6 11:20,2017/7/6,13:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC8886,,SC8886,昆明-乌鲁,,URC,D,B7086,B738,2017/7/6 7:25,2017/7/6,11:25,,,,B,,,,33-计划,REG,REG,,PAX,,,0
DR6515,,DR6510,昆明-襄阳-天津,XFN,TSN,D,B7088,B737,2017/7/6 13:30,2017/7/6,15:23,,,,C,,,,33-计划,REG,REG,,PAX,,,0
DR6509,,DR5314,昆明-版纳,,JHG,D,B7088,B737,2017/7/6 8:40,2017/7/6,9:26,523L,,,A,,,,33-计划,REG,REG,,PAX,,,0
FU6510,,FU6509,昆明-福州,,FOC,D,B7105,B737,2017/7/6 22:25,2017/7/6,0:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9675,,8L9640,昆明-富国岛,,PQC,I,B7167,B738,2017/7/6 18:15,2017/7/6,20:43,,,J17-J19,,,,,33-计划,REG,REG,,PAX,,,0
8L9639,,8L9634,昆明-甲米,,KBV,I,B7167,B738,2017/7/6 9:30,2017/7/6,12:08,104,78,K01-K04,H,,,,33-计划,REG,REG,,PAX,,,0
MU5821,,MU2004,昆明-东胜-哈尔滨,DSN,HRB,D,B7170,B738,2017/7/6 8:20,2017/7/6,10:49,510,,,E,,,,33-计划,REG,REG,,PAX,,,0
MU5747,,MU5766,昆明-天津,,TSN,D,B7589,B738,2017/7/6 9:45,2017/7/6,12:45,,,,F,,,,33-计划,REG,REG,,PAX,,,0
MU5745,,MU5748,昆明-三亚,,SYX,D,B7589,B738,2017/7/6 18:50,2017/7/6,20:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5801,Y,MU5748,昆明-上海,,SHA,D,B7590,B738,2017/7/6 8:00,2017/7/6,10:41,501,,,E,,,,33-计划,REG,REG,,PAX,,,1
MU5719,,MU5802,昆明-北京,,PEK,D,B7590,B738,2017/7/6 17:20,2017/7/6,20:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5809,,MU5732,昆明-上海,,SHA,D,B7591,B738,2017/7/6 15:00,2017/7/6,17:46,117,28,,,,,,33-计划,REG,REG,,PAX,,,0
MU5731,,MU5850,昆明-广州,,CAN,D,B7591,B738,2017/7/6 8:00,2017/7/6,9:43,718,,,E,,,,33-计划,REG,REG,,PAX,,,0
MU5833,,MU5760,昆明-兰州,,ZGC,D,B7592,B738,2017/7/6 17:30,2017/7/6,19:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5759,,MU5810,昆明-深圳,,SZX,D,B7592,B738,2017/7/6 10:00,2017/7/6,11:45,,,,E,,,,33-计划,REG,REG,,PAX,,,0
MU7181,,MU5824,昆明-北京,,PEK,D,B7599,B738,2017/7/6 9:30,2017/7/6,13:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5771,,MU5714,昆明-广州,,CAN,D,B7600,B738,2017/7/6 18:50,2017/7/6,20:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5713,,MU5708,昆明-北京,,PEK,D,B7600,B738,2017/7/6 8:30,2017/7/6,11:30,120,31,,E,,,,33-计划,REG,REG,,PAX,,,0
HU7112,,HU7111,昆明-北京,,PEK,D,B7639,B738,2017/7/6 20:25,2017/7/6,23:16,,,,,,,,33-计划,REG,REG,,PAX,,,1
SC4926,,SC8844,昆明-济南,,TNA,D,B7668,B738,2017/7/6 6:50,2017/7/6,9:27,317,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6533,,DR6522,昆明-武汉,,WUH,D,B7865,B738,2017/7/6 7:20,2017/7/6,9:09,157,1,,B,,,,33-计划,REG,REG,,PAX,,,0
DR6557,,DR6534,昆明-呼和-沈阳,HET,SHE,D,B7867,B738,2017/7/6 11:55,2017/7/6,14:42,711,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8255,,KY8210,昆明-临沧,,LNJ,D,B7870,B737,2017/7/6 8:50,2017/7/6,9:33,141,60,,A,,,,33-计划,REG,REG,,PAX,,,0
KY8231,,KY8256,昆明-丽江,,LJG,D,B7870,B737,2017/7/6 16:40,2017/7/6,17:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8315,,KY8250,昆明-腾冲,,TCZ,D,B7871,B737,2017/7/6 7:20,2017/7/6,8:13,147,55,,A,,,,33-计划,REG,REG,,PAX,,,0
KY8249,,KY8316,昆明-丽江,,LJG,D,B7871,B737,2017/7/6 20:10,2017/7/6,21:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8251,,KY8232,昆明-保山,,BSD,D,B7872,B737,2017/7/6 7:55,2017/7/6,8:44,146,57,,A,,,,33-计划,REG,REG,,PAX,,,0
KY8209,,KY8252,昆明-版纳,,JHG,D,B7872,B737,2017/7/6 12:55,2017/7/6,13:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC8843,,SC8835,昆明-济南-大阪,TNA,KIX,M,B7885,B738,2017/7/6 6:50,2017/7/6,9:27,314,,J11-J12,B,,,,33-计划,REG,REG,,PAX,,,0
MU5299,,MU5292,昆明-太原-北京,TYN,PEK,D,B7966,B738,2017/7/6 16:15,2017/7/6,18:38,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC8424,,SC4925,昆明-南昌-青岛,KHN,TAO,D,B7975,B738,2017/7/6 6:55,2017/7/6,,318,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4696,,SC4695,昆明-南京-青岛,NKG,TAO,D,B7979,B738,2017/7/6 13:40,2017/7/6,16:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9865,,8L9974,昆明-济南,,TNA,D,B7988,B738,2017/7/6 7:10,2017/7/6,9:49,164,12,,A,,,,33-计划,REG,REG,,PAX,,,0
8L9855,,8L9866,昆明-绵阳,,MIG,D,B7988,B738,2017/7/6 15:55,2017/7/6,17:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9557,,8L9894,昆明-锦州-哈尔滨,JNZ,HRB,D,B7989,B738,2017/7/6 6:10,2017/7/6,9:48,519L,,,C,,,,33-计划,REG,REG,,PAX,,,0
8L9991,,8L9652,昆明-兰州-乌鲁,ZGC,URC,D,B7990,B738,2017/7/6 12:25,2017/7/6,14:20,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9711,,8L9862,昆明-桂林-汕头,KWL,SWA,D,B7991,B738,2017/7/6 15:10,2017/7/6,16:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9861,,8L9892,昆明-合肥,,HFE,D,B7991,B738,2017/7/6 6:55,2017/7/6,9:04,160,6,,C,,,,33-计划,REG,REG,,PAX,,,0
8L9983,,8L9624,昆明-西安,,XIY,D,B7992,B738,2017/7/6 19:30,2017/7/6,21:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9623,,8L9598,昆明-杭州,,HGH,D,B7992,B738,2017/7/6 10:45,2017/7/6,13:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9713,,ZH9789,昆明-太原-沈阳,TYN,SHE,D,B8078,A320,2017/7/6 10:05,2017/7/6,12:30,526R,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5790,,JD5789,昆明-版纳,,JHG,D,B8170,A320,2017/7/6 12:20,2017/7/6,13:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
A67105,,A67108,昆明-南昌,,KHN,D,B8318,A321,2017/7/6 9:40,2017/7/6,11:33,,,,C,,,,33-计划,REG,REG,,PAX,,,0
3U8553,,3U8667,昆明-重庆-乌鲁,CKG,URC,D,B8329,A320,2017/7/6 8:45,2017/7/6,9:53,149,51,,,,,,33-计划,REG,REG,,PAX,,,0
GJ8882,,GJ8881,昆明-杭州,,HGH,D,B8336,A320,2017/7/6 21:25,2017/7/6,23:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1752,,CA1955,昆明-杭州,,HGH,D,B8337,A320,2017/7/6 12:20,2017/7/6,14:46,,,,,,,,33-计划,REG,REG,,PAX,,,1
3U8823,,3U8723,昆明-南昌,,KHN,D,B8375,A320,2017/7/6 19:45,2017/7/6,21:34,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5475,,MU5476,昆明-合肥,,HFE,D,B8391,A320,2017/7/6 12:00,2017/7/6,14:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
GJ8838,,GJ8837,昆明-珠海-杭州,ZUH,HGH,D,B8433,A320,2017/7/6 18:05,2017/7/6,19:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9995,,8L9678,昆明-银川,,INC,D,B8445,A320,2017/7/6 7:25,2017/7/6,9:44,,,,C,,,,33-计划,REG,REG,,PAX,,,1
8L9985,,8L9996,昆明-太原-呼和,TYN,HET,D,B8445,A320,2017/7/6 15:40,2017/7/6,18:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9916,,8L9986,昆明-版纳,,JHG,D,B8446,A320,2017/7/6 6:45,2017/7/6,7:31,533,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9871,,8L9915,昆明-宜昌-宁波,YIH,NGB,D,B8446,A320,2017/7/6 13:50,2017/7/6,15:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
GJ8871,,GJ8661,昆明-临沂-长春,LYI,CGQ,D,B8451,A320,2017/7/6 8:05,2017/7/6,10:48,723,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4418,Y,CA4459,昆明-成都,,CTU,D,B8490,A320,2017/7/6 8:40,2017/7/6,9:42,327,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4460,,CA4176,昆明-成都,,CTU,D,B8491,A320,2017/7/6 21:00,2017/7/6,22:03,135,48,,,,,,33-计划,REG,REG,,PAX,,,1
CA4175,,CA4174,昆明-沈阳,,SHE,D,B8491,A320,2017/7/6 7:20,2017/7/6,10:57,323,,,C,,,,33-计划,REG,REG,,PAX,,,0
MU2976,,MU2975,昆明-重庆-无锡,CKG,WUX,D,B8498,A320,2017/7/6 14:25,2017/7/6,15:40,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8837,,3U8838,昆明-万州-北京,WXN,PEK,D,B8499,A320,2017/7/6 14:15,2017/7/6,15:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8724,,3U8670,昆明-北京,,PEK,D,B8500,A320,2017/7/6 21:50,2017/7/6,0:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8669,,3U8514,昆明-成都-石家庄,CTU,SJW,D,B8500,A320,2017/7/6 7:30,2017/7/6,8:30,524R,,,B,,,,33-计划,REG,REG,,PAX,,,0
MU5588,,MU5505,昆明-福州-上海,FOC,PVG,D,B8573,A325,2017/7/6 16:05,2017/7/6,18:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8824,,9C8823,昆明-遵义-上海,ZYI,SHA,D,B8581,A320,2017/7/6 16:35,2017/7/6,17:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6598,,CZ6597,昆明-三亚,,SYX,D,B8639,A321,2017/7/6 21:05,2017/7/6,22:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9647,,8L9980,昆明-淮安-天津,HIA,TSN,D,B8732,A320,2017/7/6 7:10,2017/7/6,9:50,523R,,,C,,,,33-计划,REG,REG,,PAX,,,0
8L9555,,8L9648,昆明-海口,,HAK,D,B8732,A320,2017/7/6 23:10,2017/7/6,0:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4275,,CA4276,昆明-哈尔滨,,HRB,D,B8745,A320,2017/7/6 15:35,2017/7/6,19:45,,,,,,,,33-计划,REG,REG,,PAX,,,0
TV6008,,TV6007,昆明-丽江-兰州,LJG,ZGC,D,B8841,A320,2017/7/6 13:20,2017/7/6,14:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6800,,CZ6799,昆明-上海,,PVG,D,B8849,A321,2017/7/6 19:45,2017/7/6,22:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2182,,MU2181,昆明-西安,,XIY,D,B8856,A320,2017/7/6 11:15,2017/7/6,13:06,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2206,,MU2205,昆明-银川,,INC,D,B9921,A320,2017/7/6 11:35,2017/7/6,13:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2186,,MU2185,昆明-银川,,INC,D,B9921,A320,2017/7/6 19:05,2017/7/6,21:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6404,,CZ6403,昆明-重庆-沈阳,CKG,SHE,D,B9931,A320,2017/7/6 15:50,2017/7/6,16:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5328,,MU5327,昆明-九华山-济南,JUH,TNA,D,B9946,A320,2017/7/6 16:20,2017/7/6,18:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
QW9856,,QW9855,昆明-屯溪-青岛,TXN,TAO,D,B9956,A320,2017/7/6 6:55,2017/7/6,9:07,142,62,,,,,,33-计划,REG,REG,,PAX,,,0
GS7856,,GS7855,昆明-天津,,TSN,D,B9963,A320,2017/7/6 13:25,2017/7/6,16:17,,,,,,,,33-计划,REG,REG,,PAX,,,0
KA761,,KA760,昆明-香港,,HKG,R,BHSN,A320,2017/7/6 15:20,2017/7/6,,,,K05-K10,,,,,33-计划,REG,REG,,PAX,,,1
UO274,,UO273,昆明-香港,,HKG,R,BLCH,A320,2017/7/6 12:10,2017/7/6,,,,J16-J19,,,,,33-计划,REG,REG,,PAX,,,0
FD583,,FD582,昆明-廊曼,,DMK,I,HSBBE,A320,2017/7/6 12:30,2017/7/6,,,,K01-K04,,,,,33-计划,REG,REG,,PAX,,,0
TG613,,TG612,昆明-清迈-曼谷,CNX,BKK,I,HST,B773,2017/7/6 15:20,2017/7/6,16:41,,,J15-J19,,,,,33-计划,REG,REG,,PAX,,,0
QV816,,QV815,昆明-万象,,VTE,I,RDPL34223,A320,2017/7/6 10:50,2017/7/6,12:03,,,J11-J13,,,,,33-计划,REG,REG,,PAX,,,0
VN737,,VN736,昆明-芽庄,,CXR,I,,A321,2017/7/7 4:10,2017/7/7,6:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
