昆明机场飞行动态,,,,,
,,,,,2017年07月08日
558,MU2705,B6462,南京/0730,昆明/1130,丽江
559,MU2706,B6462,丽江/1330,昆明/1535,南京
560,MU2715,B1655,长沙/1345,/,昆明
561,MU2716,B1655,昆明/1700,/,长沙
562,MU2725,B6892,南京/1225,/,昆明
563,MU2735,B6803,长沙/1630,/,昆明
564,MU2736,B6803,昆明/1935,/,长沙
565,MU2745,B6463,长沙/1750,/,昆明
566,MU2746,B6463,昆明/2110,/,长沙
567,MU274T,B6456,昆明/0720,/,长沙
568,MU2755,B6457,南京/1705,昆明/2105,版纳
569,MU2756,B6463,版纳/0840,昆明/1040,南京
570,MU2765,B8222,南京/1835,/,昆明
571,MU2766,B8222,昆明/0735,/,南京
572,MU2785,B6891,南京/2130,/,昆明
573,MU2786,B6892,昆明/1630,/,南京
574,MU2975,B6757,无锡/1015,/,昆明
575,MU2976,B6757,昆明/1425,/,重庆
576,MU2985,B6890,重庆/1725,/,昆明
577,MU2986,B6890,昆明/2010,/,无锡
578,MU2995,B1678,重庆/2130,/,昆明
579,MU2996,B6890,昆明/0745,/,重庆
580,MU5077,B6012,合肥/1140,昆明/1610,曼谷
581,MU5078,B6012,曼谷/2050,昆明/0055,合肥
582,MU5094,B8227,昆明/0855,/,兰州
583,MU5145,B1773,太原/1820,/,昆明
584,MU5146,B1723,昆明/2130,/,太原
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5229,B1723,温州/1715,/,昆明
586,MU5230,B1773,昆明/2225,/,温州
587,MU5292,B1775,太原/1210,/,昆明
588,MU5299,B1775,昆明/1615,/,太原
589,MU5327,B9946,九华山/1135,/,昆明
590,MU5328,B9946,昆明/1620,/,九华山
591,MU5329,B8973,合肥/1500,/,昆明
592,MU5330,B8973,昆明/1840,/,合肥
593,MU5437,B8379,南充/1215,/,昆明
594,MU5438,B8379,昆明/1540,/,南充
595,MU5449,B1862,重庆/0650,/,昆明
596,MU5450,B1862,昆明/2205,/,重庆
597,MU5453,B9900,武汉/1050,/,昆明
598,MU5454,B9900,昆明/1415,/,武汉
599,MU5456,B2229,昆明/0930,/,宁波
600,MU5461,B2682,温州/1520,/,昆明
601,MU5462,B2682,昆明/1135,/,温州
602,MU5463,B1862,合肥/1750,/,昆明
603,MU5464,B1862,昆明/0935,/,合肥
604,MU5465,B6715,南昌/1240,/,昆明
605,MU5469,B6829,南昌/0720,/,昆明
606,MU5470,B6829,昆明/1050,/,南昌
607,MU5471,B6003,重庆/1750,/,昆明
608,MU5472,B6003,昆明/2050,/,重庆
609,MU5475,B8391,昆明/1200,/,合肥
610,MU5476,B8391,合肥/0755,/,昆明
611,MU5477,B8231,上海/2030,/,昆明
612,MU5479,B2333,武汉/1655,/,昆明
613,MU5480,B2333,昆明/2020,/,武汉
614,MU5497,B2338,青岛/0710,/,昆明
615,MU5498,B2338,昆明/1155,/,青岛
616,MU5505,B8163,福州/1150,/,昆明
617,MU5532,B6715,昆明/1610,/,南昌
618,MU555,B6335,杭州/1900,昆明/2335,加尔
619,MU556,B6805,昆明/0705,杭州/0300,昆明
620,MU5575,B6587,郑州/1430,/,昆明
621,MU5576,B6587,昆明/1825,/,郑州
622,MU5588,B8163,昆明/1605,/,福州
623,MU5617,B6878,南昌/1850,/,昆明
624,MU5618,B6878,昆明/2220,/,南昌
625,MU5645,B6880,杭州/1435,昆明/1855,版纳
626,MU5646,B6880,版纳/2050,昆明/2300,杭州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5655,B6758,杭州/0735,/,昆明
628,MU5656,B6758,昆明/2115,/,杭州
629,MU5706,B6148,北京/1840,昆明/2325,版纳
630,MU5708,B5683,北京/2040,/,昆明
631,MU5711,B5243,版纳/0850,昆明/1150,北京
632,MU5712,B6758,北京/1620,昆明/2135,芒市
633,MU5713,B7600,昆明/0830,/,北京
634,MU5714,B7600,北京/1310,昆明/1835,普洱
635,MU5715,B5282,芒市/1735,昆明/2010,北京
636,MU5717,B7590,北京/0830,昆明/1345,腾冲
637,MU5718,B5815,普洱/1850,昆明/2055,北京
638,MU5719,B5242,丽江/1515,昆明/1720,北京
639,MU5720,B7589,北京/2155,/,昆明
640,MU5721,B5295,昆明/1235,/,黔江
641,MU5722,B5295,黔江/2250,/,昆明
642,MU5723,B5809,版纳/1110,昆明/1410,西安
643,MU5724,B5809,西安/1735,昆明/2135,版纳
644,MU5725,B6145,昆明/1425,/,乌鲁
645,MU5726,B6145,乌鲁/1925,/,昆明
646,MU5731,B5701,昆明/0800,/,广州
647,MU5732,B5701,广州/1115,昆明/1450,西昌
648,MU5733,B5802,丽江/2130,昆明/2315,广州
649,MU5734,B5828,广州/1740,昆明/2155,版纳
650,MU5737,B5245,大理/1330,昆明/1535,广州
651,MU5738,B5527,广州/1900,/,昆明
652,MU5739,B5255,昆明/1105,/,广州
653,MU5740,B5795,广州/0735,昆明/1150,大理
654,MU5741,B5054,版纳/1015,昆明/1305,广州
655,MU5742,B7599,广州/1620,昆明/2005,保山
656,MU5743,B5271,保山/1055,昆明/1335,广州
657,MU5744,B5271,广州/1655,昆明/2115,丽江
658,MU5745,B7591,昆明/1850,/,三亚
659,MU5746,B7591,三亚/2210,/,昆明
660,MU5747,B5282,版纳/0730,昆明/0945,天津
661,MU5748,B7591,天津/1405,昆明/1900,版纳
662,MU5749,B7590,昆明/1315,/,长沙
663,MU5750,B7590,长沙/2210,/,昆明
664,MU5757,B2503,芒市/1115,昆明/1400,深圳
665,MU5758,B1789,深圳/1720,/,昆明
666,MU5759,B1791,昆明/1000,/,深圳
667,MU5760,B1791,深圳/1320,昆明/1705,大理
668,MU5763,B5265,大理/1815,昆明/2200,深圳
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5764,B1792,深圳/0655,昆明/1210,芒市
670,MU5771,B5225,西昌/1705,昆明/1850,广州
671,MU5772,B7592,广州/2210,/,昆明
672,MU5775,B5527,昆明/0840,/,广州
673,MU5776,B5527,广州/1205,/,昆明
674,MU5781,B6143,昆明/1635,/,厦门
675,MU5782,B6143,厦门/2025,/,昆明
676,MU5799,B6637,昆明/0845,/,洛阳
677,MU5800,B6637,洛阳/1740,/,昆明
678,MU5801,B7589,昆明/0800,/,上海
679,MU5802,B7589,上海/1235,昆明/1715,腾冲
680,MU5803,B5259,腾冲/1555,昆明/2020,上海
681,MU5804,B5276,上海/1945,/,昆明
682,MU5809,B5701,昆明/1500,/,上海
683,MU5810,B5701,上海/1910,/,昆明
684,MU5811,B5828,迪庆/0950,昆明/1200,上海
685,MU5812,B1792,上海/1630,昆明/2050,迪庆
686,MU5813,B6928,昆明/1730,/,上海
687,MU5814,B6928,上海/2200,/,昆明
688,MU5817,B1702,昆明/0935,/,兴义
689,MU5818,B1702,兴义/1925,/,昆明
690,MU5821,B5756,昆明/0820,/,东胜
691,MU5822,B5756,东胜/1920,/,昆明
692,MU5823,B1703,昆明/1735,/,郑州
693,MU5824,B1703,郑州/2125,/,昆明
694,MU5825,B5820,昆明/0925,/,桂林
695,MU5826,B5820,桂林/1200,/,昆明
696,MU5829,B6928,昆明/0820,/,郑州
697,MU5830,B6928,郑州/1220,/,昆明
698,MU5831,B5270,昆明/1215,/,郑州
699,MU5832,B5270,郑州/1600,/,昆明
700,MU5833,B1791,昆明/1730,/,兰州
701,MU5834,B1791,兰州/2050,/,昆明
702,MU5835,B5816,昆明/1110,/,汕头
703,MU5836,B5816,汕头/1445,/,昆明
704,MU5841,B1907,昆明/0800,/,成都
705,MU5842,B1907,成都/1050,/,昆明
706,MU5843,B5796,昆明/1100,/,成都
707,MU5844,B5796,成都/1350,/,昆明
708,MU5845,B6142,昆明/0900,/,成都
709,MU5846,B6142,成都/2210,/,昆明
710,MU5847,B7599,昆明/1955,/,成都
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5848,B6637,成都/2345,/,昆明
712,MU5849,B5796,昆明/1630,/,成都
713,MU5850,B5796,成都/1915,/,昆明
714,MU5851,B5807,昆明/1000,/,成都
715,MU5852,B1791,成都/0710,/,昆明
716,MU5853,B7600,昆明/1800,/,成都
717,MU5854,B7600,成都/2100,/,昆明
718,MU5855,B6637,昆明/2100,/,成都
719,MU5856,B5815,成都/1405,/,昆明
720,MU5861,B5647,昆明/0805,/,重庆
721,MU5862,B5647,重庆/1055,/,昆明
722,MU5869,B2502,昆明/0800,/,宜宾
723,MU5870,B2502,宜宾/1815,/,昆明
724,MU5881,B5276,昆明/1425,/,铜仁
725,MU5882,B5225,铜仁/1135,/,昆明
726,MU5885,B5821,昆明/0840,/,湛江
727,MU5886,B5821,湛江/1105,/,昆明
728,MU5893,B5293,昆明/1010,/,普洱
729,MU5894,B5293,普洱/1200,/,昆明
730,MU5897,B5815,昆明/1710,/,普洱
731,MU5898,B2503,普洱/2020,/,昆明
732,MU5901,B5054,昆明/0820,/,版纳
733,MU5902,B5809,版纳/2330,/,昆明
734,MU5903,B5809,昆明/0850,/,版纳
735,MU5905,B5263,昆明/2205,/,版纳
736,MU5906,B5263,版纳/2350,/,昆明
737,MU5909,B5242,昆明/2220,/,版纳
738,MU5910,B5242,版纳/0010,/,昆明
739,MU5913,B5828,版纳/2345,/,昆明
740,MU5914,B5819,版纳/2120,/,昆明
741,MU5915,B5265,昆明/2135,/,版纳
742,MU5916,B5265,版纳/2330,/,昆明
743,MU5919,B5242,昆明/1315,/,丽江
744,MU5920,B5259,昆明/1805,/,丽江
745,MU5921,B5097,昆明/0705,/,丽江
746,MU5922,B5271,丽江/2255,/,昆明
747,MU5927,B5256,昆明/1020,/,文山
748,MU5928,B5256,文山/1155,/,昆明
749,MU5929,B2639,昆明/2025,/,文山
750,MU592T,B5267,丽江/1200,/,昆明
751,MU5930,B2639,文山/2150,/,昆明
752,MU5931,B5828,昆明/0755,/,迪庆
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5932,B5815,迪庆/2235,/,昆明
754,MU5935,B6142,昆明/1805,/,迪庆
755,MU5936,B6142,迪庆/1415,/,昆明
756,MU5939,B5819,昆明/0900,/,迪庆
757,MU5940,B5819,迪庆/1620,/,昆明
758,MU5941,B5265,昆明/0810,/,大理
759,MU5942,B5276,大理/1130,/,昆明
760,MU5943,B5263,昆明/0740,/,大理
761,MU5944,B5263,大理/1750,/,昆明
762,MU5952,B5242,腾冲/1855,/,昆明
763,MU5957,B2639,昆明/0935,/,临沧
764,MU5958,B2639,临沧/1130,/,昆明
765,MU5959,B2639,昆明/1625,/,临沧
766,MU5960,B2639,临沧/1755,/,昆明
767,MU5961,B5245,昆明/0810,/,临沧
768,MU5962,B5245,临沧/0945,/,昆明
769,MU5965,B6141,昆明/1125,/,沧源
770,MU5966,B6141,沧源/1305,/,昆明
771,MU5967,B2503,昆明/1410,/,临沧
772,MU5968,B2503,临沧/1545,/,昆明
773,MU5969,B5225,昆明/1850,/,昭通
774,MU5970,B5225,昭通/2030,/,昆明
775,MU5971,B2503,昆明/0925,/,芒市
776,MU5972,B5267,芒市/2315,/,昆明
777,MU5973,B5282,昆明/1025,/,芒市
778,MU5974,B5282,芒市/1215,/,昆明
779,MU5981,B5054,昆明/1300,/,保山
780,MU5982,B5054,保山/1435,/,昆明
781,MU5985,B5271,昆明/0900,/,保山
782,MU5986,B5270,保山/2200,/,昆明
783,MU5987,B5270,昆明/0815,/,保山
784,MU5988,B5270,保山/1000,/,昆明
785,MU5989,B5243,昆明/1125,/,昭通
786,MU5990,B5243,昭通/1730,/,昆明
787,MU713,B6149,昆明/1550,/,科伦坡
788,MU714,B6149,科伦坡/0315,/,昆明
789,MU7181,B1908,昆明/0930,/,北京
790,MU7182,B1908,北京/1425,/,昆明
791,MU7183,B5257,北京/1200,/,昆明
792,MU7184,B2682,昆明/2115,/,北京
793,MU733,B5817,昆明/1340,/,香港
794,MU734,B5817,香港/1705,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,MU741,B5795,昆明/1300,/,曼谷
796,MU742,B5795,曼谷/1645,/,昆明
797,MU747,B1788,昆明/0750,/,上海
798,MU748,B1788,上海/2105,/,昆明
799,MU755,B5930,上海/1025,昆明/1520,迪拜
800,MU756,B5930,迪拜/0030,/,昆明
801,MU757,B5256,昆明/1425,/,加德
802,MU758,B5256,加德/1850,/,昆明
803,MU767,B5903,昆明/0825,/,青岛
804,MU774,B5926,巴黎/2050,/,昆明
805,MU778,B5921,悉尼/1850,/,昆明
806,MU783,B7592,昆明/0830,/,南宁
807,MU784,B7592,南宁/1600,/,昆明
808,MU9715,B5231,昆明/1520,/,武汉
809,MU9716,B5231,武汉/1845,/,昆明
810,MU9731,B5822,长沙/1200,昆明/1515,拉萨
811,MU9732,B5821,拉萨/1855,昆明/2225,长沙
812,MU9737,B5255,芒市/1805,昆明/2110,天津
813,MU9738,B6145,天津/0935,昆明/1600,芒市
814,MU9741,B5054,昆明/1730,/,保山
815,MU9742,B5231,保山/1110,/,昆明
816,MU9751,B6148,昆明/1400,/,北京
817,MU9755,B5295,昆明/0830,/,保山
818,MU9756,B5295,保山/1025,/,昆明
819,NS3269,B5215,石家庄/1615,/,昆明
820,NS3270,B5215,昆明/2025,/,石家庄
821,OQ2327,B9976,重庆/0715,/,昆明
822,OQ2328,B9976,昆明/0950,/,重庆
823,OQ2357,B9976,重庆/1925,/,昆明
824,OQ2358,B9976,昆明/2200,/,重庆
825,PN6394,B1898,版纳/1045,昆明/1245,重庆
826,QV815,,万象/0720,/,昆明
827,QV816,,昆明/1040,/,万象
828,SC4695,B7975,南京/0940,/,昆明
829,SC4696,B7975,昆明/1340,/,南京
830,SC4719,B5543,重庆/1955,/,昆明
831,SC4720,B5543,昆明/2235,/,重庆
832,SC4737,B1511,青岛/1630,/,昆明
833,SC4738,B1511,昆明/2055,/,青岛
834,SC4769,B1746,厦门/0710,/,昆明
835,SC4770,B1746,昆明/1120,/,厦门
836,SC4873,B1931,济南/0850,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,SC4874,B1931,昆明/1250,/,济南
838,SC4925,B7976,济南/2145,/,昆明
839,SC4926,B7976,昆明/0650,/,济南
840,SC8423,B7975,南昌/2255,/,昆明
841,SC8424,B7885,昆明/0655,/,南昌
842,SC8843,B7979,昆明/0650,/,济南
843,SC8844,B7979,济南/2050,/,昆明
844,SC8885,B7086,乌鲁/1920,昆明/0100,曼谷
845,SC8886,B6988,曼谷/0405,昆明/0725,乌鲁
846,TG612,,曼谷/1055,/,昆明
847,TG613,,昆明/1520,/,曼谷
848,TV6007,B8417,丽江/1045,/,昆明
849,TV6008,B8417,昆明/1320,/,丽江
850,TV9819,B6441,昆明/1445,/,芒市
851,TV9820,B6441,芒市/1645,/,昆明
852,TV9893,B6441,拉萨/1100,/,昆明
853,TV9894,B6441,昆明/2015,/,拉萨
854,UO3273,,香港/1845,/,昆明
855,UO3274,,昆明/0805,/,香港
856,ZH9265,B6690,西安/0835,/,昆明
857,ZH9266,B6690,昆明/1245,/,西安
858,ZH9411,B5322,深圳/0710,/,昆明
859,ZH9412,B5322,昆明/1100,/,深圳
860,ZH9413,B5775,深圳/1405,/,昆明
861,ZH9414,B5775,昆明/1730,/,深圳
862,ZH9415,B5775,深圳/2100,/,昆明
863,ZH9416,B5363,昆明/0845,/,深圳
864,ZH9451,B5401,广州/2005,/,昆明
865,ZH9452,B5381,昆明/0905,/,广州
866,ZH9453,B6853,广州/1335,/,昆明
867,ZH9454,B6853,昆明/1710,/,广州
868,ZH9455,B5772,广州/1850,/,昆明
869,ZH9456,B5772,昆明/2245,/,广州
870,ZH9531,B5773,无锡/1510,/,昆明
871,ZH9532,B5773,昆明/1920,/,无锡
872,ZH9533,B1841,无锡/1105,/,昆明
873,ZH9534,B1841,昆明/1510,/,无锡
874,ZH9561,B1519,南京/0820,/,昆明
875,ZH9562,B1519,昆明/1210,/,南京
876,ZH9713,B8219,昆明/1005,/,太原
877,ZH9714,B9939,太原/2020,/,昆明
878,ZH9773,B6691,南昌/1010,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
879,ZH9774,B6691,昆明/1330,/,南昌
880,ZH9789,B6648,泉州/1405,/,昆明
881,ZH9790,B6359,昆明/0905,/,泉州
882,ZH9793,B6615,泉州/1000,/,昆明
883,ZH9794,B6615,昆明/1340,/,泉州
