昆明机场飞行动态,,,,,
,,,,,2017年06月20日
557,MU5575,B8392,郑州/1430,/,昆明
558,MU5576,B8392,昆明/1825,/,郑州
559,MU5588,B8229,昆明/1605,/,福州
560,MU5617,B6878,南昌/1850,/,昆明
561,MU5618,B6878,昆明/2220,/,南昌
562,MU5655,B6805,杭州/0735,/,昆明
563,MU5656,B6805,昆明/2115,/,杭州
564,MU5706,B7170,北京/1840,昆明/2325,版纳
565,MU5707,B5647,昆明/1600,/,北京
566,MU5708,B5647,北京/2040,/,昆明
567,MU5711,B5282,版纳/0900,昆明/1150,北京
568,MU5712,B6805,北京/1620,昆明/2135,芒市
569,MU5713,B7599,昆明/0830,/,北京
570,MU5714,B7599,北京/1310,昆明/1835,普洱
571,MU5715,B6146,昆明/2010,/,北京
572,MU5716,B6249,北京/0805,/,昆明
573,MU5717,B6143,北京/0830,昆明/1340,腾冲
574,MU5718,B5817,普洱/1850,昆明/2100,北京
575,MU5719,B5255,丽江/1515,昆明/1720,北京
576,MU5720,B7591,北京/2155,/,昆明
577,MU5721,B5259,昆明/1235,/,黔江
578,MU5722,B5259,黔江/2250,/,昆明
579,MU5723,B5255,版纳/1120,昆明/1410,西安
580,MU5724,B1702,西安/1735,昆明/2135,版纳
581,MU5731,B8498,昆明/0800,/,广州
582,MU5732,B8498,广州/1115,/,昆明
583,MU5733,B5809,丽江/2130,昆明/2315,广州
584,MU5734,B5816,广州/1740,昆明/2205,版纳
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5737,B5267,大理/1330,昆明/1535,广州
586,MU5738,B5515,广州/1855,/,昆明
587,MU5739,B5270,昆明/1105,/,广州
588,MU5740,B5527,广州/0735,昆明/1150,大理
589,MU5741,B5263,版纳/1015,昆明/1305,广州
590,MU5742,B6147,广州/1620,昆明/1955,保山
591,MU5743,B5243,保山/1055,昆明/1335,广州
592,MU5744,B7590,广州/1655,昆明/2115,丽江
593,MU5745,B8496,昆明/1900,/,三亚
594,MU5746,B8496,三亚/2210,/,昆明
595,MU5747,B5054,版纳/0730,昆明/0945,天津
596,MU5748,B8496,天津/1425,昆明/1905,版纳
597,MU5749,B6143,昆明/1315,/,长沙
598,MU5750,B6143,长沙/2210,/,昆明
599,MU5757,B5293,芒市/1115,昆明/1400,深圳
600,MU5758,B6249,深圳/1720,/,昆明
601,MU5759,B1791,昆明/1000,/,深圳
602,MU5760,B1791,深圳/1320,昆明/1705,大理
603,MU5763,B6148,昆明/2200,/,深圳
604,MU5764,B6147,深圳/0655,昆明/1210,芒市
605,MU5771,B7589,昆明/1850,/,广州
606,MU5772,B7589,广州/2210,/,昆明
607,MU5775,B5515,昆明/0840,/,广州
608,MU5776,B5515,广州/1205,/,昆明
609,MU5781,B1788,昆明/1635,/,厦门
610,MU5782,B1788,厦门/2015,/,昆明
611,MU5785,B5263,昆明/1325,/,零陵
612,MU5786,B5263,零陵/2150,/,昆明
613,MU5799,B5225,昆明/0845,/,洛阳
614,MU5800,B5225,洛阳/1745,/,昆明
615,MU5801,B7591,昆明/0800,/,上海
616,MU5802,B7591,上海/1235,/,昆明
617,MU5803,B5295,腾冲/1555,昆明/2020,上海
618,MU5804,B5802,上海/1945,/,昆明
619,MU5805,B1908,昆明/0900,/,上海
620,MU5806,B1908,上海/1315,/,昆明
621,MU5809,B8498,昆明/1455,/,上海
622,MU5810,B8498,上海/1910,/,昆明
623,MU5811,B5816,迪庆/0950,昆明/1200,上海
624,MU5812,B6148,上海/1630,昆明/2050,迪庆
625,MU5813,B1791,昆明/1730,/,上海
626,MU5814,B1791,上海/2200,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5817,B7592,昆明/0935,/,兴义
628,MU5818,B7592,兴义/1925,/,昆明
629,MU5821,B5795,昆明/0820,/,东胜
630,MU5822,B5795,东胜/1920,/,昆明
631,MU5823,B1792,昆明/1735,/,郑州
632,MU5824,B1792,郑州/2125,/,昆明
633,MU5829,B7600,昆明/0820,/,郑州
634,MU5830,B7600,郑州/1220,/,昆明
635,MU5831,B5231,昆明/1215,/,郑州
636,MU5832,B5231,郑州/1600,/,昆明
637,MU5835,B7589,昆明/1110,/,汕头
638,MU5836,B7589,汕头/1445,/,昆明
639,MU5839,B7600,昆明/1600,/,郑州
640,MU5840,B7600,郑州/1940,/,昆明
641,MU5841,B1907,昆明/0800,/,成都
642,MU5842,B1907,成都/1050,/,昆明
643,MU5843,B5683,昆明/1100,/,成都
644,MU5844,B5683,成都/1350,/,昆明
645,MU5845,B5822,昆明/0900,/,成都
646,MU5846,B5822,成都/2210,/,昆明
647,MU5847,B6147,昆明/1955,/,成都
648,MU5848,B6147,成都/2245,/,昆明
649,MU5849,B5683,昆明/1630,/,成都
650,MU5850,B5683,成都/1945,/,昆明
651,MU5851,B5821,昆明/1000,/,成都
652,MU5852,B1791,成都/0710,/,昆明
653,MU5853,B1908,昆明/1800,/,成都
654,MU5854,B1908,成都/2050,/,昆明
655,MU5855,B7590,昆明/2105,/,成都
656,MU5856,B5817,成都/1405,/,昆明
657,MU5861,B7590,昆明/0805,/,重庆
658,MU5862,B7590,重庆/1055,/,昆明
659,MU5869,B2640,昆明/0800,/,宜宾
660,MU5870,B2640,宜宾/1815,/,昆明
661,MU5881,B5802,昆明/1425,/,铜仁
662,MU5882,B5802,铜仁/1135,/,昆明
663,MU5883,B5255,昆明/1745,/,湛江
664,MU5884,B5295,湛江/2030,昆明/0030,昆明
665,MU5885,B5828,昆明/0840,/,湛江
666,MU5886,B5828,湛江/1105,/,昆明
667,MU5891,B5267,昆明/0755,/,普洱
668,MU5892,B5267,普洱/0930,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5893,B5295,昆明/1010,/,普洱
670,MU5894,B5295,普洱/1200,/,昆明
671,MU5897,B5817,昆明/1710,/,普洱
672,MU5898,B2502,普洱/2020,/,昆明
673,MU5901,B5263,昆明/0820,/,版纳
674,MU5902,B5282,版纳/2330,/,昆明
675,MU5903,B5255,昆明/0920,/,版纳
676,MU5911,B5256,昆明/2210,/,版纳
677,MU5912,B5256,版纳/2355,/,昆明
678,MU5913,B5816,版纳/2345,/,昆明
679,MU5914,B5295,版纳/2120,/,昆明
680,MU5915,B5817,昆明/2135,/,版纳
681,MU5916,B5817,版纳/2330,/,昆明
682,MU5919,B5255,昆明/1315,/,丽江
683,MU5920,B5054,昆明/2205,/,丽江
684,MU5921,B5807,昆明/0705,/,丽江
685,MU5922,B5054,丽江/2350,/,昆明
686,MU5927,B5256,昆明/1020,/,文山
687,MU5928,B5256,文山/1155,/,昆明
688,MU5929,B2640,昆明/1950,/,文山
689,MU592X,B5815,丽江/1350,/,昆明
690,MU592Z,B5815,昆明/1230,/,丽江
691,MU5930,B2640,文山/2150,/,昆明
692,MU5931,B5816,昆明/0755,/,迪庆
693,MU5932,B5820,迪庆/2235,/,昆明
694,MU5935,B5822,昆明/1805,/,迪庆
695,MU5936,B5822,迪庆/1415,/,昆明
696,MU5939,B5242,昆明/0900,/,迪庆
697,MU5940,B5242,迪庆/1620,/,昆明
698,MU5941,B6141,昆明/0810,/,大理
699,MU5942,B5245,大理/1130,/,昆明
700,MU5943,B5265,昆明/0740,/,大理
701,MU5959,B5267,昆明/1625,/,临沧
702,MU5960,B5267,临沧/1755,/,昆明
703,MU5965,B5276,昆明/1125,/,沧源
704,MU5966,B5276,沧源/1305,/,昆明
705,MU5967,B5245,昆明/1340,/,临沧
706,MU5968,B5245,临沧/1555,/,昆明
707,MU5971,B5293,昆明/0925,/,芒市
708,MU5972,B5267,芒市/2315,/,昆明
709,MU5973,B5054,昆明/1025,/,芒市
710,MU5974,B5054,芒市/1215,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5975,B2502,昆明/1355,/,芒市
712,MU5976,B2502,芒市/1545,/,昆明
713,MU5981,B5293,昆明/1300,/,保山
714,MU5982,B5293,保山/1435,/,昆明
715,MU5985,B5243,昆明/0855,/,保山
716,MU5986,B5231,保山/2200,/,昆明
717,MU5987,B5231,昆明/0815,/,保山
718,MU5988,B5231,保山/1000,/,昆明
719,MU5989,B5282,昆明/1125,/,昭通
720,MU5990,B5282,昭通/1730,/,昆明
721,MU733,B5796,昆明/1430,/,香港
722,MU734,B5796,香港/1805,/,昆明
723,MU741,B5527,昆明/1300,/,曼谷
724,MU742,B5527,曼谷/1645,/,昆明
725,MU747,B6145,昆明/0750,/,上海
726,MU748,B6145,上海/2105,/,昆明
727,MU755,B1788,上海/1025,昆明/1520,迪拜
728,MU756,B5921,迪拜/0030,/,昆明
729,MU757,B5256,昆明/1425,/,加德
730,MU758,B5256,加德/1850,/,昆明
731,MU767,B5903,昆明/0825,/,青岛
732,MU778,B5930,悉尼/1850,/,昆明
733,MU783,B6146,昆明/0830,/,南宁
734,MU784,B6146,南宁/1600,/,昆明
735,MU9710,B5265,南京/1320,/,昆明
736,MU9715,B2503,昆明/1520,/,武汉
737,MU9716,B2503,武汉/1845,/,昆明
738,MU9722,B6141,杭州/1400,/,昆明
739,MU9731,B5820,长沙/1200,昆明/1515,拉萨
740,MU9732,B5828,拉萨/1855,昆明/2225,长沙
741,MU9737,B5270,芒市/1805,昆明/2110,天津
742,MU9738,B5796,天津/0935,/,昆明
743,MU9741,B5245,昆明/1730,/,保山
744,MU9742,B5271,保山/1110,/,昆明
745,MU9751,B7170,昆明/1400,/,北京
746,MU9755,B5815,昆明/0830,/,保山
747,MU9756,B5815,保山/1025,/,昆明
748,NS3269,B5215,石家庄/1615,/,昆明
749,NS3270,B5215,昆明/2025,/,石家庄
750,O36943,B6150,昆明/0200,/,杭州
751,O36944,B6150,杭州/0240,/,昆明
752,OQ2327,B1826,重庆/0715,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,OQ2328,B1826,昆明/0950,/,重庆
754,OQ2357,B1826,重庆/1925,/,昆明
755,OQ2358,B1826,昆明/2200,/,重庆
756,PN6394,B8102,版纳/1045,昆明/1245,重庆
757,QV815,,万象/0720,/,昆明
758,QV816,,昆明/1040,/,万象
759,SC4695,B5526,南京/0940,/,昆明
760,SC4696,B5526,昆明/1340,/,南京
761,SC4719,B5333,重庆/1955,/,昆明
762,SC4720,B5333,昆明/2235,/,重庆
763,SC4737,B5332,青岛/1630,/,昆明
764,SC4738,B5332,昆明/2055,/,青岛
765,SC4769,B1510,厦门/0710,/,昆明
766,SC4770,B1510,昆明/1120,/,厦门
767,SC4859,B7976,青岛/2120,/,昆明
768,SC4860,B7978,昆明/0655,/,青岛
769,SC4873,B5117,济南/0850,/,昆明
770,SC4874,B5117,昆明/1250,/,济南
771,SC4925,B7809,济南/2145,/,昆明
772,SC4926,B7809,昆明/0650,/,济南
773,SC8843,B7808,昆明/0650,/,济南
774,SC8844,B7808,济南/2050,/,昆明
775,SC8885,B1745,乌鲁/1920,昆明/0100,曼谷
776,SC8886,B6986,曼谷/0405,昆明/0725,乌鲁
777,TG612,,曼谷/1055,/,昆明
778,TG613,,昆明/1520,/,曼谷
779,TV6007,B8419,丽江/1045,/,昆明
780,TV6008,B8419,昆明/1320,/,丽江
781,TV9819,B6441,昆明/1445,/,芒市
782,TV9820,B6441,芒市/1645,/,昆明
783,TV9893,B6441,拉萨/1100,/,昆明
784,TV9894,B6441,昆明/2015,/,拉萨
785,TV989V,B6436,昆明/1350,/,拉萨
786,UO3273,,香港/1845,/,昆明
787,UO3274,,昆明/0805,/,香港
788,ZH9265,B6721,西安/0835,/,昆明
789,ZH9266,B6721,昆明/1245,/,西安
790,ZH9411,B5772,深圳/0710,/,昆明
791,ZH9412,B5772,昆明/1100,/,深圳
792,ZH9413,B5772,深圳/1405,/,昆明
793,ZH9414,B5772,昆明/1730,/,深圳
794,ZH9415,B5772,深圳/2005,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,ZH9416,B5365,昆明/0845,/,深圳
796,ZH9451,B5360,广州/2005,/,昆明
797,ZH9452,B5360,昆明/0905,/,广州
798,ZH9453,B8409,广州/1320,/,昆明
799,ZH9454,B8409,昆明/1710,/,广州
800,ZH9455,B5361,广州/1850,/,昆明
801,ZH9456,B5361,昆明/2245,/,广州
802,ZH9531,B5771,无锡/1510,/,昆明
803,ZH9532,B5771,昆明/1920,/,无锡
804,ZH9533,B6571,无锡/1105,/,昆明
805,ZH9534,B6571,昆明/1510,/,无锡
806,ZH9561,B5362,南京/0820,/,昆明
807,ZH9562,B5362,昆明/1210,/,南京
808,ZH9713,B6615,昆明/1005,/,太原
809,ZH9714,B6615,太原/2020,/,昆明
810,ZH9773,B6316,南昌/0955,/,昆明
811,ZH9774,B6316,昆明/1330,/,南昌
812,ZH9789,B6392,泉州/1405,/,昆明
813,ZH9790,B6722,昆明/0905,/,泉州
814,ZH9793,B6691,泉州/1000,/,昆明
815,ZH9794,B6691,昆明/1340,/,泉州
