昆明机场飞行动态,,,,,
,,,,,2017年07月11日
558,MU2595,B1791,昆明/0630,/,清迈
559,MU2599,B5821,昆明/1620,/,金边
560,MU2600,B5821,金边/2005,/,昆明
561,MU2705,B6463,南京/0730,昆明/1130,丽江
562,MU2706,B6463,丽江/1330,昆明/1535,南京
563,MU2715,B9970,长沙/1345,/,昆明
564,MU2716,B9970,昆明/1710,/,长沙
565,MU2725,B6891,南京/1225,/,昆明
566,MU2726,B6891,昆明/0830,/,南京
567,MU2735,B2221,长沙/1625,/,昆明
568,MU2736,B2221,昆明/1935,/,长沙
569,MU2745,B6456,长沙/1750,/,昆明
570,MU2746,B6456,昆明/2110,/,长沙
571,MU2755,B6462,南京/1705,昆明/2105,版纳
572,MU2756,B6456,版纳/0840,昆明/1040,南京
573,MU2765,B1655,南京/1835,/,昆明
574,MU2766,B1655,昆明/0735,/,南京
575,MU2785,B6803,南京/2130,/,昆明
576,MU2786,B6891,昆明/1630,/,南京
577,MU2975,B6637,无锡/1015,/,昆明
578,MU2976,B6637,昆明/1425,/,重庆
579,MU2985,B6890,重庆/1725,/,昆明
580,MU2986,B6890,昆明/2010,/,无锡
581,MU2995,B8496,重庆/2130,/,昆明
582,MU2996,B6890,昆明/0745,/,重庆
583,MU5077,B6830,合肥/1140,昆明/1610,曼谷
584,MU5078,B6830,曼谷/2050,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5145,B1722,太原/1820,/,昆明
586,MU5146,B1772,昆明/2130,/,太原
587,MU5229,B1772,温州/1715,/,昆明
588,MU5230,B1722,昆明/2225,/,温州
589,MU5292,B1933,太原/1210,/,昆明
590,MU5299,B1933,昆明/1615,/,太原
591,MU5327,B6008,九华山/1135,/,昆明
592,MU5328,B6008,昆明/1620,/,九华山
593,MU5329,B6006,合肥/1500,/,昆明
594,MU5330,B6006,昆明/1840,/,合肥
595,MU5437,B6459,南充/1215,/,昆明
596,MU5438,B6459,昆明/1540,/,南充
597,MU5449,B8973,重庆/0650,/,昆明
598,MU5450,B8973,昆明/2215,/,重庆
599,MU5453,B6797,武汉/1050,/,昆明
600,MU5454,B6797,昆明/1415,/,武汉
601,MU5456,B2415,昆明/0930,/,宁波
602,MU5461,B2682,温州/1520,/,昆明
603,MU5462,B2682,昆明/1135,/,温州
604,MU5463,B8973,合肥/1750,/,昆明
605,MU5464,B8973,昆明/0935,/,合肥
606,MU5465,B1610,南昌/1240,/,昆明
607,MU5469,B6829,南昌/0720,/,昆明
608,MU5470,B6829,昆明/1050,/,南昌
609,MU5471,B6587,重庆/1750,/,昆明
610,MU5472,B6587,昆明/2050,/,重庆
611,MU5475,B8563,昆明/1200,/,合肥
612,MU5479,B2333,武汉/1655,/,昆明
613,MU5480,B2333,昆明/2020,/,武汉
614,MU5497,B2337,青岛/0710,/,昆明
615,MU5498,B2337,昆明/1155,/,青岛
616,MU5505,B1680,福州/1150,/,昆明
617,MU5532,B1610,昆明/1610,/,南昌
618,MU555,B6880,杭州/1900,昆明/2335,加尔
619,MU556,B6870,昆明/0705,杭州/0300,昆明
620,MU5575,B2208,郑州/1430,/,昆明
621,MU5576,B2208,昆明/1825,/,郑州
622,MU5588,B1680,昆明/1605,/,福州
623,MU5617,B6013,南昌/1850,/,昆明
624,MU5618,B6013,昆明/2220,/,南昌
625,MU5645,B6001,杭州/1435,昆明/1855,版纳
626,MU5646,B6001,版纳/2050,昆明/2300,杭州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5655,B6758,杭州/0735,/,昆明
628,MU5656,B6758,昆明/2115,/,杭州
629,MU5706,B5930,北京/1840,昆明/2325,版纳
630,MU5708,B1791,北京/2040,/,昆明
631,MU5711,B5293,版纳/0850,昆明/1150,北京
632,MU5712,B6758,北京/1620,昆明/2135,芒市
633,MU5713,B6148,昆明/0830,/,北京
634,MU5714,B6148,北京/1310,昆明/1835,普洱
635,MU5715,B5225,芒市/1735,昆明/2010,北京
636,MU5717,B6143,北京/0830,昆明/1340,腾冲
637,MU5718,B5815,普洱/1850,昆明/2100,北京
638,MU5719,B5802,丽江/1515,昆明/1720,北京
639,MU5720,B7589,北京/2155,/,昆明
640,MU5721,B5263,昆明/1235,/,黔江
641,MU5722,B5263,黔江/2250,/,昆明
642,MU5723,B5819,版纳/1110,昆明/1410,西安
643,MU5724,B5819,西安/1735,昆明/2135,版纳
644,MU5725,B7170,昆明/1425,/,乌鲁
645,MU5726,B7170,乌鲁/1925,/,昆明
646,MU5731,B7600,昆明/0800,/,广州
647,MU5732,B7600,广州/1115,昆明/1450,西昌
648,MU5733,B5271,丽江/2130,昆明/2315,广州
649,MU5734,B6142,广州/1740,昆明/2205,版纳
650,MU5737,B5267,大理/1330,昆明/1535,广州
651,MU5738,B5683,广州/1855,/,昆明
652,MU5739,B5295,昆明/1105,/,广州
653,MU5740,B5795,广州/0735,昆明/1150,大理
654,MU5741,B5817,版纳/1015,昆明/1305,广州
655,MU5742,B1703,广州/1620,昆明/2005,保山
656,MU5743,B5245,保山/1055,昆明/1335,广州
657,MU5744,B5245,广州/1655,昆明/2115,丽江
658,MU5745,B7590,昆明/1900,/,三亚
659,MU5746,B7590,三亚/2210,/,昆明
660,MU5747,B5231,版纳/0730,昆明/0945,天津
661,MU5748,B7590,天津/1425,昆明/1905,版纳
662,MU5749,B6143,昆明/1315,/,长沙
663,MU5750,B6143,长沙/2210,/,昆明
664,MU5757,B2639,芒市/1115,昆明/1400,深圳
665,MU5758,B6146,深圳/1720,/,昆明
666,MU5759,B7592,昆明/1000,/,深圳
667,MU5760,B7592,深圳/1320,昆明/1705,大理
668,MU5763,B5256,大理/1815,昆明/2200,深圳
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5764,B1790,深圳/0655,昆明/1210,芒市
670,MU5771,B5270,西昌/1705,昆明/1850,广州
671,MU5772,B6148,广州/2210,/,昆明
672,MU5775,B5683,昆明/0840,/,广州
673,MU5776,B5683,广州/1205,/,昆明
674,MU5781,B5701,昆明/1635,/,厦门
675,MU5782,B5701,厦门/2025,/,昆明
676,MU5799,B2412,昆明/0845,/,洛阳
677,MU5800,B2412,洛阳/1740,/,昆明
678,MU5801,B6928,昆明/0800,/,上海
679,MU5802,B5828,昆明/1715,/,腾冲
680,MU5803,B5282,腾冲/1555,昆明/2020,上海
681,MU5804,B5259,上海/1945,/,昆明
682,MU5805,B5647,昆明/0900,/,上海
683,MU5806,B5647,上海/1315,/,昆明
684,MU5809,B7600,昆明/1500,/,上海
685,MU5810,B7600,上海/1910,/,昆明
686,MU5811,B6142,迪庆/0950,昆明/1200,上海
687,MU5812,B6928,上海/1630,昆明/2050,迪庆
688,MU5813,B7592,昆明/1730,/,上海
689,MU5814,B7592,上海/2200,/,昆明
690,MU5817,B1907,昆明/0935,/,兴义
691,MU5818,B1907,兴义/1925,/,昆明
692,MU5821,B5756,昆明/0820,/,东胜
693,MU5822,B5756,东胜/1920,/,昆明
694,MU5823,B1792,昆明/1735,/,郑州
695,MU5824,B1792,郑州/2125,/,昆明
696,MU5825,B5809,昆明/0945,/,桂林
697,MU5826,B5809,桂林/1220,/,昆明
698,MU5829,B5701,昆明/0820,/,郑州
699,MU5830,B5701,郑州/1220,/,昆明
700,MU5831,B5265,昆明/1215,/,郑州
701,MU5832,B5265,郑州/1600,/,昆明
702,MU5833,B5515,昆明/1730,/,兰州
703,MU5834,B5515,兰州/2050,/,昆明
704,MU5835,B5255,昆明/1110,/,汕头
705,MU5836,B5255,汕头/1445,/,昆明
706,MU5841,B7170,昆明/0800,/,成都
707,MU5842,B7170,成都/1050,/,昆明
708,MU5843,B5796,昆明/1100,/,成都
709,MU5844,B5796,成都/1350,/,昆明
710,MU5845,B5815,昆明/0900,/,成都
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5846,B5822,成都/2210,/,昆明
712,MU5847,B1703,昆明/1955,/,成都
713,MU5848,B2412,成都/2345,/,昆明
714,MU5849,B5796,昆明/1630,/,成都
715,MU5850,B5796,成都/1945,/,昆明
716,MU5851,B5820,昆明/1000,/,成都
717,MU5852,B1703,成都/0710,/,昆明
718,MU5853,B5647,昆明/1800,/,成都
719,MU5854,B5647,成都/2100,/,昆明
720,MU5855,B2412,昆明/2105,/,成都
721,MU5856,B5828,成都/1405,/,昆明
722,MU5861,B1702,昆明/0805,/,重庆
723,MU5862,B1702,重庆/1055,/,昆明
724,MU5869,B2640,昆明/0800,/,宜宾
725,MU5870,B2640,宜宾/1815,/,昆明
726,MU5881,B5259,昆明/1425,/,铜仁
727,MU5882,B5270,铜仁/1135,/,昆明
728,MU5883,B5282,昆明/1745,/,湛江
729,MU5884,B5282,湛江/2030,/,昆明
730,MU5885,B6141,昆明/0840,/,湛江
731,MU5886,B6141,湛江/1105,/,昆明
732,MU5891,B5267,昆明/0755,/,普洱
733,MU5892,B5267,普洱/0930,/,昆明
734,MU5893,B5816,昆明/1010,/,普洱
735,MU5894,B5816,普洱/1200,/,昆明
736,MU5897,B5815,昆明/1710,/,普洱
737,MU5898,B2639,普洱/2020,/,昆明
738,MU5901,B5817,昆明/0820,/,版纳
739,MU5902,B5819,版纳/2330,/,昆明
740,MU5903,B5819,昆明/0850,/,版纳
741,MU5905,B5293,昆明/2205,/,版纳
742,MU5906,B5293,版纳/2350,/,昆明
743,MU5909,B5256,昆明/2220,/,版纳
744,MU5910,B5256,版纳/0010,/,昆明
745,MU5913,B6142,版纳/2345,/,昆明
746,MU5914,B5270,版纳/2120,/,昆明
747,MU5915,B5828,昆明/2135,/,版纳
748,MU5916,B5828,版纳/2330,/,昆明
749,MU5919,B5802,昆明/1315,/,丽江
750,MU5920,B5255,昆明/1805,/,丽江
751,MU5921,B5097,昆明/0705,/,丽江
752,MU5922,B5245,丽江/2255,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5927,B5259,昆明/1020,/,文山
754,MU5928,B5259,文山/1155,/,昆明
755,MU5929,B2503,昆明/2025,/,文山
756,MU5930,B2503,文山/2150,/,昆明
757,MU5931,B6142,昆明/0755,/,迪庆
758,MU5932,B5815,迪庆/2235,/,昆明
759,MU5935,B5822,昆明/1805,/,迪庆
760,MU5936,B5815,迪庆/1415,/,昆明
761,MU5939,B5822,昆明/0900,/,迪庆
762,MU5940,B5822,迪庆/1620,/,昆明
763,MU5941,B5256,昆明/0810,/,大理
764,MU5942,B5225,大理/1130,/,昆明
765,MU5943,B5807,昆明/0740,/,大理
766,MU5944,B5807,大理/1750,/,昆明
767,MU5952,B5828,腾冲/1855,/,昆明
768,MU5957,B2503,昆明/0935,/,临沧
769,MU5958,B2503,临沧/1130,/,昆明
770,MU5959,B2503,昆明/1625,/,临沧
771,MU5960,B2503,临沧/1755,/,昆明
772,MU5961,B5802,昆明/0810,/,临沧
773,MU5962,B5802,临沧/0945,/,昆明
774,MU5963,B5231,昆明/1455,/,临沧
775,MU5964,B5231,临沧/1705,/,昆明
776,MU5965,B5276,昆明/1125,/,沧源
777,MU5966,B5276,沧源/1305,/,昆明
778,MU5967,B2639,昆明/1345,/,临沧
779,MU5968,B2639,临沧/1555,/,昆明
780,MU5969,B5231,昆明/1850,/,昭通
781,MU5970,B5231,昭通/2030,/,昆明
782,MU5971,B2639,昆明/0925,/,芒市
783,MU5972,B5295,芒市/2315,/,昆明
784,MU5973,B5231,昆明/1025,/,芒市
785,MU5974,B5231,芒市/1215,/,昆明
786,MU5981,B5817,昆明/1300,/,保山
787,MU5982,B5817,保山/1435,/,昆明
788,MU5985,B5245,昆明/0855,/,保山
789,MU5986,B5225,保山/2200,/,昆明
790,MU5987,B5265,昆明/0815,/,保山
791,MU5988,B5265,保山/1000,/,昆明
792,MU5989,B5293,昆明/1125,/,昭通
793,MU5990,B5293,昭通/1730,/,昆明
794,MU7181,B7591,昆明/0930,/,北京
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,MU7182,B7591,北京/1425,/,昆明
796,MU7183,B5258,北京/1200,/,昆明
797,MU7184,B2682,昆明/2115,/,北京
798,MU741,B5795,昆明/1300,/,曼谷
799,MU742,B5795,曼谷/1645,/,昆明
800,MU747,B6149,昆明/0750,/,上海
801,MU748,B6149,上海/2105,/,昆明
802,MU755,B5926,上海/1025,昆明/1520,迪拜
803,MU756,B5926,迪拜/0030,/,昆明
804,MU757,B5816,昆明/1425,/,加德
805,MU758,B5816,加德/1850,/,昆明
806,MU767,B5902,昆明/0825,/,青岛
807,MU778,B5921,悉尼/1850,/,昆明
808,MU783,B1789,昆明/0830,/,南宁
809,MU784,B1789,南宁/1600,/,昆明
810,MU9715,B5276,昆明/1520,/,武汉
811,MU9716,B5276,武汉/1845,/,昆明
812,MU9731,B5821,长沙/1200,昆明/1515,拉萨
813,MU9732,B6141,拉萨/1855,昆明/2225,长沙
814,MU9737,B5295,芒市/1805,昆明/2110,天津
815,MU9738,B1788,天津/0935,昆明/1600,芒市
816,MU9741,B5817,昆明/1730,/,保山
817,MU9742,B5054,保山/1110,/,昆明
818,MU9751,B5930,昆明/1400,/,北京
819,MU9755,B5263,昆明/0830,/,保山
820,MU9756,B5263,保山/1025,/,昆明
821,NS3269,B5215,石家庄/1615,/,昆明
822,NS3270,B5215,昆明/2025,/,石家庄
823,O36943,B2817,昆明/0200,/,杭州
824,O36944,B2817,杭州/0240,/,昆明
825,OQ2327,B6576,重庆/0715,/,昆明
826,OQ2328,B6576,昆明/0950,/,重庆
827,OQ2357,B6576,重庆/1925,/,昆明
828,OQ2358,B6576,昆明/2200,/,重庆
829,QV815,,万象/0720,/,昆明
830,QV816,,昆明/1040,/,万象
831,SC4695,B7979,南京/0940,/,昆明
832,SC4696,B7979,昆明/1340,/,南京
833,SC4719,B5333,重庆/1955,/,昆明
834,SC4720,B5333,昆明/2235,/,重庆
835,SC4737,B1983,青岛/1650,/,昆明
836,SC4738,B1983,昆明/2110,/,青岛
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,SC4769,B1506,厦门/0710,/,昆明
838,SC4770,B1506,昆明/1120,/,厦门
839,SC4873,B1931,济南/0850,/,昆明
840,SC4874,B1931,昆明/1250,/,济南
841,SC4925,B7975,济南/2145,/,昆明
842,SC4926,B7975,昆明/0650,/,济南
843,SC8423,B7979,南昌/2255,/,昆明
844,SC8424,B7668,昆明/0655,/,南昌
845,SC8843,B7885,昆明/0650,/,济南
846,SC8844,B7885,济南/2050,/,昆明
847,SC8885,B6988,乌鲁/1920,昆明/0100,曼谷
848,SC8886,B7086,曼谷/0405,昆明/0725,乌鲁
849,TG612,,曼谷/1055,/,昆明
850,TG613,,昆明/1520,/,曼谷
851,TV6007,B8418,丽江/1045,/,昆明
852,TV6008,B8418,昆明/1320,/,丽江
853,TV9819,B6436,昆明/1445,/,芒市
854,TV9820,B6436,芒市/1645,/,昆明
855,TV9893,B6436,拉萨/1100,/,昆明
856,TV9894,B6436,昆明/2015,/,拉萨
857,UO3273,,香港/1845,/,昆明
858,UO3274,,昆明/0805,/,香港
859,ZH9265,B8636,西安/0835,/,昆明
860,ZH9266,B8636,昆明/1245,/,西安
861,ZH9411,B5365,深圳/0710,/,昆明
862,ZH9412,B5365,昆明/1100,/,深圳
863,ZH9413,B5365,深圳/1405,/,昆明
864,ZH9414,B5365,昆明/1730,/,深圳
865,ZH9415,B5365,深圳/2100,/,昆明
866,ZH9416,B5363,昆明/0845,/,深圳
867,ZH9451,B5400,广州/2005,/,昆明
868,ZH9452,B5400,昆明/0905,/,广州
869,ZH9453,B6749,广州/1320,/,昆明
870,ZH9454,B6749,昆明/1710,/,广州
871,ZH9455,B5771,广州/1850,/,昆明
872,ZH9456,B5771,昆明/2245,/,广州
873,ZH9531,B5772,无锡/1510,/,昆明
874,ZH9532,B5772,昆明/1920,/,无锡
875,ZH9533,B6565,无锡/1105,/,昆明
876,ZH9534,B6565,昆明/1510,/,无锡
877,ZH9561,B5360,南京/0820,/,昆明
878,ZH9562,B5360,昆明/1210,/,南京
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
879,ZH9713,B6781,昆明/1005,/,太原
880,ZH9714,B6781,太原/2020,/,昆明
881,ZH9773,B6313,南昌/1010,/,昆明
882,ZH9774,B6313,昆明/1330,/,南昌
883,ZH9789,B9939,泉州/1405,/,昆明
884,ZH9790,B6312,昆明/0905,/,泉州
885,ZH9793,B6315,泉州/1000,/,昆明
886,ZH9794,B6315,昆明/1340,/,泉州
