昆明机场飞行动态,,,,,
,,,,,2017年06月23日
558,MU5078,B6802,曼谷/2050,昆明/0055,合肥
559,MU5093,B1612,兰州/1850,昆明/2235,樟宜
560,MU5094,B1612,樟宜/0330,/,昆明
561,MU5145,B1933,太原/1820,/,昆明
562,MU5146,B1723,昆明/2120,/,太原
563,MU5229,B1723,温州/1715,/,昆明
564,MU5230,B1933,昆明/2225,/,温州
565,MU523Z,B1722,昆明/0800,/,温州
566,MU5292,B5492,太原/1210,/,昆明
567,MU5299,B5492,昆明/1615,/,太原
568,MU5327,B6008,九华山/1135,/,昆明
569,MU5328,B6008,昆明/1620,/,九华山
570,MU5329,B1862,合肥/1500,/,昆明
571,MU5330,B1862,昆明/1840,/,合肥
572,MU5437,B6469,南充/1230,/,昆明
573,MU5438,B6469,昆明/1540,/,南充
574,MU5449,B8973,重庆/0650,/,昆明
575,MU5450,B8973,昆明/2215,/,重庆
576,MU5453,B6870,武汉/1050,/,昆明
577,MU5454,B6870,昆明/1415,/,武汉
578,MU5455,B1836,宁波/2000,/,昆明
579,MU5456,B6333,昆明/0930,/,宁波
580,MU5461,B5257,温州/1520,/,昆明
581,MU5462,B5257,昆明/1135,/,温州
582,MU5463,B8973,合肥/1750,/,昆明
583,MU5464,B8973,昆明/0935,/,合肥
584,MU5465,B6585,南昌/1235,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5469,B6373,南昌/0720,/,昆明
586,MU5470,B6373,昆明/1050,/,南昌
587,MU5471,B6636,重庆/1750,/,昆明
588,MU5472,B6636,昆明/2050,/,重庆
589,MU5475,B6010,昆明/1215,/,合肥
590,MU5476,B6010,合肥/0755,/,昆明
591,MU5478,B5962,昆明/2125,/,上海
592,MU5505,B6559,福州/1150,/,昆明
593,MU5532,B6585,昆明/1610,/,南昌
594,MU555,B6758,杭州/1900,昆明/2335,加尔
595,MU556,B6805,昆明/0705,杭州/0300,昆明
596,MU5575,B8556,郑州/1430,/,昆明
597,MU5576,B8556,昆明/1825,/,郑州
598,MU5588,B6559,昆明/1605,/,福州
599,MU5617,B8975,南昌/1845,/,昆明
600,MU5618,B8975,昆明/2230,/,南昌
601,MU5645,B6001,杭州/1350,昆明/1855,版纳
602,MU5646,B6001,版纳/2050,昆明/2300,杭州
603,MU5655,B2229,杭州/0735,/,昆明
604,MU5656,B2229,昆明/2115,/,杭州
605,MU5683,B6471,黎平/1210,/,昆明
606,MU5684,B6471,昆明/1430,/,黎平
607,MU5703,B6149,昆明/1320,/,济宁
608,MU5704,B6149,济宁/2155,/,昆明
609,MU5706,B5930,北京/1840,昆明/2325,版纳
610,MU5707,B7170,昆明/1600,/,北京
611,MU5708,B7170,北京/2040,/,昆明
612,MU5711,B5225,版纳/0900,昆明/1150,北京
613,MU5712,B2229,北京/1620,昆明/2135,芒市
614,MU5713,B7589,昆明/0830,/,北京
615,MU5714,B7589,北京/1310,昆明/1835,普洱
616,MU5715,B5271,芒市/1645,/,昆明
617,MU5717,B1792,北京/0830,昆明/1345,腾冲
618,MU5718,B5822,普洱/1835,昆明/2100,北京
619,MU5719,B5255,丽江/1515,昆明/1720,北京
620,MU571U,B1792,昆明/0820,/,北京
621,MU5720,B1790,北京/2155,/,昆明
622,MU5723,B5255,版纳/1120,昆明/1410,西安
623,MU5724,B6145,西安/1735,昆明/2135,版纳
624,MU5731,B6893,昆明/0800,/,广州
625,MU5732,B6893,广州/1115,昆明/1500,西昌
626,MU5733,B5265,丽江/2130,昆明/2315,广州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5734,B5242,广州/1740,昆明/2205,版纳
628,MU5737,B5821,大理/1330,昆明/1535,广州
629,MU5738,B5647,广州/1855,/,昆明
630,MU5739,B5225,昆明/1105,/,广州
631,MU5740,B5515,广州/0735,昆明/1150,大理
632,MU5741,B5242,版纳/1015,昆明/1305,广州
633,MU5742,B7591,广州/1620,昆明/1955,保山
634,MU5743,B5293,保山/1055,昆明/1335,广州
635,MU5744,B1788,广州/1655,昆明/2055,丽江
636,MU5745,B1636,昆明/1850,/,三亚
637,MU5746,B1636,三亚/2210,/,昆明
638,MU5747,B5054,版纳/0730,昆明/0945,天津
639,MU5748,B1636,天津/1415,昆明/1905,版纳
640,MU5749,B1790,昆明/1315,/,长沙
641,MU5750,B1790,长沙/2210,/,昆明
642,MU5757,B2640,芒市/1115,昆明/1400,深圳
643,MU5758,B6143,深圳/1720,/,昆明
644,MU5759,B6147,昆明/1000,/,深圳
645,MU5760,B6147,深圳/1320,昆明/1705,大理
646,MU5761,B7599,昆明/0920,/,深圳
647,MU5762,B7599,深圳/1245,/,昆明
648,MU5763,B5270,大理/1810,昆明/2200,深圳
649,MU5764,B6249,深圳/0655,昆明/1210,芒市
650,MU5765,B7590,昆明/1215,/,郑州
651,MU5766,B7590,郑州/2205,/,昆明
652,MU5771,B5231,西昌/1645,昆明/1850,广州
653,MU5772,B7589,广州/2210,/,昆明
654,MU5775,B7600,昆明/0840,/,广州
655,MU5776,B7600,广州/1205,/,昆明
656,MU5781,B5796,昆明/1635,/,厦门
657,MU5782,B5796,厦门/2015,/,昆明
658,MU5799,B5815,昆明/0845,/,洛阳
659,MU5800,B5815,洛阳/1745,/,昆明
660,MU5802,B5807,上海/1235,昆明/1715,腾冲
661,MU5803,B5282,腾冲/1555,昆明/2020,上海
662,MU5804,B5054,上海/1945,/,昆明
663,MU5807,B5263,昆明/0810,/,零陵
664,MU5808,B5263,零陵/1725,/,昆明
665,MU5809,B6893,昆明/1455,/,上海
666,MU5810,B6893,上海/1910,/,昆明
667,MU5811,B5821,迪庆/0950,昆明/1200,上海
668,MU5812,B7592,上海/1630,昆明/2050,迪庆
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5813,B1703,昆明/1730,/,上海
670,MU5814,B1703,上海/2200,/,昆明
671,MU5815,B5054,昆明/1425,/,六盘水
672,MU5816,B5802,六盘水/1205,/,昆明
673,MU5817,B5701,昆明/0935,/,兴义
674,MU5818,B5701,兴义/1925,/,昆明
675,MU5821,B1908,昆明/0820,/,东胜
676,MU5822,B1908,东胜/1920,/,昆明
677,MU5823,B7599,昆明/1735,/,郑州
678,MU5824,B7599,郑州/2125,/,昆明
679,MU5829,B5796,昆明/0820,/,郑州
680,MU5830,B5796,郑州/1220,/,昆明
681,MU5835,B5683,昆明/1110,/,汕头
682,MU5836,B5683,汕头/1445,/,昆明
683,MU5839,B7600,昆明/1600,/,郑州
684,MU5840,B7600,郑州/1940,/,昆明
685,MU5841,B1788,昆明/0800,/,成都
686,MU5842,B1788,成都/1050,/,昆明
687,MU5843,B5926,昆明/1100,/,成都
688,MU5844,B5926,成都/1350,/,昆明
689,MU5845,B6142,昆明/0900,/,成都
690,MU5846,B6142,成都/2210,/,昆明
691,MU5847,B7591,昆明/1955,/,成都
692,MU5848,B7591,成都/2245,/,昆明
693,MU5849,B6249,昆明/1630,/,成都
694,MU5850,B6249,成都/1905,/,昆明
695,MU5851,B5820,昆明/1000,/,成都
696,MU5852,B6147,成都/0710,/,昆明
697,MU5853,B5926,昆明/1755,/,成都
698,MU5854,B5926,成都/2050,/,昆明
699,MU5855,B6146,昆明/2050,/,成都
700,MU5856,B5822,成都/1405,/,昆明
701,MU5861,B6148,昆明/0805,/,重庆
702,MU5862,B6148,重庆/1055,/,昆明
703,MU5873,B2503,昆明/0815,/,宜宾
704,MU5874,B2503,宜宾/1720,/,昆明
705,MU5883,B5255,昆明/1740,/,湛江
706,MU5884,B5054,湛江/2020,/,昆明
707,MU5885,B5271,昆明/0840,/,湛江
708,MU5886,B5271,湛江/1105,/,昆明
709,MU5891,B5816,昆明/0755,/,普洱
710,MU5892,B5816,普洱/0930,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5893,B5259,昆明/1010,/,普洱
712,MU5894,B5259,普洱/1200,/,昆明
713,MU5897,B5822,昆明/1645,/,普洱
714,MU5898,B5225,普洱/2020,/,昆明
715,MU5901,B5242,昆明/0820,/,版纳
716,MU5902,B5807,版纳/2330,/,昆明
717,MU5903,B5255,昆明/0920,/,版纳
718,MU5911,B5282,昆明/2210,/,版纳
719,MU5912,B5282,版纳/2355,/,昆明
720,MU5913,B5242,版纳/2345,/,昆明
721,MU5914,B5231,版纳/2120,/,昆明
722,MU5915,B5270,昆明/2135,/,版纳
723,MU5916,B5270,版纳/2330,/,昆明
724,MU5919,B5255,昆明/1315,/,丽江
725,MU5920,B5267,昆明/2205,/,丽江
726,MU5921,B5276,昆明/0705,/,丽江
727,MU5922,B5267,丽江/2350,/,昆明
728,MU5925,B5809,昆明/0745,/,丽江
729,MU5926,B5809,丽江/1930,/,昆明
730,MU5927,B5243,昆明/1020,/,文山
731,MU5928,B5243,文山/1155,/,昆明
732,MU5929,B5245,昆明/1950,/,文山
733,MU5930,B5245,文山/2150,/,昆明
734,MU5931,B5821,昆明/0755,/,迪庆
735,MU5932,B5822,迪庆/2235,/,昆明
736,MU5935,B6142,昆明/1755,/,迪庆
737,MU5936,B6142,迪庆/1415,/,昆明
738,MU5939,B6141,昆明/0900,/,迪庆
739,MU5940,B6141,迪庆/1620,/,昆明
740,MU5941,B5270,昆明/0925,/,大理
741,MU5942,B5245,大理/1130,/,昆明
742,MU5943,B5295,昆明/0740,/,大理
743,MU5944,B5295,大理/1750,/,昆明
744,MU5945,B5819,昆明/0740,/,JMJ
745,MU5946,B5819,JMJ/0920,/,昆明
746,MU5952,B5807,腾冲/1855,/,昆明
747,MU5957,B5282,昆明/0935,/,临沧
748,MU5958,B5282,临沧/1130,/,昆明
749,MU5959,B5256,昆明/1625,/,临沧
750,MU5960,B5256,临沧/1755,/,昆明
751,MU5961,B5231,昆明/0810,/,临沧
752,MU5962,B5231,临沧/0945,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5963,B5231,昆明/1100,/,临沧
754,MU5964,B5231,临沧/1240,/,昆明
755,MU5965,B5819,昆明/1125,/,沧源
756,MU5966,B5819,沧源/1305,/,昆明
757,MU5967,B5802,昆明/1410,/,临沧
758,MU5968,B5802,临沧/1555,/,昆明
759,MU5971,B2640,昆明/0925,/,芒市
760,MU5972,B5225,芒市/2315,/,昆明
761,MU5973,B5054,昆明/1025,/,芒市
762,MU5974,B5054,芒市/1215,/,昆明
763,MU5975,B5245,昆明/1345,/,芒市
764,MU5976,B5245,芒市/1545,/,昆明
765,MU5981,B5293,昆明/1300,/,保山
766,MU5982,B5293,保山/1435,/,昆明
767,MU5983,B5243,昆明/1555,/,保山
768,MU5984,B5243,保山/1740,/,昆明
769,MU5985,B5293,昆明/0900,/,保山
770,MU5986,B5243,保山/2200,/,昆明
771,MU5987,B5267,昆明/0815,/,保山
772,MU5988,B5267,保山/1825,/,昆明
773,MU5989,B5816,昆明/1125,/,昭通
774,MU5990,B5816,昭通/1730,/,昆明
775,MU733,B1907,昆明/1340,/,香港
776,MU734,B1907,香港/1705,/,昆明
777,MU741,B5515,昆明/1300,/,曼谷
778,MU742,B5515,曼谷/1645,/,昆明
779,MU745,B6146,昆明/0830,/,南宁
780,MU746,B6146,南宁/1715,/,昆明
781,MU747,B1702,昆明/0750,/,上海
782,MU748,B1702,上海/2105,/,昆明
783,MU753,B5817,昆明/1600,/,暹粒
784,MU754,B5817,暹粒/1930,/,昆明
785,MU756,B6123,昆明/0920,/,上海
786,MU757,B5259,昆明/1425,/,加德
787,MU758,B5259,加德/1850,/,昆明
788,MU768,B5903,青岛/1800,/,昆明
789,MU773,B5921,昆明/0055,/,戴高乐
790,MU777,B5926,昆明/0050,/,悉尼
791,MU9713,B2640,昆明/1235,/,宜宾
792,MU9714,B2640,宜宾/2025,/,昆明
793,MU9731,B5817,长沙/1200,昆明/1515,拉萨
794,MU9732,B5819,拉萨/1855,昆明/2225,长沙
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,MU9737,B5225,芒市/1805,昆明/2110,天津
796,MU9738,B5647,天津/0935,昆明/1505,芒市
797,MU9743,B6141,昆明/1835,/,昭通
798,MU9744,B5256,昭通/1050,/,昆明
799,MU9751,B5930,昆明/1400,/,北京
800,MU9755,B5828,昆明/0830,/,保山
801,MU9756,B5828,保山/1025,/,昆明
802,NS3269,B5212,石家庄/1615,/,昆明
803,NS3270,B5212,昆明/2025,/,石家庄
804,O36943,B6150,昆明/0200,/,杭州
805,O36944,B6150,杭州/0240,/,昆明
806,OQ2327,B2343,重庆/0715,/,昆明
807,OQ2328,B2343,昆明/0950,/,重庆
808,OQ2357,B2343,重庆/1925,/,昆明
809,OQ2358,B2343,昆明/2200,/,重庆
810,PN6394,B1898,版纳/1045,昆明/1245,重庆
811,QV815,,万象/0720,/,昆明
812,QV816,,昆明/1040,/,万象
813,SC4695,B5526,南京/0940,/,昆明
814,SC4696,B5526,昆明/1340,/,南京
815,SC4719,B5347,重庆/1955,/,昆明
816,SC4720,B5347,昆明/2235,/,重庆
817,SC4737,B1986,青岛/1630,/,昆明
818,SC4738,B1986,昆明/2055,/,青岛
819,SC4769,B1985,厦门/0710,/,昆明
820,SC4770,B1985,昆明/1120,/,厦门
821,SC4859,B7978,青岛/2120,/,昆明
822,SC4860,B7976,昆明/0655,/,青岛
823,SC4873,B5117,济南/0850,/,昆明
824,SC4874,B5117,昆明/1250,/,济南
825,SC4925,B7808,济南/2145,/,昆明
826,SC4926,B7808,昆明/0650,/,济南
827,SC8829,B1746,青岛/0610,昆明/1055,德里
828,SC8830,B1746,德里/1815,昆明/2350,青岛
829,SC8843,B7805,昆明/0650,/,济南
830,SC8844,B7805,济南/2050,/,昆明
831,SC8885,B7087,乌鲁/1920,昆明/0100,曼谷
832,SC8886,B6986,曼谷/0405,昆明/0725,乌鲁
833,TG612,,曼谷/1055,/,昆明
834,TG613,,昆明/1520,/,曼谷
835,TV6007,B8842,丽江/1045,/,昆明
836,TV6008,B8842,昆明/1320,/,丽江
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,TV9819,B6426,昆明/1445,/,芒市
838,TV9820,B6426,芒市/1645,/,昆明
839,TV9893,B6426,拉萨/1100,/,昆明
840,TV9894,B6426,昆明/2015,/,拉萨
841,TV989V,B6436,昆明/0700,/,拉萨
842,UO3273,,香港/1845,/,昆明
843,UO3274,,昆明/0805,/,香港
844,ZH9265,B6565,西安/0835,/,昆明
845,ZH9266,B6565,昆明/1245,/,西安
846,ZH9413,B5772,深圳/1405,/,昆明
847,ZH9414,B5772,昆明/1730,/,深圳
848,ZH9415,B5772,深圳/2005,/,昆明
849,ZH9416,B5771,昆明/0845,/,深圳
850,ZH9451,B5360,广州/2005,/,昆明
851,ZH9455,B6691,广州/1850,/,昆明
852,ZH9456,B6691,昆明/2245,/,广州
853,ZH9531,B5365,无锡/1510,/,昆明
854,ZH9532,B5365,昆明/1920,/,无锡
855,ZH9533,B1602,无锡/1105,/,昆明
856,ZH9534,B1602,昆明/1510,/,无锡
857,ZH9561,B5400,南京/0820,/,昆明
858,ZH9562,B5400,昆明/1210,/,南京
859,ZH9713,B6722,昆明/1005,/,太原
860,ZH9714,B6550,太原/2020,/,昆明
861,ZH9773,B6615,南昌/0955,/,昆明
862,ZH9774,B6615,昆明/1330,/,南昌
863,ZH9789,B6740,泉州/1405,/,昆明
864,ZH9790,B6857,昆明/0905,/,泉州
865,ZH9793,B9909,泉州/1000,/,昆明
866,ZH9794,B9909,昆明/1340,/,泉州
