昆明机场飞行动态,,,,,
,,,,,2017年06月26日
559,MU2985,B6803,重庆/1725,/,昆明
560,MU2986,B6803,昆明/1955,/,无锡
561,MU2995,B6893,重庆/2130,/,昆明
562,MU2996,B6803,昆明/0745,/,重庆
563,MU5077,B6832,合肥/1140,昆明/1555,曼谷
564,MU5078,B6832,曼谷/2050,昆明/0055,合肥
565,MU5094,B6371,昆明/0855,/,兰州
566,MU5145,B1723,太原/1820,/,昆明
567,MU5146,B1772,昆明/2120,/,太原
568,MU5229,B1772,温州/1715,/,昆明
569,MU5292,B1933,太原/1210,/,昆明
570,MU5299,B1933,昆明/1615,/,太原
571,MU5327,B2207,九华山/1135,/,昆明
572,MU5328,B2207,昆明/1620,/,九华山
573,MU5329,B6802,合肥/1500,/,昆明
574,MU5330,B6802,昆明/1840,/,合肥
575,MU5369,B5902,上海/1935,/,昆明
576,MU5370,B5903,昆明/0840,/,上海
577,MU5437,B6465,南充/1230,/,昆明
578,MU5438,B6465,昆明/1540,/,南充
579,MU5449,B8973,重庆/0650,/,昆明
580,MU5450,B8973,昆明/2205,/,重庆
581,MU5453,B1860,武汉/1050,/,昆明
582,MU5454,B1860,昆明/1415,/,武汉
583,MU5455,B1860,宁波/1955,/,昆明
584,MU5456,B1836,昆明/0930,/,宁波
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5461,B5258,温州/1520,/,昆明
586,MU5462,B5258,昆明/1135,/,温州
587,MU5463,B8973,合肥/1750,/,昆明
588,MU5464,B8973,昆明/0935,/,合肥
589,MU5465,B6373,南昌/1235,/,昆明
590,MU5469,B6013,南昌/0720,/,昆明
591,MU5470,B6013,昆明/1050,/,南昌
592,MU5471,B1610,重庆/1750,/,昆明
593,MU5472,B1610,昆明/2050,/,重庆
594,MU5475,B6830,昆明/1215,/,合肥
595,MU5476,B6830,合肥/0755,/,昆明
596,MU5497,B6008,青岛/0710,/,昆明
597,MU5498,B6008,昆明/1210,/,青岛
598,MU5505,B8565,福州/1150,/,昆明
599,MU5532,B6373,昆明/1610,/,南昌
600,MU556,B6007,昆明/0705,/,杭州
601,MU5575,B2338,郑州/1430,/,昆明
602,MU5576,B2338,昆明/1825,/,郑州
603,MU5588,B8565,昆明/1605,/,福州
604,MU5617,B8975,南昌/1845,/,昆明
605,MU5618,B8975,昆明/2230,/,南昌
606,MU561R,B6831,昆明/1230,/,南昌
607,MU5645,B6870,杭州/1435,昆明/1845,版纳
608,MU5646,B6870,版纳/2050,昆明/2300,杭州
609,MU5655,B2229,杭州/0735,/,昆明
610,MU5656,B2229,昆明/2115,/,杭州
611,MU5703,B5756,昆明/1320,/,济宁
612,MU5704,B5756,济宁/2155,/,昆明
613,MU5706,B5930,北京/1840,昆明/2325,版纳
614,MU5707,B1908,昆明/1600,/,北京
615,MU5708,B1908,北京/2040,/,昆明
616,MU5711,B5255,版纳/0850,昆明/1150,北京
617,MU5712,B2229,北京/1620,昆明/2135,芒市
618,MU5713,B7600,昆明/0830,/,北京
619,MU5714,B7600,北京/1310,昆明/1835,普洱
620,MU5715,B5809,芒市/1735,昆明/2010,北京
621,MU5716,B1789,北京/0805,/,昆明
622,MU5717,B7599,北京/0830,昆明/1345,腾冲
623,MU5718,B5817,普洱/1835,昆明/2100,北京
624,MU5719,B5802,丽江/1515,昆明/1720,北京
625,MU5720,B1790,北京/2155,/,昆明
626,MU5723,B5802,版纳/1110,昆明/1410,西安
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5724,B5527,西安/1735,昆明/2135,版纳
628,MU5725,B5820,昆明/1425,/,乌鲁
629,MU5726,B5820,乌鲁/1925,/,昆明
630,MU5732,B8496,广州/1115,昆明/1500,西昌
631,MU5733,B5293,丽江/2130,昆明/2315,广州
632,MU5734,B5807,广州/1740,昆明/2155,版纳
633,MU5737,B5259,大理/1330,昆明/1535,广州
634,MU5738,B5647,广州/1855,/,昆明
635,MU5739,B5242,昆明/1105,/,广州
636,MU5740,B5795,广州/0735,昆明/1150,大理
637,MU5741,B5295,版纳/1015,昆明/1305,广州
638,MU5742,B6147,广州/1620,昆明/1955,保山
639,MU5743,B5820,保山/1055,昆明/1335,广州
640,MU5744,B7592,广州/1655,昆明/2055,丽江
641,MU5745,B2220,昆明/1850,/,三亚
642,MU5746,B2220,三亚/2210,/,昆明
643,MU5747,B5271,版纳/0730,昆明/0945,天津
644,MU5748,B2220,天津/1415,昆明/1855,版纳
645,MU5749,B7599,昆明/1315,/,长沙
646,MU5750,B7599,长沙/2210,/,昆明
647,MU5757,B5809,芒市/1115,昆明/1400,深圳
648,MU5758,B1791,深圳/1720,/,昆明
649,MU5759,B6146,昆明/1000,/,深圳
650,MU5760,B6146,深圳/1320,昆明/1705,大理
651,MU5761,B7591,昆明/0920,/,深圳
652,MU5762,B7591,深圳/1245,/,昆明
653,MU5763,B5267,大理/1810,昆明/2200,深圳
654,MU5764,B6249,深圳/0655,昆明/1210,芒市
655,MU5765,B7589,昆明/1215,/,郑州
656,MU5766,B7589,郑州/2205,/,昆明
657,MU5771,B5271,西昌/1645,昆明/1850,广州
658,MU5772,B7600,广州/2210,/,昆明
659,MU5775,B7590,昆明/0840,/,广州
660,MU5776,B7590,广州/1205,/,昆明
661,MU5781,B1907,昆明/1635,/,厦门
662,MU5782,B1907,厦门/2015,/,昆明
663,MU578X,B5683,厦门/0800,/,昆明
664,MU5799,B5270,昆明/0845,/,洛阳
665,MU5800,B5270,洛阳/1745,/,昆明
666,MU5801,B1790,昆明/0800,/,上海
667,MU5802,B1790,上海/1235,昆明/1715,腾冲
668,MU5803,B5263,腾冲/1555,昆明/2020,上海
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5804,B5265,上海/1945,/,昆明
670,MU5809,B8496,昆明/1500,/,上海
671,MU5810,B8496,上海/1910,/,昆明
672,MU5811,B5807,迪庆/0950,昆明/1200,上海
673,MU5812,B6249,上海/1630,昆明/2050,迪庆
674,MU5813,B6146,昆明/1730,/,上海
675,MU5814,B6146,上海/2200,/,昆明
676,MU5815,B5265,昆明/1425,/,六盘水
677,MU5816,B5265,六盘水/1215,/,昆明
678,MU5817,B5701,昆明/0935,/,兴义
679,MU5818,B5701,兴义/1925,/,昆明
680,MU581R,B1908,兴义/1150,/,昆明
681,MU5821,B7170,昆明/0820,/,东胜
682,MU5822,B7170,东胜/1920,/,昆明
683,MU5823,B7591,昆明/1735,/,郑州
684,MU5824,B7591,郑州/2125,/,昆明
685,MU5829,B1907,昆明/0820,/,郑州
686,MU5830,B1907,郑州/1220,/,昆明
687,MU5835,B1703,昆明/1110,/,汕头
688,MU5836,B1703,汕头/1445,/,昆明
689,MU5841,B5930,昆明/0800,/,成都
690,MU5842,B5930,成都/1050,/,昆明
691,MU5843,B5515,昆明/1100,/,成都
692,MU5844,B5515,成都/1350,/,昆明
693,MU5845,B5822,昆明/0900,/,成都
694,MU5846,B5822,成都/2210,/,昆明
695,MU5847,B6147,昆明/1955,/,成都
696,MU5848,B6147,成都/2245,/,昆明
697,MU5849,B7590,昆明/1630,/,成都
698,MU5850,B7590,成都/1945,/,昆明
699,MU5851,B5816,昆明/1000,/,成都
700,MU5852,B6147,成都/0710,/,昆明
701,MU5853,B5515,昆明/1755,/,成都
702,MU5854,B5515,成都/2050,/,昆明
703,MU5855,B1703,昆明/2050,/,成都
704,MU5856,B5817,成都/1405,/,昆明
705,MU5861,B6145,昆明/0805,/,重庆
706,MU5862,B6145,重庆/1055,/,昆明
707,MU5873,B2502,昆明/0815,/,宜宾
708,MU5874,B2502,宜宾/1720,/,昆明
709,MU5883,B5282,昆明/1740,/,湛江
710,MU5884,B5282,湛江/2020,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5885,B5821,昆明/0840,/,湛江
712,MU5886,B5821,湛江/1105,/,昆明
713,MU5891,B5259,昆明/0755,/,普洱
714,MU5892,B5259,普洱/0930,/,昆明
715,MU5893,B5256,昆明/1010,/,普洱
716,MU5894,B5256,普洱/1200,/,昆明
717,MU5897,B5817,昆明/1645,/,普洱
718,MU5898,B2503,普洱/2020,/,昆明
719,MU5901,B5295,昆明/0820,/,版纳
720,MU5902,B5802,版纳/2330,/,昆明
721,MU5903,B5802,昆明/0850,/,版纳
722,MU5911,B5231,昆明/2210,/,版纳
723,MU5912,B5231,版纳/2355,/,昆明
724,MU5913,B5807,版纳/2345,/,昆明
725,MU5914,B5271,版纳/2120,/,昆明
726,MU5915,B5267,昆明/2135,/,版纳
727,MU5916,B5267,版纳/2330,/,昆明
728,MU5919,B5802,昆明/1315,/,丽江
729,MU5920,B5243,昆明/2205,/,丽江
730,MU5921,B5245,昆明/0705,/,丽江
731,MU5922,B5243,丽江/2350,/,昆明
732,MU5925,B5243,昆明/0745,/,丽江
733,MU5926,B5243,丽江/1930,/,昆明
734,MU5927,B6141,昆明/1020,/,文山
735,MU5928,B6141,文山/1155,/,昆明
736,MU5929,B2502,昆明/1950,/,文山
737,MU5930,B2502,文山/2150,/,昆明
738,MU5931,B5807,昆明/0755,/,迪庆
739,MU5932,B5817,迪庆/2235,/,昆明
740,MU5935,B5822,昆明/1755,/,迪庆
741,MU5936,B5822,迪庆/1415,/,昆明
742,MU5939,B5819,昆明/0900,/,迪庆
743,MU5940,B5819,迪庆/1620,/,昆明
744,MU5941,B5267,昆明/0925,/,大理
745,MU5942,B5282,大理/1130,/,昆明
746,MU5943,B5054,昆明/0740,/,大理
747,MU5944,B5054,大理/1750,/,昆明
748,MU5945,B5225,昆明/0740,/,JMJ
749,MU5946,B5225,JMJ/0920,/,昆明
750,MU5952,B5802,腾冲/1855,/,昆明
751,MU5957,B5263,昆明/0935,/,临沧
752,MU5958,B5263,临沧/1130,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5959,B5259,昆明/1625,/,临沧
754,MU5960,B5259,临沧/1755,/,昆明
755,MU5961,B2640,昆明/0810,/,临沧
756,MU5962,B2640,临沧/0945,/,昆明
757,MU5965,B5225,昆明/1125,/,沧源
758,MU5966,B5225,沧源/1305,/,昆明
759,MU5967,B5282,昆明/1410,/,临沧
760,MU5968,B5282,临沧/1545,/,昆明
761,MU5971,B5809,昆明/0925,/,芒市
762,MU5972,B5242,芒市/2315,/,昆明
763,MU5973,B5271,昆明/1025,/,芒市
764,MU5974,B5271,芒市/1215,/,昆明
765,MU5975,B2503,昆明/1345,/,芒市
766,MU5976,B2503,芒市/1545,/,昆明
767,MU5981,B6142,昆明/1305,/,保山
768,MU5982,B6142,保山/1440,/,昆明
769,MU5983,B5256,昆明/1605,/,保山
770,MU5984,B5256,保山/1740,/,昆明
771,MU5985,B5820,昆明/0900,/,保山
772,MU5986,B5256,保山/2150,/,昆明
773,MU5987,B5231,昆明/0815,/,保山
774,MU5988,B5231,保山/1825,/,昆明
775,MU5989,B5255,昆明/1125,/,昭通
776,MU5990,B5255,昭通/1730,/,昆明
777,MU713,B1788,昆明/1550,科伦坡/1550,马累
778,MU714,B1788,科伦坡/0315,/,昆明
779,MU733,B5276,昆明/1340,/,香港
780,MU734,B5276,香港/1705,/,昆明
781,MU741,B5795,昆明/1300,/,曼谷
782,MU742,B5795,曼谷/1645,/,昆明
783,MU745,B6148,昆明/0830,/,南宁
784,MU746,B6148,南宁/1715,/,昆明
785,MU747,B1702,昆明/0750,/,上海
786,MU748,B1702,上海/2105,/,昆明
787,MU753,B5828,昆明/1600,/,暹粒
788,MU754,B5828,暹粒/1930,/,昆明
789,MU757,B6141,昆明/1425,/,加德
790,MU758,B6141,加德/1850,/,昆明
791,MU774,B5926,巴黎/2050,/,昆明
792,MU777,B5930,昆明/0050,/,悉尼
793,MU9713,B2640,昆明/1235,/,宜宾
794,MU9714,B2640,宜宾/2025,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,MU9731,B5828,长沙/1200,昆明/1515,拉萨
796,MU9732,B5821,拉萨/1855,昆明/2225,长沙
797,MU9737,B5242,芒市/1805,昆明/2110,天津
798,MU9738,B5647,天津/0935,昆明/1600,芒市
799,MU9743,B5263,昆明/1835,/,昭通
800,MU9744,B5276,昭通/1050,/,昆明
801,MU9751,B5930,昆明/1400,/,北京
802,MU9755,B6142,昆明/0830,/,保山
803,MU9756,B6142,保山/1025,/,昆明
804,NS3269,B5215,石家庄/1615,/,昆明
805,NS3270,B5215,昆明/2025,/,石家庄
806,O36943,B2828,昆明/0200,/,杭州
807,O36944,B2828,杭州/0240,/,昆明
808,OQ2327,B2343,重庆/0715,/,昆明
809,OQ2328,B2343,昆明/0950,/,重庆
810,OQ2357,B2343,重庆/1925,/,昆明
811,OQ2358,B2343,昆明/2200,/,重庆
812,PN6394,B9982,版纳/1045,昆明/1245,重庆
813,QV815,,万象/0720,/,昆明
814,QV816,,昆明/1040,/,万象
815,SC4695,B5526,南京/0940,/,昆明
816,SC4696,B5526,昆明/1340,/,南京
817,SC4719,B5725,重庆/1955,/,昆明
818,SC4720,B5725,昆明/2235,/,重庆
819,SC4737,B1743,青岛/1630,/,昆明
820,SC4738,B1743,昆明/2055,/,青岛
821,SC4769,B1509,厦门/0710,/,昆明
822,SC4770,B1509,昆明/1120,/,厦门
823,SC4859,B7885,青岛/2120,/,昆明
824,SC4860,B7087,昆明/0655,/,青岛
825,SC4873,B5117,济南/0850,/,昆明
826,SC4874,B5117,昆明/1250,/,济南
827,SC4925,B7809,济南/2145,/,昆明
828,SC4926,B7809,昆明/0650,/,济南
829,SC8829,B1986,青岛/0610,昆明/1055,德里
830,SC8830,B1986,德里/1815,昆明/2350,青岛
831,SC8843,B7978,昆明/0650,/,济南
832,SC8844,B7978,济南/2050,/,昆明
833,SC8885,B1745,乌鲁/1920,昆明/0100,曼谷
834,SC8886,B6986,曼谷/0405,昆明/0725,乌鲁
835,TG612,,曼谷/0800,/,昆明
836,TG612,,曼谷/1055,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,TG613,,昆明/1520,/,曼谷
838,TV6007,B8843,丽江/1045,/,昆明
839,TV6008,B8843,昆明/1320,/,丽江
840,TV9819,B6441,昆明/1445,/,芒市
841,TV9820,B6441,芒市/1645,/,昆明
842,TV9893,B6441,拉萨/1100,/,昆明
843,TV9894,B6441,昆明/2015,/,拉萨
844,UO3273,,香港/1845,/,昆明
845,UO3274,,昆明/0805,/,香港
846,ZH9265,B6568,西安/0835,/,昆明
847,ZH9266,B6568,昆明/1245,/,西安
848,ZH9411,B5362,深圳/0710,/,昆明
849,ZH9412,B5362,昆明/1100,/,深圳
850,ZH9413,B5362,深圳/1405,/,昆明
851,ZH9414,B5362,昆明/1730,/,深圳
852,ZH9415,B5775,深圳/2005,/,昆明
853,ZH9416,B5775,昆明/0845,/,深圳
854,ZH9451,B5360,广州/2005,/,昆明
855,ZH9452,B5361,昆明/0905,/,广州
856,ZH9455,B6722,广州/1850,/,昆明
857,ZH9456,B6740,昆明/2245,/,广州
858,ZH9531,B5773,无锡/1510,/,昆明
859,ZH9532,B5773,昆明/1920,/,无锡
860,ZH9533,B1602,无锡/1105,/,昆明
861,ZH9534,B1602,昆明/1510,/,无锡
862,ZH9561,B5400,南京/0820,/,昆明
863,ZH9562,B5400,昆明/1210,/,南京
864,ZH9713,B6615,昆明/1005,/,太原
865,ZH9714,B6615,太原/2020,/,昆明
866,ZH9773,B6937,南昌/0955,/,昆明
867,ZH9774,B6937,昆明/1330,/,南昌
868,ZH9789,B6740,泉州/1405,/,昆明
869,ZH9793,B6358,泉州/1000,/,昆明
870,ZH9794,B6358,昆明/1340,/,泉州
