昆明机场飞行动态,,,,,
,,,,,2017年06月28日
558,MU2766,B6893,昆明/0735,/,南京
559,MU2785,B6892,南京/2130,/,昆明
560,MU2786,B8018,昆明/1630,/,南京
561,MU2975,B9902,无锡/1015,/,昆明
562,MU2976,B9902,昆明/1425,/,重庆
563,MU2985,B1635,重庆/1725,/,昆明
564,MU2986,B1635,昆明/1955,/,无锡
565,MU2995,B2220,重庆/2130,/,昆明
566,MU2996,B1635,昆明/0745,/,重庆
567,MU5077,B6617,合肥/1140,昆明/1610,曼谷
568,MU5078,B6617,曼谷/2050,昆明/0055,合肥
569,MU5093,B6371,兰州/1850,昆明/2235,新加坡
570,MU5094,B6873,昆明/0855,兰州/0330,昆明
571,MU5146,B1981,昆明/2120,/,太原
572,MU5229,B1981,温州/1715,/,昆明
573,MU5292,B1775,太原/1210,/,昆明
574,MU5299,B1775,昆明/1615,/,太原
575,MU5327,B2337,九华山/1135,/,昆明
576,MU5328,B2337,昆明/1620,/,九华山
577,MU5329,B1862,合肥/1500,/,昆明
578,MU5330,B1862,昆明/1840,/,合肥
579,MU5437,B6465,南充/1230,/,昆明
580,MU5438,B6465,昆明/1540,/,南充
581,MU5449,B8391,重庆/0650,/,昆明
582,MU5450,B8391,昆明/2215,/,重庆
583,MU5453,B1861,武汉/1050,/,昆明
584,MU5454,B1861,昆明/1415,/,武汉
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5455,B6805,宁波/2000,/,昆明
586,MU5456,B6758,昆明/0930,/,宁波
587,MU5461,B2682,温州/1520,/,昆明
588,MU5462,B2682,昆明/1135,/,温州
589,MU5463,B8391,合肥/1750,/,昆明
590,MU5464,B8391,昆明/0935,/,合肥
591,MU5465,B1865,南昌/1235,/,昆明
592,MU5469,B6878,南昌/0720,/,昆明
593,MU5470,B6878,昆明/1050,/,南昌
594,MU5471,B2207,重庆/1750,/,昆明
595,MU5472,B2207,昆明/2050,/,重庆
596,MU5475,B6802,昆明/1155,/,合肥
597,MU5476,B6802,合肥/0755,/,昆明
598,MU5497,B2413,青岛/0710,/,昆明
599,MU5498,B2413,昆明/1155,/,青岛
600,MU5505,B8571,福州/1150,/,昆明
601,MU5532,B1865,昆明/1610,/,南昌
602,MU555,B6335,杭州/1900,昆明/2335,加尔
603,MU556,B2229,昆明/0705,杭州/0300,昆明
604,MU5575,B8237,郑州/1430,/,昆明
605,MU5576,B8237,昆明/1825,/,郑州
606,MU5588,B8571,昆明/1605,/,福州
607,MU5617,B1613,南昌/1845,/,昆明
608,MU5618,B1613,昆明/2230,/,南昌
609,MU5645,B2415,杭州/1435,昆明/1855,版纳
610,MU5646,B2415,版纳/2050,昆明/2300,杭州
611,MU5655,B6870,杭州/0735,/,昆明
612,MU5656,B6870,昆明/2115,/,杭州
613,MU5683,B6471,黎平/1210,/,昆明
614,MU5684,B6471,昆明/1430,/,黎平
615,MU5703,B5683,昆明/1320,/,济宁
616,MU5704,B5683,济宁/2155,/,昆明
617,MU5706,B5926,北京/1840,昆明/2325,版纳
618,MU5707,B6145,昆明/1600,/,北京
619,MU5708,B6145,北京/2040,/,昆明
620,MU5711,B5295,版纳/0850,昆明/1150,北京
621,MU5712,B6870,北京/1620,昆明/2135,芒市
622,MU5713,B1789,昆明/0830,/,北京
623,MU5714,B1789,北京/1310,昆明/1835,普洱
624,MU5715,B2502,芒市/1735,昆明/2010,北京
625,MU5716,B6143,北京/0805,/,昆明
626,MU5717,B6147,北京/0830,昆明/1345,腾冲
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5718,B5807,普洱/1835,昆明/2100,北京
628,MU5719,B5820,丽江/1515,昆明/1720,北京
629,MU571V,B2502,昆明/1300,/,普洱
630,MU5720,B7589,北京/2155,/,昆明
631,MU5723,B5054,版纳/1110,昆明/1410,西安
632,MU5724,B7170,西安/1735,昆明/2135,版纳
633,MU5725,B5822,昆明/1425,/,乌鲁
634,MU5726,B5822,乌鲁/1925,/,昆明
635,MU5731,B2230,昆明/0800,/,广州
636,MU5732,B2230,广州/1115,昆明/1500,西昌
637,MU5733,B5243,丽江/2130,昆明/2315,广州
638,MU5734,B5225,广州/1740,昆明/2155,版纳
639,MU5737,B6142,大理/1330,昆明/1535,广州
640,MU5738,B5796,广州/1855,/,昆明
641,MU5739,B5295,昆明/1105,/,广州
642,MU5740,B5527,广州/0735,昆明/1150,大理
643,MU5741,B5225,版纳/1015,昆明/1305,广州
644,MU5742,B6249,广州/1620,昆明/2000,保山
645,MU5743,B5815,保山/1055,昆明/1335,广州
646,MU5744,B1791,广州/1655,昆明/2055,丽江
647,MU5745,B8496,昆明/1850,/,三亚
648,MU5746,B8496,三亚/2210,/,昆明
649,MU5747,B5293,版纳/0730,昆明/0945,天津
650,MU5748,B8496,天津/1415,昆明/1855,版纳
651,MU5749,B6147,昆明/1315,/,长沙
652,MU5750,B6147,长沙/2210,/,昆明
653,MU5757,B2502,芒市/1115,昆明/1400,深圳
654,MU5758,B7590,深圳/1720,/,昆明
655,MU5759,B7600,昆明/1000,/,深圳
656,MU5760,B7600,深圳/1320,昆明/1705,大理
657,MU5761,B7592,昆明/0920,/,深圳
658,MU5762,B7592,深圳/1245,/,昆明
659,MU5763,B5270,大理/1810,昆明/2200,深圳
660,MU5764,B1703,深圳/0655,昆明/1210,芒市
661,MU5765,B7599,昆明/1215,/,郑州
662,MU5766,B7599,郑州/2205,/,昆明
663,MU5771,B5231,西昌/1645,昆明/1850,广州
664,MU5772,B1789,广州/2210,/,昆明
665,MU5775,B6146,昆明/0840,/,广州
666,MU5776,B6146,广州/1205,/,昆明
667,MU5781,B1907,昆明/1635,/,厦门
668,MU5782,B1907,厦门/2015,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5799,B5242,昆明/0845,/,洛阳
670,MU5800,B5242,洛阳/1745,/,昆明
671,MU5801,B7589,昆明/0800,/,上海
672,MU5802,B7589,上海/1235,昆明/1715,腾冲
673,MU5803,B5282,腾冲/1555,昆明/2020,上海
674,MU5804,B5293,上海/1945,/,昆明
675,MU5809,B2230,昆明/1500,/,上海
676,MU5810,B2230,上海/1910,/,昆明
677,MU5811,B6142,迪庆/0950,昆明/1200,上海
678,MU5812,B7591,上海/1630,昆明/2050,迪庆
679,MU5813,B7600,昆明/1730,/,上海
680,MU5814,B7600,上海/2200,/,昆明
681,MU5815,B5293,昆明/1425,上海/1425,六盘水
682,MU5816,B5231,上海/0745,昆明/1205,昆明
683,MU5817,B5647,昆明/0935,/,兴义
684,MU5818,B5647,兴义/1925,/,昆明
685,MU5821,B5756,昆明/0820,/,东胜
686,MU5822,B5756,东胜/1920,/,昆明
687,MU5823,B7592,昆明/1735,/,郑州
688,MU5824,B7592,郑州/2125,/,昆明
689,MU5829,B1907,昆明/0820,/,郑州
690,MU5830,B1907,郑州/1220,/,昆明
691,MU5835,B1703,昆明/1110,/,汕头
692,MU5836,B1703,汕头/1445,/,昆明
693,MU5841,B1908,昆明/0800,/,成都
694,MU5842,B1908,成都/1050,/,昆明
695,MU5843,B5930,昆明/1100,/,成都
696,MU5844,B5930,成都/1350,/,昆明
697,MU5845,B5821,昆明/0900,/,成都
698,MU5846,B5819,成都/2210,/,昆明
699,MU5847,B1703,昆明/1955,/,成都
700,MU5848,B1703,成都/2245,/,昆明
701,MU5849,B6146,昆明/1630,/,成都
702,MU5850,B6146,成都/1905,/,昆明
703,MU5851,B5817,昆明/1000,/,成都
704,MU5852,B7591,成都/0710,/,昆明
705,MU5853,B5930,昆明/1800,/,成都
706,MU5854,B5930,成都/2050,/,昆明
707,MU5855,B7591,昆明/2050,/,成都
708,MU5856,B5807,成都/1405,/,昆明
709,MU5861,B7590,昆明/0805,/,重庆
710,MU5862,B7590,重庆/1055,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5873,B2503,昆明/0815,/,宜宾
712,MU5874,B2503,宜宾/1720,/,昆明
713,MU5883,B5282,昆明/1740,/,湛江
714,MU5884,B5282,湛江/2020,/,昆明
715,MU5885,B5819,昆明/0840,/,湛江
716,MU5886,B5819,湛江/1105,/,昆明
717,MU5891,B5271,昆明/0755,/,普洱
718,MU5892,B5271,普洱/0930,/,昆明
719,MU5893,B5809,昆明/1010,/,普洱
720,MU5894,B5809,普洱/1200,/,昆明
721,MU5897,B5807,昆明/1645,/,普洱
722,MU5898,B5816,普洱/2020,/,昆明
723,MU589R,B2502,普洱/1430,/,昆明
724,MU5901,B5225,昆明/0820,/,版纳
725,MU5902,B5245,版纳/2330,/,昆明
726,MU5903,B5054,昆明/0850,/,版纳
727,MU5911,B5816,昆明/2210,/,版纳
728,MU5912,B5816,版纳/2355,/,昆明
729,MU5913,B5265,版纳/2345,/,昆明
730,MU5914,B5231,版纳/2120,/,昆明
731,MU5915,B5271,昆明/2135,/,版纳
732,MU5916,B5271,版纳/2330,/,昆明
733,MU5919,B5820,昆明/1315,/,丽江
734,MU5920,B6141,昆明/2205,/,丽江
735,MU5921,B5276,昆明/0705,/,丽江
736,MU5922,B6141,丽江/2350,/,昆明
737,MU5925,B5267,昆明/0730,/,丽江
738,MU5926,B5267,丽江/1920,/,昆明
739,MU5927,B5293,昆明/1020,/,文山
740,MU5928,B5293,文山/1155,/,昆明
741,MU5929,B2503,昆明/1950,/,文山
742,MU5930,B2503,文山/2150,/,昆明
743,MU5931,B6142,昆明/0755,/,迪庆
744,MU5932,B5807,迪庆/2235,/,昆明
745,MU5935,B5819,昆明/1755,/,迪庆
746,MU5936,B5821,迪庆/1415,/,昆明
747,MU5939,B5816,昆明/0850,/,迪庆
748,MU5940,B5816,迪庆/1620,/,昆明
749,MU5941,B5270,昆明/0925,/,大理
750,MU5942,B5820,大理/1130,/,昆明
751,MU5943,B5245,昆明/0740,/,大理
752,MU5944,B5245,大理/1750,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5945,B5259,昆明/0740,/,JMJ
754,MU5946,B5259,JMJ/0920,/,昆明
755,MU5952,B5820,腾冲/1855,/,昆明
756,MU5957,B5265,昆明/0935,/,临沧
757,MU5958,B5265,临沧/1130,/,昆明
758,MU5959,B6142,昆明/1625,/,临沧
759,MU5960,B6142,临沧/1755,/,昆明
760,MU5961,B2640,昆明/0810,/,临沧
761,MU5962,B2640,临沧/0945,/,昆明
762,MU5963,B5822,昆明/1055,/,临沧
763,MU5964,B5822,临沧/1240,/,昆明
764,MU5965,B5259,昆明/1125,/,沧源
765,MU5966,B5259,沧源/1305,/,昆明
766,MU5967,B5809,昆明/1410,/,临沧
767,MU5968,B5809,临沧/1555,/,昆明
768,MU5971,B2502,昆明/0925,/,芒市
769,MU5972,B5295,芒市/2315,/,昆明
770,MU5973,B5255,昆明/1025,/,芒市
771,MU5974,B5255,芒市/1215,/,昆明
772,MU5975,B5819,昆明/1345,/,芒市
773,MU5976,B5819,芒市/1545,/,昆明
774,MU5981,B5802,昆明/1300,/,保山
775,MU5982,B5802,保山/1435,/,昆明
776,MU5983,B5821,昆明/1605,/,保山
777,MU5984,B5821,保山/1740,/,昆明
778,MU5985,B5815,昆明/0855,/,保山
779,MU5986,B6142,保山/2150,/,昆明
780,MU5987,B6141,昆明/0815,/,保山
781,MU5988,B6141,保山/1825,/,昆明
782,MU5989,B5271,昆明/1125,/,昭通
783,MU5990,B5271,昭通/1730,/,昆明
784,MU713,B1788,昆明/1550,/,科伦坡
785,MU714,B1788,科伦坡/0315,/,昆明
786,MU733,B5265,昆明/1340,/,香港
787,MU734,B5265,香港/1705,/,昆明
788,MU741,B5527,昆明/1300,/,曼谷
789,MU742,B5527,曼谷/1645,/,昆明
790,MU747,B1702,昆明/0750,/,上海
791,MU748,B1702,上海/2105,/,昆明
792,MU753,B5828,昆明/1600,/,暹粒
793,MU754,B5828,暹粒/1930,/,昆明
794,MU756,B5921,昆明/0920,/,上海
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,MU757,B5255,昆明/1425,/,加德
796,MU758,B5255,加德/1850,/,昆明
797,MU768,B5902,青岛/1800,/,昆明
798,MU773,B5926,昆明/0055,/,巴黎
799,MU777,B5930,昆明/0050,/,悉尼
800,MU9713,B2640,昆明/1235,/,宜宾
801,MU9714,B2640,宜宾/2025,/,昆明
802,MU9731,B5828,长沙/1200,昆明/1515,拉萨
803,MU9732,B5815,拉萨/1855,昆明/2225,长沙
804,MU9737,B5295,芒市/1805,昆明/2110,天津
805,MU9738,B5796,天津/0935,昆明/1600,芒市
806,MU9743,B5809,昆明/1835,/,昭通
807,MU9744,B5282,昭通/1050,/,昆明
808,MU9751,B5926,昆明/1400,/,北京
809,MU9755,B5802,昆明/0830,/,保山
810,MU9756,B5802,保山/1025,/,昆明
811,NS3269,B5212,石家庄/1615,/,昆明
812,NS3270,B5212,昆明/2025,/,石家庄
813,O36943,B2828,昆明/0200,/,杭州
814,O36944,B2828,杭州/0240,/,昆明
815,OQ2327,B2345,重庆/0715,/,昆明
816,OQ2328,B2345,昆明/0950,/,重庆
817,OQ2357,B2345,重庆/1925,/,昆明
818,OQ2358,B2345,昆明/2200,/,重庆
819,PN6394,B6811,版纳/1045,昆明/1245,重庆
820,QV815,,万象/0720,/,昆明
821,QV816,,昆明/1040,/,万象
822,SC4695,B5531,南京/0940,/,昆明
823,SC4696,B5531,昆明/1340,/,南京
824,SC4719,B5725,重庆/1955,/,昆明
825,SC4720,B5725,昆明/2235,/,重庆
826,SC4737,B1746,青岛/1630,/,昆明
827,SC4738,B1746,昆明/2055,/,青岛
828,SC4769,B1510,厦门/0710,/,昆明
829,SC4770,B1510,昆明/1120,/,厦门
830,SC4859,B7975,青岛/2120,/,昆明
831,SC4860,B7976,昆明/0655,/,青岛
832,SC4873,B1931,济南/0850,/,昆明
833,SC4874,B1931,昆明/1250,/,济南
834,SC4925,B7809,济南/2145,/,昆明
835,SC4926,B7809,昆明/0650,/,济南
836,SC8827,B1745,济南/0635,昆明/1035,德里
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,SC8828,B1745,德里/1815,昆明/2350,济南
838,SC8843,B7805,昆明/0650,/,济南
839,SC8844,B7805,济南/2050,/,昆明
840,SC8885,B6988,乌鲁/1920,昆明/0100,曼谷
841,SC8886,B6986,曼谷/0405,昆明/0725,乌鲁
842,TG612,,曼谷/1055,/,昆明
843,TG613,,昆明/1520,/,曼谷
844,TV6007,B8419,丽江/1045,/,昆明
845,TV6008,B8419,昆明/1320,/,丽江
846,TV9819,B6467,昆明/1445,/,芒市
847,TV9820,B6467,芒市/1645,/,昆明
848,TV9893,B6467,拉萨/1100,/,昆明
849,TV9894,B6467,昆明/2015,/,拉萨
850,UO3273,,香港/1845,/,昆明
851,UO3274,,昆明/0805,/,香港
852,ZH9265,B6568,西安/0835,/,昆明
853,ZH9266,B6568,昆明/1245,/,西安
854,ZH9411,B6165,深圳/0710,/,昆明
855,ZH9412,B6165,昆明/1100,/,深圳
856,ZH9413,B5381,深圳/1405,/,昆明
857,ZH9414,B5381,昆明/1730,/,深圳
858,ZH9415,B5380,深圳/2005,/,昆明
859,ZH9416,B5775,昆明/0845,/,深圳
860,ZH9451,B5361,广州/2005,/,昆明
861,ZH9455,B9909,广州/1850,/,昆明
862,ZH9456,B6615,昆明/2245,/,广州
863,ZH9531,B5773,无锡/1510,/,昆明
864,ZH9532,B5773,昆明/1920,/,无锡
865,ZH9533,B6296,无锡/1105,/,昆明
866,ZH9534,B6296,昆明/1510,/,无锡
867,ZH9561,B5400,南京/0820,/,昆明
868,ZH9562,B5400,昆明/1210,/,南京
869,ZH9713,B6563,昆明/1005,/,太原
870,ZH9714,B6563,太原/2020,/,昆明
871,ZH9773,B6316,南昌/0955,/,昆明
872,ZH9774,B6316,昆明/1330,/,南昌
873,ZH9789,B6615,泉州/1405,/,昆明
874,ZH9790,B6358,昆明/0905,/,泉州
875,ZH9793,B6297,泉州/1000,/,昆明
876,ZH9794,B6297,昆明/1340,/,泉州
