昆明机场飞行动态,,,,,
,,,,,2017年06月19日
559,MU5472,B2335,昆明/2050,/,重庆
560,MU5475,B6832,昆明/1215,/,合肥
561,MU5476,B6832,合肥/0755,/,昆明
562,MU5497,B9946,青岛/0710,/,昆明
563,MU5498,B9946,昆明/1210,/,青岛
564,MU5505,B6560,福州/1150,/,昆明
565,MU5532,B8575,昆明/1610,/,南昌
566,MU555,B6001,杭州/1900,昆明/2335,加尔
567,MU556,B6870,昆明/0705,杭州/0300,昆明
568,MU5575,B9900,郑州/1430,/,昆明
569,MU5576,B9900,昆明/1825,/,郑州
570,MU5588,B6560,昆明/1605,/,福州
571,MU5617,B8975,南昌/1845,/,昆明
572,MU5618,B8975,昆明/2230,/,南昌
573,MU5645,B6797,杭州/1435,昆明/1845,版纳
574,MU5646,B6797,版纳/2050,昆明/2300,杭州
575,MU5655,B2228,杭州/0735,/,昆明
576,MU5656,B2228,昆明/2115,/,杭州
577,MU5706,B5926,北京/1840,/,昆明
578,MU5707,B5701,昆明/1600,/,北京
579,MU5708,B5701,北京/2040,/,昆明
580,MU5711,B2228,昆明/1150,/,北京
581,MU5712,B2228,北京/1620,/,昆明
582,MU5713,B7592,昆明/0830,/,北京
583,MU5714,B7592,北京/1310,昆明/1835,普洱
584,MU5715,B5263,芒市/1645,昆明/2010,北京
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5717,B1703,北京/0830,昆明/1345,腾冲
586,MU5718,B5828,普洱/1835,昆明/2100,北京
587,MU5719,B5815,丽江/1515,昆明/1720,北京
588,MU571R,B1703,昆明/0700,/,北京
589,MU571U,B6143,昆明/0710,/,北京
590,MU5720,B7591,北京/2155,/,昆明
591,MU5723,B5815,版纳/1120,昆明/1410,西安
592,MU5724,B5796,西安/1735,昆明/2135,版纳
593,MU5731,B6872,昆明/0800,/,广州
594,MU5732,B6872,广州/1115,昆明/1500,西昌
595,MU5733,B5255,丽江/2130,昆明/2315,广州
596,MU5737,B6142,大理/1330,昆明/1535,广州
597,MU5738,B5756,广州/1855,/,昆明
598,MU5740,B6142,昆明/1150,/,大理
599,MU5741,B7590,昆明/1305,/,广州
600,MU5742,B7590,广州/1620,昆明/1955,保山
601,MU5743,B5054,保山/1055,昆明/1335,广州
602,MU5744,B5054,广州/1655,昆明/2055,丽江
603,MU5745,B6637,昆明/1850,/,三亚
604,MU5746,B6637,三亚/2210,/,昆明
605,MU5747,B5802,版纳/0730,昆明/0945,天津
606,MU5748,B6637,天津/1415,昆明/1855,版纳
607,MU5749,B1703,昆明/1315,/,长沙
608,MU5750,B1703,长沙/2210,/,昆明
609,MU5757,B5242,芒市/1115,昆明/1400,深圳
610,MU5758,B1789,深圳/1720,/,昆明
611,MU5759,B6148,昆明/1000,/,深圳
612,MU5760,B6148,深圳/1320,昆明/1705,大理
613,MU5761,B7589,昆明/0920,/,深圳
614,MU5762,B7589,深圳/1245,/,昆明
615,MU5763,B6147,昆明/2200,/,深圳
616,MU5764,B1792,深圳/0655,/,昆明
617,MU5765,B6146,昆明/1215,/,郑州
618,MU5766,B6146,郑州/2205,/,昆明
619,MU5771,B5802,西昌/1645,昆明/1850,广州
620,MU5772,B7600,广州/2210,/,昆明
621,MU5775,B1791,昆明/0840,/,广州
622,MU5776,B1791,广州/1205,/,昆明
623,MU5781,B1908,昆明/1635,/,厦门
624,MU5782,B1908,厦门/2015,/,昆明
625,MU5801,B7591,昆明/0800,/,上海
626,MU5802,B7591,上海/1235,昆明/1715,腾冲
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5803,B5242,腾冲/1555,昆明/2020,上海
628,MU5807,B5265,昆明/0810,/,零陵
629,MU5809,B6872,昆明/1455,/,上海
630,MU5810,B6872,上海/1910,/,昆明
631,MU5811,B6142,迪庆/0950,昆明/1200,上海
632,MU5812,B1792,上海/1630,昆明/2050,迪庆
633,MU5813,B6148,昆明/1730,/,上海
634,MU5814,B6148,上海/2200,/,昆明
635,MU5816,B5263,六盘水/1215,/,昆明
636,MU5817,B1907,昆明/0935,/,兴义
637,MU5818,B1907,兴义/1925,/,昆明
638,MU5821,B5795,昆明/0820,/,东胜
639,MU5822,B5795,东胜/1920,/,昆明
640,MU5823,B7589,昆明/1735,/,郑州
641,MU5824,B7589,郑州/2125,/,昆明
642,MU5829,B1908,昆明/0820,/,郑州
643,MU5830,B1908,郑州/1220,/,昆明
644,MU5835,B7600,昆明/1110,/,汕头
645,MU5836,B7600,汕头/1445,/,昆明
646,MU5839,B1791,昆明/1600,/,郑州
647,MU5840,B1791,郑州/1940,/,昆明
648,MU5841,B5926,昆明/0800,/,成都
649,MU5842,B5926,成都/1050,/,昆明
650,MU5843,B6145,昆明/1100,/,成都
651,MU5844,B6145,成都/1350,/,昆明
652,MU5845,B5821,昆明/0900,/,成都
653,MU5846,B5242,成都/2210,/,昆明
654,MU5847,B7590,昆明/1955,/,成都
655,MU5848,B7590,成都/2245,/,昆明
656,MU5849,B6145,昆明/1630,/,成都
657,MU5850,B6145,成都/1945,/,昆明
658,MU5851,B5820,昆明/1000,/,成都
659,MU5852,B6148,成都/0710,/,昆明
660,MU5853,B7592,昆明/1755,/,成都
661,MU5854,B7592,成都/2050,/,昆明
662,MU5855,B7599,昆明/2050,/,成都
663,MU5856,B5828,成都/1405,/,昆明
664,MU5861,B7599,昆明/0805,/,重庆
665,MU5862,B7599,重庆/1055,/,昆明
666,MU5873,B5097,昆明/0815,/,宜宾
667,MU5874,B5097,宜宾/1720,/,昆明
668,MU5883,B5243,昆明/1740,/,湛江
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5884,B5243,湛江/2020,/,昆明
670,MU5891,B5807,昆明/0755,/,普洱
671,MU5892,B5807,普洱/0930,/,昆明
672,MU5897,B5828,昆明/1645,/,普洱
673,MU5898,B5816,普洱/2020,/,昆明
674,MU5902,B5815,版纳/2330,/,昆明
675,MU5903,B5815,昆明/0920,/,版纳
676,MU5911,B5822,昆明/2210,/,版纳
677,MU5912,B5822,版纳/2355,/,昆明
678,MU5914,B5263,版纳/2120,/,昆明
679,MU5919,B5815,昆明/1315,/,丽江
680,MU5920,B5225,昆明/2205,/,丽江
681,MU5921,B5809,昆明/0705,/,丽江
682,MU5922,B5225,丽江/2350,/,昆明
683,MU5925,B5225,昆明/0745,/,丽江
684,MU5926,B5225,丽江/1930,/,昆明
685,MU5927,B5256,昆明/1020,/,文山
686,MU5928,B5256,文山/1155,/,昆明
687,MU5929,B5097,昆明/1950,/,文山
688,MU5930,B5097,文山/2150,/,昆明
689,MU5931,B6142,昆明/0755,/,迪庆
690,MU5932,B5828,迪庆/2235,/,昆明
691,MU5935,B5242,昆明/1755,/,迪庆
692,MU5936,B5821,迪庆/1415,/,昆明
693,MU5939,B5816,昆明/0900,/,迪庆
694,MU5940,B5816,迪庆/1620,/,昆明
695,MU5942,B5243,大理/1130,/,昆明
696,MU5943,B5822,昆明/0740,/,大理
697,MU5944,B5822,大理/1750,/,昆明
698,MU5945,B5259,昆明/0740,/,JMJ
699,MU5946,B5259,JMJ/0920,/,昆明
700,MU5952,B5815,腾冲/1855,/,昆明
701,MU5957,B5245,昆明/0935,/,临沧
702,MU5958,B5245,临沧/1130,/,昆明
703,MU5961,B2502,昆明/0810,/,临沧
704,MU5962,B2502,临沧/0945,/,昆明
705,MU5963,B5817,昆明/1100,/,临沧
706,MU5964,B5817,临沧/1240,/,昆明
707,MU5965,B5259,昆明/1125,/,沧源
708,MU5966,B5259,沧源/1305,/,昆明
709,MU5967,B5243,昆明/1410,/,临沧
710,MU5968,B5243,临沧/1545,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5971,B5242,昆明/0925,/,芒市
712,MU5973,B5802,昆明/1025,/,芒市
713,MU5974,B5802,芒市/1215,/,昆明
714,MU5981,B5245,昆明/1305,/,保山
715,MU5982,B5245,保山/1440,/,昆明
716,MU5983,B5259,昆明/1605,/,保山
717,MU5984,B5259,保山/1740,/,昆明
718,MU5985,B5054,昆明/0900,/,保山
719,MU5986,B5807,保山/2150,/,昆明
720,MU5987,B5231,昆明/0815,/,保山
721,MU5988,B5231,保山/1825,/,昆明
722,MU5989,B5807,昆明/1125,/,昭通
723,MU5990,B5807,昭通/1730,/,昆明
724,MU713,B1702,昆明/1550,/,科伦坡
725,MU714,B1702,科伦坡/0315,/,昆明
726,MU733,B6149,昆明/1340,/,香港
727,MU734,B6149,香港/1705,/,昆明
728,MU745,B6249,昆明/0830,/,南宁
729,MU746,B6249,南宁/1715,/,昆明
730,MU747,B1788,昆明/0750,/,上海
731,MU748,B1788,上海/2105,/,昆明
732,MU753,B6141,昆明/1600,/,暹粒
733,MU754,B6141,暹粒/1930,/,昆明
734,MU757,B5256,昆明/1425,/,加德
735,MU758,B5256,加德/1850,/,昆明
736,MU774,B5921,戴高乐/2050,/,昆明
737,MU777,B5930,昆明/0050,/,悉尼
738,MU9713,B2502,昆明/1235,/,宜宾
739,MU9714,B2502,宜宾/2025,/,昆明
740,MU9731,B6141,长沙/1200,昆明/1515,拉萨
741,MU9732,B5817,拉萨/1855,昆明/2225,长沙
742,MU9737,B5796,昆明/2110,/,天津
743,MU9738,B5756,天津/0935,昆明/1505,芒市
744,MU9751,B5926,昆明/1400,/,北京
745,NS3269,B5212,石家庄/1615,/,昆明
746,NS3270,B5212,昆明/2025,/,石家庄
747,O36943,B7082,昆明/0200,/,杭州
748,O36944,B6150,杭州/0240,/,昆明
749,OQ2327,B6183,重庆/0715,/,昆明
750,OQ2328,B6183,昆明/0950,/,重庆
751,QV815,,万象/0720,/,昆明
752,QV816,,昆明/1040,/,万象
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,SC1161,B7978,昆明/0650,/,济南
754,SC1162,B7978,济南/2145,/,昆明
755,SC4695,B5526,南京/0940,/,昆明
756,SC4696,B5526,昆明/1340,/,南京
757,SC4719,B5333,重庆/1955,/,昆明
758,SC4720,B5333,昆明/2235,/,重庆
759,SC4737,B5347,青岛/1630,/,昆明
760,SC4738,B5347,昆明/2055,/,青岛
761,SC4769,B6985,厦门/0710,/,昆明
762,SC4770,B6985,昆明/1120,/,厦门
763,SC4859,B7809,青岛/2120,/,昆明
764,SC4860,B7885,昆明/0655,/,青岛
765,SC4873,B5117,济南/0850,/,昆明
766,SC4874,B5117,昆明/1250,/,济南
767,SC8829,B1743,青岛/0610,昆明/1055,德里
768,SC8830,B1743,德里/1815,昆明/2350,青岛
769,SC8843,B7808,昆明/0650,/,济南
770,SC8844,B7808,济南/2050,/,昆明
771,SC8885,B6986,乌鲁/1920,昆明/0100,曼谷
772,SC8886,B1745,曼谷/0405,昆明/0725,乌鲁
773,TG612,,曼谷/1055,/,昆明
774,TG613,,昆明/1520,/,曼谷
775,TV6007,B8842,丽江/1045,/,昆明
776,TV6008,B8842,昆明/1320,/,丽江
777,UO3273,,香港/1845,/,昆明
778,UO3274,,昆明/0805,/,香港
779,ZH9265,B6857,西安/0835,/,昆明
780,ZH9266,B6857,昆明/1245,/,西安
781,ZH9411,B5361,深圳/0710,/,昆明
782,ZH9412,B5361,昆明/1100,/,深圳
783,ZH9413,B5361,深圳/1405,/,昆明
784,ZH9414,B5361,昆明/1730,/,深圳
785,ZH9415,B5361,深圳/2005,/,昆明
786,ZH9416,B1713,昆明/0845,/,深圳
787,ZH9451,B5360,广州/2005,/,昆明
788,ZH9452,B5360,昆明/0905,/,广州
789,ZH9455,B6722,广州/1850,/,昆明
790,ZH9456,B8413,昆明/2245,/,广州
791,ZH9533,B6569,无锡/1105,/,昆明
792,ZH9534,B6569,昆明/1510,/,无锡
793,ZH9561,B5778,南京/0820,/,昆明
794,ZH9562,B5778,昆明/1210,/,南京
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,ZH9713,B6615,昆明/1005,/,太原
796,ZH9714,B6615,太原/2020,/,昆明
797,ZH9773,B6749,南昌/0955,/,昆明
798,ZH9774,B6749,昆明/1330,/,南昌
799,ZH9789,B8413,泉州/1405,/,昆明
800,ZH9790,B6568,昆明/0905,/,泉州
